No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
2602,MMLP,-999,Energy,Oil & Gas Midstream,USA,94160000.0,-999.0,10.52,-999.0,0.12,-999.0,1883.24,0.96,0.0,0.0083,-999.0,0.07,2.0,1.0909,-999.0,0.036,-0.0251,-0.2559,-999.0,0.2758,0.0381,0.3537,0.0113,0.0052,-999.0,-0.0111,1.14,0.7,-999.0,-999.0,0.1878,-0.0056,0.0901,0.0661,-0.0584,-0.1281,2.15,0.0171,-0.2667,0.241,-0.9505,1.674,Feb 14/a,2.42,1023842.0,True,False,3
3249,PPIH,-999,Industrials,Building Products & Equipment,USA,66090000.0,13.22,-999.0,-999.0,0.45,1.14,8.92,-999.0,0.92,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0796,0.2054,0.1372,0.0538,0.0091,0.2958,0.0118,0.0004,0.0907,0.064,1.65,1.37,0.39,0.65,0.2699,0.0345,0.0,-0.012,0.3183,-0.2185,0.3,0.0233,-0.2671,0.329,-0.7404,5.8333,-999,8.2,33020.0,False,True,4
1922,HNNA,-999,Financial,Asset Management,USA,51460000.0,10.53,-999.0,-999.0,2.14,0.58,0.86,6.97,7.76,0.1026,0.8765,-999.0,-999.0,-999.0,-0.2482,-999.0,-0.1479,-0.0002,0.0596,0.49,0.0015,0.1066,-0.0694,0.0259,0.0555,0.0381,-999.0,-999.0,0.45,0.45,0.813,0.202,0.0308,-0.0496,0.0404,-0.314,0.79,-0.017,-0.2675,0.0585,-0.7456,6.7308,Feb 08/a,6.7,-5881.0,False,True,4
3798,STGW,RUT,Communication Services,Advertising Agencies,USA,815460000.0,-999.0,8.06,-999.0,0.31,2.37,8.26,6.55,0.82,-999.0,0.0,0.27,-0.1746,0.1288,-0.4578,0.06,0.3533,-0.0816,-0.9274,0.0429,0.0017,0.798,0.0093,0.0312,-0.0324,-0.0048,0.83,0.83,5.35,5.55,0.321,-0.0039,0.0258,0.0368,0.4322,-0.0545,1.1,0.0633,-0.2676,0.7673,-0.764,9.14,Feb 27/b,6.76,0.0,False,True,2
1571,FNCB,-999,Financial,Banks - Regional,USA,118740000.0,9.12,-999.0,-999.0,1.34,0.88,-999.0,8.27,-999.0,0.06,0.5455,-999.0,-999.0,-999.0,-0.0362,-999.0,0.0963,0.2146,-0.3195,0.2016,0.0,0.1337,-0.016,0.0011,0.1024,0.0388,0.41,-999.0,1.49,1.49,-999.0,0.1468,0.0169,-0.095,-0.0338,-0.2692,0.35,-0.08,-0.271,0.1091,-0.7637,2.0,Oct 30/a,6.0,0.0,False,True,3
666,BWMX,-999,Consumer Cyclical,Specialty Retail,Mexico,501210000.0,13.86,7.97,-999.0,0.71,6.73,17.56,4.7,0.76,0.0706,0.7777,0.29,0.1333,0.2867,0.3377,-999.0,0.515,0.1736,-999.0,0.5365,0.0,0.1283,-0.3425,0.0076,0.7887,0.1301,1.07,0.54,3.93,4.47,0.6899,0.0668,0.0151,0.0936,-0.014,0.5349,0.89,-0.0045,-0.2716,0.5437,-0.732,1.3686,Feb 22/a,13.43,0.0,False,True,2
2787,NGD,-999,Basic Materials,Gold,Canada,800860000.0,-999.0,7.52,-999.0,1.02,1.02,4.16,-999.0,0.28,-999.0,-999.0,0.01,0.3806,0.6098,0.4646,0.05,0.0676,0.1954,-0.6129,0.0039,0.0,0.464,0.0087,0.0053,-0.0738,-0.0543,1.54,0.98,0.51,0.51,0.108,-0.0821,-0.0168,-0.0787,-0.0168,0.1936,1.51,-0.1304,-0.2724,0.4268,-0.9173,1.9992,Feb 13/a,1.17,0.0,False,True,3
596,BORR,RUT,Energy,Oil & Gas Drilling,Bermuda,1650000000.0,-999.0,9.34,-999.0,2.36,1.74,17.46,-999.0,0.37,0.0015,-999.0,0.06,1.0419,9.1361,0.0183,-999.0,0.3883,0.7748,1.0041,0.1437,0.0,0.6176,-999.0,0.0387,-0.0301,-0.0113,0.75,0.75,1.65,1.78,0.3438,-0.0395,0.0301,-0.0284,0.0521,-0.0403,2.95,-0.024,-0.2725,0.1499,-0.8775,12.5089,Nov 16/b,6.51,0.0,False,False,2
1943,HPP,RUT,Real Estate,REIT - Office,USA,1020000000.0,-999.0,-999.0,-999.0,1.08,0.39,8.58,3.99,0.85,0.0062,-999.0,-0.4,0.2426,0.1602,-999.0,0.3648,0.0717,-0.1702,-7.18,0.028,0.0,1.0902,-0.0276,0.1634,-0.0535,-0.021,-999.0,-999.0,1.43,1.43,0.1094,-0.1655,-0.0572,-0.1244,0.2631,-0.2807,1.38,-0.1394,-0.2726,0.8237,-0.8011,0.8237,Feb 12/a,7.25,0.0,False,True,2
3363,RBBN,RUT,Communication Services,Telecom Services,USA,602770000.0,-999.0,9.36,-999.0,0.73,1.36,22.64,100.13,0.16,-999.0,-999.0,-0.01,0.2976,0.3761,0.1207,0.2,0.0905,-0.031,-0.6639,0.184,0.0002,0.716,0.1741,0.0262,-0.1363,-0.0961,1.23,1.0,0.52,0.63,0.4592,-0.0801,0.1214,0.2103,0.7122,-0.0763,1.22,0.2193,-0.2748,0.9719,-0.9925,2.9,Feb 14/a,3.51,12098.0,False,True,4
2638,MPAA,-999,Consumer Cyclical,Auto Parts,USA,193260000.0,-999.0,17.55,-999.0,0.27,0.69,13.46,4.48,0.73,-999.0,-999.0,0.16,-0.375,0.4,-999.0,0.25,0.0996,0.132,-46.979,0.0448,0.1911,0.8363,0.0097,0.0383,-0.1646,-0.1258,1.4,0.39,0.39,0.83,0.1986,-0.0679,0.143,0.0731,0.107,-0.2702,1.47,0.0559,-0.2753,1.3075,-0.7604,23.1969,Feb 09/b,9.83,1069583.0,True,True,4
343,ATHM,-999,Communication Services,Internet Content & Information,China,3350000000.0,12.59,12.0,4.79,3.31,0.99,1.0,-999.0,27.09,0.0522,0.2604,0.47,0.0145,0.0429,-0.0884,0.0263,-0.0118,-0.0061,-0.2549,0.0011,0.0,0.4994,-0.0379,0.0121,0.0778,0.0784,5.03,6.31,0.0,0.0,0.8033,0.2617,0.0601,0.0991,-0.0177,-0.2552,0.23,0.0346,-0.2768,0.1411,-0.816,0.4214,Feb 06/b,27.17,0.0,False,True,4
279,ARC,-999,Industrials,Specialty Business Services,USA,116420000.0,10.48,9.34,1.05,0.41,0.74,2.3,4.78,1.18,0.0738,0.7803,0.06,-0.0536,0.0943,-999.0,0.1,-0.0745,-0.0284,-0.1644,0.159,0.0,0.4969,-0.0218,0.0029,0.0725,0.0483,1.59,1.46,0.48,0.6,0.3393,0.04,-0.0491,-0.0906,-0.0145,-0.2773,1.21,-0.0964,-0.2773,0.0344,-0.9305,6.9706,Feb 28/a,2.71,0.0,False,True,3
2842,NOTV,-999,Healthcare,Diagnostics & Research,USA,154220000.0,-999.0,-999.0,-999.0,0.26,0.61,7.01,38.17,0.85,-999.0,-999.0,-0.34,0.8976,0.3333,-1.8424,-999.0,1.3362,0.1038,0.8249,0.1129,0.0212,0.1883,-0.0915,0.0454,-0.1241,-0.0501,1.74,1.15,1.61,1.69,0.2343,-0.0567,0.2056,0.7384,1.7431,-0.2478,2.96,0.6106,-0.2778,2.7143,-0.9014,8.9667,Feb 07/a,5.98,163981.0,True,True,4
313,ASAN,RUT,Technology,Software - Application,USA,4210000000.0,-999.0,-999.0,-999.0,6.67,12.67,7.95,-999.0,2.38,-999.0,-999.0,-0.1,0.7506,0.2421,-0.5876,-999.0,0.6406,0.1772,0.4353,0.6493,0.0476,0.2615,0.0614,0.1211,-0.7967,-0.485,1.82,1.82,0.8,0.85,0.9022,-0.4586,-0.0454,0.0701,-0.1117,0.1181,1.26,0.0057,-0.2794,0.3219,-0.8702,0.6723,Mar 11/a,18.93,107019463.0,True,False,4
562,BLFS,RUT,Healthcare,Medical Instruments & Supplies,USA,795130000.0,-999.0,-999.0,-999.0,5.14,2.33,19.37,-999.0,0.91,-999.0,-999.0,-0.34,0.5243,0.4185,-0.7411,0.1,0.7447,-0.1821,-1.8634,0.0399,0.8571,1.0158,0.052,0.0837,-0.2762,-0.2779,2.74,1.72,0.11,0.13,0.2955,-0.6604,-0.0536,0.0364,0.4303,-0.254,1.68,0.0749,-0.2796,0.9787,-0.9872,125.0714,Nov 09/a,17.65,9343905.0,True,True,4
1856,HBI,RUT,Consumer Cyclical,Apparel Manufacturing,USA,1500000000.0,-999.0,7.02,-999.0,0.27,3.57,7.29,2.89,0.59,-999.0,-999.0,-0.06,6.206,0.4102,-999.0,-0.124,-0.0332,-0.1198,1.1856,0.011,0.0,0.8728,-0.062,0.1036,-0.0434,-0.0044,1.64,0.65,8.56,8.96,0.3472,-0.0031,-0.0696,0.0808,-0.0206,-0.2807,1.53,0.0029,-0.2819,0.209,-0.877,2.3307,Feb 15/b,4.28,0.0,False,True,0
2813,NL,RUT,Industrials,Security & Protection Services,USA,261730000.0,-999.0,-999.0,-999.0,1.66,0.72,1.76,9.21,3.05,0.0522,0.4038,0.17,-999.0,-999.0,-0.2188,0.103,0.0963,-0.0585,0.9923,0.8301,0.0,0.1078,0.0485,0.0112,-0.0439,-0.0437,6.87,5.72,0.0,0.0,0.2957,-0.1009,0.0171,0.0368,0.0368,-0.2535,0.64,0.0114,-0.2853,0.2018,-0.7757,2.8197,Nov 02/a,5.36,0.0,False,True,4
2756,NCLH,S&P 500,Consumer Cyclical,Travel Services,USA,6920000000.0,-999.0,13.42,-999.0,0.86,15.77,10.15,-999.0,1.6,-999.0,-999.0,-0.12,1.1613,0.6181,-999.0,-999.0,1.3117,0.5698,1.9631,0.0109,0.0,0.6996,-0.0126,0.0948,-0.5005,-0.0154,0.3,0.27,30.13,33.04,0.2636,-0.026,-0.0097,-0.0714,0.1076,-0.1022,2.58,-0.1063,-0.2853,0.3383,-0.747,1.3129,Feb 27/b,16.26,0.0,False,False,1
641,BTE,-999,Energy,Oil & Gas E&P,Canada,2810000000.0,3.6,5.46,0.2,1.57,0.8,158.75,20.86,0.02,0.0102,0.0,0.1,-0.5241,0.1474,0.3272,0.182,0.3305,0.5906,-0.6957,0.1295,0.0,0.2387,-999.0,0.0269,0.2014,0.1011,0.77,0.77,0.56,0.56,0.3129,0.3095,0.0744,0.1104,-0.1487,-0.2506,1.89,0.0373,-0.286,0.1488,-0.9464,16.4737,Nov 02/a,3.32,0.0,False,True,5
2397,LMND,RUT,Financial,Insurance - Property & Casualty,USA,1240000000.0,-999.0,-999.0,-999.0,3.7,1.7,-999.0,-999.0,-999.0,-999.0,-999.0,-0.8,0.2185,0.1097,-0.5599,0.195,0.8822,0.7128,0.3549,0.2863,0.0,0.3945,0.0684,0.3193,-0.3161,-0.3413,4.35,-999.0,0.04,0.05,-999.0,-0.774,0.067,0.1044,0.0907,-0.0556,1.94,0.0429,-0.2878,0.7214,-0.9062,0.7214,Feb 27/a,17.67,0.0,False,False,2
1886,HGBL,-999,Financial,Capital Markets,USA,107740000.0,6.16,8.97,-999.0,1.82,1.9,6.91,6.52,0.42,-999.0,0.0,0.07,-0.3095,0.1149,-999.0,-999.0,0.2276,0.2283,-0.1505,0.1659,0.0035,0.3361,-0.1037,0.001,0.3709,0.2728,1.69,1.47,0.14,0.21,0.6292,0.2971,0.032,0.0211,0.0175,0.124,1.32,0.0451,-0.2892,0.2889,-0.9928,-999.0,Mar 14/a,2.9,53702.0,False,True,5
3022,ORC,RUT,Real Estate,REIT - Mortgage,USA,431710000.0,-999.0,41.8,-999.0,2.04,0.92,2.16,9.08,3.88,0.1722,-999.0,-0.16,0.566,1.4348,0.2705,-999.0,0.143,1.705,-0.4551,0.0033,0.3588,0.339,0.2362,0.0662,-0.0863,-0.084,-999.0,-999.0,0.0,7.89,0.9394,-0.1854,0.0146,-0.0199,0.166,-0.2793,1.8,0.0017,-0.2921,0.4169,-0.8729,0.4169,Feb 01/a,8.36,346751.0,True,True,4
1781,GOLD,-999,Basic Materials,Gold,Canada,25720000000.0,20.22,13.14,3.02,2.26,1.1,6.2,28.24,2.36,0.0294,1.884,0.21,0.1749,0.13,-999.0,0.067,0.1059,0.1037,1.6529,0.0069,0.0,0.6572,-0.0175,0.0071,0.0552,0.0453,3.16,2.4,0.2,0.2,0.2635,0.1118,-0.0014,-0.0567,-0.0615,-0.1468,0.58,-0.1127,-0.294,0.0647,-0.729,26.7501,Feb 14/b,14.65,0.0,False,True,4
423,BABA,-999,Consumer Cyclical,Internet Retail,China,176980000000.0,13.46,8.56,1.17,1.35,1.3,1.92,-999.0,38.54,0.012,0.243,1.59,0.1584,-0.023,0.0129,0.1146,0.2891,0.0345,-0.6877,0.0042,0.0,0.1461,-0.105,0.0172,0.1,0.0872,1.8,1.8,0.14,0.16,0.3539,0.1081,0.0262,0.0861,-0.1511,-0.283,0.46,0.011,-0.2964,0.1093,-0.7685,0.2921,Feb 07/b,73.91,0.0,False,True,5
2938,NYMT,RUT,Real Estate,REIT - Mortgage,USA,688260000.0,-999.0,14.98,-999.0,1.66,0.66,1.94,-999.0,3.92,0.1669,-999.0,0.02,0.6809,1.441,-999.0,0.0659,0.2968,-0.1647,0.2189,0.0158,0.0,0.5719,-0.1093,0.0206,-0.0734,-0.0421,-999.0,-999.0,1.56,2.82,0.4529,-0.408,0.0066,-0.0687,-0.1018,-0.296,1.95,-0.0882,-0.2983,0.066,-0.9794,1.3426,Feb 21/a,7.59,0.0,False,True,2
1717,GGB,-999,Basic Materials,Steel,Brazil,4870000000.0,4.65,7.86,-999.0,0.34,0.73,4.06,5.44,1.04,0.0755,0.5114,0.11,-0.3193,-0.4094,-999.0,-0.0346,0.1124,-0.1332,-0.4299,0.0019,0.0,0.2537,-0.0224,0.0041,0.1669,0.13,2.93,1.43,0.22,0.25,0.1749,0.1126,0.0024,0.0,-0.127,-0.1533,1.73,-0.057,-0.2985,0.0316,-0.7989,14.4266,Feb 20/b,4.24,0.0,False,True,5
1707,GEOS,-999,Energy,Oil & Gas Equipment & Services,USA,159570000.0,6.41,-999.0,0.17,1.11,1.09,4.7,26.91,2.55,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.37,0.1195,0.6083,128.2838,0.0734,0.0,0.6018,-0.1112,0.0143,0.1863,0.1702,4.85,3.79,0.0,0.0,0.442,0.1742,0.0076,-0.2165,-0.0042,1.1393,0.79,-0.1112,-0.299,1.3127,-0.8947,2.6862,Feb 07/a,11.98,0.0,False,True,4
1293,EGAN,RUT,Technology,Software - Application,USA,185640000.0,27.31,18.59,2.73,1.94,2.78,2.14,15.29,2.78,-999.0,0.0,0.07,0.22,0.0492,-999.0,0.1,0.0991,-0.0697,22.4375,0.3191,0.0,0.5634,0.0084,0.0069,0.1093,0.1027,1.96,1.96,0.02,0.03,0.6893,0.0733,0.0294,-0.2192,-0.1439,-0.242,0.55,-0.2255,-0.3016,0.0818,-0.992,38.6667,Feb 08/a,5.95,0.0,False,True,3
836,CIA,-999,Financial,Insurance - Life,USA,138240000.0,8.24,-999.0,-999.0,0.57,0.91,-999.0,4.28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2966,-999.0,-0.0112,0.0572,1.521,0.0964,0.0,0.137,-0.0639,0.0833,0.2465,0.1118,12.92,-999.0,0.0,0.0,-999.0,0.0708,-0.0313,0.1116,-0.1226,0.0145,0.21,-0.0223,-0.3025,0.7012,-0.7661,21.584,-999,2.79,0.0,False,True,3
3693,SMRT,RUT,Technology,Software - Application,USA,581040000.0,-999.0,343.34,-999.0,2.68,1.69,2.75,-999.0,1.04,-999.0,-999.0,-0.01,0.6531,1.049,-999.0,-999.0,0.8114,0.2232,0.7101,0.1812,0.0022,0.5817,-0.1509,0.077,-0.1453,-0.1535,2.68,2.3,0.0,0.0,0.1675,-0.2426,-0.053,-0.0467,-0.0978,-0.0338,2.05,-0.0734,-0.3058,0.3271,-0.8111,0.4089,Mar 05/b,2.86,238435.0,True,False,4
483,BEKE,-999,Real Estate,Real Estate Services,China,16960000000.0,21.42,12.57,0.38,1.61,1.8,2.05,-999.0,6.88,0.0045,-999.0,0.23,2.4171,-0.0123,-0.1842,0.57,0.2543,-0.0428,0.5384,0.0167,0.0,0.3909,0.0639,0.021,0.0818,0.0731,1.82,1.82,0.11,0.23,0.2785,0.0759,0.0546,0.0345,-0.1103,-0.2648,-0.75,-0.038,-0.309,0.0955,-0.8204,0.951,Nov 08/b,14.11,0.0,False,True,3
1093,CYD,-999,Consumer Cyclical,Auto Parts,Singapore,351800000.0,8.07,-999.0,0.81,0.15,0.28,0.46,-999.0,18.92,0.0325,0.3524,-999.0,-999.0,-999.0,-0.2444,0.1,0.0081,0.297,0.6024,0.6192,0.0,0.1572,-0.022,0.0001,0.0336,0.0258,2.45,1.83,0.33,0.33,0.1697,0.0182,0.0058,-0.0433,-0.0927,-0.059,1.06,0.0134,-0.3112,0.2442,-0.7285,54.2874,Feb 27/b,8.61,0.0,False,True,4
250,APA,S&P 500,Energy,Oil & Gas E&P,USA,9570000000.0,6.48,6.24,-999.0,1.11,8.98,100.71,8.36,0.31,0.0317,0.068,1.33,-0.3786,0.0595,0.2651,-0.104,0.1885,-0.2006,0.1654,0.0053,0.0,0.8358,-0.0357,0.0545,1.8176,0.229,1.06,0.89,5.18,5.28,0.4739,0.1777,0.0569,0.029,-0.1538,-0.2358,3.3,-0.0446,-0.3159,0.0713,-0.7884,11.1656,Feb 21/a,31.57,0.0,False,True,3
2973,OI,RUT,Consumer Cyclical,Packaging & Containers,USA,2470000000.0,-999.0,5.95,-999.0,0.35,1.54,2.71,22.91,5.94,-999.0,0.0,0.38,-0.2197,0.1223,-999.0,-0.014,0.0112,-0.0307,-38.3468,0.0139,0.0,0.9849,0.0014,0.0378,-0.0681,-0.0159,1.23,0.77,3.03,3.22,0.203,-0.0145,0.0374,0.0967,0.0805,-0.278,1.35,0.0298,-0.3169,0.1873,-0.7343,5.44,Feb 06/a,16.1,0.0,False,True,1
3578,SCWX,-999,Technology,Software - Infrastructure,USA,592470000.0,-999.0,392.57,-999.0,1.51,1.17,10.2,-999.0,0.67,-999.0,-999.0,-0.04,0.4062,1.0526,-0.599,-999.0,-0.0249,-0.1945,0.4976,0.8879,0.0003,0.1131,-0.005,0.0099,-0.2174,-0.2325,0.64,0.64,0.02,0.02,0.5525,-0.3004,-0.02,-0.0283,0.1566,-0.1622,1.0,0.0166,-0.3171,0.2722,-0.7445,0.3011,Dec 07/b,6.87,168075.0,True,False,2
413,AYX,-999,Technology,Software - Application,USA,3460000000.0,-999.0,27.79,-999.0,3.57,18.2,4.77,691.77,10.03,-999.0,-999.0,-0.06,-0.1557,0.3332,-999.0,0.01,0.329,0.1658,3.276,0.153,0.0071,0.801,-0.0176,0.0626,-0.9846,-0.1664,1.45,1.45,4.66,6.87,0.8644,-0.1846,0.0027,0.0095,0.2735,-0.3116,0.49,0.0213,-0.3193,0.7142,-0.7423,2.2758,Feb 06/a,47.86,3696850.0,True,False,3
259,API,-999,Technology,Software - Application,China,225290000.0,-999.0,-999.0,-999.0,1.49,0.36,1.11,-999.0,2.6,-999.0,-999.0,-0.09,0.1444,0.6882,-0.2656,-999.0,0.4406,-0.1652,-0.6397,0.0383,0.0,0.3365,-0.0534,0.0304,-0.1737,-0.1962,4.63,4.63,0.0,0.01,0.6144,-0.8239,0.0,0.1038,-0.086,-0.2914,0.09,0.0699,-0.3199,0.211,-0.975,0.211,Feb 26/a,2.87,-415998297.0,False,False,4
1623,FSM,-999,Basic Materials,Gold,Canada,870350000.0,-999.0,16.13,-999.0,1.18,0.65,7.39,192.55,0.38,-999.0,-999.0,0.11,1.0207,-0.3682,-999.0,-999.0,0.3367,0.4643,8.2171,0.011,0.0,0.4247,-999.0,0.0088,-0.0818,-0.0687,2.12,1.27,0.22,0.22,0.2098,-0.1504,-0.0207,-0.0927,-0.1598,-0.1647,1.62,-0.1794,-0.3238,0.1008,-0.7117,9.5185,Nov 08/b,2.84,0.0,False,True,4
2567,MHH,-999,Industrials,Staffing & Employment Services,USA,101850000.0,-999.0,8.87,-999.0,0.51,1.18,4.82,6.7,1.82,-999.0,0.0,0.12,0.4773,0.5231,-999.0,0.18,0.0362,-0.1951,-4.6078,0.7173,0.0,0.1834,0.0062,0.004,-0.0853,-0.0837,2.84,2.85,0.05,0.06,0.2615,-0.0355,0.0317,0.0655,0.0578,-0.3026,0.51,0.0518,-0.3251,0.1707,-0.7071,29.4162,Feb 07/b,8.78,0.0,False,True,3
3255,PRA,RUT,Financial,Insurance - Property & Casualty,USA,687080000.0,-999.0,27.88,-999.0,0.61,0.68,-999.0,-999.0,-999.0,0.0093,-999.0,0.06,-0.9846,68.578,-999.0,0.273,0.0685,0.0098,-4.6426,0.0119,0.0,0.8593,-0.0635,0.0157,-0.0299,-0.0213,0.2,-999.0,0.44,0.44,-999.0,-0.0273,0.0306,0.0924,0.0105,-0.3175,0.27,0.0131,-0.3263,0.1356,-0.7671,6.7244,Feb 27/a,13.48,0.0,False,True,3
4174,VET,-999,Energy,Oil & Gas E&P,Canada,1760000000.0,2.51,4.63,0.12,1.06,0.62,-999.0,5.67,0.0,0.0284,0.0398,0.53,-0.472,-0.2463,0.7278,0.2091,0.2962,-0.5232,-0.7915,0.0291,0.0,0.3543,-999.0,0.017,0.2869,0.1978,0.9,0.86,0.26,0.26,0.3243,0.4286,0.0199,0.0103,-0.1767,-0.2533,2.06,-0.052,-0.3267,0.0963,-0.852,6.1733,Nov 01/a,10.76,0.0,False,True,5
549,BKSY,RUT,Technology,Scientific & Technical Instruments,USA,227350000.0,-999.0,-999.0,-999.0,2.9,2.43,4.41,-999.0,0.36,-999.0,-999.0,-0.09,0.3192,0.3442,-7.9285,-999.0,0.3825,0.2554,1.0422,0.3461,0.0,0.2744,-0.0166,0.0532,-0.5757,-0.3712,3.79,3.79,0.9,0.9,0.0906,-0.8282,0.053,0.314,0.2927,-0.1888,1.03,0.1942,-0.3277,0.5288,-0.909,0.59,Feb 28/b,1.59,0.0,False,False,3
3829,SVC,RUT,Real Estate,REIT - Hotel & Motel,USA,1280000000.0,-999.0,-999.0,-999.0,0.68,0.99,2.95,3.39,2.63,0.1032,-999.0,-0.22,0.8559,-0.7536,-999.0,0.05,-0.0041,-0.0029,-1.5495,0.0246,0.0,0.7755,0.0005,0.0465,-0.0152,-0.0036,-999.0,-999.0,3.49,4.39,0.1316,-0.0111,-0.0013,-0.0373,0.0431,-0.1009,2.22,-0.0349,-0.3299,0.1339,-0.8357,1.2255,Feb 28/a,7.75,0.0,False,False,1
871,CLPT,RUT,Healthcare,Medical Devices,USA,180220000.0,-999.0,-999.0,-999.0,8.07,7.48,7.4,-999.0,0.99,-999.0,-999.0,-0.2,-0.3431,0.1058,0.0608,0.3,0.3001,0.1197,-0.2626,0.1356,0.0,0.2667,0.0619,0.0649,-0.6833,-0.5793,6.68,5.07,0.57,0.58,0.5787,-0.9792,0.0041,-0.0431,0.4818,-0.1956,0.93,0.0575,-0.3315,0.8074,-0.9634,4.5038,Nov 09/a,7.32,0.0,False,False,4
3504,RVSB,-999,Financial,Banks - Regional,USA,102810000.0,10.6,27.06,0.88,1.49,0.65,-999.0,6.91,-999.0,0.0493,0.2875,0.03,-0.5783,-0.4857,0.1301,0.12,0.0407,-0.0045,-0.7176,0.0732,0.009,0.6459,-0.0198,0.0018,0.0628,0.0504,0.27,-999.0,0.22,1.21,-999.0,0.1415,-0.0041,-0.1654,-0.1704,-0.3283,0.71,-0.1714,-0.3329,0.1679,-0.7256,3.5514,Jan 25/a,4.87,65579.0,False,True,5
3571,SCOR,-999,Communication Services,Internet Content & Information,USA,81920000.0,-999.0,2.61,-999.0,0.22,0.96,2.71,2.69,6.36,-999.0,-999.0,1.9,4.9021,0.65,0.2896,0.2,-0.0252,-0.0192,0.9717,0.0252,1.4013,0.3997,-0.4371,0.0222,-0.1685,-0.2236,0.51,0.51,0.09,0.18,0.4131,-0.1781,-0.0875,-0.099,0.2385,-0.3224,1.04,0.0084,-0.3329,0.7927,-0.9868,0.7927,Nov 06/a,17.21,0.0,False,False,4
1063,CVEO,-999,Industrials,Specialty Business Services,USA,339100000.0,-999.0,52.65,-999.0,0.49,1.17,43.36,6.05,0.53,0.0217,-999.0,0.07,3.3968,-0.1324,0.536,0.15,0.1073,-0.0036,0.9204,0.0816,0.0,0.8255,0.0167,0.0026,-0.0271,-0.0221,1.52,1.47,0.37,0.39,0.128,-0.0127,0.0422,0.0629,-0.0217,-0.3367,2.16,0.0249,-0.3336,0.2865,-0.9325,4.6315,Feb 29/b,22.99,0.0,False,True,4
1891,HHS,-999,Industrials,Conglomerates,USA,56530000.0,2.57,11.11,-999.0,0.29,2.76,3.96,3.93,1.98,-999.0,0.0,0.12,-0.9642,3.1471,-999.0,-999.0,-0.0656,-0.1256,-0.897,0.2952,0.0214,0.3786,0.1782,0.0033,2.7558,0.6759,1.61,1.61,0.66,0.93,0.1514,0.117,-0.0025,0.0316,0.1099,-0.3203,0.5,0.0644,-0.3359,0.566,-0.9751,6.1182,Nov 09/a,7.83,398089.0,True,True,4
3860,TAC,-999,Utilities,Utilities - Independent Power Producers,Canada,2140000000.0,4.33,18.73,0.35,0.8,2.58,2.23,6.72,3.09,0.0236,13.9352,0.1,261.9804,-0.8105,-999.0,0.1245,0.0907,0.0661,5.1207,0.0404,0.0,0.6214,0.0114,0.0123,0.3642,0.1004,1.54,1.43,1.99,2.27,0.4236,0.1583,-0.0171,-0.0813,-0.1856,-0.2495,0.86,-0.1033,-0.3375,0.0192,-0.8179,1.7126,Feb 23/b,6.89,0.0,False,True,3
801,CGAU,-999,Basic Materials,Gold,Canada,1100000000.0,-999.0,13.92,-999.0,1.15,0.64,2.22,49.33,2.29,0.037,-999.0,0.27,1.9282,8.8656,-999.0,-999.0,0.001,0.7938,2.9565,0.0029,0.0,0.8933,-999.0,0.0015,-0.0994,-0.1065,3.67,2.56,0.0,0.0,0.0779,-0.1908,0.0099,-0.0556,-0.0608,-0.1905,1.22,-0.0823,-0.3385,0.1422,-0.7813,-999.0,Feb 22/a,5.1,0.0,False,True,4
3056,PAAS,-999,Basic Materials,Gold,Canada,4780000000.0,-999.0,53.2,-999.0,2.36,0.99,12.39,-999.0,1.06,0.0286,-999.0,0.09,1.2559,0.2148,-999.0,-999.0,0.212,0.8186,0.824,0.0022,0.0,0.5785,0.0123,0.039,-0.0624,-0.0401,2.29,1.2,0.16,0.17,0.0968,-0.1113,0.0085,-0.0437,-0.0669,-0.1866,1.44,-0.1042,-0.3389,0.0789,-0.7018,4.4648,Feb 21/a,13.12,0.0,False,True,4
2433,LSPD,-999,Technology,Software - Application,Canada,2190000000.0,-999.0,59.49,-999.0,2.53,0.9,2.92,-999.0,4.92,-999.0,-999.0,0.06,1.9243,0.534,-0.4401,-999.0,0.7116,0.2703,0.9516,0.1081,0.0,0.6208,-999.0,0.0298,-0.0828,-0.0839,6.12,5.99,0.01,0.01,0.303,-0.2385,0.0192,-0.2207,-0.1351,-0.2077,2.69,-0.2089,-0.3395,0.1725,-0.8897,0.7553,Feb 08/b,14.34,0.0,False,False,4
