No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
1621,FSFG,-999,Financial,Banks - Regional,USA,115240000.0,18.47,6.91,-999,0.89,0.7,-999,1.65,-999,0.0334,0.463,0.45,-0.1189,0.4877,-0.0496,-999,0.3067,0.1503,-0.6734,0.2599,-0.0003,0.2596,-0.0163,0.0018,0.0383,0.0109,0.05,-999,2.46,2.46,-999,0.048,-0.0009,-0.0176,0.1204,-0.1388,0.72,-0.0223,-0.0964,0.4267,-0.4413,5.2662,Jan 30/a,16.75
1622,FSK,-999,Financial,Asset Management,USA,5180000000.0,7.45,6.97,-999,2.83,0.76,-999,-999,-999,0.1374,1.1882,0.72,-0.093,-0.06,-0.0014,-0.009,-999,-0.004,0.343,0.0022,0.0188,0.334,-999,0.0166,-999,-999,-999,-999,-999,-999,-999,-999,-0.0345,-0.075,-0.0652,0.0827,1.3,-0.0719,-0.1147,0.1068,-0.5519,1.5106,Feb 26/a,18.48
1623,FSLR,S&P 500,Technology,Solar,USA,15750000000.0,19.07,7.1,-999,4.75,2.36,7.46,-999,19.75,-999,0.0,2.28,0.7498,0.5339,0.4158,-999,0.0981,0.1558,46.8616,0.0632,-0.0089,0.8946,0.0201,0.0585,0.1327,0.1153,3.55,2.92,0.08,0.09,0.3899,0.2503,-0.0863,-0.0684,0.0059,-0.2746,1.41,-0.0378,-0.3646,0.1409,-0.535,11.8976,Feb 27/a,147.42
1624,FSLY,RUT,Technology,Software - Application,USA,1690000000.0,-999,83.89,-999,3.34,1.71,5.24,-999,2.41,-999,-999,-0.06,0.8049,5.5271,-0.2528,0.3,0.2893,0.1547,0.5301,0.0821,-0.0878,0.7045,-0.0462,0.0676,-0.1376,-0.0969,3.14,3.14,0.4,0.44,0.4996,-0.263,-0.0968,-0.4647,-0.2977,-0.1352,1.22,-0.2887,-0.5129,0.0853,-0.9077,0.7622,Feb 14/a,12.6
1625,FSM,-999,Basic Materials,Gold,Canada,1050000000.0,-999,11.33,-999,1.25,0.85,8.23,13.37,0.42,-999,-999,0.07,0.1537,0.2025,-999,-999,0.3163,0.6377,0.428,0.0109,0.0,0.4258,-999,0.0124,-0.0409,-0.0352,1.37,0.89,0.17,0.21,0.2179,-0.0603,0.0617,0.2419,-0.1065,0.0088,1.59,0.0967,-0.181,0.3333,-0.6508,11.7407,Mar 07/b,3.44
1626,FSP,-999,Real Estate,REIT - Office,USA,224440000.0,-999,-999,-999,1.5,0.31,1.76,-999,1.24,0.0184,18.8679,-0.02,0.6596,-0.125,-999,-999,-0.1331,-0.1414,2.2401,0.2143,0.0057,0.5733,-0.0129,0.0064,-0.0649,-0.0621,-999,-999,0.09,0.57,0.1149,-0.321,-0.0524,-0.0524,-0.1423,0.1769,0.8,-0.1021,-0.2022,0.9432,-0.8895,0.9432,Feb 26/a,2.17
1627,FSS,RUT,Industrials,Pollution & Treatment Controls,USA,4780000000.0,30.56,23.4,1.91,2.77,4.77,78.28,29.1,1.0,0.0065,0.1524,0.56,0.1558,0.1221,0.1075,0.16,0.1006,0.1453,0.3322,0.0236,-0.0409,0.9349,-0.0389,0.0126,0.169,0.1201,2.91,1.36,0.31,0.32,0.2559,0.0914,-0.0273,-0.0092,0.0453,0.5349,1.03,0.0069,-0.0896,0.5814,-0.0896,36.5086,Feb 27/b,78.28
1628,FSTR,-999,Industrials,Railroads,USA,261580000.0,179.88,14.2,17.99,0.48,1.8,102.18,8.06,0.23,-999,0.0,-0.03,7.4231,0.5297,-999,0.1,-0.0231,-0.0167,0.9902,0.0695,0.0,0.6944,-0.0158,0.0083,0.0105,0.007,1.76,0.99,0.47,0.49,0.1977,0.0027,0.021,-0.0092,0.1825,0.99,0.77,0.0245,-0.0388,1.3177,-0.6033,11.6827,Mar 05/b,23.78
1629,FSV,-999,Real Estate,Real Estate Services,Canada,7560000000.0,75.05,30.02,5.0,1.74,7.34,36.56,40.31,4.6,0.0058,0.3977,0.69,0.0636,0.1304,0.0447,0.15,0.176,0.058,-0.8376,0.115,0.0,0.8181,-999,0.0026,0.1039,0.0433,-999,-999,1.26,1.38,0.2906,0.0232,0.0075,0.0166,0.0315,0.2627,0.98,0.0208,-0.0218,0.2766,-0.1706,6.6284,Feb 06/b,168.19
1630,FT,-999,Financial,Closed-End Fund - Debt,USA,163610000.0,-999,-999,-999,10.14,0.88,-999,-999,-999,0.0651,-999,-999,-999,-999,-999,-999,-999,0.136,-999,-999,-999,0.1586,-999,0.0002,-999,-999,-999,-999,-999,-999,-999,-999,-0.0076,0.0015,-0.0254,-0.0348,0.74,-0.0023,-0.0904,0.0905,-0.3467,1.378,-999,6.51
1631,FTAI,RUT,Industrials,Rental & Leasing Services,USA,6020000000.0,28.52,19.65,-999,5.07,34.36,66.21,-999,0.91,0.02,0.5684,0.38,0.0429,0.3885,0.9748,-999,0.4007,0.1389,4.4627,0.0121,0.0,0.9007,-0.0159,0.0387,2.5106,0.0787,4.63,1.83,14.36,14.36,0.3334,0.1788,0.0533,0.111,0.3429,1.5592,1.89,0.1276,0.001,1.6385,0.001,18.0545,Feb 22/a,60.04
1632,FTDR,RUT,Consumer Cyclical,Personal Services,USA,2400000000.0,14.55,11.77,1.09,1.35,17.68,7.4,14.14,4.15,-999,0.0,0.19,0.0217,0.1088,0.0745,0.133,0.072,0.0765,-0.0735,0.0048,-0.0112,1.0738,0.0093,0.0418,1.736,0.2349,1.1,1.1,4.35,4.49,0.477,0.0961,-0.0263,-0.0883,-0.1523,0.1934,0.88,-0.0578,-0.213,0.2278,-0.4796,0.6091,Feb 28/b,30.67
1633,FTF,-999,Financial,Closed-End Fund - Debt,USA,255360000.0,7.61,-999,-999,6.74,0.88,-999,-999,-999,0.09,0.8546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4541,-999,0.0007,-999,-999,-999,-999,-999,-999,-999,-999,0.0064,-0.0032,0.0,0.0313,0.53,0.0018,-0.0367,0.0972,-0.5905,0.2717,-999,6.32
1634,FTHY,-999,Financial,Closed-End Fund - Debt,USA,528800000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.1049,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0571,0.0,0.4876,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,-0.0021,0.0105,0.0481,0.0811,0.67,0.0173,-0.0244,0.1359,-0.338,0.1359,-999,14.38
1635,FTI,-999,Energy,Oil & Gas Equipment & Services,USA,10630000000.0,203.23,13.4,-999,1.36,3.39,11.05,23.6,2.22,0.0102,0.8052,0.16,1.5636,0.5879,-999,-0.029,-0.0514,0.2231,2.4076,0.0108,-0.3175,1.0023,-0.0118,0.025,0.0176,0.0117,1.16,0.9,0.53,0.63,0.1573,0.0072,0.1149,0.2767,0.2707,0.9376,1.66,0.2119,0.0109,1.039,-0.1388,5.9321,Feb 22/b,24.55
1636,FTII,-999,Financial,Shell Companies,USA,100680000.0,54.68,-999,-999,-999,-999,10067.7,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,1.1954,0.381,0.0,0.557,0.4695,0.0006,0.0335,0.0527,0.15,0.15,0.0,0.06,-999,-999,0.0,0.0054,0.0174,0.1133,-0.0,0.0103,-0.0842,0.0653,-0.0842,0.1156,-999,11.1
1637,FTK,-999,Energy,Oil & Gas Equipment & Services,USA,113890000.0,-999,7.05,-999,0.61,1.12,19.14,-999,0.2,-999,-999,0.06,-0.0655,0.9007,0.5758,0.1,0.2916,-0.125,1.0456,0.043,0.0789,0.11,-0.0069,0.0172,0.4727,0.2253,1.6,1.33,0.08,0.18,0.1238,0.1314,0.3763,0.2973,0.0726,-0.3191,1.04,0.237,-0.3663,0.4534,-0.9884,2.2,Mar 12/a,3.84
1638,FTLF,-999,Consumer Defensive,Packaged Foods,USA,99830000.0,24.83,-999,-999,2.23,3.83,12.01,54.26,1.81,-999,0.0,-999,-999,-999,-999,-999,0.1426,0.6721,0.4178,0.1362,-0.0064,0.4731,-999,0.0008,0.183,0.1259,2.64,1.6,0.35,0.45,0.406,0.0958,-0.0005,-0.0158,-0.0127,0.2794,0.85,0.0065,-0.1583,0.4452,-0.7323,44.7895,Nov 13/b,21.75
1639,FTNT,"NDX, S&P 500",Technology,Software - Infrastructure,USA,50910000000.0,45.78,34.69,3.13,9.6,-999,20.86,29.4,3.2,-999,0.0,0.38,0.0453,0.1288,0.3073,0.1462,0.2422,0.103,0.0159,0.1753,-0.0038,0.6645,-0.0428,0.0204,8.4382,1.9976,1.19,1.06,-999,-999,0.764,0.2164,-0.0649,-0.0587,0.2054,0.1048,1.09,0.0032,-0.1787,0.5122,-0.1787,44.3261,Feb 06/a,66.72
1640,FTRE,-999,Healthcare,Biotechnology,USA,3490000000.0,-999,19.45,-999,1.12,2.01,32.13,27.46,1.22,-999,-999,0.02,-0.256,0.94,-999,-999,0.0672,0.0172,-1.5941,0.0018,0.0,1.0078,-999,0.046,-999,-0.001,1.62,1.62,0.94,0.97,0.1364,-0.0011,0.0671,0.1555,0.2213,-999,-999,0.166,-0.0214,0.5767,-0.0214,0.5767,Mar 11/b,39.3
1641,FTS,-999,Utilities,Utilities - Regulated Electric,Canada,19490000000.0,17.32,16.2,6.66,2.28,1.29,41.11,-999,0.97,0.0445,0.7381,0.68,0.0309,0.0364,0.0279,0.026,0.0584,-0.0923,0.0092,0.0014,0.0,0.6143,-999,0.0174,0.0732,0.0299,0.67,0.58,1.28,1.4,0.2678,0.1308,-0.0082,0.0224,-0.038,-0.0343,0.42,-0.0038,-0.1417,0.0942,-0.2311,2.7252,Feb 09/b,39.72
1642,FTV,S&P 500,Technology,Scientific & Technical Instruments,USA,29990000000.0,35.05,20.56,4.08,4.94,2.9,15.88,24.07,5.38,0.0037,0.1191,0.79,0.1035,0.097,-0.2158,0.086,0.0013,0.0352,0.1744,0.0041,-0.1639,0.9573,-0.0828,0.0094,0.0866,0.0614,2.02,1.72,0.37,0.37,0.5926,0.1427,0.0035,0.0212,0.1989,0.3257,1.14,0.0705,-0.0161,0.3612,-0.0161,1.7358,Jan 31/b,85.35
1643,FUBO,RUT,Communication Services,Broadcasting,USA,452240000.0,-999,-999,-999,0.33,1.53,1.84,-999,0.82,-999,-999,-0.22,0.2577,0.5207,0.1486,-999,10.5701,0.2846,0.4996,0.0367,-0.0147,0.4014,-0.0543,0.2087,-0.8256,-0.4034,0.75,0.75,1.45,1.5,0.034,-0.2139,-0.1012,-0.281,-0.5559,0.2479,2.02,-0.3378,-0.6098,0.5729,-1.0,3.7484,Mar 01/b,1.51
1644,FUL,RUT,Basic Materials,Specialty Chemicals,USA,4340000000.0,30.77,15.91,2.12,1.24,2.46,24.17,16.73,3.3,0.0106,0.3109,0.64,0.1174,0.1581,-0.047,0.1452,0.0342,-0.0577,-0.08,0.0066,-0.0787,0.9642,0.0104,0.0139,0.0861,0.0399,1.89,1.26,1.07,1.09,0.2916,0.0413,0.0063,0.0409,-0.005,0.224,1.52,0.0229,-0.0475,0.2731,-0.0475,41.4853,Mar 27/a,79.66
1645,FULC,-999,Healthcare,Biotechnology,USA,703640000.0,-999,-999,-999,250.41,2.99,2.98,-999,3.81,-999,-999,-0.44,-0.0983,0.0222,0.0109,0.064,-0.011,0.2715,0.2027,0.0524,0.012,0.9486,0.2393,0.0545,-0.4484,-0.3992,17.71,17.71,0.04,0.05,0.225,-34.7005,0.0253,0.2497,1.2996,1.9895,2.3,0.2936,-0.1708,4.0489,-0.6568,4.0489,Feb 27/b,11.36
1646,FULT,RUT,Financial,Banks - Regional,USA,2420000000.0,9.08,9.6,1.14,1.61,0.95,-999,7.26,-999,0.0476,0.3895,0.38,-0.0808,0.0307,0.0684,0.08,0.1061,0.2275,-0.2052,0.0115,-0.0,0.7298,0.0012,0.054,0.1065,0.0637,0.05,-999,0.56,0.94,-999,0.1823,-0.0424,-0.0191,-0.0852,0.0054,0.83,-0.0463,-0.1254,0.5477,-0.2369,5.2347,Jan 16/a,14.92
1647,FUN,-999,Consumer Cyclical,Leisure,USA,2190000000.0,17.52,10.67,-999,1.22,-999,33.35,21.39,1.29,0.0284,0.4962,-2.31,0.4135,0.1787,0.0166,-0.0212,1.1871,0.014,-1.8302,0.1067,0.0,0.5586,-0.0545,0.0651,-999,0.0708,0.52,0.41,-999,-999,0.3451,0.0693,0.013,0.0404,0.1031,-0.0389,1.42,0.0614,-0.0636,0.2635,-0.4072,13.96,Feb 15/b,43.01
1648,FUNC,-999,Financial,Banks - Regional,USA,146310000.0,9.74,6.83,-999,1.53,0.91,-999,6.27,-999,0.0366,0.3571,0.56,0.0,0.1429,0.0825,-999,0.0731,0.0723,-0.7463,0.0562,0.004,0.3537,0.0158,0.0036,0.096,0.0549,0.11,-999,0.69,0.98,-999,0.1573,-0.0113,0.0311,-0.0059,0.249,0.84,-0.0181,-0.0994,0.7412,-0.1873,6.9239,Feb 05/a,21.87
1649,FUND,-999,Financial,Closed-End Fund - Equity,USA,226890000.0,6.94,-999,-999,33.41,0.9,-999,-999,-999,0.0656,-999,-999,-999,-999,-999,-999,-999,-0.297,2.403,0.4927,0.0,0.138,-999,0.0009,-999,-999,-999,-999,-999,-999,-999,-999,-0.0222,-0.0005,-0.0031,-0.0272,1.09,-0.0079,-0.0984,0.1313,-0.4025,2.0582,-999,7.64
1650,FUSB,-999,Financial,Banks - Regional,USA,54360000.0,6.96,-999,-999,0.97,0.59,-999,4.69,-999,0.0216,0.1503,-999,-999,-999,0.2888,-999,0.0622,0.2042,0.0286,0.1378,0.0032,0.1568,-0.011,0.0009,0.0966,0.0826,0.19,-999,0.13,0.25,-999,0.1512,-0.074,-0.1105,0.012,-0.0599,1.0,-0.082,-0.1354,0.4491,-0.7361,2.0662,Oct 25/a,9.26
1651,FUSN,-999,Healthcare,Biotechnology,Canada,723380000.0,-999,-999,-999,327.32,3.67,3.77,-999,2.65,-999,-999,-0.33,0.2904,0.0257,-1.1851,-999,0.0036,11.0843,0.5456,0.3409,0.0,0.586,-0.0309,0.1811,-0.4916,-0.3888,11.63,11.63,0.25,0.28,-999,-41.3655,-0.005,-0.1056,0.8849,1.3786,-0.84,-0.0591,-0.2859,3.3247,-0.4742,4.0455,Nov 07/b,9.99
1652,FUTU,-999,Financial,Capital Markets,Hong Kong,5000000000.0,13.88,10.97,8.84,3.91,2.52,0.74,-999,72.91,-999,0.0,0.88,0.1095,0.1368,1.5747,0.0157,0.7962,0.0416,-0.07,0.0308,0.0,0.2603,0.0037,0.0415,0.1879,0.1729,-999,-999,0.01,0.24,0.9104,0.4277,-0.0522,0.0857,0.0279,0.1955,0.8,0.0667,-0.1962,0.5107,-0.7344,5.6483,Mar 14/b,54.25
1653,FVCB,RUT,Financial,Banks - Regional,USA,210570000.0,57.85,9.94,-999,2.61,0.97,-999,9.98,-999,-999,0.0,0.2,0.0833,0.2205,-0.209,-999,-0.001,-0.8839,-2.3421,0.1934,-0.0348,0.4387,0.0233,0.0089,0.0182,0.0119,0.15,-999,0.48,0.48,-999,0.0474,-0.0279,-0.0017,-0.0865,0.046,0.22,-0.0533,-0.2311,0.4253,-0.3248,1.063,Jan 23/a,11.83
1654,FVRR,-999,Communication Services,Internet Content & Information,Israel,827020000.0,250.23,8.58,-999,2.29,2.32,1.98,10.44,10.82,-999,0.0,0.46,0.0932,0.1691,-999,-999,0.3927,0.1007,4.4496,0.1434,0.0,0.518,-0.0151,0.11,0.0118,0.0045,2.89,2.89,1.29,1.3,0.8213,0.0102,-0.0569,-0.2893,-0.2343,-0.3724,1.73,-0.1679,-0.4252,0.0664,-0.9364,0.249,Feb 22/b,21.37
1655,FWONK,-999,Communication Services,Entertainment,USA,16220000000.0,168.89,52.48,5.78,5.03,2.53,11.52,84.03,6.0,0.0,0.0,0.09,0.1916,0.4354,-999,0.292,0.1991,0.6313,-0.9387,0.1389,1.4629,0.8642,-999,0.0179,0.0278,0.0199,2.17,2.17,0.45,0.45,0.1903,0.0574,-0.0309,0.0347,0.097,0.0199,1.13,0.0296,-0.1205,0.1339,-0.1205,3.0935,Feb 28/b,69.11
1656,FWRD,RUT,Industrials,Integrated Freight & Logistics,USA,718740000.0,4.37,10.93,0.33,0.45,1.08,4.45,4.77,6.3,0.0257,0.15,0.17,-0.6177,0.7094,0.1543,0.1316,0.0312,-0.2967,1.4587,0.0414,0.0,0.983,0.0001,0.0887,0.0687,0.1936,1.46,1.25,0.13,0.2,0.0627,0.1056,-0.0789,-0.3193,-0.5625,-0.7309,1.0,-0.3645,-0.7692,-0.0074,-0.7772,27.3415,Feb 28/a,28.01
1657,FWRG,RUT,Consumer Cyclical,Restaurants,USA,1470000000.0,58.99,42.39,1.56,1.65,2.62,29.42,135.96,0.83,-999,0.0,0.1,0.0965,0.2876,-999,0.377,0.244,0.317,6.2317,0.5935,-0.4949,0.4364,0.012,0.171,0.0468,0.0226,0.62,0.57,1.0,1.08,0.167,0.0285,-0.0184,0.0315,0.2801,0.6071,1.13,0.0959,-0.0517,0.7113,-0.0517,1.121,Mar 05/b,24.54
1658,FXNC,-999,Financial,Banks - Regional,USA,110180000.0,11.48,9.72,-999,1.58,0.95,-999,5.51,-999,0.0341,0.3922,0.43,0.1699,0.0112,-0.0564,-999,0.1213,0.0155,-1.1783,0.1848,0.0159,0.3509,0.0028,0.0019,0.0857,0.0533,0.24,-999,0.55,0.55,-999,0.1381,-0.0135,-0.0997,-0.1351,-0.0056,0.53,-0.1084,-0.1908,0.3404,-0.4323,3.9577,Feb 01/b,17.6
1659,FYBR,-999,Communication Services,Telecom Services,USA,5850000000.0,204.12,-999,-999,1.02,1.11,2.66,-999,8.95,-999,0.0,-0.09,-2.3938,-0.3734,-999,-999,-0.0767,-0.0077,-0.8922,0.2776,0.0302,0.844,0.0538,0.1392,0.0056,0.0017,1.22,1.22,2.17,2.19,0.3845,0.005,-0.0317,0.0716,0.0102,-0.0075,1.05,0.0091,-0.0807,1.0429,-0.3229,1.0429,Feb 23/b,23.8
1660,G,-999,Technology,Information Technology Services,Bermuda,5990000000.0,9.68,10.04,1.23,1.34,2.64,10.26,13.75,3.23,0.0104,0.1613,0.68,0.0106,0.0951,0.1859,0.0787,0.0843,0.0407,2.31,0.0823,-0.0047,0.8969,-0.0015,0.0136,0.3099,0.1944,1.44,1.44,0.44,0.67,0.3428,0.141,-0.0364,-0.0707,-0.0469,-0.2409,1.08,-0.0571,-0.2839,0.1261,-0.387,4.9787,Feb 08/a,33.12
1661,GABC,RUT,Financial,Banks - Regional,USA,946560000.0,11.01,12.17,1.22,2.99,1.43,-999,9.89,-999,0.0338,0.3441,0.64,-0.1134,0.0194,0.0787,0.09,0.1368,0.108,-0.1217,0.0541,0.0229,0.4717,0.0065,0.0365,0.1406,0.1115,0.06,-999,0.16,0.3,-999,0.2711,-0.0482,-0.0003,-0.0256,-0.0533,0.6,-0.0089,-0.1029,0.2877,-0.3739,5.3826,Jan 29/a,32.0
1662,GAIA,-999,Communication Services,Entertainment,USA,69030000.0,-999,-999,-999,0.87,0.73,6.15,-999,0.49,-999,-999,-0.02,-0.2,0.2222,0.3725,0.15,0.1862,0.0159,0.7566,0.4269,0.0106,0.3352,0.0571,0.0032,-0.0489,-0.0443,0.49,0.49,0.14,0.26,0.6544,-0.0551,0.0101,0.0067,0.049,0.1194,0.79,0.0274,-0.0991,0.4218,-0.9024,0.4634,Oct 30/a,3.0
1663,GAIN,-999,Financial,Asset Management,USA,499590000.0,6.99,13.26,2.33,5.98,1.07,-999,-999,-999,0.065,1.3236,0.26,-0.073,0.029,0.0701,0.03,-999,0.069,-0.583,0.0205,0.0009,0.1245,-999,0.0716,-999,-999,-999,-999,-999,-999,-999,-999,-0.01,0.0051,-0.0327,0.1691,1.35,-0.023,-0.0695,0.2308,-0.075,6.5835,Feb 06/a,13.92
1664,GALT,-999,Healthcare,Biotechnology,USA,127410000.0,-999,-999,-999,-999,-999,6.26,-999,0.33,-999,-999,-0.1,0.2615,0.1042,-0.0596,-999,0.0,-999,-0.6277,0.3154,0.0,0.1169,-0.0146,0.0496,-999,-4.4262,2.05,2.05,-999,-999,-999,-999,0.0098,0.1908,0.2335,0.0842,0.82,0.1348,-0.0965,0.6094,-0.9462,5.8667,Nov 13/b,2.06
1665,GAM,-999,Financial,Closed-End Fund - Equity,USA,1250000000.0,3.85,-999,-999,47.96,0.86,-999,-999,-999,0.0122,-999,-999,-999,-999,-0.6635,-999,-999,0.399,0.236,0.0843,-0.0019,0.3005,-999,0.0002,-999,-999,-999,-999,-999,-999,-999,-999,0.0016,0.0038,0.0528,0.2898,1.02,0.0209,-0.0143,0.2973,-0.0143,99.4935,-999,44.9
1666,GAMB,RUT,Consumer Cyclical,Gambling,United Kingdom,326390000.0,46.19,11.13,-999,3.35,2.92,12.14,19.02,0.72,-999,0.0,0.19,0.5034,0.4082,-999,-999,0.4443,0.1939,1.1091,0.5602,0.0,0.356,0.0133,0.0175,0.0784,0.068,1.52,1.52,0.01,0.02,0.9223,0.0767,0.0128,-0.0542,-0.084,-0.085,0.92,-0.0411,-0.412,0.0393,-0.4861,0.3293,Mar 21/b,8.72
1667,GAN,-999,Consumer Cyclical,Gambling,USA,57740000.0,-999,-999,-999,0.45,-999,1.5,-999,0.86,-999,-999,-0.07,0.4572,0.4003,-0.2398,-999,0.7792,-0.1687,0.9397,0.0134,0.0,0.1661,-0.1003,0.01,-4.2618,-0.8368,1.54,1.54,-999,-999,0.5684,-0.2661,-0.1172,-0.1795,-0.2147,-0.0519,2.18,-0.1576,-0.3816,0.5422,-0.9598,0.5422,Mar 13/b,1.28
1668,GAQ,-999,Financial,Shell Companies,Cayman Islands,167280000.0,36.57,-999,-999,-999,2.17,522.76,-999,0.02,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-0.5077,0.5684,0.0,0.4598,0.5214,0.0001,0.0577,0.1088,0.3,0.3,0.0,0.01,-999,-999,0.0009,0.0046,0.0213,0.1268,0.09,0.0069,-0.0161,0.0699,-0.0161,0.1408,-999,11.02
1669,GASS,-999,Industrials,Marine Shipping,Greece,215040000.0,4.42,6.84,0.87,1.5,0.43,2.76,2.83,2.21,-999,0.0,0.24,-0.3657,0.0471,-999,0.051,-0.0249,-0.201,0.2346,0.2932,0.0,0.4292,-0.0095,0.0117,0.0973,0.0791,3.12,3.07,0.19,0.22,0.3543,0.3619,-0.0114,-0.1174,-0.0162,1.239,0.83,-0.1153,-0.2368,1.4263,-0.6507,3.626,Feb 21/b,6.09
1670,GATO,-999,Basic Materials,Other Precious Metals & Mining,Canada,565200000.0,44.0,24.12,-999,-999,1.54,10.19,-999,0.8,-999,0.0,0.01,0.4532,0.2951,-999,-999,0.0,-999,4.2656,0.338,0.005,0.4703,-0.0456,0.0162,0.0359,0.035,2.36,2.36,0.0,0.0,-999,-999,0.0638,0.3966,0.3285,0.8115,2.15,0.2819,-0.0037,1.3276,-0.6596,2.7136,Feb 21/b,8.17
1671,GATX,RUT,Industrials,Rental & Leasing Services,USA,4660000000.0,18.29,17.03,1.52,3.31,2.05,10.35,-999,12.7,0.0177,0.303,1.75,0.053,0.0363,0.0565,0.12,0.01,0.1425,0.3636,0.0126,-0.087,1.0022,0.0009,0.0353,0.1195,0.0276,0.82,0.82,3.1,3.35,0.4588,0.1822,-0.0102,0.0466,0.1327,0.2742,0.98,0.053,-0.0265,0.3517,-0.0265,25.4458,Jan 23/b,131.4
1672,GAU,-999,Basic Materials,Gold,Canada,304200000.0,10.36,2.42,-999,-999,1.34,5.5,-999,0.22,-999,0.0,0.01,0.7256,1.392,-999,-999,-0.2,-999,-1.2021,0.2736,0.0,0.4616,-999,0.002,0.1393,0.1298,4.76,4.76,0.0,0.0,-999,-999,0.0435,0.3302,0.8462,1.3952,1.07,0.2305,-0.0244,1.4943,-0.8756,2.3333,Feb 16/b,1.2
1673,GB,-999,Technology,Software - Infrastructure,Switzerland,967910000.0,40.72,-999,-999,2.22,13.66,8.64,11.7,0.56,-999,-999,0.05,-999,-999,-999,-999,0.7558,0.3306,21.25,0.8027,0.0,0.138,0.0046,0.003,0.6671,0.032,1.06,1.06,9.16,9.17,0.3094,0.0528,0.0899,0.0319,0.073,-0.2003,0.4,0.0548,-0.2502,0.2095,-0.6955,0.3897,Feb 23/b,4.85
1674,GBAB,-999,Financial,Closed-End Fund - Debt,USA,399960000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.0909,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2293,-999,0.0011,-999,-999,-999,-999,-999,-999,-999,-999,-0.0178,0.0209,0.0147,-0.0048,0.45,0.0046,-0.0482,0.1674,-0.3588,0.1674,-999,16.6
1675,GBBK,-999,Financial,Shell Companies,USA,77480000.0,54.48,-999,-999,-999,3.16,154.95,-999,0.07,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,0.994,0.5996,0.0,0.3356,0.6227,0.0008,0.0405,0.1664,1.47,1.47,0.0,0.0,-999,-999,0.0008,0.008,0.0253,0.094,-0.0,0.0105,-0.102,0.0513,-0.102,0.1052,-999,10.78
1676,GBCI,RUT,Financial,Banks - Regional,USA,4300000000.0,18.85,15.88,1.89,3.78,1.39,-999,12.74,-999,0.035,0.6566,0.33,-0.1016,0.3217,-0.0155,0.1,0.1437,0.2,-0.3185,0.0055,0.0,0.8092,-0.0021,0.0444,0.076,0.0681,0.07,-999,0.08,1.49,-999,0.1963,-0.0635,0.0575,-0.0563,-0.0727,0.78,-0.0214,-0.1468,0.4158,-0.4363,168.5026,Jan 25/a,37.9
1677,GBDC,-999,Financial,Asset Management,USA,2720000000.0,8.79,9.04,0.88,4.32,1.06,38.53,8.9,0.41,0.0909,0.77,0.51,0.689,-0.0705,0.025,0.1,0.317,0.204,1.984,0.0272,0.0,0.452,0.0167,0.0216,0.122,0.052,-999,-999,1.2,1.2,0.52,0.489,0.0165,0.0303,0.0745,0.2847,0.61,0.0302,-0.0102,0.3081,-0.18,0.8185,Feb 05/a,15.97
1678,GBIO,RUT,Healthcare,Biotechnology,USA,205420000.0,-999,-999,-999,34.82,1.01,0.78,-999,3.98,-999,-999,-0.42,0.2173,0.194,-0.2044,-999,-0.2,-999,0.0236,0.2714,0.0312,0.6683,0.0086,0.0298,-0.5214,-0.4323,6.83,6.83,0.44,0.48,0.1086,-21.4451,-0.1197,0.5765,0.5222,-0.144,2.69,0.4212,-0.5573,2.593,-0.9445,2.593,Mar 06/a,3.09
1679,GBLI,-999,Financial,Insurance - Property & Casualty,USA,405520000.0,16.45,8.08,1.65,0.77,0.63,-999,9.99,-999,0.0334,0.5469,-999,0.7162,0.1025,-999,0.1,0.0212,-0.298,1.7925,0.5009,0.0,0.3822,-0.0106,0.0011,0.0399,0.0378,1.06,-999,0.02,0.02,-999,0.0473,0.0118,0.045,0.0417,0.0313,0.47,-0.0053,-0.1905,0.188,-0.4332,3.0577,Mar 13/b,29.95
1680,GBTG,RUT,Technology,Software - Application,USA,2660000000.0,-999,21.57,-999,1.16,2.17,5.58,54.21,1.01,-999,-999,0.02,1.2208,2.9347,-999,-999,0.3326,0.0417,0.7378,0.3122,0.0,0.2599,0.0007,0.0061,-0.0926,-0.0241,1.64,1.64,1.17,1.19,0.4969,-0.0275,0.0072,-0.0711,-0.0633,-0.0664,0.63,-0.0393,-0.3019,0.2517,-0.507,0.3192,Mar 05/b,5.62
