No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
1706,GE,S&P 500,Industrials,Specialty Industrial Machinery,USA,170880000000.0,18.7,31.24,0.5,2.51,6.21,7.54,47.68,20.74,0.003,0.0383,0.62,0.8737,0.1914,-999,0.3733,-0.0611,-0.1096,-0.2043,0.0037,-0.0087,0.7633,-0.0325,0.0117,0.2845,0.1871,1.18,0.85,0.79,0.84,0.2608,0.1351,0.1165,0.2287,0.5721,1.0619,1.3,0.2564,0.0284,1.0967,-0.4602,25.1272,Apr 23/b,156.3
1707,GECC,-999,Financial,Asset Management,USA,103110000.0,3.28,6.57,-999,2.88,0.84,-999,-999,-999,0.1274,-999,0.41,0.018,-0.012,-0.2755,-999,-999,0.251,-999,0.3737,0.0077,0.22,-999,0.0027,-999,-999,-999,-999,-999,-999,-999,-999,-0.0137,0.0148,-0.0083,0.21,1.55,0.0247,-0.0685,0.4661,-0.8333,0.4661,Feb 29/b,10.91
1708,GEF,RUT,Consumer Cyclical,Packaging & Containers,USA,3780000000.0,11.29,12.48,1.13,0.73,1.9,21.08,9.37,3.1,0.0318,0.3273,0.89,-0.2838,0.1916,0.1164,0.1,0.0728,-0.0513,-0.2428,0.5714,-0.0014,0.3761,-0.0036,0.021,0.1754,0.0756,1.57,1.16,1.23,1.32,0.2166,0.0653,-0.0527,0.0327,0.0155,0.0489,0.9,0.0224,-0.1393,0.1017,-0.1393,18.3807,Feb 28/a,65.41
1709,GEG,-999,Financial,Asset Management,USA,60730000.0,6.54,-999,0.33,5.5,0.85,0.49,-999,3.88,-999,0.0,-999,-999,-999,-999,0.2,1.56,0.5003,-1.0161,0.1323,0.216,0.5961,0.0143,0.0007,-0.0534,0.0699,19.51,19.51,0.95,0.95,-0.1423,0.8326,0.0,-0.0254,0.0267,-0.1429,1.11,-0.0055,-0.1638,0.2075,-0.9997,0.4656,Feb 13/a,1.92
1710,GEHC,"NDX, S&P 500",Healthcare,Health Information Services,USA,40290000000.0,29.25,18.3,2.42,2.06,5.65,16.09,23.5,5.5,0.0012,0.0397,0.9,0.0928,0.1255,-0.0254,0.121,0.0414,0.0543,-0.2791,0.0748,0.0,0.7017,-999,0.0292,0.1907,0.0872,1.0,0.78,1.23,1.38,0.4028,0.0708,-0.0268,-0.0497,0.1554,0.0843,1.21,0.0291,-0.0638,0.4189,-0.0638,0.6692,Feb 06/b,88.47
1711,GEL,-999,Energy,Oil & Gas Midstream,USA,1470000000.0,54.47,7.69,1.24,0.46,2.78,52.41,-999,0.23,0.05,2.7236,0.02,1.3182,2.0588,-999,0.441,0.0407,0.0841,-1.5321,0.1455,0.0004,0.6556,-0.0514,0.0172,0.0839,0.0051,1.0,0.86,2.96,2.98,0.1246,0.0085,0.0791,0.0127,0.005,0.0619,2.0,0.0625,-0.061,0.4907,-0.7912,5.9826,Feb 15/b,12.0
1712,GEN,S&P 500,Technology,Software - Infrastructure,USA,14110000000.0,10.21,9.98,0.87,3.72,5.84,28.79,14.51,0.77,0.0229,0.2313,0.52,0.0773,0.1385,0.0488,0.117,0.0821,0.016,-0.1191,0.0908,-0.0,0.8287,-0.0045,0.0259,0.7495,0.1212,0.67,0.67,3.77,3.85,0.7429,0.3684,-0.0112,0.0317,-0.0081,0.2984,0.81,0.0094,-0.0911,0.4337,-0.2835,68.2659,Feb 01/a,22.15
1713,GENC,RUT,Industrials,Farm & Heavy Construction Machinery,USA,259920000.0,16.75,-999,-999,2.47,1.4,2.48,20.66,7.15,-999,0.0,-999,-999,-999,0.0302,-999,0.0214,0.0075,0.2441,0.317,-0.0043,0.4745,-0.008,0.0036,0.0871,0.0835,9.6,5.94,0.0,0.0,0.2922,0.1474,0.0623,0.0687,0.1165,0.2086,0.49,0.0873,0.0097,0.4368,-0.1912,211.7599,-999,17.73
1714,GENI,-999,Communication Services,Internet Content & Information,United Kingdom,1320000000.0,-999,-999,-999,3.21,2.26,13.2,117.07,0.47,-999,-999,-0.1,0.5824,0.9718,0.0988,-999,0.3925,0.2073,0.7334,0.2765,0.0,0.5709,-0.0192,0.0382,-0.1488,-0.1484,1.34,1.34,0.01,0.03,0.1646,-0.2071,0.0841,-0.0734,0.1034,0.3283,1.95,-0.0545,-0.2675,0.7437,-0.7542,1.8136,Mar 06/b,6.19
1715,GENK,-999,Consumer Cyclical,Restaurants,USA,51890000.0,45.57,60.73,-999,0.29,5.42,1.59,10.36,7.38,-999,0.0,0.01,-0.0833,1.6364,-999,-999,0.5045,0.1043,0.1212,0.0673,1.7353,0.6998,-999,0.0103,36.9538,0.0678,1.18,1.16,12.83,13.5,0.1355,0.0464,0.0051,0.7367,0.5032,-999,-999,0.3631,-0.4273,1.0927,-0.4273,1.0927,Mar 06/a,11.74
1716,GEO,RUT,Industrials,Security & Protection Services,USA,1910000000.0,21.11,11.86,1.41,0.79,1.48,20.32,9.01,0.75,-999,0.0,0.19,0.0053,0.3368,-0.0973,0.15,0.008,-0.02,-0.3952,0.0545,0.0059,0.7647,-0.0834,0.2064,0.0779,0.0309,-999,-999,1.4,1.46,0.2288,0.0397,0.0722,0.268,0.411,0.9262,0.6,0.2215,0.0127,1.1816,-0.5589,17.4073,Feb 15/b,15.14
1717,GEOS,-999,Energy,Oil & Gas Equipment & Services,USA,186350000.0,7.49,-999,0.2,1.3,1.27,5.49,31.42,2.55,-999,0.0,-999,-999,-999,-999,0.37,0.1195,0.6083,128.2838,0.0749,-0.0091,0.6058,-0.1112,0.0219,0.1863,0.1702,4.85,3.79,0.0,0.0,0.442,0.1742,0.0607,0.1383,0.0938,0.6958,0.77,0.0527,-0.1814,1.1197,-0.877,3.3046,Feb 07/a,13.99
1718,GERN,RUT,Healthcare,Biotechnology,USA,1950000000.0,-999,-999,-999,8134.83,7.3,5.83,-999,0.57,-999,-999,-0.1,-0.0156,0.6359,-0.1608,0.05,0.4626,-0.7767,0.1636,0.1803,0.0,0.5117,-0.0167,0.1057,-1.1229,-0.6438,3.16,3.16,0.15,0.35,-999,-776.9114,0.0061,0.5885,0.6517,0.53,0.61,0.3975,-0.1111,1.0244,-0.9537,3.4267,Feb 28/b,3.32
1719,GES,RUT,Consumer Cyclical,Apparel Retail,Switzerland,1620000000.0,9.99,9.51,2.27,0.58,2.35,4.49,6.31,6.77,0.1135,0.3643,-0.29,-0.0755,0.1009,0.7999,0.044,0.0356,0.0896,0.2955,0.4958,-0.0435,0.6794,-0.0736,0.2647,0.3208,0.1228,1.55,0.96,1.32,1.7,0.4364,0.0704,-0.0343,0.1743,0.3382,0.5609,1.99,0.1819,-0.0928,0.7658,-0.4195,19.1231,Mar 20/a,30.39
1720,GETY,-999,Communication Services,Internet Content & Information,USA,1620000000.0,90.16,23.75,-999,1.77,2.58,11.41,21.78,0.35,-999,0.0,0.03,1.8151,0.2054,-999,-999,-0.0007,-0.0239,2.6231,0.5408,-0.0101,0.436,0.9746,0.0185,0.0328,0.0093,0.84,0.84,2.27,2.29,0.6414,0.0211,-0.0289,-0.1462,-0.1972,-0.3328,2.13,-0.1118,-0.5073,0.1041,-0.8936,0.1784,Mar 14/a,4.03
1721,GF,-999,Financial,Closed-End Fund - Foreign,USA,150270000.0,6.28,-999,-999,42.03,0.82,-999,-999,-999,0.008,-999,-999,-999,-999,-999,-999,-999,-0.598,-999,0.001,-0.0145,0.5293,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,0.0023,0.0222,0.0307,-0.0375,1.18,0.0307,-0.0728,0.1829,-0.4193,10.9622,-999,8.73
1722,GFF,RUT,Industrials,Conglomerates,USA,3680000000.0,55.73,13.62,2.8,1.37,13.43,33.32,8.58,2.24,0.0081,0.3166,0.83,-0.0075,0.2139,0.3652,0.1988,0.0697,-0.0096,-0.0695,0.0876,-0.0038,0.7594,-0.0005,0.054,0.1751,0.0381,2.46,1.24,5.55,5.7,0.3835,0.0265,0.0155,0.0735,0.2901,1.5991,1.42,0.0975,-0.0093,2.0585,-0.0093,133.5993,Feb 07/b,74.48
1723,GFI,-999,Basic Materials,Gold,South Africa,15570000000.0,22.4,10.91,2.38,3.44,3.47,24.01,29.53,0.72,0.0266,0.3995,0.16,0.2326,0.2811,-999,0.094,0.1225,-999,-999,0.0,-999,0.211,0.1425,0.0132,0.1671,0.1287,1.15,0.6,0.23,0.37,0.3678,0.156,0.095,0.1538,0.3272,0.2446,1.15,0.2062,-0.0215,0.6877,-0.25,7.5294,Feb 22/b,17.4
1724,GFL,-999,Industrials,Waste Management,Canada,12750000000.0,-999,31.06,-999,2.29,2.34,123.89,-999,0.28,0.0014,-999,0.05,0.2327,0.2499,0.3981,-999,0.3309,0.0305,0.6544,0.4009,0.0,0.5644,-999,0.0272,0.0072,-0.0013,0.82,0.77,1.28,1.29,0.1671,-0.0029,-0.0043,-0.0163,0.0556,0.0059,1.13,-0.017,-0.1205,0.2784,-0.2141,1.8817,Feb 20/a,34.35
1725,GFR,-999,Energy,Oil & Gas E&P,Canada,446160000.0,-999,-999,-999,1.95,0.85,5.37,11.34,1.21,-999,-999,-999,-999,-999,-999,-999,-0.1684,-999,-8.1143,0.8046,0.0,0.2787,0.0643,0.0017,-0.2512,-0.1306,1.26,1.15,0.49,0.56,0.1605,-0.448,0.0879,0.2405,0.1971,-0.3698,0.17,0.1878,-0.4794,0.3889,-0.4794,0.3889,-999,6.5
1726,GFS,NDX,Technology,Semiconductors,USA,27690000000.0,27.56,23.19,2.32,3.75,2.59,8.1,86.26,6.24,-999,0.0,0.23,-0.4076,0.6425,-999,0.1186,0.0546,-0.1176,-0.5876,0.8571,0.0,0.1598,0.0164,0.1603,0.0973,0.079,2.04,1.56,0.16,0.21,0.2842,0.138,-0.0299,-0.0384,-0.0946,-0.271,1.61,-0.0582,-0.2674,0.0506,-0.3641,0.3733,Feb 13/b,50.55
1727,GGB,-999,Basic Materials,Steel,Brazil,5170000000.0,5.32,8.55,-999,0.37,0.78,4.7,4.93,0.96,0.0431,0.3357,0.12,-0.4207,0.0499,0.1949,-0.0346,0.0628,-0.1313,-0.4966,0.0,-999,0.2566,-0.0227,0.002,0.1582,0.1225,2.59,1.24,0.2,0.25,0.1641,0.108,0.0181,0.0465,-0.0466,-0.0348,1.74,0.0427,-0.2554,0.0949,-0.7866,15.3726,Feb 21/b,4.5
1728,GGG,-999,Industrials,Specialty Industrial Machinery,USA,15430000000.0,31.2,27.41,3.0,7.03,6.93,28.69,33.1,3.2,0.0108,0.3264,0.74,0.0328,0.0663,0.0836,0.104,0.0611,0.0209,-0.1307,0.0102,-0.1014,0.8936,0.0007,0.0098,0.2481,0.2265,3.46,2.35,0.01,0.02,0.5452,0.2307,-0.0182,-0.0049,0.1006,0.2979,0.81,0.0183,-0.0318,0.3345,-0.0318,647.0759,Jan 29/a,91.76
1729,GGR,-999,Consumer Cyclical,Auto Manufacturers,Taiwan,405360000.0,-999,-999,-999,1.16,1.64,2.33,-999,0.71,-999,-999,-999,0.0012,0.3315,-999,-999,-0.0134,-0.0412,-1.1611,0.3289,0.0,0.1326,0.0662,0.0127,-0.2807,-0.1277,1.24,1.0,1.42,1.77,0.1442,-0.2197,-0.0978,0.0993,-0.3252,-0.5643,0.66,-0.07,-0.5666,0.3719,-0.9056,0.3719,Feb 07/b,1.66
1730,GGT,-999,Financial,Closed-End Fund - Equity,USA,158620000.0,6.81,-999,-999,37.81,1.51,-999,-999,-999,0.1557,-999,-999,-999,-999,-999,-999,-999,0.03,-999,0.0356,-0.0088,0.1316,-999,0.0065,-999,-999,-999,-999,-999,-999,-999,-999,-0.0017,-0.0342,0.0108,-0.0053,1.24,0.0125,-0.1928,0.3079,-0.6952,1.3492,-999,5.65
1731,GGZ,-999,Financial,Closed-End Fund - Equity,USA,98410000.0,6.73,-999,-999,-999,-999,-999,-999,-999,0.0543,0.5528,-999,-999,-999,-999,-999,-999,-999,-999,0.3074,0.0,0.2653,-999,0.0011,-999,-999,-999,-999,-999,-999,-999,-999,-0.02,0.0051,0.0388,0.0333,1.39,0.0097,-0.0576,0.2492,-0.3013,1.2455,-999,11.78
1732,GH,RUT,Healthcare,Diagnostics & Research,USA,2150000000.0,-999,-999,-999,3.8,13.51,1.84,-999,9.6,-999,-999,-0.88,0.2338,0.0781,-0.0888,0.278,0.4927,0.2219,-0.1563,0.0479,-0.0007,0.9254,0.019,0.0669,-4.3813,-0.323,6.54,6.24,8.36,8.53,0.5959,-0.8502,-0.1454,-0.045,-0.2998,-0.2592,0.91,-0.1316,-0.5706,0.0423,-0.9026,0.0423,Feb 22/a,17.63
1733,GHC,RUT,Consumer Defensive,Education & Training Services,USA,3400000000.0,17.54,16.22,0.97,0.77,0.86,3.78,20.43,201.55,0.0087,0.1506,-999,0.2894,-0.1681,-0.0268,0.181,0.1065,0.0966,8.1364,0.2631,-0.0005,0.6427,-0.0087,0.0181,0.0529,0.04,1.5,1.26,0.28,0.32,0.2663,0.0462,-0.0067,0.0567,0.1084,0.309,1.1,0.0512,-0.011,0.383,-0.011,40.0419,Feb 23/a,762.53
1734,GHG,-999,Consumer Cyclical,Lodging,China,205960000.0,-999,7.86,-999,-999,-999,1.2,-999,2.51,0.0781,0.0,0.07,0.5054,-0.2897,-0.0829,0.0363,0.158,0.0728,-0.7176,-999,-999,0.1245,-0.0069,-999,-999,-999,1.21,1.2,1.01,1.09,-999,-999,-0.0289,-0.0607,-0.1065,-0.3319,0.67,-0.0408,-0.5546,0.0377,-0.8766,0.3017,Mar 26/b,3.02
1735,GHM,-999,Industrials,Specialty Industrial Machinery,USA,335730000.0,122.0,93.94,6.78,1.87,3.24,22.15,19.71,1.4,-999,0.0,0.01,9.3333,0.0645,-999,0.18,0.1504,0.0989,-0.5623,0.0535,0.0,0.7049,-0.0514,0.0035,0.0271,0.0247,1.11,0.81,0.07,0.11,0.1886,0.0152,0.1364,0.2971,0.6112,1.2727,0.56,0.2897,-0.1073,1.8784,-0.4354,52.1429,Feb 05/b,31.0
1736,GHRS,-999,Healthcare,Biotechnology,Ireland,579610000.0,-999,-999,-999,-999,2.65,3.59,-999,3.11,-999,-999,-0.22,-0.3794,-0.3475,-2.5312,-999,0.0,-999,0.3203,0.437,0.0,0.5632,-0.0283,0.0448,-0.1518,-0.1621,24.49,24.49,0.0,0.0,-999,-999,0.045,0.3168,1.0403,0.4066,0.82,0.2579,-0.2391,1.2059,-0.6339,1.2059,Feb 29/b,11.14
1737,GHY,-999,Financial,Closed-End Fund - Debt,USA,477170000.0,13.72,-999,-999,-999,-999,-999,-999,-999,0.1081,1.4736,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4467,-999,0.0019,-999,-999,-999,-999,-999,-999,-999,-999,-0.0251,-0.0026,0.0113,0.0629,0.77,0.0026,-0.0291,0.1387,-0.4148,0.3527,-999,11.66
1738,GIB,-999,Technology,Information Technology Services,Canada,24530000000.0,20.74,17.01,2.47,2.29,3.76,28.35,17.0,3.76,-999,0.0,1.45,0.1173,0.0948,0.1054,0.0839,0.0345,0.0409,0.0402,0.1217,0.0,0.6348,-0.0749,0.0031,0.1967,0.1467,1.11,1.11,0.27,0.35,0.1613,0.1134,-0.0353,-0.075,0.0403,0.0885,0.92,-0.0608,-0.1035,0.1453,-0.1035,32.3094,Jan 31/b,106.59
1739,GIC,RUT,Industrials,Industrial Distribution,USA,1730000000.0,24.6,19.04,1.37,1.36,6.76,50.24,15.99,0.9,0.0188,0.4347,0.38,0.1033,0.1724,0.0878,0.18,0.0731,0.2288,0.103,0.7958,-0.0362,0.3138,-0.0081,0.0244,0.3024,0.2092,1.89,1.03,0.32,0.37,0.342,0.0552,0.0118,0.0098,0.2076,0.7623,0.89,0.025,-0.0352,1.2081,-0.0352,100.2647,Feb 29/a,45.31
1740,GIFI,-999,Industrials,Metal Fabrication,USA,117130000.0,-999,-999,-999,0.78,1.49,2.45,27.11,2.96,-999,-999,0.08,1.3377,-999,-0.0214,0.316,0.0274,0.1681,11.6773,0.1018,0.0061,0.6162,-0.0286,0.011,-0.2688,-0.248,3.4,3.34,0.25,0.27,-0.0761,-0.1615,-0.0163,0.4094,0.5717,0.9383,0.49,0.288,-0.0883,1.4508,-0.8625,1.7079,Mar 07/a,7.23
1741,GIII,RUT,Consumer Cyclical,Apparel Manufacturing,USA,1280000000.0,7.46,7.94,-999,0.41,0.83,2.52,2.27,11.18,-999,0.0,-0.04,-0.1249,0.0034,0.0642,-0.097,0.0301,-0.1049,1.1107,0.1317,-0.0075,0.981,-0.0082,0.1233,0.12,0.0827,3.36,2.3,0.37,0.42,0.3919,0.0569,-0.0293,-0.0389,-0.1238,0.8227,2.41,-0.0651,-0.2108,0.9434,-0.6191,66.584,Mar 14/b,28.16
1742,GIL,-999,Consumer Cyclical,Apparel Manufacturing,Canada,6100000000.0,11.92,10.96,4.01,1.91,3.14,68.07,17.94,0.53,0.0227,0.2474,0.51,0.148,0.1187,0.1282,0.0297,0.0484,0.0828,0.9132,0.0283,0.0,0.8267,0.0009,0.009,0.2779,0.1957,2.33,0.83,0.39,0.55,0.2705,0.1671,-0.0256,0.0539,0.1257,0.0726,1.38,0.0385,-0.0692,0.341,-0.1708,95.48,Feb 21/b,36.18
1743,GILD,"NDX, S&P 500",Healthcare,Drug Manufacturers - General,USA,86760000000.0,15.45,9.34,3.02,3.21,3.8,10.39,11.69,6.7,0.0452,0.6662,1.57,0.057,0.0489,0.0155,0.0512,0.0416,-0.0275,-0.1232,0.001,-0.0239,0.8592,0.0085,0.0155,0.2571,0.1216,1.43,1.27,1.04,1.12,0.7794,0.2093,-0.0501,-0.042,-0.1764,-0.1527,0.21,-0.0626,-0.2081,0.0027,-0.436,335.0845,Feb 06/a,69.58
1744,GILT,-999,Technology,Communication Equipment,Israel,347250000.0,14.68,-999,1.47,1.31,1.26,3.32,16.98,1.84,-999,0.0,-999,-999,-999,0.0436,0.1,0.0277,0.0411,1.571,0.069,0.0,0.493,0.0398,0.0008,0.0906,0.084,1.83,1.5,0.02,0.05,0.3944,0.0883,0.1215,0.0555,0.01,0.1802,0.54,0.0193,-0.1494,0.3503,-0.9983,1.8065,Feb 26/b,6.09
1745,GIS,S&P 500,Consumer Defensive,Packaged Foods,USA,39400000000.0,16.01,14.91,2.15,1.95,4.17,66.94,16.65,1.04,0.0339,0.5006,1.0,0.0466,0.0402,0.0346,0.0746,0.0501,-0.0052,0.2669,0.0032,-0.0413,0.7847,-0.0051,0.0245,0.2597,0.1249,0.66,0.4,1.17,1.33,0.3477,0.1266,-0.0026,0.0697,0.0616,-0.1891,0.14,0.0611,-0.2321,0.1568,-0.2321,39.8999,Mar 20/b,69.79
1746,GKOS,RUT,Healthcare,Medical Devices,USA,4790000000.0,-999,-999,-999,15.21,10.29,16.2,-999,5.97,-999,-999,-0.58,0.0807,0.3837,-0.4995,0.08,0.1276,0.1564,-0.1419,0.0434,-0.2065,1.0367,0.0137,0.0773,-0.2716,-0.1593,5.34,4.78,0.83,0.83,0.7773,-0.4279,0.0263,0.1318,0.2541,0.9412,1.1,0.0674,-0.01,1.1324,-0.0225,5.7909,Feb 21/a,96.77
1747,GL,S&P 500,Financial,Insurance - Life,USA,10200000000.0,10.76,8.64,0.72,1.87,2.27,-999,7.12,-999,0.0088,0.0893,2.78,0.089,0.0822,0.106,0.1489,0.0484,0.0703,0.3421,0.0227,-0.0449,0.8306,-0.0008,0.0251,0.2069,0.1587,0.8,-999,0.36,0.47,-999,0.1782,-0.0681,-0.1534,-0.1127,0.0098,0.69,-0.1103,-0.1784,0.0608,-0.1784,156.4679,Feb 07/a,108.45
1748,GLAC,-999,Financial,Shell Companies,China,161820000.0,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5654,0.0,0.3463,-999,0.0016,-999,-999,0.0,0.0,-999,-999,-999,-999,0.001,0.003,0.0139,-999,-999,0.0024,-0.0126,0.0149,-0.0126,0.0149,-999,10.19
1749,GLAD,-999,Financial,Closed-End Fund - Debt,USA,432040000.0,27.58,36.44,5.52,4.78,2.07,-999,-999,-999,0.0989,0.8298,0.14,0.0,-0.009,0.0604,0.05,-999,0.204,2.51,0.0287,0.0,0.1137,-999,0.0087,-999,-999,-999,-999,-999,-999,-999,-999,-0.0746,-0.0226,-0.0948,0.0607,1.25,-0.0362,-0.1179,0.0922,-0.6238,1.4628,Feb 05/a,19.86
1750,GLBE,-999,Consumer Cyclical,Internet Retail,Israel,5530000000.0,-999,-999,-999,9.7,6.22,17.42,53.83,1.94,-999,-999,-0.22,0.3622,0.8696,0.7041,0.232,0.727,0.3256,0.2476,0.4447,0.0,0.5344,0.0487,0.0807,-0.1462,-0.1452,1.9,1.9,0.02,0.03,0.3936,-0.2348,-0.0693,0.0384,-0.0869,0.0622,1.12,-0.0736,-0.2601,0.3007,-0.5962,1.1644,Feb 21/b,33.83
1751,GLDD,RUT,Industrials,Engineering & Construction,USA,552950000.0,40.49,11.94,-999,0.94,1.43,24.21,-999,0.34,-999,0.0,0.07,1.9167,0.1347,0.1106,-0.13,-0.0061,0.2391,1.6803,0.0361,0.0,0.8372,0.0268,0.0245,0.0369,0.0161,1.16,0.97,1.23,1.31,0.1353,0.0236,-0.0514,-0.0788,0.0506,0.566,0.94,-0.0189,-0.1513,0.5977,-0.4902,3.7949,Feb 14/b,8.3
1752,GLLI,-999,Financial,Shell Companies,USA,90090000.0,81.91,-999,-999,-999,3.2,1126.12,-999,0.01,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-0.5418,0.395,0.0,0.2407,-0.0134,0.0,0.0196,0.0639,0.05,0.05,0.0,0.09,-999,-999,0.0064,0.0148,0.011,0.1044,0.01,0.0103,-0.0678,0.0628,-0.0678,0.1259,-999,11.0
1753,GLNG,RUT,Energy,Oil & Gas Midstream,Bermuda,2670000000.0,-999,13.52,-999,8.93,1.29,3.82,-999,6.65,0.0393,-999,0.4,-0.3214,0.0117,0.2818,-999,-0.0487,0.3473,-999,0.0667,0.0,0.7797,-0.0389,0.0305,-0.0206,-0.0159,1.49,1.49,0.43,0.59,0.5187,-0.1568,0.0569,0.195,0.1009,0.2064,0.61,0.1376,-0.0117,0.2961,-0.6584,9.2524,Feb 29/b,25.43
1754,GLO,-999,Financial,Closed-End Fund - Equity,USA,221650000.0,-999,-999,-999,23.23,0.98,-999,-999,-999,0.1137,-999,-999,-999,-999,-999,-999,-999,-0.208,-999,0.0002,4.8346,0.309,-999,0.0004,-999,-999,-999,-999,-999,-999,-999,-999,0.002,0.016,0.0994,0.0346,1.08,0.0257,-0.0174,0.2475,-0.75,0.2475,-999,5.09
1755,GLOB,-999,Technology,Information Technology Services,Luxembourg,8530000000.0,54.23,25.12,-999,4.07,4.91,26.12,31.68,7.55,-999,0.0,1.53,0.1425,0.1978,0.2145,-999,0.328,0.1834,0.0534,0.0228,0.0,0.9332,0.0506,0.0251,0.0979,0.0879,1.36,1.36,0.04,0.16,0.3198,0.0756,-0.0228,-0.0596,-0.1138,0.2659,1.33,-0.1083,-0.2155,0.4571,-0.4436,17.5258,Feb 15/a,197.3
1756,GLP,-999,Energy,Oil & Gas Midstream,USA,1550000000.0,12.09,10.18,-999,0.09,2.34,78.75,14.01,0.58,0.0638,0.7045,0.46,0.0372,0.1462,0.0499,-999,0.1118,-0.004,-0.081,0.1448,0.0171,0.362,0.0123,0.0368,0.1797,0.0566,1.12,0.71,1.83,1.93,0.0312,0.0078,0.025,-0.0545,0.0831,0.4736,1.35,-0.0193,-0.081,0.6805,-0.081,6.916,Feb 28/b,45.49
1757,GLPG,-999,Healthcare,Biotechnology,Belgium,2100000000.0,-999,-999,-999,3.6,0.76,0.52,-999,61.24,-999,0.0,-0.22,-1.3225,-0.0239,-999,0.4744,0.1683,-0.0478,0.2937,0.0094,0.0,0.3044,-0.009,0.0223,-0.0565,-0.0549,8.91,8.78,0.0,0.01,0.9676,-0.2622,-0.0121,-0.0764,-0.2318,-0.1589,0.25,-0.1151,-0.2964,0.0076,-0.8839,5.7681,Feb 22/a,31.81
1758,GLPI,-999,Real Estate,REIT - Specialty,USA,12060000000.0,16.31,15.3,5.76,8.37,2.94,17.63,12.54,2.56,0.0674,1.0466,0.7,0.0278,0.037,0.1188,0.0283,0.0647,0.097,0.051,0.0446,-0.0074,0.9351,0.0279,0.0156,0.185,0.0665,-999,-999,1.65,1.65,0.7935,0.5095,-0.0198,-0.007,-0.0691,-0.1204,0.95,-0.0077,-0.139,0.0372,-0.1771,2.6681,Feb 27/a,45.16
1759,GLQ,-999,Financial,Closed-End Fund - Equity,USA,124500000.0,-999,-999,-999,25.17,1.01,-999,-999,-999,0.1106,-999,-999,-999,-999,-999,-999,-999,-0.055,-999,0.0007,2.8651,0.3493,-999,0.0027,-999,-999,-999,-999,-999,-999,-999,-999,0.0,0.0164,0.1157,0.0637,1.12,0.0289,-0.0061,0.269,-0.7299,0.269,-999,6.51
1760,GLRE,RUT,Financial,Insurance - Reinsurance,Cayman Islands,443060000.0,5.35,7.83,0.53,0.7,0.74,-999,59.0,-999,-999,0.0,0.8,-0.2384,-0.1595,-999,0.1,0.2795,0.2797,-0.4592,0.2664,-0.001,0.4311,0.0262,0.0185,0.158,0.1296,1.81,-999,0.12,0.13,-999,0.138,0.0048,0.0138,0.1187,0.333,0.8,0.0532,-0.0279,0.3495,-0.6438,1.506,Mar 05/a,12.53
1761,GLST,-999,Financial,Shell Companies,USA,80090000.0,119.98,-999,-999,-999,1.72,53.04,-999,0.2,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-1.1122,0.436,0.0,0.7749,-999,0.0,0.0146,0.0207,0.43,0.43,0.0,0.03,-999,-999,0.0037,0.0084,0.0047,-999,-0.04,0.0077,-0.0147,0.0447,-0.0227,0.075,-999,10.75
1762,GLT,RUT,Basic Materials,Paper & Paper Products,USA,80820000.0,-999,-999,-999,0.06,0.31,1.48,-999,1.21,-999,-999,-999,-999,-999,0.1544,0.002,0.1093,-0.1431,0.749,0.0423,0.2533,0.8106,-0.0401,0.0793,-0.2717,-0.0712,2.16,1.1,3.32,3.37,0.0923,-0.0571,-0.105,-0.1139,0.0529,-0.4458,1.68,-0.0663,-0.6096,0.432,-0.9441,0.432,Feb 22/b,1.79
1763,GLU,-999,Financial,Closed-End Fund - Equity,USA,88940000.0,24.03,-999,-999,17.03,1.0,-999,-999,-999,0.0805,6.6199,-999,-999,-999,-999,-999,-999,0.228,-999,0.0133,-0.028,0.1783,-999,0.0007,-999,-999,-999,-999,-999,-999,-999,-999,0.0219,0.1051,0.1331,0.0068,0.94,0.0982,-0.0325,0.2834,-0.4018,0.4407,-999,14.9
1764,GLUE,RUT,Healthcare,Biotechnology,USA,354560000.0,-999,-999,-999,-999,1.98,1.53,-999,4.63,-999,-999,-0.59,0.0824,0.0907,-0.9671,-999,0.0,-999,0.0723,0.3694,0.0,0.6471,0.01,0.0578,-0.6007,-0.6093,5.07,5.07,0.24,0.26,-999,-999,0.0028,0.1823,0.1628,-0.114,1.43,0.1732,-0.2002,1.8975,-0.8448,1.8975,Mar 14/b,7.07
