No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3539,SAND,-999,Basic Materials,Gold,Canada,1190000000.0,28.99,34.22,-999.0,6.63,0.83,35.68,12.51,0.11,0.015,0.4225,0.01,-0.5454,0.8364,0.3439,-999.0,0.2,0.1574,11.1266,0.1744,0.0,0.4894,-999.0,0.0253,0.0293,0.0222,3.32,3.32,0.32,0.32,0.4567,0.2322,-0.0431,-0.1507,-0.177,-0.1803,1.07,-0.1361,-0.3661,0.0101,-0.7408,1.6952,Feb 15/a,4.0,0.0,False,True,6
1848,HAFC,RUT,Financial,Banks - Regional,USA,459500000.0,5.78,6.42,0.72,1.16,0.65,-999.0,3.2,-999.0,0.0666,0.3817,0.53,-0.1927,0.1135,0.0787,0.08,0.0981,0.16,-0.3445,0.0159,0.0042,0.8899,-0.0156,0.0221,0.119,0.0689,0.15,-999.0,0.65,0.65,-999.0,0.2003,0.0,-0.1249,-0.0649,-0.3627,0.95,-0.1295,-0.3616,0.1333,-0.9184,1.5217,Jan 23/a,15.13,30733.0,False,True,6
2519,MCHX,-999,Communication Services,Advertising Agencies,USA,61080000.0,-999.0,-999.0,-999.0,1.23,1.61,4.45,-999.0,0.32,-999.0,-999.0,-0.02,-0.75,0.6429,-0.0482,0.15,-0.1003,-0.0317,-0.0112,0.1886,0.0033,0.6125,-0.016,0.0026,-0.2864,-0.3162,2.44,2.44,0.05,0.07,0.4922,-0.2478,0.0846,-0.0208,-0.0784,-0.3188,1.98,0.0422,-0.3591,0.2368,-0.9374,0.2818,Nov 08/a,1.41,37714.0,False,False,3
3119,PDM,RUT,Real Estate,REIT - Office,USA,746510000.0,-999.0,-999.0,-999.0,1.24,0.43,177.32,14.37,0.03,0.0829,0.7067,-999.0,0.4981,-0.2234,-999.0,0.04,-0.004,0.1388,-1.3707,0.0151,0.0,0.8602,0.0095,0.0192,-0.0271,-0.014,-999.0,-999.0,1.0,1.22,0.2197,-0.0801,-0.0794,-0.1862,0.0169,-0.3481,1.13,-0.128,-0.3585,0.2281,-0.7567,0.2281,Feb 07/a,6.03,0.0,False,True,1
1886,HFFG,RUT,Consumer Defensive,Food Distribution,USA,205770000.0,-999.0,-999.0,-999.0,0.18,0.71,14.39,4.96,0.26,-999.0,0.0,-999.0,-999.0,-999.0,-0.5542,-999.0,0.4172,-0.064,1.4819,0.2849,0.0026,0.176,-0.0224,0.0085,-0.0282,-0.0196,1.22,0.5,0.45,0.68,0.152,-0.0071,-0.0843,-0.2789,-0.1863,-0.0281,1.78,-0.2309,-0.357,0.1112,-0.8914,0.1112,Nov 09/a,3.8,178740.0,True,True,4
525,BIDU,-999,Communication Services,Internet Content & Information,China,28560000000.0,12.87,8.73,1.14,1.5,1.09,0.99,10.75,104.76,-999.0,0.0,2.3,-0.0337,0.09,-0.0812,0.1131,0.0499,0.0402,-0.5268,0.0001,0.0,0.2535,-0.1164,0.0191,0.0865,0.0666,3.01,2.82,0.26,0.35,0.5169,0.1514,-0.0365,-0.0413,-0.1669,-0.2587,0.68,-0.0586,-0.3564,0.0595,-0.7088,22.2471,Feb 28/b,103.31,0.0,False,True,4
1948,HPP,RUT,Real Estate,REIT - Office,USA,898870000.0,-999.0,-999.0,-999.0,0.95,0.34,7.54,3.92,0.84,0.0071,-999.0,-0.44,0.1324,0.1893,-999.0,0.3648,0.0588,-0.1727,-7.18,0.0285,0.0177,1.0912,-0.0276,0.1522,-0.0535,-0.0208,-999.0,-999.0,1.44,1.44,0.1095,-0.1656,-0.0478,-0.2883,0.1996,-0.2739,1.35,-0.2282,-0.3536,0.6023,-0.8253,0.6023,Feb 12/a,6.37,464082.0,True,True,3
3506,RVSB,-999,Financial,Banks - Regional,USA,97420000.0,10.05,25.64,0.84,1.41,0.61,-999.0,6.55,-999.0,0.052,0.2875,0.03,-0.5783,-0.4857,0.1301,0.12,0.0407,-0.0045,-0.7176,0.0733,0.0235,0.6459,-0.0198,0.0024,0.0628,0.0504,0.27,-999.0,0.22,1.21,-999.0,0.1415,-0.0097,-0.1974,-0.2029,-0.3463,0.69,-0.1789,-0.3527,0.1067,-0.74,3.3131,Jan 25/a,4.61,183669.0,True,True,5
1295,EFXT,-999,Energy,Oil & Gas Equipment & Services,Canada,671700000.0,-999.0,-999.0,-999.0,0.3,0.59,5.22,-999.0,1.04,0.0135,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0972,0.9292,1.1225,0.0089,0.0,0.5587,-999.0,0.0016,-0.0437,-0.0216,1.31,0.93,0.93,0.98,0.1777,-0.0209,0.0463,0.0037,0.306,-0.1674,1.67,0.1004,-0.3517,0.3756,-0.7187,0.8067,Feb 28/a,5.42,0.0,False,True,3
804,CGAU,-999,Basic Materials,Gold,Canada,1080000000.0,-999.0,27.02,-999.0,0.98,0.64,1.75,6.98,2.85,0.0362,-999.0,0.18,5.8022,-0.456,-999.0,-999.0,0.0542,0.7662,0.7758,0.0106,0.0,0.8936,-999.0,0.0015,-0.0467,-0.048,3.25,2.38,0.01,0.01,0.1885,-0.0737,-0.044,-0.0809,-0.1259,-0.2076,1.21,-0.0852,-0.3515,0.1198,-0.7856,-999.0,Feb 22/a,5.0,0.0,False,True,4
251,APA,S&P 500,Energy,Oil & Gas E&P,USA,9030000000.0,3.23,6.19,-999.0,1.09,3.42,103.81,11.35,0.29,0.0339,0.1082,0.88,-0.0674,0.1462,1.4522,-0.025,0.1003,-0.1234,3.1977,0.0054,0.0,0.841,-0.0359,0.0594,1.8551,0.3566,1.02,0.84,2.02,2.06,0.473,0.3448,-0.0474,-0.0602,-0.1758,-0.2366,3.28,-0.0754,-0.351,0.0163,-0.7993,10.5414,Feb 21/a,29.95,0.0,False,True,3
4098,UIS,RUT,Technology,Information Technology Services,USA,361200000.0,-999.0,8.9,-999.0,0.18,-999.0,0.93,8.7,5.67,-999.0,-999.0,-0.05,-0.3944,0.633,-999.0,0.09,-0.0612,0.0011,-20.3638,0.0348,0.0,0.8775,0.0102,0.026,-999.0,-1.18,1.49,1.46,-999.0,-999.0,0.2763,-0.2137,0.0213,-0.2874,-0.0038,0.1116,1.0,-0.1745,-0.3498,1.0308,-0.9894,1.0308,Feb 21/b,5.28,0.0,False,True,3
847,CIM,RUT,Real Estate,REIT - Mortgage,USA,1030000000.0,19.41,6.6,-999.0,1.44,0.4,4.63,4.92,0.92,0.1035,3.1097,0.18,0.4489,-0.1281,-0.3515,-0.0254,-0.0793,0.2869,-0.8528,0.0258,0.0,0.502,-0.0004,0.016,0.0483,0.0051,-999.0,-999.0,3.0,3.95,0.9333,0.0734,-0.0207,-0.1732,-0.1584,-0.3511,1.72,-0.118,-0.3451,0.0192,-0.9501,0.0192,Feb 14/b,4.25,0.0,False,True,1
2087,INFN,RUT,Technology,Communication Equipment,USA,1160000000.0,-999.0,15.36,-999.0,0.71,6.92,7.01,-999.0,0.73,-999.0,-999.0,0.09,0.3978,0.9831,0.2326,0.2,0.1439,0.051,0.6531,0.014,0.0,0.9985,0.0662,0.1968,-0.0504,-0.008,1.68,1.0,4.33,4.45,0.359,-0.0043,0.0471,-0.0267,0.2743,-0.269,1.56,0.0337,-0.3449,0.8121,-0.8297,0.825,Mar 06/a,5.11,0.0,False,False,2
3267,PRGO,-999,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,3580000000.0,-999.0,8.1,-999.0,0.77,0.75,4.76,11.78,5.54,0.0417,-999.0,0.23,0.0514,0.2018,-999.0,0.1,0.0003,0.0017,-0.4336,0.0045,0.0402,0.969,-0.0509,0.0396,-0.0009,-0.0011,1.79,1.07,0.8,0.89,0.3607,-0.002,-0.1747,-0.2038,-0.1411,-0.2733,0.63,-0.1785,-0.3443,0.0076,-0.8776,4.2823,Feb 27/b,26.41,696710.0,True,False,5
2951,OB,RUT,Communication Services,Internet Content & Information,USA,196130000.0,-999.0,49.45,-999.0,0.21,0.91,1.16,-999.0,3.36,-999.0,-999.0,0.09,1.2834,-0.3357,-999.0,-999.0,0.1389,0.0044,1.1183,0.3257,0.0,0.336,0.0421,0.0076,-0.0071,-0.0045,1.45,1.45,0.59,0.6,0.19,-0.0017,-0.0646,-0.0417,-0.0176,-0.1093,1.46,-0.0601,-0.3429,0.1724,-0.8137,0.1742,Feb 29/b,3.91,0.0,False,True,4
3828,SVC,RUT,Real Estate,REIT - Hotel & Motel,USA,1270000000.0,-999.0,-999.0,-999.0,0.67,0.97,2.91,3.34,2.63,0.1047,-999.0,-0.11,-0.1894,0.7307,-999.0,0.05,-0.0041,-0.0029,-1.5495,0.0248,0.0,0.777,0.0005,0.045,-0.0152,-0.0036,-999.0,-999.0,3.49,4.39,0.1316,-0.0111,0.0013,-0.0402,0.0596,-0.3061,2.2,-0.0438,-0.3394,0.1178,-0.838,1.194,Feb 28/a,7.64,0.0,False,False,1
3868,TASK,-999,Technology,Information Technology Services,USA,1110000000.0,27.12,8.66,3.08,1.19,2.62,9.66,10.45,1.28,-999.0,0.0,0.3,-0.0217,0.1077,-999.0,0.088,0.3943,-0.028,0.9753,0.8006,0.0,0.1695,0.016,0.0694,0.1046,0.0627,2.93,2.93,0.68,0.73,0.3557,0.0484,0.0147,-0.0863,0.0248,-0.4026,2.38,-0.0145,-0.339,0.5595,-0.8551,0.5595,Feb 28/a,12.39,0.0,False,True,3
4089,UEIC,-999,Technology,Consumer Electronics,USA,110070000.0,-999.0,8.17,-999.0,0.26,0.61,2.57,6.45,3.3,-999.0,0.0,-0.23,2.3333,3.3333,-999.0,0.15,-0.0997,-0.205,-0.0114,0.1756,0.1144,0.6568,-0.0192,0.0107,-0.4392,-0.513,1.61,1.06,0.07,0.38,0.284,-0.2336,0.0119,-0.0628,0.1379,-0.3536,1.12,-0.0289,-0.3359,0.2108,-0.8943,3.5333,Feb 15/a,8.5,2002938.0,True,True,4
3859,TAC,-999,Utilities,Utilities - Independent Power Producers,Canada,2140000000.0,3.75,20.73,0.3,0.86,4.7,6.77,4.95,1.02,0.0256,0.0944,0.19,-0.7459,-0.2401,-999.0,0.1245,0.15,-0.2717,0.5529,0.0404,0.0,0.6243,0.012,0.0123,0.5209,0.1212,0.91,0.82,2.39,2.74,0.4516,0.1927,0.0014,-0.0737,-0.1427,-0.1604,0.85,-0.082,-0.3356,0.0222,-0.8174,1.7205,Feb 23/b,6.91,0.0,False,True,2
849,CINT,-999,Technology,Software - Infrastructure,Brazil,634870000.0,19.93,15.34,-999.0,1.39,2.22,13.61,12.31,0.35,-999.0,0.0,0.06,0.6315,0.0203,-999.0,-0.0554,0.3688,0.0169,-0.0706,0.8597,0.0,0.1136,-0.0024,0.0144,0.1341,0.079,1.6,1.6,0.45,0.62,0.3151,0.0718,0.0504,0.0504,-0.0681,-0.1446,1.08,0.0088,-0.3347,0.4343,-0.7871,0.4343,Mar 07/b,4.79,0.0,False,True,3
484,BEKE,-999,Real Estate,Real Estate Services,China,16380000000.0,20.69,12.27,0.36,1.55,1.74,1.98,-999.0,6.88,0.0046,-999.0,0.23,2.4017,-0.0123,-0.1842,0.57,0.2543,-0.0428,0.5384,0.0164,0.0,0.3908,0.0637,0.0194,0.0818,0.0731,1.82,1.82,0.11,0.23,0.2785,0.0759,-0.0367,-0.0567,-0.1368,-0.2397,-0.75,-0.0575,-0.3325,0.0582,-0.8265,0.8846,Nov 08/b,13.63,0.0,False,True,3
1237,DSX,-999,Industrials,Marine Shipping,Greece,345990000.0,7.25,3.71,1.45,1.32,0.68,1.9,-999.0,1.61,0.1852,1.3636,0.03,0.1192,1.0262,0.3339,0.05,0.0529,-0.2072,-0.776,0.4086,0.0,0.1147,-0.1451,0.0423,0.1021,0.0389,1.07,1.03,1.31,1.31,0.4319,0.1682,0.0515,0.0033,-0.0755,-0.3044,1.21,0.0225,-0.332,0.0909,-0.9201,1.7824,Feb 23/b,3.06,0.0,False,True,5
1828,GSM,-999,Basic Materials,Other Industrial Metals & Mining,United Kingdom,850930000.0,9.9,7.82,0.49,0.52,0.99,6.18,16.17,0.73,-999.0,0.0,-0.02,-0.6365,1.2487,0.128,0.2,0.0158,-0.162,-1.2565,0.4016,0.0,0.4985,0.0584,0.0149,0.1145,0.0825,2.1,1.32,0.21,0.26,0.2372,0.0529,-0.1286,-0.1167,-0.081,-0.0791,2.01,-0.2022,-0.3304,0.1494,-0.7422,11.9714,Feb 21/a,4.54,0.0,False,True,5
2820,NL,RUT,Industrials,Security & Protection Services,USA,245130000.0,-999.0,-999.0,-999.0,1.55,0.67,1.65,8.63,3.05,0.0558,0.4038,0.17,-999.0,-999.0,-0.2188,0.103,0.0963,-0.0585,0.9923,0.8301,0.0,0.1078,0.0485,0.0114,-0.0439,-0.0437,6.87,5.72,0.0,0.0,0.2957,-0.1009,-0.0214,-0.0492,-0.042,-0.3076,0.63,-0.0533,-0.328,0.1256,-0.79,2.5774,Nov 02/a,5.02,0.0,False,True,4
2646,MPAA,-999,Consumer Cyclical,Auto Parts,USA,177330000.0,-999.0,16.11,-999.0,0.25,0.63,12.35,4.11,0.73,-999.0,-999.0,0.16,-0.375,0.4,-999.0,0.25,0.0996,0.132,-46.979,0.0448,0.1952,0.8378,0.0097,0.0361,-0.1646,-0.1258,1.4,0.39,0.39,0.83,0.1986,-0.0679,0.0022,-0.0889,-0.0889,-0.312,1.45,-0.029,-0.3264,1.1174,-0.7802,21.2031,Feb 09/b,9.02,1069583.0,True,True,4
2024,ICL,-999,Basic Materials,Agricultural Inputs,Israel,6610000000.0,10.23,10.77,-999.0,0.88,1.17,11.17,8.41,0.46,0.0426,0.5506,0.09,-0.2737,0.192,-0.1237,-999.0,0.0954,-0.1918,-0.7971,0.442,0.0,0.3222,-999.0,0.0018,0.1152,0.0852,1.53,0.88,0.32,0.47,0.3499,0.0865,0.0512,0.1032,-0.0097,-0.2713,1.23,0.068,-0.3232,0.193,-0.7936,0.9871,Feb 28/b,5.13,0.0,False,True,2
2944,NYMT,RUT,Real Estate,REIT - Mortgage,USA,637700000.0,-999.0,12.33,-999.0,1.63,0.61,1.93,-999.0,3.62,0.1335,-999.0,0.09,1.5028,0.1387,-999.0,0.0659,0.2222,-0.2294,1.6643,0.0158,0.0,0.5684,-0.1093,0.0212,-0.0291,-0.0205,-999.0,-999.0,1.78,3.34,0.4175,-0.2298,-0.0541,-0.1747,-0.191,-0.2712,1.93,-0.1302,-0.3212,0.0016,-0.9811,1.1574,Feb 21/a,6.99,0.0,False,True,2
2181,JBLU,RUT,Industrials,Airlines,USA,2180000000.0,-999.0,-999.0,-999.0,0.23,0.65,1.39,-999.0,4.62,-999.0,-999.0,-0.53,-0.6579,0.8721,-999.0,-999.0,0.2061,-0.0373,-5.2063,0.0033,0.0,0.7974,-0.0998,0.1278,-0.0901,-0.0375,0.6,0.57,1.49,1.61,0.0287,-0.0323,-0.0432,0.1673,0.5433,-0.2237,1.84,0.118,-0.3206,0.8772,-0.7957,1.2847,Jan 30/b,6.42,0.0,False,False,2
193,AMBP,-999,Consumer Cyclical,Packaging & Containers,Luxembourg,1950000000.0,-999.0,12.9,-999.0,0.41,19.52,4.41,7.88,0.74,0.1225,1.0145,0.01,0.5867,0.3314,-999.0,-0.044,0.1809,0.052,-5.6667,0.7694,0.0,0.1655,0.0107,0.0266,-0.1802,-0.0134,0.99,0.68,36.4,37.34,0.1484,-0.0104,-0.1679,-0.1506,-0.1528,-0.3258,0.74,-0.122,-0.3202,0.2724,-0.8496,0.2724,Feb 22/b,3.27,0.0,False,True,1
1095,CYD,-999,Consumer Cyclical,Auto Parts,Singapore,347720000.0,8.58,-999.0,0.86,0.14,0.27,0.41,-999.0,20.84,0.0329,0.3524,-999.0,-999.0,-999.0,-0.1744,0.1,0.0204,0.297,0.6024,0.6192,0.0,0.1572,-0.022,0.0002,0.0312,0.0244,2.45,1.83,0.28,0.28,0.1655,0.0159,-0.0406,-0.0105,-0.0679,-0.033,1.06,-0.0022,-0.3192,0.2298,-0.7317,53.6453,Feb 27/b,8.51,0.0,False,True,4
508,BGS,RUT,Consumer Defensive,Packaged Foods,USA,896270000.0,-999.0,12.26,-999.0,0.43,1.07,21.81,4.76,0.52,0.0667,-999.0,0.22,-0.127,0.076,-999.0,0.012,0.0523,-0.0724,-0.9028,0.0238,0.0,0.6645,-0.0314,0.093,-0.0777,-0.0227,3.06,0.89,2.49,2.53,0.2444,-0.0321,0.1813,0.093,0.2378,-0.0952,0.72,0.1148,-0.3165,0.5833,-0.7667,3.8533,Feb 27/a,11.4,0.0,False,True,1
793,CEVA,RUT,Technology,Semiconductors,USA,521620000.0,-999.0,44.92,-999.0,5.06,2.03,3.13,-999.0,7.07,-999.0,-999.0,0.03,2.0723,0.6044,-999.0,-0.069,0.0718,-0.2766,0.8987,0.0341,0.0,0.8714,0.0121,0.0421,-0.0823,-0.0443,7.43,6.67,0.01,0.02,0.8801,-0.1152,-0.0177,0.089,-0.0138,-0.3025,1.13,0.0269,-0.3165,0.3516,-0.7363,6.6345,Feb 14/b,22.14,0.0,False,True,3
414,AYX,-999,Technology,Software - Application,USA,3470000000.0,-999.0,27.92,-999.0,3.58,18.29,4.79,694.95,10.03,-999.0,-999.0,-0.06,-0.1557,0.3332,-999.0,0.01,0.329,0.1658,3.276,0.1543,0.007,0.8015,-0.0157,0.0594,-0.9846,-0.1664,1.45,1.45,4.66,6.87,0.8644,-0.1846,0.0012,0.0135,0.2832,-0.2689,0.49,0.0122,-0.3162,0.7221,-0.7412,2.2909,Feb 06/a,48.08,3696850.0,True,False,3
2574,MHH,-999,Industrials,Staffing & Employment Services,USA,101960000.0,-999.0,8.88,-999.0,0.51,1.18,4.82,6.71,1.82,-999.0,0.0,0.12,0.4773,0.5231,-999.0,0.18,0.0362,-0.1951,-4.6078,0.7173,0.0,0.1834,0.0062,0.0023,-0.0853,-0.0837,2.84,2.85,0.05,0.06,0.2615,-0.0355,0.0097,0.0208,-0.063,-0.2558,0.51,0.04,-0.3159,0.1719,-0.7068,29.4491,Feb 07/b,8.79,0.0,False,True,3
403,AXL,RUT,Consumer Cyclical,Auto Parts,USA,775000000.0,-999.0,17.17,-999.0,0.13,1.28,1.49,3.85,4.44,-999.0,0.0,-0.0,3.3647,0.8117,0.1097,0.301,-0.0267,0.0505,-2.4158,0.0505,0.0,1.0079,0.0062,0.0445,-0.0547,-0.0095,1.67,1.27,4.85,4.93,0.0846,-0.0055,-0.1018,-0.1837,-0.0793,-0.2553,2.22,-0.1787,-0.3158,0.0525,-0.8428,24.4615,Feb 16/b,6.62,0.0,False,True,2
3897,TDS,RUT,Communication Services,Telecom Services,USA,1690000000.0,-999.0,-999.0,-999.0,0.33,0.41,6.25,-999.0,2.39,0.0504,-999.0,-0.12,0.8073,0.357,-999.0,-999.0,0.0023,-0.0332,-11.1871,0.1275,0.0,0.8032,0.0102,0.026,-0.0905,-0.0558,1.4,1.23,0.96,0.99,0.3702,-0.1101,0.0191,-0.2216,-0.2054,0.2288,0.83,-0.1643,-0.3136,1.3201,-0.7797,11.7279,Feb 16/b,14.93,0.0,False,True,4
839,CIA,-999,Financial,Insurance - Life,USA,136260000.0,8.12,-999.0,-999.0,0.57,0.89,-999.0,4.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2966,-999.0,-0.0112,0.0572,1.521,0.0964,0.0,0.137,-0.0639,0.0845,0.2465,0.1118,12.92,-999.0,0.0,0.0,-999.0,0.0708,-0.0451,-0.0385,-0.2075,-0.0678,0.21,-0.0184,-0.3125,0.6768,-0.7695,21.2603,-999,2.75,0.0,False,True,3
4172,VET,-999,Energy,Oil & Gas E&P,Canada,1800000000.0,2.56,4.73,0.12,1.09,0.63,-999.0,5.79,0.0,0.0278,0.0398,0.53,-0.4723,-0.245,0.7278,0.2091,0.2962,-0.5232,-0.7915,0.0291,0.0,0.3559,-999.0,0.017,0.2869,0.1978,0.9,0.86,0.26,0.26,0.3243,0.4286,0.0138,0.0148,-0.1264,-0.1966,2.05,-0.024,-0.3123,0.1197,-0.8488,6.3267,Mar 06/a,10.99,0.0,False,True,5
3579,SCWX,-999,Technology,Software - Infrastructure,USA,596780000.0,-999.0,395.43,-999.0,1.52,1.18,10.27,-999.0,0.67,-999.0,-999.0,-0.04,0.4062,1.0526,-0.599,-999.0,-0.0249,-0.1945,0.4976,0.8962,0.0003,0.1139,-0.005,0.0087,-0.2174,-0.2325,0.64,0.64,0.02,0.02,0.5525,-0.3004,-0.0226,-0.0362,0.1952,-0.1082,0.99,0.0004,-0.3121,0.2815,-0.7427,0.3106,Mar 14/b,6.92,168075.0,True,False,2
1895,HHS,-999,Industrials,Conglomerates,USA,55450000.0,2.52,10.89,-999.0,0.28,2.7,3.88,3.86,1.98,-999.0,0.0,0.12,-0.9642,3.1471,-999.0,-999.0,-0.0656,-0.1256,-0.897,0.2952,0.0171,0.3786,0.1782,0.003,2.7558,0.6759,1.61,1.61,0.66,0.93,0.1514,0.117,-0.0278,-0.0078,0.148,-0.2755,0.5,0.0268,-0.3112,0.536,-0.9756,5.9818,Nov 09/a,7.68,398089.0,True,True,4
1785,GOLD,-999,Basic Materials,Gold,Canada,25160000000.0,19.78,12.81,2.95,2.21,1.08,6.06,27.62,2.36,0.0301,0.5545,0.21,0.1612,0.1471,-999.0,0.067,0.1059,0.1037,1.6529,0.0071,0.0,0.6585,-0.0178,0.0071,0.0552,0.0453,3.16,2.4,0.2,0.2,0.2635,0.1118,-0.0285,-0.0873,-0.1352,-0.1027,0.57,-0.1104,-0.3094,0.0414,-0.7349,26.144,Feb 14/b,14.33,0.0,False,True,4
3700,SNCR,-999,Technology,Software - Infrastructure,USA,100170000.0,-999.0,-999.0,-999.0,0.43,2.56,5.7,4.19,1.69,-999.0,-999.0,-0.1,-1.7531,-0.2295,0.4775,0.1,-0.0614,-0.0709,-2.9782,0.0771,1.3848,0.5259,-0.1394,0.0141,-0.2961,-0.1694,1.15,1.15,1.5,1.55,0.5232,-0.1937,-0.0031,0.178,0.8474,0.0627,1.67,0.4117,-0.3085,2.5778,-0.9801,2.5778,Mar 12/a,9.66,897347.0,True,False,3
2166,IVR,RUT,Real Estate,REIT - Mortgage,USA,421600000.0,-999.0,2.15,-999.0,2.22,0.85,2.12,1.78,4.1,0.1724,-999.0,1.13,-0.1643,-0.0967,0.3928,-999.0,-2.4773,-0.6656,-0.4526,0.0029,0.0,0.4225,-0.0019,0.0386,-0.02,-0.048,-999.0,-999.0,0.0,5.7,0.9352,-0.1978,0.0081,-0.0755,0.1154,-0.3057,1.8,-0.023,-0.3051,0.3722,-0.9594,0.3722,Feb 22/a,8.7,0.0,False,False,2
2081,INCR,-999,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,91140000.0,15.22,-999.0,-999.0,0.77,0.66,2.9,-999.0,0.69,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4615,-0.0138,-0.7113,0.3994,0.0,0.1311,-999.0,0.0072,0.0437,0.0361,1.9,1.21,0.21,0.32,0.3426,0.0507,0.0363,0.626,0.626,-0.2366,1.04,0.3792,-0.3027,1.0202,-0.8967,1.0202,Aug 31/a,2.0,0.0,False,True,4
564,BLFS,RUT,Healthcare,Medical Instruments & Supplies,USA,770360000.0,-999.0,-999.0,-999.0,4.98,2.26,18.76,-999.0,0.91,-999.0,-999.0,-0.34,0.5243,0.4185,-0.7411,0.1,0.7447,-0.1821,-1.8634,0.0399,0.856,1.0165,0.052,0.0821,-0.2762,-0.2779,2.74,1.72,0.11,0.13,0.2955,-0.6604,-0.0229,-0.0436,0.2723,-0.2645,1.67,0.0006,-0.302,0.917,-0.9876,121.1429,Feb 29/a,17.1,9382806.0,True,True,4
1913,HLIT,RUT,Technology,Communication Equipment,USA,1440000000.0,17.84,13.44,0.46,2.37,3.32,17.13,-999.0,0.75,-999.0,0.0,-0.01,0.545,0.6793,-999.0,0.389,0.0965,0.0168,12.8566,0.0285,0.0,1.0936,-0.0767,0.0643,0.2206,0.1801,1.21,0.9,0.07,0.36,0.4951,0.1382,-0.0359,0.1082,0.1813,-0.0308,0.84,0.0301,-0.3001,0.4659,-0.9181,11.7723,Jan 29/a,12.9,0.0,False,True,3
2980,OI,RUT,Consumer Cyclical,Packaging & Containers,USA,2540000000.0,-999.0,6.1,-999.0,0.36,1.58,2.78,23.51,5.94,-999.0,0.0,0.38,-0.2197,0.1223,-999.0,-0.014,0.0112,-0.0307,-38.3468,0.0139,0.0,0.9846,0.0014,0.0319,-0.0681,-0.0159,1.23,0.77,3.03,3.22,0.203,-0.0145,-0.0299,0.0876,0.117,-0.2522,1.35,0.0429,-0.2991,0.2183,-0.7274,5.608,Feb 06/a,16.52,0.0,False,True,1
1890,HGBL,-999,Financial,Capital Markets,USA,106250000.0,6.07,8.85,-999.0,1.8,1.87,6.82,6.43,0.42,-999.0,0.0,0.07,-0.3095,0.1149,-999.0,-999.0,0.2276,0.2283,-0.1505,0.1659,0.0024,0.3361,-0.1037,0.0012,0.3709,0.2728,1.69,1.47,0.14,0.21,0.6292,0.2971,-0.0069,0.0035,-0.0172,0.1463,1.31,0.0128,-0.299,0.2711,-0.9929,-999.0,Mar 14/a,2.86,43750.0,False,True,5
363,ATUS,-999,Communication Services,Telecom Services,USA,1360000000.0,25.6,11.67,-999.0,0.15,-999.0,4.51,11.22,0.66,-999.0,0.0,0.0,1.1222,0.0058,0.3528,-999.0,-0.0065,-0.0285,0.392,0.4918,0.0,0.5013,0.0298,0.1147,-999.0,0.0022,0.36,0.36,-999.0,-999.0,0.494,0.0058,0.5573,0.0993,0.2888,-0.1962,1.36,0.1975,-0.2981,0.7135,-0.9219,0.7135,Feb 14/a,2.99,0.0,False,True,3
2609,MMLP,-999,Energy,Oil & Gas Midstream,USA,90480000.0,-999.0,10.09,-999.0,0.11,-999.0,1809.6,0.92,0.0,0.0086,-999.0,0.07,2.0,1.0909,-999.0,0.036,-0.0251,-0.2559,2.383,0.279,0.0376,0.353,0.0113,0.0047,-999.0,-0.0111,1.14,0.7,-999.0,-999.0,0.2092,-0.0056,-0.0531,0.0265,-0.0211,-0.0955,2.14,-0.0202,-0.297,0.1897,-0.9526,1.5635,Feb 14/a,2.32,813454.0,True,False,3
1575,FNCB,-999,Financial,Banks - Regional,USA,112410000.0,8.63,-999.0,-999.0,1.27,0.84,-999.0,7.83,-999.0,0.0634,0.5455,-999.0,-999.0,-999.0,-0.0362,-999.0,0.0963,0.2146,-0.3195,0.2015,0.0,0.1337,-0.016,0.0024,0.1024,0.0388,0.41,-999.0,1.49,1.49,-999.0,0.1468,-0.0373,-0.1827,-0.0719,-0.2996,0.33,-0.1191,-0.2957,0.0499,-0.7763,1.84,Oct 30/a,5.68,0.0,False,True,3
1962,HRTG,-999,Financial,Insurance - Property & Casualty,USA,207480000.0,6.53,5.24,-999.0,0.29,1.22,-999.0,-999.0,-999.0,-999.0,-999.0,0.46,1.4122,0.3255,-1.6874,-999.0,0.0847,0.1257,0.848,0.2516,0.0294,0.4752,-0.1262,0.019,0.1997,0.096,0.87,-999.0,0.85,1.0,-999.0,0.0372,0.0935,0.1165,-0.2923,1.7165,0.83,0.0911,-0.2952,1.7273,-0.7471,5.1607,Mar 11/a,6.9,1499985.0,True,True,2
