No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
2586,INSI,-999,Financial,Closed-End Fund - Debt,USA,172380000.0,25.14,-999,-999,17.57,0.96,-999,-999,-999,0.0497,-999,-999,-999,-999,-999,-999,-999,0.099,-999,0.0611,0.0,0.4961,-999,0.0012,-999,-999,-999,-999,-999,-999,-999,-999,0.0012,0.0012,0.019,0.0381,0.33,-0.0036,-0.0397,0.1268,-0.3185,1.1231,-999,16.09
2587,INSM,RUT,Healthcare,Biotechnology,USA,3680000000.0,-999,-999,-999,11.67,-999,6.18,-999,4.01,-999,-999,-1.14,0.1529,0.1627,-0.0482,-999,2.7545,0.1577,0.0969,0.0259,-0.0652,1.006,-0.0449,0.0589,-14.5341,-1.1125,1.8,1.61,-999,-999,0.7646,-2.3674,-0.0462,-0.0012,-0.1606,0.3346,0.86,-0.0598,-0.2259,0.3696,-0.9646,8.3826,May 09/b,24.77
2588,INSP,-999,Healthcare,Medical Devices,USA,4610000000.0,-999,192.58,-999,6.98,7.82,10.45,1401.7,14.86,-999,-999,-0.15,1.1894,4.9106,0.1357,0.541,0.666,0.2824,0.3629,0.021,-0.1204,1.0691,0.026,0.079,-0.0288,-0.0256,7.93,7.25,0.04,0.04,0.8465,-0.0238,-0.0751,-0.3563,-0.1949,-0.4791,1.32,-0.2698,-0.5296,0.2592,-0.5296,5.8987,May 07/a,155.22
2589,INST,RUT,Technology,Software - Application,USA,2960000000.0,-999,20.22,-999,5.31,2.31,35.63,20.29,0.57,-999,-999,0.2,-0.0125,0.1806,0.0523,-999,0.2064,0.2065,-0.7536,0.8742,-0.0002,0.1134,0.0176,0.0678,-0.0339,-0.0178,0.74,0.74,0.9,0.91,0.5075,-0.0778,0.0243,0.0546,-0.1662,-0.1565,0.54,-0.0018,-0.2888,0.068,-0.3559,0.2927,May 08/a,20.27
2590,INSW,RUT,Energy,Oil & Gas Midstream,USA,3130000000.0,5.91,7.42,-999,2.95,1.73,14.57,6.83,4.34,0.1069,0.5587,2.42,-0.083,-0.1235,-999,-0.0371,0.5088,-0.0443,-0.1585,0.3094,-0.0062,0.6519,-0.1299,0.0387,0.3152,0.2231,2.73,2.72,0.32,0.4,0.5742,0.4988,0.0308,0.2267,0.2237,0.8798,-0.03,0.1607,-0.0077,1.0429,-0.0077,8.0428,May 08/b,63.31
2591,INTA,RUT,Technology,Software - Application,USA,2710000000.0,-999,63.69,-999,6.6,7.02,14.45,64.49,2.56,-999,-999,0.12,2.923,0.3437,-0.2224,0.35,0.2526,0.2023,0.6636,0.1879,-0.4789,0.7987,-0.0043,0.0573,-0.1318,-0.1056,1.09,1.09,0.05,0.07,0.683,-0.1044,-0.0215,0.1967,-0.1378,-0.0062,0.63,0.1103,-0.2681,0.2164,-0.2681,1.7315,May 07/a,36.93
2592,INTC,"DJIA, NDX, S&P 500",Technology,Semiconductors,USA,135500000000.0,33.16,16.36,0.83,2.45,1.28,6.36,-999,5.01,0.0162,1.8454,0.11,0.0657,0.7386,-0.3829,0.3984,-0.0459,0.0861,0.8647,0.0005,0.0066,0.67,-0.0178,0.0165,0.0399,0.0264,1.57,1.14,0.45,0.49,0.4149,0.0736,0.0663,-0.0916,-0.2684,0.1025,1.07,-0.1464,-0.3793,0.1853,-0.5801,114.323,Apr 25/a,31.83
2593,INTE,-999,Financial,Shell Companies,USA,44530000.0,48.54,-999,-999,-999,4.73,636.08,-999,0.02,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-3.0318,0.6935,0.0,0.2379,0.4316,0.0004,0.0136,0.0867,0.03,0.03,0.0,0.18,-999,-999,0.0037,0.012,0.0167,0.1017,0.03,0.0078,-0.0561,0.0539,-0.0561,0.1267,-999,10.94
2594,INTG,-999,Consumer Cyclical,Lodging,USA,47480000.0,-999,-999,-999,0.82,-999,1.78,17.92,12.18,-999,-999,-999,-999,-999,-999,-999,0.0364,0.0363,-7.9621,0.7044,0.0,0.1768,-0.8073,0.0001,-999,-0.1164,-999,-999,-999,-999,0.0957,-0.2425,0.0398,-0.0154,-0.1328,-0.5749,0.33,0.0059,-0.4402,0.3323,-0.6481,10.7072,-999,21.68
2595,INTJ,-999,Industrials,Consulting Services,Hong Kong,13250000.0,25.25,-999,-999,5.06,5.98,4.09,38.97,0.24,-999,-999,-999,-999,-999,-999,-999,0.0323,0.5698,-0.4809,0.6861,0.0,0.0015,-999,0.0163,-999,0.2037,2.16,2.16,0.16,0.61,0.7722,0.198,0.0309,-0.3548,-999,-999,-999,-0.3305,-0.8729,0.0868,-0.8729,0.0868,-999,1.0
2596,INTR,-999,Financial,Banks - Regional,Brazil,2580000000.0,27.51,11.28,-999,1.5,1.68,-999,8.2,-999,0.0044,0.0,0.09,1.3111,0.4468,3.0139,-999,0.5696,0.3284,14.7636,0.4924,0.0,0.1478,0.6774,0.002,0.0626,0.0431,0.56,-999,0.33,2.26,-999,0.0558,0.1165,0.2588,0.1889,1.6975,1.57,0.1364,-0.0031,1.8533,-0.0031,3.6861,May 09/b,6.42
2597,INTS,-999,Healthcare,Biotechnology,USA,67040000.0,-999,-999,-999,-999,6.9,6.38,-999,0.77,-999,-999,-0.34,-0.0145,-999,-0.3531,-999,0.0,-999,-2.2922,0.4936,0.0,0.1191,-999,0.0036,-7.3434,-1.4011,4.43,4.43,0.01,0.02,-999,-999,0.2225,0.2835,0.63,-999,-999,0.0941,-0.5726,1.4327,-0.5726,1.4327,May 09/a,4.89
2598,INTT,RUT,Technology,Semiconductor Equipment & Materials,USA,123400000.0,16.49,10.68,1.1,1.02,1.24,4.52,8.51,2.19,-999,0.0,0.14,-0.1596,0.1709,0.2208,0.15,0.1336,-0.0656,-0.7858,0.0478,-0.0961,0.6449,0.0026,0.049,0.0857,0.0626,2.15,1.36,0.16,0.27,0.4538,0.0593,-0.0198,-0.1051,-0.1828,-0.5422,1.9,-0.1371,-0.6364,0.0175,-0.6364,101.1778,May 06/a,9.88
2599,INTU,"NDX, S&P 500",Technology,Software - Application,USA,185120000000.0,67.58,34.79,4.7,12.26,10.95,124.32,39.6,5.32,0.0053,0.3704,9.38,0.1401,0.1577,0.1059,0.1439,0.1925,0.1134,1.0866,0.0285,-0.0165,0.8544,0.0039,0.0124,0.1692,0.1187,1.17,1.17,0.38,0.38,0.7489,0.1835,0.0457,0.0868,0.0083,0.531,1.24,0.0433,-0.0146,0.652,-0.0777,329.59,May 23/a,661.18
2600,INTZ,-999,Technology,Software - Infrastructure,USA,5360000.0,-999,-999,-999,0.99,-999,44.69,-999,0.04,-999,-999,-0.55,0.8004,0.4967,-999,-999,-0.0616,-0.136,0.7953,0.5949,0.4408,0.0123,0.3999,0.0936,-999,-34.738,0.14,0.14,-999,-999,0.6209,-2.0013,0.0124,-0.0298,-0.6672,-0.9422,0.63,-0.393,-0.9526,0.0867,-0.9995,1.0375,May 14/a,1.63
2601,INVA,RUT,Healthcare,Biotechnology,USA,997790000.0,7.17,14.02,0.37,3.07,1.43,5.59,6.56,2.86,-999,0.0,0.25,-0.4864,0.0088,-0.0902,0.1934,11.4635,0.0141,0.1039,0.0128,0.0,1.1858,-0.0253,0.1842,0.2867,0.1575,10.42,9.17,0.64,0.64,0.7491,0.5575,0.0244,0.0878,0.0076,0.2189,0.58,0.0617,-0.0525,0.3077,-0.5382,3.5921,May 08/a,15.98
2602,INVE,-999,Technology,Computer Hardware,USA,97960000.0,-999,-999,-999,0.87,1.39,4.37,77.75,0.96,-999,-999,-0.19,-1.3103,0.2886,0.0372,-999,0.0845,-0.1347,-0.5466,0.1221,0.0,0.6727,-0.0115,0.013,-0.1019,-0.1161,2.67,1.63,0.05,0.21,0.3613,-0.0756,0.0121,-0.1361,-0.5184,-0.4237,1.33,-0.3023,-0.5475,0.0449,-0.9968,2.0142,May 08/a,4.19
2603,INVH,S&P 500,Real Estate,REIT - Residential,USA,21710000000.0,64.64,44.41,5.35,8.5,2.14,22.92,26.48,1.55,0.0316,2.4149,0.19,-0.0986,0.0419,-999,0.1209,0.0786,0.1074,0.0115,0.0036,-0.0331,1.0209,0.0325,0.0179,0.0531,0.018,-999,-999,0.84,0.84,0.3411,0.1317,0.0193,0.0614,0.0841,0.0551,0.98,0.0241,-0.0297,0.2443,-0.226,1.2666,Apr 30/a,35.45
2604,INVZ,-999,Consumer Cyclical,Auto Parts,Israel,202320000.0,-999,-999,-999,7.52,-999,1.64,-999,0.74,-999,-999,-0.15,0.2052,0.194,0.2435,-999,0.3134,5.9871,0.2872,0.0436,0.0,0.3978,0.0795,0.079,-0.8139,-0.7586,4.56,4.48,0.21,0.24,-0.3335,-4.4123,0.0339,0.1509,-0.2695,-0.5808,1.04,-0.031,-0.7218,0.2979,-0.9313,0.2979,May 08/b,1.22
2605,INZY,RUT,Healthcare,Biotechnology,USA,284560000.0,-999,-999,-999,-999,2.39,1.71,-999,2.69,-999,-999,-0.39,-0.1582,-0.0263,-0.3573,0.131,0.0,-999,0.0505,0.3341,-0.0004,0.5838,-0.0131,0.0824,-0.6941,-0.4687,14.05,14.05,0.38,0.39,-999,-999,0.0132,0.0044,-0.2096,-0.3083,1.54,-0.1476,-0.4099,0.7107,-0.8547,3.6418,May 07/b,4.6
2606,IOBT,-999,Healthcare,Biotechnology,Denmark,90910000.0,-999,-999,-999,-999,0.79,0.77,-999,1.79,-999,-999,-0.36,0.3626,-0.0063,-0.4606,-999,0.0,-999,0.5008,0.1962,-0.0919,0.4482,-0.0022,0.0007,-0.7384,-0.7556,11.24,11.24,0.01,0.02,-999,-999,-0.035,-0.0612,-0.1321,-0.3202,0.54,-0.1249,-0.3947,0.6906,-0.9228,0.6906,May 14/b,1.38
2607,IONQ,RUT,Technology,Computer Hardware,USA,1860000000.0,-999,-999,-999,73.27,3.86,4.95,-999,1.78,-999,-999,-0.22,-0.159,0.0579,-999,0.2,1.7611,0.7694,-0.3924,0.1523,-0.0048,0.3557,-0.0122,0.2499,-0.3295,-0.344,11.81,11.34,0.03,0.03,0.0913,-6.71,0.008,0.1913,-0.1885,-0.0201,2.12,-0.0134,-0.5935,0.2579,-0.7554,1.8882,May 08/a,8.78
2608,IONR,-999,Basic Materials,Other Industrial Metals & Mining,Australia,214980000.0,-999,-999,-999,-999,1.57,7.68,-999,0.76,-999,-999,-999,-999,-999,-0.1386,-999,0.0,-999,0.5266,-999,-999,0.0002,-999,-999,-0.0169,-0.017,5.36,5.36,0.0,0.0,-999,-999,-0.0083,0.1252,0.84,-0.3821,1.16,0.178,-0.4495,1.0176,-0.7562,1.0176,Feb 20/a,5.85
2609,IONS,-999,Healthcare,Biotechnology,USA,5450000000.0,-999,-999,-999,7.01,18.35,2.47,-999,15.11,-999,-999,-0.98,-0.5295,0.1457,-999,0.353,0.1397,-0.0845,-0.1265,0.0808,-0.0381,0.9679,-0.0452,0.0652,-0.982,-0.1731,7.37,7.28,6.49,6.64,0.9583,-0.4948,-0.0453,-0.0858,-0.1603,0.0278,0.35,-0.1125,-0.3147,0.0528,-0.5691,13.924,May 07/b,37.31
2610,IOR,-999,Financial,Mortgage Finance,USA,65480000.0,9.33,-999,-999,-999,0.55,1637.1,43.08,0.01,-999,0.0,-999,-999,-999,-0.0311,-999,-0.4,-999,0.1385,0.8881,0.0,0.0008,-0.6552,0.0021,0.0615,0.0601,-999,-999,0.0,0.0,-999,-999,-0.036,-0.0031,0.3487,0.3264,0.22,0.0538,-0.0993,0.4861,-0.0993,58.1309,Nov 09/a,16.05
2611,IOSP,RUT,Basic Materials,Specialty Chemicals,USA,3230000000.0,22.0,17.02,2.93,1.66,2.73,11.95,15.4,10.83,0.0111,0.2536,1.37,0.0941,0.1416,0.0998,0.075,0.0745,-0.0184,0.2418,0.0129,-0.126,0.9721,-0.0024,0.0077,0.1303,0.1214,2.5,1.67,0.03,0.04,0.3089,0.076,-0.0131,0.0718,0.0407,0.3228,1.13,0.0393,-0.0314,0.4117,-0.0314,51.8779,May 09/a,129.5
2612,IOT,-999,Technology,Software - Infrastructure,USA,22520000000.0,-999,185.91,-999,24.02,24.4,41.11,-999,0.99,-999,-999,0.01,0.6939,0.8554,-0.0447,-999,0.6897,0.4808,-1.0302,0.6684,-0.0192,0.2836,0.0363,0.0619,-0.3094,-0.2885,1.32,1.29,0.09,0.11,0.7365,-0.3059,0.0266,0.3189,0.1876,1.0501,1.61,0.1369,-0.0325,1.2423,-0.0325,3.8575,Jun 06/a,40.9
2613,IOVA,RUT,Healthcare,Biotechnology,USA,2870000000.0,-999,-999,-999,1508.14,4.21,8.04,-999,1.27,-999,-999,-0.34,0.3203,0.4486,-0.0825,-999,0.0,-999,0.1553,0.2098,0.0989,0.686,-0.0193,0.2264,-0.6677,-0.5969,4.63,4.42,0.11,0.12,-22.5194,-236.157,-0.0661,-0.1263,0.1191,0.3653,0.83,-0.2209,-0.4414,2.19,-0.9379,9.24,May 09/a,10.24
2614,IP,S&P 500,Consumer Cyclical,Packaging & Containers,USA,14120000000.0,76.36,14.77,3.98,0.76,1.71,13.19,16.97,3.08,0.0454,2.1385,0.41,-0.0978,0.4122,-0.2918,0.192,-0.0332,-0.0799,-0.6699,0.0221,-0.0019,1.0019,-0.0354,0.0486,0.0223,0.0115,1.68,1.22,0.95,0.99,0.1966,0.01,0.0534,0.1526,0.1352,0.266,1.02,0.0879,-0.016,0.4011,-0.3638,9.9924,Apr 25/b,40.64
2615,IPA,-999,Healthcare,Biotechnology,Canada,29430000.0,-999,-999,-999,1.68,0.83,6.34,-999,0.19,-999,-999,-0.09,0.5473,0.2632,-0.1327,-999,0.1759,0.1997,0.3966,0.1371,0.0,0.0674,-999,0.0145,-0.2543,-0.226,1.66,1.38,0.25,0.29,0.3675,-0.6021,-0.0853,-0.0484,-0.401,-0.6,0.29,-0.1504,-0.6519,0.2553,-0.9724,59.5128,Mar 14/b,1.18
2616,IPAR,RUT,Consumer Defensive,Household & Personal Products,USA,3990000000.0,28.69,21.74,2.39,3.0,5.63,41.08,71.11,3.03,0.0211,0.5263,1.1,0.0845,0.1118,0.2272,0.12,0.1783,0.0393,-0.2433,0.436,-0.0037,0.5687,0.0831,0.0253,0.2044,0.1649,2.75,1.43,0.2,0.26,0.6305,0.105,0.0203,0.0047,-0.1809,-0.0764,1.19,-0.0351,-0.2057,0.0853,-0.2275,566.6644,May 07/a,124.5
2617,IPG,S&P 500,Communication Services,Advertising Agencies,USA,11990000000.0,11.29,10.54,1.79,1.1,3.14,6.21,15.71,5.12,0.0411,0.4357,0.6,-0.0496,0.0611,0.1234,0.063,0.0265,-0.01,-0.1079,0.0039,-0.145,1.0414,-0.0118,0.0432,0.2933,0.1366,1.06,1.06,1.07,1.21,0.1445,0.0997,0.0202,0.0457,-0.0206,-0.1434,1.12,0.0054,-0.2239,0.1684,-0.4556,40.4147,Apr 24/b,31.78
2618,IPGP,-999,Technology,Semiconductor Equipment & Materials,USA,4040000000.0,22.82,20.97,25.35,3.39,1.72,3.54,19.4,25.02,-999,0.0,0.5,-0.3902,0.4966,-0.0892,0.009,-0.0181,-0.2741,-0.5854,0.3918,-0.0036,0.5723,-0.0303,0.0313,0.0782,0.0776,9.52,7.27,0.01,0.01,0.4054,0.1534,0.004,0.0475,0.0246,-0.2142,1.08,0.0068,-0.3753,0.1031,-0.6645,12.1838,Apr 30/b,88.61
2619,IPHA,-999,Healthcare,Biotechnology,France,219070000.0,-999,11.05,-999,3.9,3.82,2.14,-999,1.26,-999,-999,-0.38,-2.3244,1.7549,-999,-999,0.3177,1.1272,0.8473,-999,-999,0.0031,-0.0106,-999,-0.1423,-0.0895,3.73,3.73,0.6,0.77,-999,-0.146,0.0711,0.1531,0.0669,-0.0937,0.35,0.0817,-0.2409,0.4972,-0.7732,0.4972,May 14/b,2.71
2620,IPI,RUT,Basic Materials,Agricultural Inputs,USA,330160000.0,-999,-999,-999,1.22,0.47,8.91,16.01,2.79,-999,-999,-0.12,-1.1288,0.3896,-999,-999,0.0799,-0.0878,-1.6977,0.2554,-0.0373,0.5131,-0.0332,0.0439,-0.0618,-0.0633,4.77,2.17,0.0,0.0,0.1036,-0.1595,0.0081,0.2746,0.228,0.2818,2.21,0.2002,-0.1208,0.444,-0.9662,3.1467,May 08/a,24.88
2621,IPSC,RUT,Healthcare,Biotechnology,USA,249380000.0,-999,-999,-999,182.03,1.1,1.3,-999,2.32,-999,-999,-0.46,0.1949,0.0477,0.1524,-999,-0.1425,-0.5029,0.1554,0.7737,-0.0011,0.241,-0.0148,0.0829,-0.5866,-0.6009,12.44,12.44,0.25,0.26,-7.0102,-97.4241,-0.0383,0.0118,-0.3596,-0.029,1.47,-0.1971,-0.4537,1.3516,-0.9085,1.3516,May 09/b,3.01
2622,IPW,-999,Consumer Cyclical,Internet Retail,USA,86180000.0,-999,289.0,-999,0.96,4.53,31.8,14.41,0.09,-999,-999,0.0,0.7519,1.1,-999,-999,0.4226,0.1524,1.6621,0.6337,0.0,0.0282,-0.3198,0.0041,-0.2408,-0.2149,1.25,0.77,0.26,0.7,0.4341,-0.0572,3.3888,6.216,3.1168,3.5156,3.48,4.0093,0.8176,6.225,-0.7307,7.2571,May 14/a,2.89
2623,IPWR,-999,Industrials,Electrical Equipment & Parts,USA,57140000.0,-999,-999,-999,204.07,2.53,2.82,-999,2.64,-999,-999,-999,-999,-999,0.2222,0.25,-0.0645,117.5828,0.045,0.0369,0.0,0.2511,0.0149,0.0075,-0.525,-0.4534,21.65,21.54,0.01,0.01,-0.9653,-35.7314,-0.008,0.0305,0.0941,-0.2165,0.95,-0.1448,-0.4678,0.1256,-0.9409,5.8889,May 15/b,7.44
2624,IPX,-999,Basic Materials,Other Industrial Metals & Mining,USA,314120000.0,-999,-999,-999,-999,10.21,18.13,-999,0.76,-999,-999,-0.15,-3.3203,0.2685,0.0226,-999,0.0,-999,0.159,-999,-999,0.0864,-999,0.0018,-0.8431,-0.6112,8.97,8.97,0.04,0.06,-999,-999,-0.0151,-0.0189,0.0174,1.0515,0.41,-0.0449,-0.2604,1.6879,-0.2604,2.1942,Mar 15/b,13.73
2625,IPXX,-999,Financial,Shell Companies,USA,328910000.0,34.0,-999,-999,-999,1.32,2740.89,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,-999,-999,468.0,0.2053,0.0,0.744,-999,0.0002,0.0777,0.0389,0.53,0.53,0.0,0.0,-999,-999,0.0014,0.0005,0.011,-999,-999,0.0036,-0.0432,0.0452,-0.0432,0.0452,-999,10.52
2626,IQ,-999,Communication Services,Entertainment,China,2760000000.0,18.77,8.95,4.18,0.63,1.62,3.31,-999,1.59,-999,0.0,0.08,0.2151,0.1989,-999,0.0449,0.0382,-0.0962,0.0043,0.0006,0.0,0.6566,0.0433,0.0945,0.1658,0.0916,0.6,0.57,0.7,1.21,0.2758,0.0623,0.0757,0.2524,0.4652,-0.0349,0.2,0.1772,-0.187,0.719,-0.8862,2.1879,May 16/b,5.26
2627,IQI,-999,Financial,Closed-End Fund - Debt,USA,508210000.0,-999,-999,-999,12.34,0.9,-999,-999,-999,0.047,0.5043,-999,-999,-999,-999,-999,-999,-0.01,-999,-999,-999,0.338,-999,0.0012,-999,-999,-999,-999,-999,-999,-999,-999,0.0042,0.0322,0.0052,0.0137,0.59,0.0103,-0.0144,0.1938,-0.38,0.4876,-999,9.61
2628,IQV,S&P 500,Healthcare,Diagnostics & Research,USA,42120000000.0,31.53,18.55,2.97,2.8,6.64,26.74,25.94,8.64,-999,0.0,2.57,0.0872,0.1236,0.4242,0.1063,0.0776,0.0289,0.0198,0.0107,-0.0403,0.8977,0.0041,0.0162,0.2211,0.0701,0.88,0.88,2.05,2.17,0.2748,0.0901,-0.0124,0.0177,-0.0311,0.1975,1.55,-0.0388,-0.1167,0.3808,-0.1906,4.7651,May 02/b,231.18
2629,IR,S&P 500,Industrials,Specialty Industrial Machinery,USA,37380000000.0,46.14,25.79,5.06,5.4,3.8,25.74,30.55,3.6,0.0004,0.042,0.78,0.1095,0.094,0.0812,0.0912,0.2279,0.025,0.2591,0.002,-0.3258,0.9679,-0.0864,0.0149,0.0855,0.0654,2.32,1.71,0.27,0.28,0.3755,0.1185,0.0152,0.0414,0.0355,0.5695,1.42,0.0081,-0.0366,0.6401,-0.0366,4.4468,May 02/a,92.65
2630,IRAA,-999,Financial,Shell Companies,Cayman Islands,75570000.0,-999,-999,-999,-999,-999,472.29,-999,0.02,-999,-999,-999,-999,-999,-999,-999,0.0,-999,-50.2308,0.9444,0.0,0.041,0.1268,0.0,-0.0059,-999,0.04,0.04,-999,-999,-999,-999,0.0,-0.0122,0.0184,0.0724,0.05,-0.0025,-0.0633,0.0396,-0.0633,0.0927,-999,10.51
2631,IRBT,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,311760000.0,-999,-999,-999,0.36,1.53,1.97,-999,5.51,-999,-999,-1.77,0.5828,0.6351,-999,0.29,-0.0258,-0.063,1.1031,0.0311,-0.1656,0.7219,0.4544,0.3029,-0.7172,-0.5389,1.79,1.15,0.96,0.98,0.1978,-0.251,-0.0339,0.4952,-0.1219,-0.6745,0.95,0.2028,-0.7895,0.6728,-0.9451,0.6728,May 07/a,10.84
2632,IRDM,-999,Communication Services,Telecom Services,USA,3820000000.0,148.77,34.0,-999,4.84,4.49,21.97,15.15,1.43,0.0131,4.2904,0.17,4.8402,0.3213,-999,-999,0.0872,-0.0069,1.0883,0.1092,0.0018,0.8385,-0.0183,0.0456,0.0261,0.0104,3.33,2.52,1.86,1.88,0.3942,0.032,0.0571,0.208,0.0445,-0.4792,0.68,0.1338,-0.5166,0.3041,-0.5394,4.9962,Apr 18/b,31.48
2633,IREN,-999,Financial,Capital Markets,Australia,837620000.0,-999,5.7,-999,-999,1.23,3.23,-999,1.87,-999,-999,0.04,0.9918,41.9406,-999,-999,2.9088,1.6858,-0.9411,0.1129,0.0,0.2111,-0.0198,0.0386,-999,-999,7.47,-999,0.0,0.0,-999,-999,0.2568,0.2863,-0.116,0.505,3.16,0.1817,-0.3787,1.1578,-0.7869,4.902,May 15/a,6.02
2634,IRIX,-999,Healthcare,Medical Devices,USA,43230000.0,-999,-999,-999,0.87,6.66,7.98,-999,0.33,-999,-999,-0.12,0.1695,0.449,0.1079,0.3,0.0614,-0.1419,-0.6317,0.2567,0.0,0.2048,-0.0002,0.026,-0.9784,-1.3656,1.72,1.03,0.24,0.39,0.4005,-0.2192,-0.0634,-0.1192,0.0114,0.1616,0.82,-0.072,-0.2712,1.0299,-0.8562,6.3889,May 14/a,2.66
2635,IRM,S&P 500,Real Estate,REIT - Specialty,USA,23980000000.0,124.45,40.15,26.48,4.25,1293.33,124.39,-999,0.66,0.0324,4.0482,0.42,0.0263,0.0906,-0.1268,0.047,0.055,0.1236,0.1384,0.0086,-0.1561,0.8196,0.0115,0.0342,0.6869,0.0128,-999,-999,815.22,837.88,0.4242,0.0343,0.0253,0.099,0.2031,0.4801,0.98,0.0435,-0.0146,0.5489,-0.0146,34.163,May 02/b,81.79
2636,IRMD,RUT,Healthcare,Medical Devices,USA,532100000.0,29.87,24.58,1.71,7.86,6.99,11.79,46.72,3.56,0.0071,0.111,0.36,0.0338,0.1176,0.2102,0.175,0.1824,0.1372,0.2082,0.3698,-0.0168,0.5416,0.021,0.013,0.2552,0.2308,9.44,7.77,0.02,0.03,0.7657,0.2648,-0.0358,0.0414,-0.0759,-0.0733,0.8,-0.0158,-0.1677,0.176,-0.2171,6.1365,May 02/b,42.03
2637,IROH,-999,Financial,Shell Companies,USA,89230000.0,-999,-999,-999,-999,1.34,495.73,-999,0.02,-999,-999,-999,-999,-999,-999,-999,0.0,-999,8.12,0.2244,0.0,0.5517,-999,0.0002,-999,-999,0.5,0.5,0.0,0.01,-999,-999,0.002,0.005,-999,-999,-999,0.0048,-0.0005,0.009,-0.0005,0.009,-999,10.06
2638,IROHU,-999,Financial,Shell Companies,USA,96180000.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0984,0.0,0.7703,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,0.0833,0.0856,-999,-999,-999,0.0843,-0.0409,0.0997,-0.0409,0.0997,-999,11.03
2639,IRON,RUT,Healthcare,Biotechnology,USA,795490000.0,-999,-999,-999,-999,2.16,2.32,-999,13.86,-999,-999,-1.16,-0.352,-0.1625,-999,-999,0.0,-999,0.0962,0.4786,-0.1323,0.6146,0.041,0.1297,-0.2823,-0.2235,23.7,25.96,0.0,0.01,-999,-999,0.0599,0.072,-0.5118,-0.0549,0.48,-0.2082,-0.5853,0.257,-0.8314,1.7741,May 09/b,32.18
2640,IROQ,-999,Financial,Banks - Regional,USA,56310000.0,27.83,-999,-999,1.3,0.75,-999,25.6,-999,0.0238,0.2743,-999,-999,-999,0.2542,-999,0.0649,0.3067,0.0376,0.3564,0.0008,0.2695,-0.0263,0.0009,0.0268,0.0101,0.32,-999,1.68,1.93,-999,0.0452,0.0345,0.0042,0.1088,-0.0556,0.53,0.0141,-0.0918,0.2225,-0.4073,0.571,-999,16.81
2641,IRS,-999,Real Estate,Real Estate Services,Argentina,853130000.0,-999,-999,-999,-999,0.78,5.21,-999,2.15,0.0,0.2192,-999,-999,-999,-0.2126,0.13,0.1335,-0.3095,-6.3223,0.0014,0.0,0.1178,-0.0313,0.0017,-999,-999,-999,-999,0.21,0.38,-999,-999,0.0072,0.2006,0.2997,1.2211,1.42,0.1822,-0.0411,1.309,-0.6199,4.3332,-999,11.19
2642,IRT,RUT,Real Estate,REIT - Residential,USA,3850000000.0,-999,55.56,-999,5.83,1.12,91.91,32.89,0.19,0.0376,-999,0.06,4.5284,0.0911,-999,-999,0.3676,-0.0052,1.0313,0.0075,0.0,0.9021,-0.0046,0.0383,-0.0024,-0.0015,-999,-999,0.66,0.67,0.2507,-0.0126,0.0154,0.101,0.0996,0.0512,1.1,0.0675,-0.0676,0.485,-0.3655,2.0338,Apr 24/a,17.11
2643,IRTC,RUT,Healthcare,Medical Devices,USA,2950000000.0,-999,-999,-999,5.75,32.66,5.18,-999,18.3,-999,-999,-0.93,0.1839,0.3623,-0.139,-999,0.2764,0.1839,-0.1401,0.0179,-0.0919,1.1109,0.0045,0.0976,-0.8328,-0.1601,7.1,6.95,7.99,8.16,0.6696,-0.2533,-0.0422,-0.1542,-0.1696,-0.2486,1.26,-0.1275,-0.2866,0.3501,-0.6686,3.2793,May 02/a,94.83
2644,IRWD,RUT,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1030000000.0,-999,8.42,-999,2.49,-999,8.48,6.96,0.76,-999,-999,0.19,1.0775,0.54,-0.2837,-999,0.0556,-0.2805,-1.1053,0.029,-0.0566,1.1019,-0.0337,0.1301,-5.5914,-6.7029,0.82,0.82,-999,-999,0.9956,-2.5441,-0.0743,-0.1474,-0.5556,-0.3653,0.52,-0.2013,-0.5873,0.0435,-0.6348,0.0533,May 09/b,6.48
2645,ISD,-999,Financial,Closed-End Fund - Debt,USA,421030000.0,20.75,-999,-999,-999,-999,-999,-999,-999,0.0995,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0001,0.3344,0.4711,-999,0.0033,-999,-999,-999,-999,-999,-999,-999,-999,0.0032,0.0293,0.0016,0.036,0.79,-0.0043,-0.0384,0.153,-0.387,0.4082,-999,12.66
