No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
583,BNL,Real Estate,REIT - Diversified,USA,2990000000.0,16.06,21.25,-999,6.64,0.96,0.19,-0.2592,0.1481,0.0,0.8434,0.0702,2.48,0.0616,-999,0.62,0.4066,-0.0431,-0.124,0.1681,-0.4071,0.1681,15.98
584,BNS,Financial,Banks - Diversified,Canada,57060000000.0,10.94,9.05,1.85,1.1,1.15,-999,-0.0416,0.1204,0.0,0.4612,0.0769,13.81,0.1008,-999,2.92,0.1001,0.0146,-0.1594,0.1811,-0.3722,2.562,47.0
585,BNTX,Healthcare,Biotechnology,Germany,22140000000.0,8.09,116.27,-999,3.21,1.05,60.11,-999,10.7342,0.0,0.1643,0.124,4.57,0.1451,10.14,0.01,0.4108,-0.0799,-0.3692,0.0584,-0.7966,6.5358,93.14
586,BNY,Financial,Closed-End Fund - Debt,USA,258730000.0,-999,-999,-999,13.21,0.88,-999,-999,-999,-999,0.2614,-999,0.23,-999,-999,-999,-999,0.0155,-0.0477,0.2302,-0.4075,0.3762,10.58
587,BOC,Communication Services,Advertising Agencies,USA,465430000.0,1054.61,-999,-999,4.94,0.86,3.32,-999,0.4609,0.0072,0.6145,-0.0768,6.5,0.0006,2.82,0.17,0.0034,-0.0412,-0.4256,0.0974,-0.7021,0.2239,14.87
588,BOCN,Financial,Shell Companies,USA,119030000.0,46.08,-999,-999,-999,2.19,0.01,-999,0.0,0.0,0.417,0.0219,0.05,0.0456,0.15,0.02,-999,0.0132,-0.0416,0.0591,-0.0416,0.1163,10.94
589,BODY,Communication Services,Internet Content & Information,USA,64130000.0,-999,-999,-999,0.12,0.42,6.21,-999,-0.098,-0.032,0.1555,-0.4737,3.87,-0.6738,0.36,0.23,-0.2383,-0.0304,-0.789,0.4881,-0.9897,0.4881,9.39
590,BOE,Financial,Closed-End Fund - Foreign,USA,634760000.0,8.64,-999,-999,32.87,0.88,-999,-999,-999,-999,0.428,-999,0.11,-999,-999,-999,-999,0.023,-0.0285,0.1591,-0.6151,0.5075,10.2
591,BOH,Financial,Banks - Regional,USA,2450000000.0,14.89,15.46,1.65,2.49,1.99,-999,-0.0456,0.0772,0.0,0.8077,-0.0053,15.09,0.1254,-999,0.57,0.1657,-0.0784,-0.213,1.0019,-0.3772,24.8874,61.72
592,BOKF,Financial,Banks - Regional,USA,5440000000.0,10.37,10.13,1.48,1.73,1.05,-999,0.0388,0.1234,-0.0001,0.3613,-0.0065,2.33,0.1073,-999,1.74,0.168,0.0084,-0.2213,0.3284,-0.3102,36.0861,82.91
593,BOOM,Energy,Oil & Gas Equipment & Services,USA,353700000.0,11.23,8.73,0.56,0.49,0.87,1.8,-999,0.361,0.001,0.8375,-0.0676,3.35,0.0805,1.1,0.41,0.0429,0.0291,-0.3609,0.2021,-0.7666,56.28,17.9
594,BOOT,Consumer Cyclical,Apparel Retail,USA,2660000000.0,16.33,17.21,6.05,1.56,2.92,3.54,0.3987,0.2141,-0.4733,1.1884,0.027,5.52,0.1999,0.49,0.48,0.0962,0.1616,-0.1638,0.3637,-0.3477,15.8712,87.73
595,BORR,Energy,Oil & Gas Drilling,Bermuda,1600000000.0,-999,9.07,-999,2.29,1.69,0.37,0.0183,0.3883,0.0,0.5941,-999,4.57,-0.0301,0.75,1.78,-0.0395,-0.0482,-0.2938,0.1164,-0.8811,12.1147,6.32
596,BOTJ,Financial,Banks - Regional,USA,54180000.0,6.29,-999,-999,1.04,0.9,-999,0.1163,0.1049,0.023,0.1842,-0.1173,0.68,0.157,-999,0.33,0.166,0.0358,-0.102,0.4696,-0.3937,5.5811,11.93
597,BOWL,Consumer Cyclical,Leisure,USA,2240000000.0,79.02,38.22,-999,2.06,-999,1.27,-999,0.4894,0.0002,0.7373,-0.0209,15.15,0.7147,1.14,71.94,0.0375,0.2335,-0.141,0.6938,-0.141,1.1537,14.99
598,BOWN,Financial,Shell Companies,USA,94960000.0,-999,-999,-999,-999,1.34,0.05,-999,-999,0.0,0.5951,-999,0.27,-999,6.89,0.0,-999,0.0064,-0.0081,0.0252,-0.0081,0.0252,10.35
599,BOX,Technology,Software - Infrastructure,USA,3930000000.0,139.38,16.38,6.97,3.81,-999,3.06,-999,0.1298,-0.0183,0.8799,0.0273,4.36,0.9089,1.12,-999,0.0285,0.0632,-0.2178,0.1748,-0.2178,2.1667,27.36
600,BP,Energy,Oil & Gas Integrated,United Kingdom,102220000000.0,7.15,6.87,-999,0.49,1.45,12.05,0.1332,0.0404,0.0,0.1168,-0.0366,0.62,0.2211,0.94,0.9,0.0725,0.0323,-0.1213,0.0847,-0.5442,7.3109,36.36
601,BPMC,Healthcare,Biotechnology,USA,4650000000.0,-999,-999,-999,21.52,22.95,11.73,-0.1898,2.6969,-0.0909,1.059,-0.028,5.55,-1.3162,4.01,3.82,-2.5657,-0.0609,-0.1857,1.0238,-0.3907,4.8696,76.54
602,BPOP,Financial,Banks - Regional,USA,6100000000.0,11.24,7.91,2.25,1.54,1.19,-999,0.0179,0.517,-0.0361,0.8949,-0.0645,2.24,0.1172,-999,0.21,0.1366,0.0429,-0.0574,0.7136,-0.7084,28.4045,84.55
603,BPRN,Financial,Banks - Regional,USA,197250000.0,7.77,9.35,-999,1.71,0.82,-999,0.1349,0.1377,0.0163,0.4236,-0.0039,5.82,0.1121,-999,0.1,0.2235,-0.0916,-0.1803,0.3329,-0.1972,0.7994,31.31
604,BPYPN,Real Estate,Real Estate Services,Bermuda,99950000.0,5.3,-999,-999,-999,-999,-999,-999,-999,-999,0.7547,-999,0.16,-999,-999,-999,-999,-0.0108,-0.3867,0.1963,-0.5452,0.455,11.64
605,BPYPO,Real Estate,Real Estate Services,Bermuda,101200000.0,5.9,-999,-999,-999,-999,-999,-999,-999,-999,0.5772,-999,0.1,-999,-999,-999,-999,0.0065,-0.358,0.1935,-0.5294,0.5929,12.95
606,BR,Technology,Information Technology Services,USA,23430000000.0,34.66,23.31,2.94,3.71,11.33,2.36,0.0832,0.0665,-0.2954,0.924,0.0024,1.99,0.3548,1.4,1.87,0.1082,-0.0014,-0.0536,0.4853,-0.0536,20.6048,198.98
607,BRAC,Financial,Shell Companies,USA,84260000.0,-999,-999,-999,-999,2.07,0.0,-999,0.0,-0.0029,0.6941,0.104,0.04,-0.0104,0.0,0.07,-999,0.0143,-0.0885,0.0768,-0.0885,0.1426,11.22
608,BRBR,Consumer Defensive,Packaged Foods,USA,7780000000.0,47.97,30.6,2.76,4.48,-999,0.65,-0.1272,0.1532,-0.0009,0.9254,0.0974,1.92,-999,1.71,-999,0.0952,0.0853,0.007,1.0384,0.007,3.3791,59.38
609,BRC,Industrials,Security & Protection Services,USA,3000000000.0,16.8,14.13,2.4,2.23,3.02,3.63,0.1513,0.0279,-0.0045,0.8041,-0.0392,2.59,0.1916,1.46,0.08,0.1362,0.0486,0.0002,0.3252,0.0002,35.7289,61.98
610,BRCC,Consumer Defensive,Packaged Foods,USA,254920000.0,-999,335.75,-999,0.69,12.32,0.13,-999,0.3574,0.1367,0.5464,0.0587,13.01,-0.6735,0.63,5.12,-0.0472,0.0434,-0.497,0.6574,-0.8776,0.6574,4.16
611,BRDG,Financial,Asset Management,USA,314480000.0,-999,9.66,-999,0.73,4.17,2.06,-999,0.1989,0.0,0.6161,0.0005,0.9,-0.0887,-999,6.77,-0.0166,0.0164,-0.4112,0.3377,-0.6411,0.3377,9.19
612,BRK-B,Financial,Insurance - Diversified,USA,862850000000.0,11.33,22.38,0.49,2.47,1.64,72.6,-999,0.0526,-0.0,0.3948,-999,2.14,0.1566,4.08,0.24,0.2199,0.0855,-0.002,0.3623,-0.002,19.1192,398.36
613,BRKH,Financial,Shell Companies,USA,188110000.0,138.38,-999,-999,-999,3.34,0.0,-999,0.0,0.0,0.3853,0.0479,0.1,0.0158,0.01,0.0,-999,0.0083,-0.0602,0.0673,-0.0602,0.1,10.78
614,BRKL,Financial,Banks - Regional,USA,895120000.0,11.92,8.61,1.99,1.48,0.75,-999,-0.0394,0.1526,-0.0005,0.7922,0.0101,1.35,0.0685,-999,1.18,0.1237,-0.0447,-0.259,0.4386,-0.4796,2.086,10.07
615,BRKR,Healthcare,Medical Devices,USA,9750000000.0,32.59,25.41,2.83,3.46,8.5,2.63,0.3207,0.0789,-0.0008,0.819,-0.1103,4.86,0.2974,1.04,1.01,0.1132,-0.0084,-0.1696,0.3097,-0.2371,26.2008,70.45
616,BRNS,Healthcare,Biotechnology,United Kingdom,98690000.0,-999,-999,-999,13.5,0.51,4.16,-999,54.8158,0.0,0.1756,0.551,2.2,-0.3532,9.21,0.06,-10.6064,-0.1895,-0.498,0.561,-0.8577,0.561,2.56
617,BRO,Financial,Insurance Brokers,USA,23050000000.0,26.53,21.81,2.23,5.41,4.13,8.13,0.2012,0.1622,-0.0001,0.7289,-0.0093,1.59,0.1691,-999,0.71,0.2022,0.0943,0.0104,0.5335,0.0104,728.0,81.0
618,BROS,Consumer Cyclical,Restaurants,USA,2040000000.0,710.26,79.13,14.95,2.23,5.81,1.99,-999,0.4595,-0.2779,0.4872,0.0832,5.55,0.0107,1.42,1.95,0.0027,-0.0574,-0.3396,0.1908,-0.6684,0.3461,26.99
619,BRP,Financial,Insurance Brokers,USA,1570000000.0,-999,15.24,-999,1.33,2.65,3.02,-999,0.8892,-0.5042,0.957,-0.0341,7.76,-0.1676,-999,2.37,-0.0883,0.0685,-0.2305,0.4045,-0.4634,1.915,24.34
620,BRSP,Real Estate,REIT - Mortgage,USA,869630000.0,215.11,7.84,-999,2.14,0.66,2.57,-0.1199,0.0092,0.0,0.601,0.0328,1.83,0.0032,-999,2.18,0.0105,-0.0792,-0.1648,0.2865,-0.712,1.7195,6.69
621,BRT,Real Estate,REIT - Residential,USA,302810000.0,266.01,-999,-999,3.26,1.22,1.55,0.2235,0.3846,-0.0002,0.2908,0.0247,3.18,0.0056,-999,1.94,0.0132,-0.1054,-0.2716,0.0168,-0.4538,9.0961,16.28
622,BRW,Financial,Closed-End Fund - Equity,USA,312170000.0,10.19,-999,-999,12.68,0.88,-999,-999,-999,-999,0.3672,-999,0.4,-999,-999,-999,-999,-0.0338,-0.1092,0.0372,-0.6454,0.4377,7.34
623,BRX,Real Estate,REIT - Retail,USA,6840000000.0,20.32,27.42,-999,5.5,2.39,0.06,0.0354,-0.0002,-0.0105,1.0236,-0.005,4.28,0.1189,-999,1.76,0.2721,0.0002,-0.0699,0.1732,-0.2189,2.0306,22.76
624,BRY,Energy,Oil & Gas E&P,USA,493370000.0,11.89,8.91,0.79,0.55,0.7,0.23,-999,0.2306,-0.0782,0.9211,0.0771,2.96,0.0634,0.62,0.64,0.0526,-0.0465,-0.3497,0.0623,-0.5761,3.32,6.52
625,BRZE,Technology,Software - Application,USA,5910000000.0,-999,-999,-999,13.45,13.49,4.75,-999,0.5455,-0.0117,0.4928,0.0733,6.96,-0.3017,2.28,0.21,-0.3057,0.1055,0.0086,1.3137,-0.3966,1.6448,59.6
626,BSET,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,133740000.0,-999,9.43,-999,0.34,0.73,7.97,-999,-0.0337,0.0,0.5392,-0.0265,2.2,-0.0167,1.22,0.64,-0.0081,-0.0575,-0.2255,0.1414,-0.5944,32.1873,15.18
627,BSIG,Financial,Asset Management,USA,887900000.0,12.41,9.06,0.51,2.09,38.77,3.45,1.2927,-0.1543,0.0,0.9798,-0.003,4.71,-999,-999,15.75,0.173,0.0883,-0.2042,0.4049,-0.3138,4.9252,21.39
628,BSL,Financial,Closed-End Fund - Debt,USA,176660000.0,11.71,-999,-999,7.23,0.95,-999,-999,-999,0.1516,0.4269,-999,0.18,-999,-999,-999,-999,0.0181,-0.0066,0.114,-0.3744,0.5811,13.58
629,BSM,Energy,Oil & Gas E&P,USA,3360000000.0,8.05,9.53,1.22,5.31,3.83,0.27,0.208,0.091,0.0619,0.158,0.0228,7.78,0.48,4.9,0.0,0.692,-0.0219,-0.1385,0.1916,-0.2105,2.9739,15.98
630,BSRR,Financial,Banks - Regional,USA,277310000.0,7.94,7.6,0.99,1.33,0.82,-999,0.0422,0.1103,-0.0005,0.5469,-0.0324,3.67,0.1086,-999,1.63,0.1673,-0.1091,-0.1922,0.2492,-0.4697,2.3045,18.75
631,BST,Financial,Closed-End Fund - Equity,USA,1270000000.0,10.56,-999,-999,-999,-999,-999,-999,-999,-999,0.1738,-999,0.77,-999,-999,-999,-999,0.0805,0.0103,0.2586,-0.3686,1.9529,37.28
632,BSTZ,Financial,Closed-End Fund - Equity,USA,1410000000.0,25.89,-999,-999,-999,-999,-999,-999,-999,-999,0.2037,-999,0.15,-999,-999,-999,-999,0.0849,-0.0326,0.3026,-0.5596,0.6059,18.38
633,BSVN,Financial,Banks - Regional,USA,253180000.0,9.01,6.81,-999,1.94,1.49,-999,0.001,0.24,-0.002,0.2373,0.0045,1.33,0.1799,-999,0.0,0.2162,0.0545,-0.1073,0.4104,-0.1073,3.9373,27.55
634,BSX,Healthcare,Medical Devices,USA,95960000000.0,61.2,25.66,5.08,6.74,5.08,0.73,-0.0205,0.081,-0.0822,0.9385,0.0092,1.73,0.0672,0.9,0.49,0.1103,0.1177,0.0011,0.4262,0.0011,26.9467,65.5
635,BSY,Technology,Software - Application,USA,15630000000.0,98.22,54.1,122.77,12.98,22.56,0.23,-0.008,0.124,-0.0038,0.3904,0.0097,8.86,0.2853,0.55,2.36,0.1435,0.0436,-0.0459,0.4198,-0.2654,1.0072,52.83
636,BTA,Financial,Closed-End Fund - Debt,USA,138970000.0,-999,-999,-999,12.59,1.0,-999,-999,-999,-999,0.1746,-999,1.74,-999,-999,-999,-999,0.0151,-0.0264,0.2038,-0.3292,0.9118,10.34
637,BTAI,Healthcare,Biotechnology,USA,63150000.0,-999,-999,-999,50.93,-999,3.01,-0.8464,0.0,0.0,0.3506,-0.0579,2.94,-4.8995,2.45,-999,-170.3744,-0.3323,-0.9382,-0.0538,-0.9705,-0.0538,2.11
638,BTBT,Financial,Capital Markets,USA,258490000.0,-999,-999,-999,7.56,3.13,0.61,-0.8326,0.4743,0.0,0.3241,-0.4901,2.16,-0.6195,10.31,0.0,-2.3876,-0.0344,-0.4231,2.1318,-0.9079,9.8571,3.04
639,BTE,Energy,Oil & Gas E&P,Canada,2610000000.0,3.35,5.09,0.18,1.46,0.75,0.02,0.3272,0.3305,0.0,0.2715,-999,1.87,0.2014,0.77,0.56,0.3095,-0.0527,-0.3355,0.0692,-0.9501,15.2632,3.09
640,BTG,Basic Materials,Gold,Canada,3420000000.0,10.23,12.55,0.51,1.7,0.86,0.24,0.3249,0.1538,0.0,0.6895,-999,1.22,0.0822,1.12,0.01,0.1395,-0.1356,-0.4023,0.0,-0.6517,9.9583,2.63
641,BTI,Consumer Defensive,Tobacco,United Kingdom,68590000000.0,-999,6.13,-999,2.02,0.75,3.01,-999,0.0104,-999,0.1695,0.0716,1.5,-0.2301,0.59,0.76,-0.5347,0.0267,-0.2095,0.0847,-0.576,65.4088,30.75
642,BTMD,Healthcare,Medical Care Facilities,USA,135420000.0,-999,9.98,-999,0.74,-999,2.52,-999,0.1464,0.0,0.4988,0.0679,5.4,-0.0013,3.96,-999,-0.0152,-0.1425,-0.5146,0.092,-0.6209,0.995,3.99
643,BTO,Financial,Closed-End Fund - Equity,USA,560870000.0,83.06,139.66,-999,0.21,6.98,21.04,0.327,0.221,0.129,0.1906,-999,0.57,0.08,1.1,0.01,0.14,-0.0422,-0.2361,0.2645,-0.4512,5.3191,28.49
644,BTT,Financial,Closed-End Fund - Debt,USA,1500000000.0,-999,-999,-999,17.91,0.9,-999,-999,-999,-999,0.2605,-999,0.45,-999,-999,-999,-999,0.015,-0.0569,0.1228,-0.2163,0.2887,21.22
645,BTU,Energy,Thermal Coal,USA,3310000000.0,5.1,8.69,-999,0.68,0.97,7.39,0.0213,0.0289,-0.9353,0.7882,-0.0376,4.56,0.2242,1.7,0.11,0.1562,0.0178,-0.1903,0.4274,-0.4376,30.6,25.28
646,BTZ,Financial,Closed-End Fund - Debt,USA,1010000000.0,18.71,-999,-999,10.91,0.97,-999,-999,-999,-999,0.375,-999,0.3,-999,-999,-999,-999,0.0314,-0.0379,0.1922,-0.6188,1.3925,10.85
647,BUI,Financial,Closed-End Fund - Equity,USA,470280000.0,7.63,-999,-999,-999,-999,-999,-999,-999,-999,0.1441,-999,0.53,-999,-999,-999,-999,-0.0128,-0.1314,0.1196,-0.243,0.7036,20.97
648,BUJA,Financial,Shell Companies,Malaysia,81250000.0,-999,-999,-999,-999,6.55,0.01,-999,-999,0.0,0.6119,-999,0.08,-999,2.98,0.0,-999,0.0098,-0.0233,0.0315,-0.0233,0.0315,10.47
649,BUR,Financial,Asset Management,United Kingdom,3140000000.0,102.79,9.67,-999,9.13,1.42,1.66,-0.3513,0.3103,0.0,0.4668,-999,2.42,-999,-999,0.69,0.0887,-0.0013,-0.1887,1.358,-0.4632,5.6596,14.36
650,BURL,Consumer Cyclical,Apparel Retail,USA,12760000000.0,43.37,27.93,1.61,1.36,15.0,9.54,-0.0862,0.1085,0.0,1.0435,-0.0786,2.5,0.3994,0.45,5.65,0.0318,0.0449,-0.1442,0.7091,-0.4468,8.1769,197.67
651,BUSE,Financial,Banks - Regional,USA,1290000000.0,10.71,10.03,1.78,2.14,1.01,-999,0.0164,0.1063,0.0098,0.5627,-0.0315,5.27,0.1014,-999,0.41,0.2028,-0.0223,-0.0946,0.4367,-0.6731,1.617,23.36
652,BV,Industrials,Specialty Business Services,USA,792960000.0,-999,10.46,-999,0.28,0.66,0.68,0.084,0.0375,-0.0005,0.3908,-0.0206,2.11,-0.0036,1.64,0.57,-0.0062,0.0107,-0.083,0.6279,-0.6413,0.6279,8.4
653,BVFL,Financial,Banks - Regional,USA,96000000.0,8.22,-999,-999,2.04,0.74,-999,1.1721,0.4074,0.0,0.3995,-999,2.19,0.0924,-999,0.19,0.2919,-0.0599,-0.6309,0.3389,-0.6309,4.7422,12.92
654,BVN,Basic Materials,Other Precious Metals & Mining,Peru,3870000000.0,39.87,16.77,2.16,4.76,1.28,0.87,0.5812,-0.0531,0.0,0.6397,-0.0468,1.54,0.0328,1.15,0.24,0.1198,0.1354,-0.0427,1.3628,-0.7336,8.2056,15.24
655,BVS,Healthcare,Medical Devices,USA,277070000.0,-999,13.17,-999,0.55,1.56,0.43,-0.8253,0.135,0.0146,0.3175,0.0206,4.97,-0.4706,0.94,2.31,-0.3621,-0.0824,-0.2062,4.5007,-0.7793,4.5007,4.4
656,BW,Industrials,Specialty Industrial Machinery,USA,116180000.0,-999,52.0,-999,0.11,-999,0.61,0.6496,-0.0059,0.0959,0.7718,0.0589,1.01,-6.5727,1.09,-999,-0.1365,-0.0776,-0.8097,0.3611,-0.9946,0.6883,1.3
657,BWA,Consumer Cyclical,Auto Parts,USA,7470000000.0,11.92,7.02,1.08,0.47,1.25,6.53,-0.0971,0.0777,0.0,0.9737,-0.0121,2.57,0.1007,1.3,0.67,0.0394,-0.0673,-0.3241,0.0313,-0.4643,13.1083,31.8
658,BWAQ,Financial,Shell Companies,USA,73230000.0,49.35,-999,-999,-999,2.01,0.01,-999,0.0,-0.1358,0.521,0.0114,0.04,0.0367,0.08,0.06,-999,0.0159,-0.0085,0.073,-0.0085,0.1275,11.1
659,BWAY,Healthcare,Medical Devices,Israel,99390000.0,-999,-999,-999,3.45,2.41,2.66,0.0335,0.1562,-999,0.2465,-999,1.0,-0.1818,5.94,0.12,-0.2845,-0.0528,-0.2147,3.3333,-0.5227,3.3333,5.98
660,BWB,Financial,Banks - Regional,USA,343560000.0,9.66,9.83,0.64,1.5,0.95,-999,0.0679,0.2145,-0.0026,0.4906,-0.0025,1.61,0.0975,-999,0.97,0.1572,0.0014,-0.2012,0.5532,-0.3927,0.5532,12.27
661,BWEN,Industrials,Specialty Industrial Machinery,USA,54620000.0,15.16,-999,0.63,0.28,1.02,0.08,-0.1484,0.1207,0.0164,0.3407,0.2121,1.39,0.0724,0.71,0.9,0.0189,0.03,-0.5479,0.2687,-0.9912,2.825,2.55
662,BWFG,Financial,Banks - Regional,USA,204410000.0,5.53,7.01,-999,1.06,0.77,-999,0.1611,0.2064,-0.0001,0.3333,-0.0268,6.48,0.1425,-999,0.6,0.1858,-0.0887,-0.1793,0.2224,-0.3262,1.4705,25.94
663,BWG,Financial,Closed-End Fund - Debt,USA,140040000.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5591,-999,0.21,-999,-999,-999,-999,0.008,-0.0325,0.2157,-0.6214,0.2157,8.34
664,BWMN,Industrials,Engineering & Construction,USA,531360000.0,388.33,42.8,-999,1.62,3.44,0.98,-999,0.349,-0.0322,0.469,0.0416,4.12,0.0094,1.47,0.93,0.0039,0.1122,-0.0131,0.4696,-0.0131,2.3708,36.27
665,BWMX,Consumer Cyclical,Specialty Retail,Mexico,493740000.0,13.65,7.85,-999,0.7,6.63,0.76,0.3377,0.515,0.0,0.1256,-0.3425,4.34,0.7887,0.54,4.47,0.0668,-0.0245,-0.2824,0.5384,-0.736,1.3333,13.23
666,BWXT,Industrials,Aerospace & Defense,USA,7800000000.0,35.09,27.56,13.55,3.25,8.94,0.58,0.1201,0.0562,0.0035,0.9691,-0.0644,3.39,0.2813,2.41,1.54,0.0931,0.0757,0.0096,0.4488,0.0096,5.8032,85.19
667,BX,Financial,Asset Management,USA,154210000000.0,69.54,20.91,5.68,14.92,22.79,2.71,-0.0402,0.1631,-0.0426,0.4154,0.0079,6.71,0.1922,-999,1.8,0.1346,0.0476,-0.0438,0.6965,-0.1309,36.6344,127.68
668,BXC,Industrials,Industrial Distribution,USA,1060000000.0,11.12,11.9,0.44,0.32,1.68,53.57,0.3585,0.1293,-0.0783,0.8989,-0.0176,4.06,0.1659,3.01,0.97,0.0302,0.1256,0.0072,0.9554,-0.221,39.28,120.84
669,BXMT,Real Estate,REIT - Mortgage,USA,3230000000.0,16.36,8.01,7.54,1.64,0.72,2.45,-0.0848,0.1736,-0.0015,0.61,-0.0141,9.15,0.0441,-999,4.31,0.1024,-0.119,-0.2124,0.1298,-0.923,4.1038,18.76
670,BXMX,Financial,Closed-End Fund - Equity,USA,1360000000.0,6.62,-999,-999,57.9,0.95,-999,-999,-999,-999,0.2766,-999,0.38,-999,-999,-999,-999,0.0227,-0.0473,0.1154,-0.3791,0.686,13.1
671,BXP,Real Estate,REIT - Office,USA,10070000000.0,53.19,30.61,-999,3.08,1.71,10.28,-0.2003,0.0395,-0.1392,1.0388,-0.0304,4.09,0.0316,-999,2.82,0.0581,-0.0513,-0.1326,0.3898,-0.5659,2.3797,64.18
672,BXSL,Financial,Asset Management,USA,5200000000.0,8.04,7.82,-999,4.77,1.05,0.8,-999,-999,0.0,0.398,0.2313,1.03,0.133,-999,1.08,0.529,0.0064,-0.0247,0.2025,-0.2403,0.3016,28.39
673,BY,Financial,Banks - Regional,USA,909380000.0,7.8,8.27,0.78,1.7,0.92,-999,0.1769,0.1726,0.0063,0.4119,0.0071,3.87,0.1229,-999,0.54,0.2018,-0.0726,-0.1821,0.2683,-0.2864,1.5584,20.8
674,BYD,Consumer Cyclical,Resorts & Casinos,USA,6530000000.0,10.96,9.93,-999,1.75,3.71,2.78,0.4374,0.1149,-0.0107,0.7002,-0.0421,4.23,0.4231,0.77,1.64,0.1658,0.0712,-0.0856,0.2734,-0.0856,25.7,66.75
675,BYFC,Financial,Banks - Regional,USA,58370000.0,98.9,-999,-999,1.33,0.31,-999,0.0201,0.2481,0.0,0.124,-0.6485,1.61,0.0164,-999,1.07,0.1051,-0.048,-0.4261,0.2295,-0.9476,0.512,6.29
676,BYM,Financial,Closed-End Fund - Debt,USA,299030000.0,-999,-999,-999,12.93,0.9,-999,-999,-999,-999,0.3095,-999,0.48,-999,-999,-999,-999,0.0205,-0.0571,0.2258,-0.3585,0.4611,11.4
677,BYND,Consumer Defensive,Packaged Foods,USA,460170000.0,-999,-999,-999,1.32,-999,3.41,-0.6269,0.6993,0.0,0.4953,-0.3859,8.2,-999,3.51,-999,-0.7147,-0.1183,-0.6882,0.2778,-0.9703,0.2778,7.13
678,BYNO,Financial,Shell Companies,Sweden,112990000.0,55.62,-999,-999,-999,3.93,0.09,-999,0.0,-0.0264,0.3331,0.3736,0.11,0.0444,0.19,0.0,-999,0.0147,-0.0549,0.0681,-0.0549,0.1113,10.99
679,BYON,Consumer Cyclical,Internet Retail,USA,1120000000.0,-999,-999,-999,0.71,2.17,7.18,0.2858,0.0788,0.2819,0.7174,-0.1173,3.53,-0.2743,1.74,0.08,-0.1034,0.033,-0.3708,0.8023,-0.8077,8.7668,24.71
680,BYRN,Industrials,Aerospace & Defense,USA,216280000.0,-999,-999,-999,5.03,5.12,0.62,-999,5.4107,0.0059,0.2352,-0.04,7.04,-0.1676,3.11,0.05,-0.1743,0.5419,-0.052,3.4932,-0.754,23.2705,9.84
681,BZ,Industrials,Staffing & Employment Services,China,5230000000.0,80.57,20.55,1.38,6.77,3.37,4.84,-999,0.7692,0.0,0.5603,0.069,4.84,0.0455,3.67,0.02,0.1057,-0.0371,-0.409,0.148,-0.6754,0.4974,14.43
682,BZH,Consumer Cyclical,Residential Construction,USA,925700000.0,5.81,5.22,1.45,0.43,0.83,4.39,-999,0.0102,0.0,0.8945,-0.0059,2.53,0.1497,0.82,0.89,0.0726,-0.0542,-0.1831,1.1645,-0.9285,23.4583,29.35
683,BZUN,Consumer Cyclical,Internet Retail,China,131530000.0,-999,31.37,-999,0.11,0.25,7.17,-999,0.1256,0.0,0.3063,-0.0746,4.17,-0.1223,1.63,0.59,-0.0595,-0.0731,-0.6972,0.2368,-0.9651,0.2368,2.35
684,C,Financial,Banks - Diversified,USA,103330000000.0,13.41,7.64,11.18,0.65,0.56,-999,-0.0928,0.1273,-0.0056,0.7229,-0.0003,1.67,0.0448,-999,2.89,0.0501,0.0479,-0.0683,0.4145,-0.9053,4.566,53.99
685,CAAP,Industrials,Airports & Air Services,Luxembourg,2640000000.0,-999,12.6,-999,-999,3.02,3.47,0.9209,0.1492,0.0,0.1319,0.0332,10.29,-999,1.2,1.64,-999,0.0403,-0.0666,0.9003,-0.0884,9.1863,16.4
686,CABA,Healthcare,Biotechnology,USA,1070000000.0,-999,-999,-999,-999,6.47,3.84,-1.8048,0.0,-0.0078,0.8398,-0.2117,4.91,-0.5063,15.65,0.03,-999,0.2183,-0.0512,3.2517,-0.0512,41.3729,25.0
687,CABO,Communication Services,Telecom Services,USA,2800000000.0,40.16,10.24,5.02,1.65,1.55,42.64,-0.0195,0.1245,0.0,0.8614,-0.045,3.59,0.0405,1.78,2.07,0.0443,-0.0774,-0.3969,0.0315,-0.7859,0.3648,498.15
688,CAC,Financial,Banks - Regional,USA,471020000.0,10.91,9.71,-999,1.83,0.95,-999,-0.0259,0.0662,0.0,0.6914,-0.0122,10.65,0.0916,-999,1.07,0.1684,-0.1117,-0.2415,0.2198,-0.3798,3.9388,32.35
689,CACC,Financial,Credit Services,USA,6940000000.0,25.06,13.52,1.13,3.65,3.94,37.46,-0.0563,0.0832,-0.0094,0.5905,-0.0272,11.28,0.1694,-999,2.89,0.1504,0.0642,-0.1051,0.4532,-0.2153,235.5157,551.87
690,CACI,Technology,Information Technology Services,USA,8040000000.0,21.85,15.88,3.26,1.13,2.49,5.78,0.0661,0.0853,-0.0016,0.8703,-0.005,2.7,0.1167,1.18,0.65,0.0531,0.0937,0.0042,0.3084,0.0042,443.1108,360.84
