No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
692,CACI,-999,Technology,Information Technology Services,USA,8400000000.0,22.83,16.58,3.41,1.18,2.6,65.22,32.91,5.78,-999,0.0,5.64,0.0794,0.1189,0.0661,0.067,0.0853,0.1119,0.0174,0.0132,-0.0021,0.8842,-0.005,0.013,0.1167,0.0718,1.32,1.18,0.63,0.65,0.3097,0.0531,0.0155,0.0829,0.1617,0.2751,0.89,0.0966,-0.0078,0.367,-0.0142,463.0123,Jan 24/a,377.01
693,CADE,RUT,Financial,Banks - Regional,USA,5260000000.0,9.82,10.36,1.96,2.26,1.04,-999,10.55,-999,0.0342,0.3222,0.54,-0.1698,0.1365,0.055,0.05,0.1956,-0.4727,1.7021,0.0124,0.0,0.8438,-0.0179,0.0352,0.0041,0.0922,0.13,-999,0.12,0.89,-999,0.2284,0.0424,0.0852,0.0618,0.0939,1.04,0.0175,-0.0925,0.6838,-0.1665,10.8953,Jan 29/a,28.54
694,CAE,-999,Industrials,Aerospace & Defense,Canada,6050000000.0,29.36,19.44,2.39,1.82,1.72,64.12,29.11,0.3,-999,0.0,0.31,0.3373,0.1303,-0.1202,0.1231,0.0856,0.0693,-0.2806,0.0017,0.0,0.6977,-0.0036,0.005,0.0615,0.0375,0.9,0.68,0.56,0.69,0.2834,0.062,0.0171,-0.0335,-0.069,-0.1766,1.58,-0.0637,-0.2404,0.0416,-0.4437,9.0105,Feb 14/b,19.02
695,CAF,-999,Financial,Closed-End Fund - Foreign,USA,267080000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.8506,-999,0.0004,-999,-999,-999,-999,-999,-999,-999,-999,-0.0129,0.0033,0.0083,-0.1677,0.45,-0.0234,-0.166,0.0499,-0.4594,1.9089,-999,12.21
696,CAG,S&P 500,Consumer Defensive,Packaged Foods,USA,13240000000.0,13.49,10.27,13.76,1.09,1.47,215.29,11.37,0.13,0.0501,0.9282,0.64,-0.0604,0.0363,-0.0645,0.0098,0.0936,-0.0316,-0.2488,0.0049,0.004,0.8581,-0.0236,0.0176,0.1115,0.0597,0.91,0.31,0.83,1.01,0.2707,0.0809,-0.0097,-0.0597,-0.0233,-0.2271,0.4,-0.0297,-0.2886,0.101,-0.3354,27.2676,Jan 04/b,27.7
697,CAH,S&P 500,Healthcare,Medical Distribution,USA,27470000000.0,44.45,14.11,2.91,0.13,-999,5.98,8.03,18.88,0.018,1.9953,1.96,0.2604,0.0963,0.0423,0.1527,0.0847,0.1161,3.8809,0.0062,-0.0237,0.889,0.0013,0.0322,-999,7.4302,0.98,0.5,-999,-999,0.0325,0.003,0.0302,0.0914,0.0538,0.5016,0.7,0.0722,-0.0209,0.6477,-0.0209,157.0966,Feb 01/b,112.92
698,CAKE,RUT,Consumer Cyclical,Restaurants,USA,1830000000.0,17.4,10.4,0.93,0.53,5.71,32.56,27.42,1.1,0.032,0.5227,0.64,0.1353,0.1284,-0.0073,0.188,0.1018,-0.0177,4.8709,0.0786,0.0,0.8744,0.0312,0.1267,0.3323,0.0496,0.46,0.37,5.42,5.85,0.1141,0.0295,0.0104,0.0121,0.09,-0.045,1.49,0.0406,-0.0613,0.2544,-0.466,12.4437,Feb 21/a,35.85
699,CAL,RUT,Consumer Cyclical,Apparel Retail,USA,1360000000.0,8.77,8.34,0.58,0.48,2.65,39.86,7.26,0.96,0.0073,0.057,0.85,-0.081,0.1027,0.1946,0.15,0.034,-0.0455,0.2272,0.0443,-0.1899,0.9338,-0.017,0.1265,0.328,0.1582,0.99,0.32,0.84,1.53,0.4338,0.0531,0.0103,0.1963,0.2251,0.4397,2.01,0.1618,-0.0254,1.2677,-0.0701,17.7304,Mar 19/b,38.21
700,CALB,-999,Financial,Banks - Regional,USA,202440000.0,9.42,11.04,-999,1.77,1.03,-999,5.14,-999,-999,0.0,0.55,-0.1206,-0.0302,0.1655,-999,0.2107,0.0103,-0.3047,0.1067,-0.0029,0.5709,0.0448,0.0095,0.1173,0.0664,0.31,-999,0.66,0.66,-999,0.1896,0.0519,-0.0282,0.0042,-0.0504,0.92,0.0101,-0.1337,0.8858,-0.1337,1.6454,Jan 30/b,24.1
701,CALM,RUT,Consumer Defensive,Farm Products,USA,2780000000.0,6.14,32.61,-999,1.04,1.71,4.9,6.18,11.59,0.0236,0.3319,1.6,-0.8177,-0.384,0.4295,-999,0.1969,-0.3473,-0.9144,0.1739,-0.0011,0.8499,0.0008,0.0887,0.3068,0.278,6.92,5.05,0.0,0.0,0.2989,0.1694,-0.019,-0.0016,0.1541,-0.0028,-0.08,0.015,-0.0817,0.3456,-0.1297,90.6935,Jan 03/a,56.85
702,CALX,RUT,Technology,Software - Application,USA,2370000000.0,80.2,20.98,4.01,2.28,3.28,10.77,61.82,3.37,-999,0.0,0.2,-0.3043,0.6147,-999,0.2,0.1935,0.0827,-1.3714,0.121,-0.0075,0.8721,0.0149,0.0394,0.0454,0.0438,3.19,2.48,0.01,0.02,0.5014,0.0306,0.0473,0.0437,-0.0831,-0.2883,1.67,-0.0725,-0.3574,0.147,-0.5517,7.5388,Jan 29/a,36.29
703,CAMT,-999,Technology,Semiconductor Equipment & Materials,Israel,3570000000.0,49.39,28.17,4.26,11.33,7.5,10.09,-999,7.88,-999,0.0,0.57,0.2187,0.1824,0.2771,0.116,0.2308,0.0793,-0.0566,0.3938,0.0,0.4873,-0.0086,0.07,0.1828,0.1168,5.66,4.77,0.41,0.41,0.4681,0.2493,-0.0119,-0.0124,0.2732,1.8015,1.42,0.0417,-0.1127,2.207,-0.1127,386.2275,Feb 20/b,79.55
704,CAN,-999,Technology,Computer Hardware,Singapore,235920000.0,-999,-999,-999,1.12,0.74,2.45,-999,0.64,-999,0.0,-0.2,0.5061,-999,-999,-999,2.2533,-0.109,-1.0977,-999,-999,0.3061,-0.0865,0.1478,-0.8651,-1.1887,2.69,1.64,0.0,0.0,-1.1386,-1.9584,-0.1029,0.1805,-0.0126,-0.427,3.03,-0.1924,-0.5514,0.3894,-0.9598,0.3894,Feb 27/b,1.57
705,CAPL,-999,Energy,Oil & Gas Refining & Marketing,USA,831760000.0,20.84,22.35,10.42,0.19,276.62,166.69,10.09,0.13,0.0959,1.996,0.08,-0.0952,0.0316,0.5799,0.02,0.1802,-0.0979,-0.0261,0.5245,0.0,0.2415,-0.0013,0.0043,0.7299,0.0444,0.67,0.35,28.38,29.61,0.0701,0.0091,0.021,-0.0104,-0.054,0.0111,1.5,-0.0336,-0.0947,0.2228,-0.4642,2.2159,Feb 26/a,21.9
706,CAPR,-999,Healthcare,Biotechnology,USA,152560000.0,-999,-999,-999,6.06,6.83,3.86,-999,1.28,-999,-999,-0.23,-0.4458,0.6778,0.3059,-999,25.1274,11.593,0.9192,0.0879,0.0086,0.1305,0.0786,0.0953,-1.2963,-6.8111,0.9,0.9,0.22,0.26,0.9336,-0.8852,0.1417,0.2497,0.674,0.0216,3.94,0.1443,-0.3973,0.8489,-0.9994,4.6307,Feb 29/a,4.95
707,CAR,-999,Industrials,Rental & Leasing Services,USA,3740000000.0,2.47,5.57,-999,0.31,-999,6.68,-999,15.76,-999,0.0,-1.8,-0.5966,0.095,0.8281,-999,0.1215,-0.0025,-0.2952,0.0278,-0.0222,0.9635,-0.1197,0.0894,-999,0.064,0.8,0.8,-999,-999,0.3248,0.1359,-0.0157,-0.3483,-0.4335,-0.5214,2.22,-0.3106,-0.5474,0.0577,-0.7966,325.0932,Feb 12/a,105.34
708,CARE,RUT,Financial,Banks - Regional,USA,306750000.0,13.62,11.75,-999,1.43,0.87,-999,6.03,-999,-999,0.0,0.1,-0.4459,0.8482,0.1714,-999,0.0633,0.0282,-1.1267,0.0409,0.0019,0.4185,0.0301,0.0112,0.0683,0.0312,0.03,-999,1.12,1.12,-999,0.1082,0.0106,-0.0598,0.0114,-0.2269,0.95,-0.0551,-0.2331,0.2809,-0.4451,1.6645,Jan 25/b,13.36
709,CARG,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,2390000000.0,84.3,14.56,5.27,2.61,3.9,7.59,28.67,2.93,-999,0.0,0.28,0.0494,0.1828,-0.1388,0.16,0.2501,-0.2219,-1.16,0.2125,-0.0028,0.835,-0.0092,0.0823,0.046,0.0389,3.3,3.3,0.3,0.32,0.6952,0.034,-0.0548,-0.0722,0.0254,0.2732,1.58,-0.048,-0.0978,0.4492,-0.6117,1.4317,Feb 26/a,22.23
710,CARM,RUT,Healthcare,Biotechnology,USA,104940000.0,-999,-999,-999,9.87,2.26,1.11,-999,2.33,-999,-999,-0.55,-0.2612,0.1546,0.3831,-999,0.4673,-0.9043,-1.2611,0.5342,0.0,0.1826,-0.3296,0.1278,-0.6956,-1.5422,7.53,7.53,0.03,0.06,0.801,-6.9139,0.0236,0.215,0.0526,-0.5042,1.01,0.048,-0.7338,0.3265,-0.9842,0.3265,Nov 09/b,2.6
711,CARR,S&P 500,Industrials,Building Products & Equipment,USA,50840000000.0,35.8,18.35,3.86,2.3,5.48,5.08,23.78,11.15,0.0137,0.4711,0.51,0.0359,0.0906,-0.1291,0.0927,0.0351,-0.0006,0.5521,0.0714,-0.0063,0.8573,-0.0024,0.0266,0.1642,0.0579,2.73,2.4,1.69,1.7,0.2897,0.061,0.0282,-0.0033,0.0633,0.1841,1.25,0.0157,-0.0575,0.4049,-0.0575,3.9209,Feb 06/b,56.59
712,CARS,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,1190000000.0,10.42,9.66,0.53,1.72,2.42,30.24,8.75,0.6,-999,0.0,0.33,-0.5844,0.1565,0.2584,0.196,0.0121,0.0678,-0.1842,0.0851,-0.0307,0.921,-0.0796,0.0255,0.2702,0.1208,1.22,1.22,0.99,1.1,0.5316,0.1719,-0.0254,-0.0259,-0.0228,-0.0285,2.06,-0.0114,-0.2102,0.2173,-0.4523,4.5508,Feb 22/b,18.04
713,CART,-999,Consumer Cyclical,Internet Retail,USA,9190000000.0,-999,35.13,-999,3.02,2.64,3.96,17.47,8.29,-999,-999,-0.05,1.0371,1.023,-999,-999,0.275,0.0608,0.1306,0.5717,0.0759,0.3056,-999,0.1397,-0.4853,-0.4659,4.51,4.5,0.01,0.01,0.7429,-0.6055,0.0396,0.3082,0.2933,-999,-999,0.2599,-0.2361,0.4826,-0.2361,0.4826,Feb 13/a,32.81
714,CASH,RUT,Financial,Banks - Regional,USA,1310000000.0,8.47,7.76,-999,1.79,1.84,-999,-999,-999,0.0039,0.0334,2.3,0.064,0.0418,0.2904,-999,0.1773,0.1975,0.0884,0.0134,-0.0553,0.9311,0.0019,0.0874,0.232,0.2043,0.11,-999,0.08,0.09,-999,0.2198,0.0002,0.0324,0.0076,0.0306,0.72,0.0,-0.1478,0.2969,-0.2184,26.0367,Jan 24/a,51.55
715,CASS,RUT,Industrials,Specialty Business Services,USA,641690000.0,21.6,14.42,-999,3.01,2.78,1.72,28.38,27.29,0.0255,0.5378,0.59,0.2569,0.1898,0.014,-999,0.0748,0.0703,-0.0904,0.1079,0.0007,0.5971,-0.0104,0.0134,0.1378,0.1269,-999,-999,0.03,0.04,0.901,0.141,-0.0103,0.1166,0.1085,-0.0367,0.75,0.049,-0.0645,0.3412,-0.2427,11.5336,Jan 25/b,47.01
716,CASY,-999,Consumer Cyclical,Specialty Retail,USA,10810000000.0,22.55,21.01,2.09,0.74,3.74,26.37,27.13,11.05,0.0062,0.1277,2.08,0.1126,0.0742,0.0738,0.1077,0.1575,0.0216,0.1572,0.0049,-0.0039,0.8648,-0.0725,0.0186,0.179,0.1077,1.06,0.62,0.55,0.57,0.196,0.0332,-0.032,0.059,0.0542,0.3664,0.83,0.0252,-0.0752,0.4411,-0.0753,331.8914,Mar 11/a,291.28
717,CAT,"DJIA, S&P 500",Industrials,Farm & Heavy Construction Machinery,USA,166560000000.0,16.56,14.95,1.31,2.48,8.54,23.87,17.01,13.97,0.0163,0.2534,5.12,0.0013,0.0507,0.1442,0.1266,0.0549,0.0285,0.8909,0.0019,-0.0663,0.7245,-0.0191,0.0309,0.5845,0.2328,1.35,0.87,1.28,1.97,0.3485,0.1541,0.018,0.0585,0.299,0.3064,1.15,0.0919,-0.0198,0.6346,-0.0198,93.0349,Feb 05/b,333.53
718,CATC,RUT,Financial,Banks - Regional,USA,504520000.0,14.81,10.06,-999,1.94,0.94,-999,9.69,-999,0.0423,0.6175,1.01,-0.1348,0.4424,-0.0553,-999,0.2148,0.1319,-0.2922,0.0552,0.0,0.5617,-0.0088,0.0127,0.0648,0.0337,0.02,-999,0.89,0.89,-999,0.1311,0.0213,-0.0515,0.0383,-0.1685,0.56,-0.046,-0.1732,0.4404,-0.3413,6.0545,Jan 30/b,64.27
719,CATO,RUT,Consumer Cyclical,Apparel Retail,USA,134660000.0,-999,-999,-999,0.19,0.62,1.1,-999,5.95,0.104,323.8095,-999,-999,-999,-0.6385,0.1,0.004,-0.104,-0.3966,0.1731,-0.0008,0.4702,-0.0795,0.0509,-0.0145,-0.0114,1.42,0.88,0.33,0.56,0.3296,-0.0046,0.0062,-0.0494,-0.0827,-0.296,1.09,-0.0549,-0.3004,0.0447,-0.8543,29.4612,-999,6.54
720,CATY,RUT,Financial,Banks - Regional,USA,2960000000.0,8.38,9.3,1.05,2.26,1.08,-999,7.76,-999,0.034,0.2798,0.99,-0.1663,0.081,0.0785,0.08,0.1436,0.2912,-0.1479,0.0515,-0.0035,0.7568,-0.019,0.0362,0.1359,0.1031,0.05,-999,0.26,0.26,-999,0.2704,0.0417,0.0162,0.0598,-0.0484,1.12,-0.0233,-0.1089,0.4956,-0.1665,15.296,Jan 24/a,40.74
721,CAVA,-999,Consumer Cyclical,Restaurants,USA,6520000000.0,494.48,186.54,-999,8.95,11.43,19.62,-999,2.92,-999,0.0,0.03,0.1061,0.3238,-999,-999,0.2099,0.3635,1.1034,0.2439,-0.1119,0.7027,-999,0.1126,0.0339,0.0152,3.25,3.2,0.53,0.59,0.1824,0.0182,0.0124,0.1488,0.5837,-999,-999,0.1945,-0.0414,0.9745,-0.0414,0.9745,Feb 27/b,57.36
722,CB,S&P 500,Financial,Insurance - Property & Casualty,Switzerland,101180000000.0,11.42,10.49,0.65,2.02,1.7,-999,7.33,-999,0.0144,0.1565,5.33,-0.0368,0.0946,0.2076,0.177,0.0899,0.144,1.5655,0.006,-0.0507,0.8677,-0.0057,0.0067,0.1641,0.1228,0.37,-999,0.24,0.31,-999,0.1806,-0.0216,0.0108,0.0905,0.2041,0.63,0.0431,-0.0329,0.3597,-0.0329,35.052,Jan 30/a,249.36
723,CBAN,RUT,Financial,Banks - Regional,USA,199240000.0,9.17,7.22,1.31,1.24,0.78,-999,8.47,-999,0.0397,0.3556,0.31,0.0155,0.1985,-0.0238,0.07,0.2229,0.2477,0.0121,0.0717,-0.0413,0.5338,-0.0033,0.0036,0.0896,0.0441,0.07,-999,0.94,0.94,-999,0.1355,0.008,-0.043,0.0262,-0.078,0.53,-0.0743,-0.1649,0.3201,-0.6665,4.9684,Jan 24/a,11.34
724,CBAY,RUT,Healthcare,Biotechnology,USA,3700000000.0,-999,-999,-999,119.1,12.56,9.39,-999,3.43,-999,-999,-0.32,-0.4594,0.3454,0.0459,-999,0.0,-999,-0.2193,0.0349,-0.0809,0.9933,-0.0091,0.0756,-0.6417,-0.2656,10.96,10.96,0.36,0.39,0.9781,-3.391,-0.0025,0.3535,0.6357,2.7532,0.32,0.2286,-0.0034,3.4402,-0.0034,38.3123,Feb 28/a,32.24
725,CBFV,-999,Financial,Banks - Regional,USA,113000000.0,5.02,9.67,0.5,1.83,0.81,-999,5.35,-999,0.0459,0.2273,0.55,-0.1026,0.0301,0.2571,0.1,0.0375,-0.4536,2.0981,0.0992,0.0009,0.3412,0.0145,0.0016,0.1804,0.1292,0.08,-999,0.25,0.25,-999,0.3651,-0.0108,-0.075,0.027,-0.0324,0.57,-0.0613,-0.1832,0.2831,-0.4027,3.6019,Jan 31/a,22.07
726,CBH,-999,Financial,Closed-End Fund - Debt,USA,161630000.0,80.45,-999,-999,-999,-999,-999,-999,-999,0.0624,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2963,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,0.0057,0.0126,0.0208,0.0045,0.49,0.01,-0.0167,0.0624,-0.1588,0.69,-999,8.85
727,CBL,RUT,Real Estate,REIT - Retail,USA,745480000.0,134.61,-999,-999,1.39,2.19,6.06,3.95,3.84,0.0645,8.6406,-999,0.1176,-999,-999,-999,-0.0854,-0.0662,13.0725,0.2148,-0.0076,0.7117,0.0075,0.0563,0.0184,0.0025,-999,-999,5.27,5.8,0.2945,0.0101,-0.0094,-0.0186,-0.014,-0.1321,1.49,-0.0326,-0.1505,0.1688,-0.4225,0.1688,Feb 12/b,23.26
728,CBNK,RUT,Financial,Banks - Regional,USA,283270000.0,7.98,7.67,-999,1.36,1.12,-999,6.09,-999,0.0161,0.1098,0.51,-0.051,0.095,0.2001,-999,0.2038,0.1278,0.0417,0.3648,0.0011,0.3073,-0.0357,0.0047,0.1498,0.118,0.11,-999,0.19,0.19,-999,0.1723,0.0079,-0.0088,-0.0657,0.0114,0.42,-0.0862,-0.186,0.3567,-0.2773,1.9155,Jan 22/a,20.35
729,CBOE,S&P 500,Financial,Financial Data & Stock Exchanges,USA,20090000000.0,26.66,21.36,3.28,5.32,5.04,35.3,26.85,5.39,0.0123,0.2944,2.04,0.0758,0.0615,0.1365,0.0812,0.076,-0.0358,0.3295,0.0047,-0.0436,0.8585,-0.0304,0.0153,0.2033,0.1359,-999,-999,0.4,0.4,0.4664,0.2007,-0.0237,0.0409,0.0554,0.505,0.61,0.0353,-0.044,0.6218,-0.044,9.0503,Feb 02/b,190.25
730,CBRE,S&P 500,Real Estate,Real Estate Services,USA,28090000000.0,29.0,16.54,2.64,0.88,3.39,20.49,122.65,4.48,-999,0.0,0.68,0.1547,0.2529,0.0036,0.11,0.0858,0.0922,5.0866,0.0085,-0.0237,1.0062,-0.02,0.0178,0.1223,0.0806,-999,-999,0.48,0.6,0.1769,0.0309,0.011,0.0809,0.1286,0.0694,1.42,0.0388,-0.0429,0.4216,-0.1723,38.265,Feb 15/b,91.88
731,CBRG,-999,Financial,Shell Companies,USA,108310000.0,48.88,-999,-999,-999,2.69,3610.2,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-1.499,0.6211,0.0,0.3362,0.255,0.0001,0.0478,0.1533,0.67,0.67,0.05,0.05,-999,-999,-0.0062,0.0007,0.0263,0.0962,-0.04,0.0048,-0.01,0.1337,-0.01,0.1337,-999,10.94
732,CBRL,RUT,Consumer Cyclical,Restaurants,USA,1520000000.0,18.29,13.42,1.77,0.44,3.29,120.71,18.56,0.57,0.0767,1.1689,0.85,-0.1536,0.1022,-0.1543,0.1034,0.033,0.0016,-0.1315,0.0235,-0.0452,0.9615,-0.0366,0.1062,0.1759,0.052,0.58,0.21,2.47,2.47,0.0869,0.0243,-0.0227,-0.1675,-0.0532,-0.3764,1.43,-0.0883,-0.4346,0.0928,-0.6234,155.8475,Feb 27/b,68.51
733,CBSH,-999,Financial,Banks - Regional,USA,7030000000.0,14.89,15.98,-999,3.62,2.4,-999,18.89,-999,0.0208,0.2695,0.81,-0.0958,0.0291,0.0419,-999,0.0773,0.1962,-0.1623,0.0314,-0.0131,0.7084,-0.0147,0.0175,0.1752,0.1598,0.3,-999,0.01,1.0,-999,0.2441,0.0301,0.0501,0.0925,-0.1394,0.79,0.0275,-0.1388,0.3225,-0.2459,79.9855,Jan 18/b,54.11
734,CBT,RUT,Basic Materials,Specialty Chemicals,USA,4740000000.0,11.08,11.27,0.77,1.21,3.56,19.41,12.3,4.4,0.0192,0.1991,1.67,0.2338,0.1421,-999,0.1435,0.0588,-0.0073,-0.0413,0.0148,-0.1384,0.939,-0.0081,0.0317,0.3738,0.1788,2.04,1.3,0.83,0.99,0.2232,0.1106,0.0247,0.1779,0.0987,0.0215,1.28,0.0797,-0.0291,0.341,-0.0291,37.8628,Feb 05/a,85.46
735,CBU,RUT,Financial,Banks - Regional,USA,2490000000.0,19.1,13.54,2.39,3.34,1.47,-999,11.88,-999,0.0388,0.7274,0.78,-0.0419,0.0723,-0.0548,0.08,0.0528,0.0862,-0.3518,0.0133,-0.015,0.744,0.0284,0.0365,0.0837,0.0635,0.04,-999,0.26,0.48,-999,0.1822,0.0515,0.0368,-0.0038,-0.2164,0.66,-0.0216,-0.2225,0.3214,-0.4335,26.7037,Jan 23/b,46.75
736,CBUS,-999,Healthcare,Biotechnology,USA,357330000.0,-999,-999,-999,470.17,0.65,11.21,-999,1.62,-999,-999,-1.03,0.6027,0.6735,0.1709,-999,7.82,10.3095,0.7502,0.3564,0.0794,0.2862,-0.1797,0.0335,-0.2259,-0.1105,1.37,1.37,0.04,0.06,-3.328,-70.5688,0.026,0.0301,0.3064,-0.1764,1.89,0.0136,-0.5336,1.036,-0.9886,1.8992,Nov 09/a,18.12
737,CBZ,RUT,Industrials,Specialty Business Services,USA,3780000000.0,31.65,24.45,2.11,2.38,4.75,98.3,28.97,0.77,-999,0.0,1.5,0.1395,0.1346,0.1703,0.15,0.1192,0.1102,-0.1244,0.0517,-0.0103,0.8885,-0.0137,0.0139,0.1607,0.0926,1.2,1.2,0.65,0.7,0.1409,0.076,-0.0087,0.1786,0.2932,0.5028,0.84,0.1433,-0.0297,0.632,-0.0301,91.9969,Feb 15/b,75.56
738,CC,-999,Basic Materials,Specialty Chemicals,USA,3040000000.0,-999,5.71,-999,0.51,4.03,2.1,-999,9.75,0.0485,0.2739,0.19,-0.3625,0.2102,-0.0134,0.074,0.0198,-0.1632,-0.9124,0.0117,0.0,0.7672,0.002,0.0316,-0.3021,-0.0628,1.68,1.08,5.5,5.6,0.214,-0.0513,-0.291,-0.3308,-0.309,-0.4416,1.96,-0.3092,-0.4748,0.3583,-0.6469,5.7026,Feb 28/a,20.51
739,CCAP,-999,Financial,Asset Management,USA,617070000.0,7.15,8.28,-999,3.35,0.83,-999,-999,-999,0.1046,0.8001,0.58,-0.039,-0.09,0.0611,-999,-999,0.445,10.859,0.1242,0.0,0.4996,-999,0.0013,-999,-999,-999,-999,-999,-999,-999,-999,-0.0101,0.0257,0.0029,0.0757,0.89,-0.0017,-0.0695,0.2907,-0.2034,1.7558,Feb 21/a,16.65
740,CCB,RUT,Financial,Banks - Regional,USA,511390000.0,11.76,6.5,-999,0.95,1.73,-999,3.06,-999,-999,0.0,0.76,0.1613,0.5569,0.2903,-999,0.7326,0.4171,-0.3156,0.1997,-0.0004,0.5996,-0.0615,0.0336,0.1656,0.1278,0.16,-999,0.18,0.18,-999,0.083,0.0013,-0.0136,-0.0594,-0.1618,1.15,-0.0625,-0.2072,0.2855,-0.2949,3.5719,Jan 30/b,38.45
741,CCBG,RUT,Financial,Banks - Regional,USA,482860000.0,8.98,9.95,1.5,1.83,1.08,-999,8.86,-999,0.0296,0.2476,0.69,-0.0562,-0.0147,0.1485,0.06,0.1091,0.0058,0.0058,0.2335,0.0008,0.4486,0.0166,0.0038,0.1267,0.1075,0.1,-999,0.12,0.2,-999,0.2046,0.0286,0.0042,0.0245,-0.2188,0.54,-0.0066,-0.2226,0.0881,-0.2774,3.4756,Jan 23/b,28.42
742,CCCC,-999,Healthcare,Biotechnology,USA,720300000.0,-999,-999,-999,34.7,2.58,2.84,-999,3.7,-999,-999,-0.36,0.3076,-0.0195,-0.3605,0.223,0.0765,0.1426,0.1064,0.2206,0.0,0.6589,-0.0155,0.0594,-0.495,-0.4248,6.34,6.34,0.27,0.29,0.6272,-6.3834,0.0769,0.9553,5.5625,1.0388,3.26,0.5467,-0.1162,8.9057,-0.795,8.9057,Feb 22/b,10.5
743,CCCS,-999,Technology,Software - Infrastructure,USA,6970000000.0,-999,28.33,-999,8.04,3.9,35.62,35.72,0.32,-999,0.0,0.08,0.1317,0.123,-999,-999,0.173,0.12,24.875,0.6305,-0.5343,0.342,-0.028,0.0322,-0.0483,-0.0352,2.17,2.17,0.47,0.48,0.6512,-0.1067,-0.0017,0.0473,-0.0246,0.3106,0.62,0.0305,-0.1409,0.383,-0.2849,0.5547,Feb 28/a,11.52
744,CCD,-999,Financial,Closed-End Fund - Equity,USA,568600000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.0995,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2366,0.0,0.544,-999,0.0006,-999,-999,-999,-999,-999,-999,-999,-999,0.0142,0.0367,0.1328,-0.0521,1.06,0.0507,-0.1213,0.2693,-0.3621,1.2545,-999,21.49
745,CCEP,NDX,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,31890000000.0,17.67,15.06,2.39,1.61,3.77,14.53,14.67,4.78,0.0309,0.5006,-999,0.073,0.0682,0.1217,0.0738,0.088,0.0173,3.0705,0.555,0.0,0.3419,0.0098,0.0229,0.2153,0.0904,0.91,0.72,1.27,1.43,0.3594,0.0912,-0.0179,-0.0007,0.1518,0.2424,0.83,0.0303,-0.0309,0.2982,-0.0309,39.2963,Feb 23/b,69.49
746,CCI,S&P 500,Real Estate,REIT - Specialty,USA,48440000000.0,32.3,43.89,-999,6.94,7.59,175.52,28.46,0.64,0.0561,1.8088,0.7,-0.1581,-0.1274,0.2306,-0.1087,0.0554,-0.051,-0.1259,0.0042,-0.0008,0.92,0.0038,0.0088,0.2168,0.0441,-999,-999,4.33,4.52,0.4691,0.2147,0.0561,0.03,-0.059,-0.1516,0.74,0.0121,-0.1814,0.3169,-0.4616,111.9917,Jan 25/b,111.57
747,CCIF,-999,Financial,Closed-End Fund - Debt,USA,94570000.0,270.33,7.58,-999,-999,-999,-999,-999,-999,0.1022,-999,0.1,-999,-999,-999,-999,-999,-999,-999,0.0019,-999,0.969,-999,0.0015,-999,-999,-999,-999,-999,-999,-999,-999,0.024,0.0137,0.0532,-0.0727,0.46,0.0178,-0.1175,0.1297,-0.1377,0.3626,Feb 29/a,8.11
748,CCJ,-999,Energy,Uranium,Canada,17740000000.0,66.43,24.83,1.39,9.26,3.84,41.27,48.94,0.99,0.002,0.1441,0.25,0.874,0.5157,0.1373,0.4788,0.0517,0.6058,6.1521,0.0026,0.0,0.7588,-0.0083,0.0384,0.0599,0.0477,1.55,0.97,0.21,0.29,0.1986,0.1396,-0.0185,-0.1663,-0.1,0.4433,0.91,-0.0817,-0.204,0.7248,-0.2704,23.0648,Feb 08/b,40.86
749,CCK,-999,Consumer Cyclical,Packaging & Containers,USA,9020000000.0,19.85,10.89,2.24,0.75,3.74,6.44,13.66,11.59,0.0109,0.2553,0.99,0.0317,0.1335,0.0278,0.0885,0.0255,-0.0499,-0.6412,0.0093,-0.033,0.9292,0.0263,0.0303,0.2113,0.0484,1.15,0.77,2.85,3.2,0.1602,0.0375,-0.0366,-0.1616,-0.1521,-0.1517,0.91,-0.1207,-0.2252,0.0724,-0.4276,88.9398,Feb 05/a,74.65
