No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
1962,HRTG,Financial,Insurance - Property & Casualty,USA,172000000.0,5.42,4.34,-999.0,0.24,1.01,-999.0,-1.6874,0.0847,0.0091,0.3386,-0.1262,0.94,0.1997,-999.0,1.0,0.0372,-0.1621,-0.4157,2.0425,-0.7903,4.1071,5.72,499986.0,True,True,2
3697,SOHU,Communication Services,Electronic Gaming & Multimedia,China,324580000.0,-999.0,-999.0,-999.0,0.52,0.3,27.67,0.4892,-0.1307,0.0,0.3545,-0.0533,1.17,-0.0556,3.07,0.0,-0.0973,0.0122,-0.4156,0.2333,-0.912,17.5,9.62,0.0,False,True,5
1467,FANH,Financial,Insurance Brokers,China,299700000.0,5.66,8.34,0.74,0.63,1.02,3.97,-0.2442,-0.0486,0.0,0.1069,-0.0665,9.14,0.2067,-999.0,0.14,0.1116,-0.1257,-0.4151,0.0751,-0.8539,0.2947,5.58,0.0,False,True,3
2444,LTRX,Technology,Communication Equipment,USA,151690000.0,-999.0,7.71,-999.0,1.15,1.97,0.52,-999.0,0.265,0.0001,0.401,0.1506,0.92,-0.1176,1.09,0.39,-0.0696,-0.329,-0.4144,0.1563,-0.9452,4.0875,4.07,-3371.0,False,False,4
3523,SANG,Technology,Software - Infrastructure,Canada,107170000.0,-999.0,-999.0,-999.0,0.43,0.41,0.34,-999.0,0.4388,0.0,0.2944,-999.0,1.4,-0.1058,0.69,0.42,-0.1173,0.09,-0.4138,0.4817,-0.8921,-999.0,3.23,0.0,False,True,4
208,AMPY,Energy,Oil & Gas E&P,USA,235970000.0,0.65,5.64,0.04,0.72,0.68,0.16,-999.0,0.2776,0.0226,0.4119,0.0224,2.61,2.3235,0.72,0.37,1.102,0.0089,-0.4101,0.1043,-0.7586,11.2538,6.03,129249.0,True,True,5
382,AVNS,Healthcare,Medical Devices,USA,877990000.0,-999.0,13.35,-999.0,1.17,0.72,2.31,-0.0878,0.0593,0.0,0.9388,-0.0042,3.09,0.0027,2.16,0.25,-0.0739,-0.0769,-0.4089,0.0972,-0.7408,0.0972,18.91,0.0,False,True,5
256,API,Technology,Software - Application,China,226870000.0,-999.0,-999.0,-999.0,1.5,0.36,2.6,-0.2656,0.4406,0.0,0.2986,-0.0534,6.28,-0.1737,4.63,0.01,-0.8239,0.0839,-0.4041,0.2194,-0.9749,0.2194,2.89,-560480957.0,False,False,5
4251,WBD,Communication Services,Entertainment,USA,23810000000.0,-999.0,-999.0,-999.0,0.57,0.53,1.01,-0.3819,0.483,0.0,0.6137,-0.0,3.93,-0.1035,0.88,1.0,-0.1148,-0.1085,-0.4024,0.0534,-0.875,0.9077,9.77,0.0,False,True,3
845,CINT,Technology,Software - Infrastructure,Brazil,571270000.0,17.94,13.68,-999.0,1.25,2.0,0.35,-999.0,0.3688,0.0,0.1172,-0.0025,4.32,0.1341,1.6,0.62,0.0718,-0.1228,-0.4014,0.2906,-0.8084,0.2906,4.31,0.0,False,True,4
1577,FNKO,Consumer Cyclical,Leisure,USA,406930000.0,-999.0,-999.0,-999.0,0.36,1.69,0.63,-999.0,0.2105,0.0886,0.6569,0.0526,9.01,-0.5812,0.58,1.68,-0.1631,0.1275,-0.3985,0.5318,-0.7406,1.5873,8.07,10196596.0,True,True,2
2838,NOTV,Healthcare,Diagnostics & Research,USA,128690000.0,-999.0,-999.0,-999.0,0.22,0.51,0.85,-1.8424,1.3362,0.0212,0.2469,-0.0915,3.88,-0.1241,1.15,1.69,-0.0567,0.4494,-0.3973,2.0994,-0.9177,7.3167,4.99,163981.0,True,True,4
678,BYON,Consumer Cyclical,Internet Retail,USA,1080000000.0,-999.0,-999.0,-999.0,0.68,2.08,7.18,0.2858,0.0788,0.2858,0.7161,-0.1173,3.53,-0.2743,1.74,0.08,-0.1034,-0.0069,-0.3951,0.7327,-0.8151,8.3893,23.75,2970954.0,True,True,5
91,AES,Utilities,Utilities - Diversified,USA,10860000000.0,-999.0,8.55,-999.0,0.85,5.6,3.98,0.0038,0.0456,0.0164,0.9443,0.0033,3.31,-0.1271,0.74,6.52,-0.0439,-0.0989,-0.3939,0.4195,-0.7772,16.6358,16.22,678884.0,True,True,3
2899,NVEI,Technology,Software - Infrastructure,Canada,3700000000.0,-999.0,12.38,-999.0,3.4,1.85,0.87,-999.0,0.5655,0.0,0.2703,-999.0,4.76,-0.0059,1.02,0.62,-0.0107,0.0992,-0.3933,0.9955,-0.8105,0.9955,26.58,0.0,False,True,4
3513,SAFE,Real Estate,REIT - Diversified,USA,1460000000.0,-999.0,13.55,-999.0,5.19,0.64,0.56,-0.823,-0.3174,0.002,0.6658,0.0175,7.49,-0.0897,-999.0,1.77,-0.6494,-0.0499,-0.3917,0.37,-0.9072,10.2076,20.55,-451394.0,False,True,2
2593,MLCO,Consumer Cyclical,Resorts & Casinos,Hong Kong,3850000000.0,-999.0,21.15,-999.0,1.27,-999.0,3.24,-999.0,-0.1894,0.0,0.3925,0.0191,2.2,-999.0,1.63,-999.0,-0.1236,0.0688,-0.3912,0.2941,-0.7814,3.4012,8.8,0.0,False,False,4
892,CMLS,Communication Services,Broadcasting,USA,74870000.0,-999.0,-999.0,-999.0,0.09,0.17,4.45,-999.0,-0.0318,0.0,0.4288,-0.1941,2.48,-0.0501,2.15,2.67,-0.0227,-0.1851,-0.3895,0.5654,-0.8453,0.5654,4.02,0.0,False,True,3
3868,TCX,Technology,Software - Infrastructure,Canada,240450000.0,-999.0,-999.0,-999.0,0.73,7.99,10.45,-999.0,-0.0174,0.0007,0.5975,0.0265,29.48,-1.2724,1.37,19.07,-0.2604,-0.0643,-0.3894,0.4096,-0.7658,54.15,22.06,-420.0,False,True,2
3993,TRTX,Real Estate,REIT - Mortgage,USA,403030000.0,-999.0,8.43,-999.0,1.02,0.35,3.89,-999.0,0.4413,0.0,0.6543,-0.0028,4.64,-0.0723,-999.0,2.85,-0.2541,-0.1746,-0.388,0.1163,-0.7196,1.4381,5.18,0.0,False,True,3
1847,HAFC,Financial,Banks - Regional,USA,452210000.0,5.68,6.32,0.71,1.14,0.64,-999.0,0.0787,0.0981,0.0042,0.8869,-0.0156,2.49,0.119,-999.0,0.65,0.2003,-0.1759,-0.387,0.1154,-0.9197,1.4817,14.89,14230.0,False,True,6
4380,YTRA,Consumer Cyclical,Travel Services,India,104760000.0,-999.0,26.5,-999.0,2.08,1.52,0.99,0.4988,-0.0041,0.0,0.4629,0.0186,1.0,-0.1543,1.96,0.34,-0.1213,-0.0021,-0.3853,0.1714,-0.8724,2.0219,1.64,0.0,False,False,4
1303,EHTH,Financial,Insurance Brokers,USA,184410000.0,-999.0,-999.0,-999.0,0.46,0.33,5.66,-999.0,0.2104,0.0034,0.6685,-0.1331,1.36,-0.0688,-999.0,0.12,-0.2382,-0.1492,-0.3848,0.3519,-0.9573,1.4354,6.5,105705.0,True,True,4
2516,MCHX,Communication Services,Advertising Agencies,USA,58700000.0,-999.0,-999.0,-999.0,1.18,1.55,0.32,-0.0482,-0.1003,0.0034,0.6017,-0.016,4.36,-0.2864,2.44,0.07,-0.2478,-0.0244,-0.3841,0.1107,-0.9398,0.2318,1.36,37714.0,False,False,3
437,BATL,Energy,Oil & Gas E&P,USA,105800000.0,-999.0,-999.0,-999.0,0.43,2.59,2.61,-0.21,0.2104,0.0,0.7656,0.0082,0.06,-0.6565,0.53,6.52,-0.1949,-0.1624,-0.3818,0.4253,-0.7244,2.214,6.43,0.0,False,True,2
4077,ULBI,Industrials,Electrical Equipment & Parts,USA,119940000.0,28.99,-999.0,1.66,0.8,0.98,0.57,-999.0,0.1219,0.0102,0.2909,-0.0228,3.01,0.0346,1.63,0.23,0.0273,0.0407,-0.3806,0.9016,-0.7059,3.7662,7.34,542033.0,True,True,5
3247,PRCH,Technology,Software - Application,USA,239270000.0,-999.0,-999.0,-999.0,0.63,-999.0,3.95,-999.0,0.6985,0.113,0.4795,-0.1374,5.42,-4.283,1.01,-999.0,-0.4395,-0.0096,-0.3795,3.8889,-0.912,3.8889,2.42,1874860.0,True,False,5
3623,SIRI,Communication Services,Entertainment,USA,18960000000.0,15.2,15.62,2.17,2.12,-999.0,0.06,0.0466,0.0987,0.0001,0.1059,-0.0506,13.57,-999.0,0.39,-999.0,0.1405,-0.0528,-0.3792,0.4864,-0.9249,99.3038,4.93,1026900.0,True,True,6
3474,RRGB,Consumer Cyclical,Restaurants,USA,158670000.0,-999.0,-999.0,-999.0,0.12,-999.0,3.93,-999.0,0.0177,0.4819,0.7601,-0.1342,17.11,-2.4035,0.42,-999.0,-0.0401,-0.0556,-0.3788,0.4759,-0.8921,1.5371,10.25,2996123.0,True,False,4
3763,SSYS,Technology,Computer Hardware,USA,934430000.0,-999.0,50.89,-999.0,1.48,1.06,2.67,0.1041,0.0026,0.0,0.5508,-0.198,2.91,-0.1207,1.93,0.02,-0.1753,0.0335,-0.3778,0.3583,-0.9021,20.624,13.52,0.0,False,False,5
3000,OPAD,Real Estate,Real Estate Services,USA,257600000.0,-999.0,-999.0,-999.0,0.15,2.24,4.16,-999.0,0.9272,0.0,0.1376,-0.2497,39.29,-1.2516,0.41,0.02,-0.1273,-0.0027,-0.3774,0.5767,-0.9699,0.6809,9.46,0.0,False,True,3
1289,EFXT,Energy,Oil & Gas Equipment & Services,Canada,646910000.0,-999.0,-999.0,-999.0,0.28,0.57,1.04,-999.0,0.0972,0.0,0.5681,-999.0,6.25,-0.0437,0.93,0.98,-0.0209,0.1123,-0.3756,0.3249,-0.7291,0.74,5.22,0.0,False,True,4
1656,FVRR,Communication Services,Internet Content & Information,Israel,1130000000.0,-999.0,13.49,-999.0,3.2,3.5,10.42,-0.2548,0.473,0.0,0.478,-0.0152,6.11,-0.0082,2.71,1.43,-0.0066,0.0928,-0.3724,0.4681,-0.9124,0.7195,29.42,0.0,False,False,3
1685,GCI,Communication Services,Publishing,USA,336470000.0,16.63,130.03,-999.0,0.12,1.03,0.74,-1.0116,0.2268,0.0153,0.6397,0.0045,18.84,0.0871,0.77,4.05,0.0102,-0.0173,-0.3722,0.3951,-0.9123,2.5873,2.26,753800.0,True,False,2
869,CLOV,Healthcare,Healthcare Plans,USA,502270000.0,-999.0,-999.0,-999.0,0.21,1.54,-999.0,-999.0,0.836,0.0001,0.1931,-0.0002,4.33,-0.6358,-999.0,0.02,-0.0937,0.0647,-0.3681,0.4552,-0.9643,0.4552,1.03,14300.0,False,False,3
1179,DLTH,Consumer Cyclical,Apparel Retail,USA,171710000.0,-999.0,-999.0,-999.0,0.27,0.79,0.24,-0.3729,0.0375,0.0,0.2262,-0.0039,12.22,-0.0405,0.18,1.04,-0.0138,-0.0279,-0.368,0.071,-0.8696,0.7691,4.98,0.0,False,True,3
592,BOOM,Energy,Oil & Gas Equipment & Services,USA,350640000.0,11.14,8.66,0.56,0.49,0.87,1.8,-999.0,0.361,0.001,0.8287,-0.0676,3.35,0.0805,1.1,0.41,0.0429,0.0202,-0.3665,0.1917,-0.7686,55.784,17.75,-9810.0,False,True,5
843,CIM,Real Estate,REIT - Mortgage,USA,1050000000.0,9.1,6.24,-999.0,1.56,0.67,0.61,-999.0,-0.1021,0.0,0.4869,-0.0004,1.4,0.0749,-999.0,4.12,0.177,-0.0766,-0.3651,0.0393,-0.9457,0.0393,4.62,0.0,False,True,3
482,BEKE,Real Estate,Real Estate Services,China,15970000000.0,20.16,11.83,0.35,1.51,1.69,6.88,-0.1842,0.2543,0.0,0.3915,0.0627,3.84,0.0818,1.82,0.23,0.0759,-0.108,-0.3631,0.0314,-0.8309,0.8368,13.28,0.0,False,True,4
3325,QIPT,Healthcare,Medical Devices,USA,194710000.0,-999.0,47.84,-999.0,0.88,1.75,0.41,0.0876,0.3325,0.0,0.4666,-999.0,2.94,-0.0292,0.78,0.89,-0.0126,-0.0278,-0.3629,0.0731,-0.859,3.625,4.62,0.0,False,True,4
1062,CVEO,Industrials,Specialty Business Services,USA,332320000.0,-999.0,51.6,-999.0,0.48,1.15,0.53,0.536,0.1073,0.0,0.7841,0.0167,0.42,-0.0271,1.47,0.39,-0.0127,0.0043,-0.3623,0.2608,-0.9339,4.5188,22.53,0.0,False,True,5
3489,RVSB,Financial,Banks - Regional,USA,101750000.0,10.49,26.78,0.87,1.48,0.64,-999.0,0.1301,0.0407,0.009,0.6386,-0.0198,1.6,0.0628,-999.0,1.21,0.1415,-0.1955,-0.3607,0.1559,-0.7285,3.5047,4.82,81303.0,False,True,5
546,BKSY,Technology,Scientific & Technical Instruments,USA,216630000.0,-999.0,-999.0,-999.0,2.76,2.31,0.36,-7.9285,0.3825,0.0,0.2793,-0.0166,7.89,-0.5757,3.79,0.9,-0.8282,0.1533,-0.3594,0.4567,-0.9133,0.515,1.51,0.0,False,False,4
3244,PRA,Financial,Insurance - Property & Casualty,USA,656490000.0,-999.0,26.64,-999.0,0.58,0.65,-999.0,-999.0,0.0685,0.0,0.8527,-0.0635,2.88,-0.0299,-999.0,0.44,-0.0273,-0.0283,-0.3563,0.0851,-0.7775,6.3806,12.88,0.0,False,True,4
1022,CSTE,Industrials,Building Products & Equipment,Israel,141190000.0,-999.0,-999.0,-999.0,0.24,0.39,2.29,-999.0,0.0589,0.0,0.356,-0.0495,2.4,-0.3068,1.47,0.34,-0.2199,0.0147,-0.3559,0.1685,-0.9419,0.1685,4.09,0.0,False,True,5
1205,DOMO,Technology,Software - Application,USA,429160000.0,-999.0,-999.0,-999.0,1.35,-999.0,1.57,0.1432,0.2133,0.0258,0.6509,0.0071,3.01,-999.0,0.56,-999.0,-0.2409,0.1619,-0.3557,0.5063,-0.8808,0.538,11.72,1749437.0,True,False,5
421,BABA,Consumer Cyclical,Internet Retail,China,169680000000.0,12.9,8.08,1.15,1.3,1.24,38.54,0.0129,0.2891,0.0,0.1466,-0.105,1.8,0.1,1.8,0.16,0.1081,-0.0332,-0.3547,0.0635,-0.7781,0.2388,70.86,0.0,False,True,6
93,AEYE,Technology,Software - Application,USA,60640000.0,-999.0,46.36,-999.0,1.94,7.8,0.28,0.504,0.5553,0.0232,0.14,-0.0273,2.09,-0.7528,0.75,0.11,-0.2329,0.0803,-0.3536,0.3593,-0.932,6.5556,5.1,508376.0,True,False,4
214,AMSC,Industrials,Specialty Industrial Machinery,USA,406210000.0,-999.0,281.0,-999.0,3.0,4.4,0.68,0.0617,0.1768,0.0,0.3974,0.0134,1.57,-0.1967,0.72,0.03,-0.1212,0.0492,-0.3529,2.0964,-0.985,2.8892,11.24,0.0,False,False,4
3049,PAAS,Basic Materials,Gold,Canada,4700000000.0,-999.0,45.34,-999.0,2.32,0.97,1.06,-999.0,0.212,0.0,0.5719,0.0117,4.5,-0.0624,1.2,0.17,-0.1113,-0.1378,-0.3505,-0.013,-0.707,4.369,12.89,0.0,False,True,5
1896,HHS,Industrials,Conglomerates,USA,55300000.0,2.52,10.86,-999.0,0.28,2.7,1.98,-999.0,-0.0656,0.0261,0.3767,0.1782,1.44,2.7558,1.61,0.93,0.117,0.0525,-0.3503,0.532,-0.9757,5.9635,7.66,499095.0,True,True,4
2570,MHH,Industrials,Staffing & Employment Services,USA,98950000.0,-999.0,8.62,-999.0,0.49,1.15,1.82,-999.0,0.0362,0.0,0.1814,0.0062,0.93,-0.0853,2.85,0.06,-0.0355,0.018,-0.3503,0.1373,-0.7155,28.5501,8.53,0.0,False,True,4
871,CLPT,Healthcare,Medical Devices,USA,175290000.0,-999.0,-999.0,-999.0,7.85,7.28,0.99,0.0608,0.3001,0.0,0.252,0.0619,12.36,-0.6833,5.07,0.58,-0.9792,0.0515,-0.3498,0.758,-0.9644,4.3534,7.12,0.0,False,False,5
2203,JMIA,Consumer Cyclical,Internet Retail,Germany,321980000.0,-999.0,-999.0,-999.0,1.56,3.68,0.54,-0.0049,0.1076,0.0,0.1656,0.1156,5.23,-0.8955,1.51,0.08,-0.6855,-0.0499,-0.3496,0.4382,-0.9542,0.4884,3.2,0.0,False,False,4
1195,DNOW,Industrials,Specialty Industrial Machinery,USA,1030000000.0,8.21,9.79,-999.0,0.44,1.14,1.82,-999.0,-0.0477,0.0,0.954,-0.0001,1.66,0.1511,1.46,0.04,0.0558,-0.0738,-0.3493,0.0951,-0.7432,1.3995,9.67,0.0,False,True,3
522,BIDU,Communication Services,Internet Content & Information,China,28880000000.0,11.51,9.67,1.02,1.54,1.11,100.37,-0.177,0.0499,0.0,0.2619,-0.1164,1.53,0.1006,2.82,0.36,0.1708,-0.0646,-0.3492,0.0713,-0.7056,22.507,104.46,0.0,False,True,5
2099,INNV,Healthcare,Medical Care Facilities,USA,721130000.0,-999.0,172.98,-999.0,1.0,2.53,0.73,-999.0,0.1057,0.0,0.1202,-0.1718,14.13,-0.1057,1.27,0.39,-0.0438,-0.0706,-0.3488,0.053,-0.8047,0.5655,5.31,0.0,False,True,4
2725,MYO,Healthcare,Medical Devices,USA,96530000.0,-999.0,-999.0,-999.0,5.21,8.76,0.42,0.5558,0.624,0.0393,0.388,-0.0051,0.77,-0.8336,2.52,0.06,-0.424,-0.1096,-0.3477,8.8113,-0.9948,8.8645,3.64,297497.0,True,False,5
2367,LFMD,Healthcare,Health Information Services,USA,233090000.0,-999.0,-999.0,-999.0,1.72,-999.0,0.39,-0.6117,1.0652,0.0151,0.2497,-0.0227,2.81,-7.1995,0.65,-999.0,-0.2349,-0.1415,-0.3473,4.2161,-0.8199,38.642,5.95,501018.0,True,False,4
2402,LMND,Financial,Insurance - Property & Casualty,USA,1130000000.0,-999.0,-999.0,-999.0,3.4,1.56,-999.0,-0.5599,0.8822,0.0,0.3668,0.0684,9.48,-0.3161,-999.0,0.05,-0.774,-0.0495,-0.3462,0.5801,-0.9139,0.5801,16.22,0.0,False,False,3
3349,RBBN,Communication Services,Telecom Services,USA,543530000.0,-999.0,9.48,-999.0,0.65,1.22,0.14,-0.0086,0.1111,0.0002,0.7211,0.1741,8.68,-0.1132,0.98,0.79,-0.0633,0.1413,-0.3461,0.7781,-0.9932,2.5167,3.16,12098.0,False,True,3
4149,VET,Energy,Oil & Gas E&P,Canada,1710000000.0,2.44,4.49,0.12,1.03,0.6,0.0,0.7278,0.2962,0.0,0.3395,-999.0,2.21,0.2869,0.86,0.26,0.4286,-0.0943,-0.3461,0.0647,-0.8562,5.9667,10.45,0.0,False,True,6
247,APA,Energy,Oil & Gas E&P,USA,9200000000.0,6.22,6.0,-999.0,1.07,8.64,0.31,0.2651,0.1885,0.0,0.8222,-0.0357,3.13,1.8176,0.89,5.28,0.1777,-0.0979,-0.3424,0.0297,-0.7967,10.6936,30.34,0.0,False,True,4
3017,ORC,Real Estate,REIT - Mortgage,USA,417510000.0,-999.0,40.43,-999.0,1.97,0.89,3.88,0.2705,0.143,0.3588,0.2886,0.2352,2.27,-0.0863,-999.0,7.89,-0.1854,-0.0242,-0.3384,0.3703,-0.877,0.3703,8.09,346751.0,True,True,4
3807,SVC,Real Estate,REIT - Hotel & Motel,USA,1270000000.0,-999.0,-999.0,-999.0,0.67,0.97,2.63,-999.0,-0.0041,0.0,0.7697,0.0005,9.43,-0.0152,-999.0,4.39,-0.0111,-0.0427,-0.3381,0.12,-0.8377,1.1983,7.66,0.0,False,False,2
800,CGAU,Basic Materials,Gold,Canada,1100000000.0,-999.0,11.88,-999.0,1.15,0.64,2.29,-999.0,0.001,0.0,0.8796,-999.0,1.28,-0.0994,2.56,0.0,-0.1908,-0.0989,-0.3374,0.1327,-0.7809,-999.0,5.11,0.0,False,True,5
2960,OFIX,Healthcare,Medical Devices,USA,533020000.0,-999.0,-999.0,-999.0,0.8,0.87,0.92,-999.0,0.0084,0.0052,0.9482,-0.0057,3.5,-0.2872,1.13,0.18,-0.2039,0.1027,-0.3352,0.5144,-0.8052,1.5778,14.5,101025.0,True,True,5
342,ATHM,Communication Services,Internet Content & Information,China,3100000000.0,11.67,11.12,4.44,3.06,0.92,27.09,-0.0884,-0.0118,0.0,0.5045,-0.0391,3.32,0.0778,6.31,0.0,0.2617,-0.0427,-0.3345,0.0571,-0.8296,0.3168,25.17,0.0,False,True,5
3838,TAC,Utilities,Utilities - Independent Power Producers,Canada,2150000000.0,4.35,18.92,0.35,0.81,2.6,3.09,-999.0,0.0907,0.0,0.599,0.0113,6.86,0.3642,1.43,2.27,0.1583,-0.1119,-0.3337,0.0161,-0.8169,1.7283,6.93,0.0,False,True,4
1047,CTV,Communication Services,Advertising Agencies,USA,216460000.0,-999.0,-999.0,-999.0,1.6,1.12,0.34,-999.0,0.3601,0.0059,0.2491,0.0711,3.98,-0.1693,4.37,0.11,-0.2496,0.0316,-0.3333,1.0533,-0.8514,1.0533,1.54,298860.0,True,False,4
2967,OI,Consumer Cyclical,Packaging & Containers,USA,2430000000.0,-999.0,5.86,-999.0,0.34,1.23,5.9,-999.0,0.0112,0.0,0.96,0.0014,3.21,-0.0652,0.77,2.84,-0.0145,0.0147,-0.3324,0.1604,-0.7403,5.294,15.73,0.0,False,True,2
2932,NYMT,Real Estate,REIT - Mortgage,USA,676310000.0,-999.0,14.72,-999.0,1.63,0.65,3.92,-999.0,0.2968,0.0,0.5487,-0.1093,2.96,-0.0734,-999.0,2.82,-0.408,-0.1201,-0.33,0.0316,-0.9798,1.302,7.46,0.0,False,True,3
638,BTE,Energy,Oil & Gas E&P,Canada,2640000000.0,3.39,5.14,0.19,1.48,0.75,0.02,0.3272,0.3305,0.0,0.27,-999.0,1.87,0.2014,0.77,0.56,0.3095,-0.0419,-0.328,0.0813,-0.9496,15.4474,3.12,0.0,False,True,6
2605,MMLP,Energy,Oil & Gas Midstream,USA,86380000.0,-999.0,27.75,-999.0,0.1,-999.0,0.0,-999.0,0.0228,0.0379,0.3512,0.0113,2.77,-999.0,0.87,-999.0,-0.0062,-0.0782,-0.3273,0.1385,-0.9546,1.453,2.22,1019215.0,True,False,4
2091,INFN,Technology,Communication Equipment,USA,1190000000.0,-999.0,15.8,-999.0,0.72,7.11,0.73,0.2326,0.1439,0.0033,0.9966,0.0668,16.22,-0.0504,1.0,4.45,-0.0043,0.1077,-0.3269,0.8617,-0.825,0.875,5.25,41350.0,False,False,3
1927,HNNA,Financial,Asset Management,USA,50620000.0,10.52,-999.0,-999.0,2.11,0.58,7.89,-0.2482,-0.1479,0.0015,0.102,-0.0693,11.42,0.0548,-999.0,0.45,0.1986,-0.0304,-0.3265,0.0427,-0.7494,6.6154,6.6,-5881.0,False,True,4
411,AYX,Technology,Software - Application,USA,3450000000.0,-999.0,27.71,-999.0,3.56,18.15,10.03,-999.0,0.329,0.0,0.8426,-0.0157,1.63,-0.9846,1.45,6.87,-0.1846,0.0343,-0.3242,0.7095,-0.743,2.2669,47.73,0.0,False,False,3
1152,DHC,Real Estate,REIT - Healthcare Facilities,USA,645610000.0,-999.0,-999.0,-999.0,0.47,0.26,1.16,-999.0,0.4398,0.0,0.7282,-0.0221,3.51,-0.0996,-999.0,1.15,-0.185,-0.0943,-0.322,3.1888,-0.9063,3.4016,2.68,0.0,False,True,3
2708,MUX,Basic Materials,Other Precious Metals & Mining,Canada,322460000.0,-999.0,-999.0,-999.0,2.37,0.92,1.89,-0.3822,-0.02,0.0,0.198,-0.0204,2.72,-0.3395,1.84,0.12,-0.8875,-0.0466,-0.321,0.2597,-0.9804,5.4612,6.79,0.0,False,False,4
1092,CYD,Consumer Cyclical,Auto Parts,Singapore,348540000.0,7.99,-999.0,0.8,0.15,0.27,18.92,-0.2444,0.0081,0.0,0.1605,-0.022,0.35,0.0336,1.83,0.33,0.0182,-0.0034,-0.3176,0.2327,-0.7311,53.7737,8.53,0.0,False,True,5
836,CIA,Financial,Insurance - Life,USA,135270000.0,8.06,-999.0,-999.0,0.56,0.89,-999.0,0.2966,-0.0112,0.0032,0.1236,-0.0639,71.52,0.2465,-999.0,0.0,0.0708,-0.0628,-0.3175,0.6646,-0.7712,21.0984,2.73,0.0,False,True,4
1711,GEOS,Energy,Oil & Gas Equipment & Services,USA,155660000.0,6.26,-999.0,0.17,1.09,1.06,2.55,-999.0,0.1195,0.0,0.5541,-0.1112,1.39,0.1863,3.79,0.0,0.1742,-0.1319,-0.3162,1.2561,-0.8972,2.5958,11.69,0.0,False,True,5
1064,CVGW,Consumer Defensive,Food Distribution,USA,475710000.0,-999.0,16.73,-999.0,0.49,2.27,0.16,-999.0,-0.015,0.0011,0.8105,-0.0115,4.32,-0.0387,0.97,0.47,-0.0086,-0.0192,-0.3142,0.2477,-0.7525,3.4542,26.73,33776.0,False,False,2
2438,LSPD,Technology,Software - Application,Canada,2280000000.0,-999.0,61.77,-999.0,2.64,0.94,4.92,-0.4401,0.7116,0.0,0.5994,-999.0,3.83,-0.0828,5.99,0.01,-0.2385,-0.1893,-0.313,0.2195,-0.8853,0.8257,14.91,0.0,False,False,5
326,ASPN,Industrials,Building Products & Equipment,USA,911260000.0,-999.0,-999.0,-999.0,4.26,2.05,1.24,-0.2042,0.1877,0.0315,0.9021,0.0058,5.5,-0.1854,2.71,0.33,-0.2564,-0.0746,-0.3104,1.2423,-0.8191,6.4625,11.94,378338.0,True,False,4
2810,NL,Industrials,Security & Protection Services,USA,253920000.0,-999.0,-999.0,-999.0,1.61,0.7,3.05,-0.2188,0.0963,0.0,0.1036,0.0485,3.23,-0.0439,5.72,0.0,-0.1009,-0.0177,-0.3067,0.1659,-0.7824,2.7057,5.2,0.0,False,True,5
1890,HGBL,Financial,Capital Markets,USA,105130000.0,6.01,8.75,-999.0,1.78,1.85,0.42,-999.0,0.2276,0.0082,0.3648,-0.1037,0.59,0.3709,1.47,0.21,0.2971,0.0203,-0.3064,0.2578,-0.9929,-999.0,2.83,155565.0,True,True,5
1626,FSM,Basic Materials,Gold,Canada,894860000.0,-999.0,16.32,-999.0,1.21,0.67,0.38,-999.0,0.3367,0.0,0.3931,-999.0,0.5,-0.0818,1.27,0.22,-0.1504,-0.1823,-0.3048,0.1318,-0.7036,9.8148,2.92,0.0,False,True,5
3387,RES,Energy,Oil & Gas Equipment & Services,USA,1510000000.0,7.74,6.41,-999.0,0.93,1.51,1.03,0.0201,0.1014,0.0,0.4101,0.0005,7.28,0.2049,4.06,0.03,0.1191,-0.0179,-0.3021,0.0986,-0.7415,78.13,6.97,0.0,False,True,6
4055,UAA,Consumer Cyclical,Apparel Manufacturing,USA,3500000000.0,8.97,13.4,1.05,0.61,1.6,2.42,-999.0,0.0412,0.0,0.3353,-0.0178,2.37,0.2012,1.38,0.68,0.07,-0.0271,-0.3016,0.2702,-0.8539,4.1812,7.99,0.0,False,True,4
1721,GGB,Basic Materials,Steel,Brazil,4860000000.0,4.64,7.85,-999.0,0.34,0.73,1.04,-999.0,0.1124,0.0,0.2555,-0.0226,1.41,0.1669,1.43,0.25,0.1126,-0.0662,-0.3001,0.0265,-0.7994,14.3903,4.23,0.0,False,True,6
3616,SIGA,Healthcare,Drug Manufacturers - Specialty & Generic,USA,333410000.0,-999.0,4.23,-999.0,9.58,2.69,1.0,-999.0,0.6568,0.0,0.4789,0.0865,13.01,-0.0336,2.64,0.01,-0.1437,-0.1251,-0.3,0.1127,-0.8119,26.0121,4.69,0.0,False,True,4
1574,FNCB,Financial,Banks - Regional,USA,115770000.0,8.89,-999.0,-999.0,1.31,0.86,-999.0,-0.0362,0.0963,0.0,0.1192,-0.016,1.24,0.1024,-999.0,1.49,0.1468,-0.1044,-0.2934,0.0813,-0.7696,1.925,5.85,0.0,False,True,4
