No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
1634,FSV,-999,Real Estate,Real Estate Services,Canada,7510000000.0,74.5,29.8,4.97,1.73,7.28,36.29,40.01,4.6,0.0058,0.3977,0.69,0.0636,0.1304,0.0447,0.15,0.176,0.058,-0.8376,0.115,0.0,0.8181,-999,0.0026,0.1039,0.0433,-999,-999,1.26,1.38,0.2906,0.0232,0.0271,0.0037,0.0195,0.2525,0.98,0.0162,-0.0291,0.2671,-0.1767,6.5717,Feb 06/b,166.94
1635,FT,-999,Financial,Closed-End Fund - Debt,USA,165340000.0,-999,-999,-999,10.25,0.89,-999,-999,-999,0.0644,-999,-999,-999,-999,-999,-999,-999,0.136,-999,-999,-999,0.1586,-999,0.0002,-999,-999,-999,-999,-999,-999,-999,-999,0.02,0.006,-0.0062,-0.0232,0.74,0.0072,-0.0807,0.102,-0.3398,1.4033,-999,6.58
1636,FTAI,RUT,Industrials,Rental & Leasing Services,USA,5760000000.0,27.31,18.99,-999,4.86,32.89,63.39,-999,0.91,0.0174,0.5684,0.39,0.0809,0.3269,0.9748,-999,0.4007,0.1389,4.4627,0.0121,0.0,0.9006,-0.0159,0.0387,2.5106,0.0787,4.63,1.83,14.36,14.36,0.3334,0.1788,-0.0079,0.0666,0.3102,1.4131,1.89,0.0938,-0.0417,1.526,-0.0417,17.2421,Feb 22/a,57.48
1637,FTDR,RUT,Consumer Cyclical,Personal Services,USA,2480000000.0,15.02,12.15,1.13,1.39,18.25,7.64,14.6,4.15,-999,0.0,0.19,0.0217,0.1088,0.0745,0.133,0.072,0.0765,-0.0735,0.0048,-0.0112,1.0736,0.0093,0.0418,1.736,0.2349,1.1,1.1,4.35,4.49,0.477,0.0961,0.0501,-0.0421,-0.0949,0.23,0.88,-0.0337,-0.1876,0.2674,-0.4628,0.6611,Feb 28/b,31.66
1638,FTF,-999,Financial,Closed-End Fund - Debt,USA,255360000.0,7.61,-999,-999,6.74,0.88,-999,-999,-999,0.09,0.8546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4541,-999,0.0007,-999,-999,-999,-999,-999,-999,-999,-999,0.0128,-0.0016,0.0177,0.033,0.53,0.0019,-0.0367,0.0972,-0.5905,0.2717,-999,6.32
1639,FTHM,-999,Real Estate,Real Estate Services,USA,53920000.0,-999,-999,-999,0.15,0.85,7.98,-999,0.33,-999,-999,-0.15,0.6628,0.8743,-1.2373,-999,0.5367,-0.1594,0.1012,0.3986,-0.0763,0.2612,-0.1169,0.0238,-0.4097,-0.4023,1.43,1.43,0.14,0.29,0.063,-0.0719,-0.0019,-0.0206,0.1622,-0.2776,2.01,-0.1061,-0.6811,0.2452,-0.954,0.2452,Mar 14/a,2.62
1640,FTHY,-999,Financial,Closed-End Fund - Debt,USA,529160000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.1048,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0571,0.0,0.4876,-999,0.0003,-999,-999,-999,-999,-999,-999,-999,-999,0.0021,0.0177,0.0542,0.0667,0.67,0.0199,-0.0237,0.1366,-0.3375,0.1366,-999,14.39
1641,FTI,-999,Energy,Oil & Gas Equipment & Services,USA,9660000000.0,184.77,12.19,-999,1.24,3.08,10.04,21.46,2.22,0.0113,0.8052,0.16,1.5638,0.5876,-999,-0.029,-0.0514,0.2231,2.4076,0.0108,-0.3175,1.0023,-0.0118,0.025,0.0176,0.0117,1.16,0.9,0.53,0.63,0.1573,0.0072,0.0229,0.1661,0.1797,0.5351,1.66,0.1118,-0.0283,0.8538,-0.217,5.3024,Feb 22/b,22.32
1642,FTII,-999,Financial,Shell Companies,USA,100860000.0,54.78,-999,-999,-999,-999,10085.84,-999,0.0,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,1.1954,0.381,0.0,0.557,0.4695,0.0006,0.0335,0.0527,0.15,0.15,0.0,0.06,-999,-999,-0.008,0.01,0.0183,0.1153,-0.0,0.0131,-0.0825,0.0672,-0.0825,0.1176,-999,11.12
1643,FTK,-999,Energy,Oil & Gas Equipment & Services,USA,83340000.0,-999,7.1,-999,0.43,0.84,18.32,-999,0.15,-999,-999,0.1,-0.1111,0.4528,-0.0527,0.1,0.269,0.0361,1.028,0.0428,0.0793,0.11,-0.0069,0.0172,0.0597,0.0334,1.62,1.27,0.08,0.14,0.0605,0.0185,-0.0507,-0.0602,-0.0994,-0.5582,1.04,-0.1025,-0.554,0.0636,-0.9915,1.3417,Mar 12/a,2.81
1644,FTLF,-999,Consumer Defensive,Packaged Foods,USA,99740000.0,24.81,-999,-999,2.23,3.83,12.0,54.21,1.81,-999,0.0,-999,-999,-999,-999,-999,0.1426,0.6721,0.4178,0.1362,-0.0064,0.4731,-999,0.0008,0.183,0.1259,2.64,1.6,0.35,0.45,0.406,0.0958,-0.0244,-0.0342,0.0779,0.2708,0.85,0.013,-0.1591,0.4439,-0.7326,44.7474,Nov 13/b,21.73
1645,FTNT,"NDX, S&P 500",Technology,Software - Infrastructure,USA,54430000000.0,48.95,37.1,3.35,10.26,-999,22.31,31.44,3.2,-999,0.0,0.38,0.0453,0.1288,0.3073,0.1462,0.2422,0.103,0.0159,0.1753,-0.0034,0.6644,-0.0428,0.0204,8.4382,1.9976,1.19,1.06,-999,-999,0.764,0.2164,0.0333,0.0128,0.3677,0.2141,1.09,0.0837,-0.1219,0.617,-0.1219,47.4647,Feb 06/a,71.34
1646,FTRE,-999,Healthcare,Biotechnology,USA,3380000000.0,-999,18.81,-999,1.09,1.94,31.08,26.56,1.22,-999,-999,0.02,-0.2565,0.9411,-999,-999,0.0672,0.0172,-1.5941,0.0018,0.0,1.0079,-999,0.046,-999,-0.001,1.62,1.62,0.94,0.97,0.1364,-0.0011,0.0402,0.1953,0.2397,-999,-999,0.1354,-0.012,0.525,-0.012,0.525,Mar 11/b,38.01
1647,FTS,-999,Utilities,Utilities - Regulated Electric,Canada,19490000000.0,17.33,16.2,6.66,2.28,1.29,41.12,-999,0.97,0.0445,0.7381,0.66,0.0306,0.0364,0.0279,0.026,0.0584,-0.0923,0.0092,0.0014,0.0,0.6143,-999,0.0174,0.0732,0.0299,0.67,0.58,1.28,1.4,0.2678,0.1308,0.0182,0.0172,-0.0241,0.0311,0.42,-0.0057,-0.1415,0.0945,-0.2309,2.7261,Feb 09/b,39.73
1648,FTV,S&P 500,Technology,Scientific & Technical Instruments,USA,30290000000.0,35.4,20.76,4.12,4.99,2.93,16.04,24.31,5.38,0.0036,0.1191,0.79,0.1038,0.0968,-0.2158,0.086,0.0013,0.0352,0.1744,0.0041,-0.1639,0.9572,-0.0828,0.0094,0.0866,0.0614,2.02,1.72,0.37,0.37,0.5926,0.1427,0.0245,0.0423,0.2513,0.3381,1.14,0.0916,-0.0047,0.3748,-0.0047,1.763,Jan 31/b,86.2
1649,FUBO,RUT,Communication Services,Broadcasting,USA,461230000.0,-999,-999,-999,0.34,1.56,1.88,-999,0.82,-999,-999,-0.22,0.2577,0.5207,0.1486,-999,10.5701,0.2846,0.4996,0.0367,-0.0147,0.4014,-0.0543,0.2087,-0.8256,-0.4034,0.75,0.75,1.45,1.5,0.034,-0.2139,-0.1149,-0.2524,-0.5305,0.1241,2.01,-0.3527,-0.6021,0.6042,-1.0,3.8428,Mar 01/b,1.54
1650,FUL,RUT,Basic Materials,Specialty Chemicals,USA,4280000000.0,30.48,15.76,2.1,1.22,2.43,23.84,16.5,3.31,0.0107,0.3109,0.64,0.1174,0.1581,-0.047,0.1452,0.0342,-0.0577,-0.08,0.0066,-0.079,0.9682,0.0104,0.014,0.0861,0.0399,1.89,1.26,1.07,1.09,0.2916,0.0413,0.0096,0.0207,0.0009,0.1813,1.51,0.0113,-0.0565,0.2611,-0.0565,41.0853,Jan 17/a,78.91
1651,FULC,-999,Healthcare,Biotechnology,USA,675770000.0,-999,-999,-999,240.49,2.87,2.86,-999,3.81,-999,-999,-0.44,-0.1204,-0.008,0.0109,0.064,-0.011,0.2715,0.2027,0.0524,0.012,0.9486,0.2393,0.0545,-0.4484,-0.3992,17.71,17.71,0.04,0.05,0.225,-34.7005,-0.0046,0.2328,1.204,1.4191,2.3,0.2792,-0.2036,3.8489,-0.6704,3.8489,Feb 27/b,10.91
1652,FULT,RUT,Financial,Banks - Regional,USA,2470000000.0,9.29,9.82,1.16,1.64,0.97,-999,7.43,-999,0.0465,0.3895,0.38,-0.0808,0.0307,0.0684,0.08,0.1061,0.2275,-0.2052,0.0115,-0.0,0.7298,0.0012,0.054,0.1065,0.0637,0.05,-999,0.56,0.94,-999,0.1823,-0.0551,-0.0168,-0.011,-0.0117,0.82,-0.0302,-0.1055,0.583,-0.2196,5.3768,Jan 16/a,15.26
1653,FUN,-999,Consumer Cyclical,Leisure,USA,2160000000.0,17.26,10.51,-999,1.2,-999,32.85,21.07,1.29,0.0289,0.4962,-2.31,0.4135,0.1787,0.0166,-0.0212,1.1871,0.014,-1.8302,0.1067,0.0,0.5586,-0.0545,0.0651,-999,0.0708,0.52,0.41,-999,-999,0.3451,0.0693,0.0132,0.0098,0.0767,-0.0771,1.42,0.0505,-0.0775,0.2447,-0.4161,13.7374,Feb 15/b,42.37
1654,FUNC,-999,Financial,Banks - Regional,USA,148250000.0,9.87,6.92,-999,1.55,0.92,-999,6.35,-999,0.0361,0.3571,0.56,0.0,0.1429,0.0825,-999,0.0731,0.0723,-0.7463,0.0562,0.004,0.3537,0.0158,0.0036,0.096,0.0549,0.11,-999,0.69,0.98,-999,0.1573,-0.0072,0.0041,0.0086,0.1446,0.84,-0.0091,-0.0875,0.7643,-0.1765,7.029,Feb 05/a,22.16
1655,FUND,-999,Financial,Closed-End Fund - Equity,USA,231750000.0,7.09,-999,-999,34.12,0.92,-999,-999,-999,0.0478,-999,-999,-999,-999,-999,-999,-999,-0.297,2.403,0.4927,0.0,0.138,-999,0.0009,-999,-999,-999,-999,-999,-999,-999,-999,0.0052,0.0104,0.0169,-0.0591,1.09,0.0111,-0.0791,0.1556,-0.3897,2.1236,-999,7.8
1656,FUSB,-999,Financial,Banks - Regional,USA,57530000.0,7.36,-999,-999,1.02,0.62,-999,4.62,-999,0.0204,0.1504,-999,-999,-999,0.2887,-999,0.0626,0.2072,0.0286,0.1378,0.0032,0.1568,-0.011,0.0009,0.0966,0.0837,0.39,-999,0.12,0.23,-999,0.1511,-0.0613,-0.0622,0.071,0.0041,1.0,-0.0321,-0.085,0.5336,-0.7207,2.245,Oct 25/a,9.8
1657,FUSN,-999,Healthcare,Biotechnology,Canada,686450000.0,-999,-999,-999,310.61,3.48,3.58,-999,2.65,-999,-999,-0.33,0.2904,0.0257,-1.1851,-999,0.0036,11.0843,0.5456,0.3409,0.0,0.5859,-0.0309,0.1811,-0.4916,-0.3888,11.63,11.63,0.25,0.28,-999,-41.3655,-0.0971,-0.1806,0.6289,1.335,-0.85,-0.1058,-0.3224,3.1039,-0.5011,3.7879,Nov 07/b,9.48
1658,FUTU,-999,Financial,Capital Markets,Hong Kong,5900000000.0,16.12,14.04,10.27,4.66,2.98,5.68,-999,11.28,-999,0.0,0.58,0.4935,0.0978,-999,0.0157,0.9165,0.3664,0.4857,0.0308,0.0,0.2604,0.0037,0.0415,0.1998,0.1846,-999,-999,0.0,0.22,0.9372,0.4399,0.1573,0.3192,0.2297,0.4123,0.8,0.2715,-0.0514,0.7828,-0.6866,6.8456,Mar 14/b,64.02
1659,FVCB,RUT,Financial,Banks - Regional,USA,216450000.0,59.46,10.22,-999,2.68,1.0,-999,10.25,-999,-999,0.0,0.2,0.0833,0.2205,-0.209,-999,-0.001,-0.8839,-2.3421,0.193,-0.0309,0.4387,0.0233,0.0089,0.0182,0.0119,0.15,-999,0.48,0.48,-999,0.0474,0.0033,0.034,-0.0288,-0.0272,0.22,-0.0374,-0.2096,0.4651,-0.3059,1.1205,Jan 23/a,12.16
1660,FVRR,-999,Communication Services,Internet Content & Information,Israel,877330000.0,265.46,9.1,-999,2.43,2.46,2.1,11.07,10.82,-999,0.0,0.46,0.0932,0.1691,-999,-999,0.3927,0.1007,4.4496,0.1434,0.0,0.518,-0.0151,0.11,0.0118,0.0045,2.89,2.89,1.29,1.3,0.8213,0.0102,0.0305,-0.2255,-0.1497,-0.3452,1.73,-0.127,-0.3903,0.1312,-0.9325,0.325,Feb 22/b,22.67
1661,FWONK,-999,Communication Services,Entertainment,USA,16600000000.0,172.9,53.87,5.92,5.15,2.59,11.79,86.03,6.0,-999,0.0,0.08,0.2473,0.3585,-999,0.292,0.1991,0.6313,-0.9387,0.1389,1.4629,0.8642,-999,0.0179,0.0278,0.0199,2.17,2.17,0.45,0.45,0.1903,0.0574,-0.018,0.0622,0.1244,0.0758,1.13,0.061,-0.0996,0.1608,-0.0996,3.1907,Feb 28/b,70.75
1662,FWRD,RUT,Industrials,Integrated Freight & Logistics,USA,757230000.0,4.6,11.52,0.35,0.48,1.14,4.69,5.03,6.3,0.0244,0.15,0.17,-0.6177,0.7094,0.1543,0.1316,0.0312,-0.2967,1.4587,0.0414,0.0,0.983,0.0001,0.0887,0.0687,0.1936,1.46,1.25,0.13,0.2,0.0627,0.1056,-0.0248,-0.2877,-0.5355,-0.7199,1.0,-0.36,-0.7569,-0.0007,-0.7653,28.8592,Feb 28/a,29.51
1663,FWRG,RUT,Consumer Cyclical,Restaurants,USA,1470000000.0,59.09,42.46,1.57,1.65,2.62,29.47,136.18,0.83,-999,0.0,0.1,0.0965,0.2876,-999,0.377,0.244,0.317,6.2317,0.5881,-0.0036,0.4364,0.012,0.1688,0.0468,0.0226,0.62,0.57,1.0,1.08,0.167,0.0285,0.0,0.0513,0.2749,0.6086,1.13,0.1109,-0.0502,0.7141,-0.0502,1.1245,Mar 05/b,24.58
1664,FXNC,-999,Financial,Banks - Regional,USA,111930000.0,11.66,9.88,-999,1.61,0.96,-999,5.6,-999,0.0336,0.3922,0.43,0.1699,0.0112,-0.0564,-999,0.1213,0.0155,-1.1783,0.1848,0.0159,0.3509,0.0028,0.0019,0.0857,0.0533,0.24,-999,0.55,0.55,-999,0.1381,-0.0011,-0.0736,-0.0484,0.0223,0.53,-0.1042,-0.1779,0.3618,-0.4232,4.0366,Feb 01/b,17.88
1665,FYBR,-999,Communication Services,Telecom Services,USA,6040000000.0,210.63,-999,-999,1.05,1.14,2.74,-999,8.95,-999,0.0,-0.1,-2.7628,-0.3382,-999,-999,-0.0767,-0.0077,-0.8922,0.2776,0.042,0.844,0.0538,0.1392,0.0056,0.0017,1.22,1.22,2.17,2.19,0.3845,0.005,0.0398,0.0877,0.0523,0.009,1.05,0.0376,-0.0514,1.1081,-0.3013,1.1081,Feb 23/b,24.56
1666,G,-999,Technology,Information Technology Services,Bermuda,6130000000.0,9.92,10.29,1.26,1.37,2.71,10.5,14.08,3.23,0.0102,0.1613,0.68,0.0106,0.0951,0.1859,0.0787,0.0843,0.0407,2.31,0.0811,-0.0048,0.8969,-0.0015,0.0136,0.3099,0.1944,1.44,1.44,0.44,0.67,0.3428,0.141,-0.0182,-0.0714,-0.0128,-0.242,1.08,-0.036,-0.2666,0.1533,-0.3722,5.1231,Feb 08/a,33.92
1667,GABC,RUT,Financial,Banks - Regional,USA,972590000.0,11.32,12.5,1.26,3.07,1.47,-999,10.16,-999,0.0328,0.3441,0.64,-0.1134,0.0194,0.0787,0.09,0.1368,0.108,-0.1217,0.0541,0.0279,0.4717,0.0065,0.0365,0.1406,0.1115,0.06,-999,0.16,0.3,-999,0.2711,-0.0123,0.0123,0.0405,-0.0608,0.61,0.0178,-0.0869,0.3231,-0.3567,5.5581,Jan 29/a,32.88
1668,GAIA,-999,Communication Services,Entertainment,USA,67760000.0,-999,-999,-999,0.85,0.72,6.03,-999,0.49,-999,-999,-999,-999,-999,0.3725,0.15,0.1862,0.0159,0.7566,0.4269,0.0113,0.3352,0.0571,0.0032,-0.0489,-0.0443,0.49,0.49,0.14,0.26,0.6544,-0.0551,0.012,-0.0407,0.037,-0.0469,0.79,0.0137,-0.1156,0.3957,-0.9042,0.4366,Oct 30/a,2.94
1669,GAIN,-999,Financial,Asset Management,USA,506770000.0,7.1,13.45,2.37,6.07,1.09,-999,-999,-999,0.0641,1.3236,0.26,-0.073,0.029,0.0701,0.03,-999,0.069,-0.583,0.0205,0.0009,0.1245,-999,0.0716,-999,-999,-999,-999,-999,-999,-999,-999,0.036,0.018,-0.0063,0.2372,1.35,-0.0096,-0.0561,0.275,-0.0617,6.6925,Feb 06/a,14.12
1670,GALT,-999,Healthcare,Biotechnology,USA,121840000.0,-999,-999,-999,-999,-999,5.98,-999,0.33,-999,-999,-0.1,0.2615,0.1042,-0.0596,-999,0.0,-999,-0.6277,0.3154,0.0,0.1169,-0.0146,0.0496,-999,-4.4262,2.05,2.05,-999,-999,-999,-999,-0.0437,0.1657,0.0368,0.0535,0.82,0.0961,-0.136,0.5391,-0.9485,5.5667,Nov 13/b,1.97
1671,GAM,-999,Financial,Closed-End Fund - Equity,USA,1270000000.0,3.89,-999,-999,48.46,0.87,-999,-999,-999,0.0121,-999,-999,-999,-999,-0.6635,-999,-999,0.399,0.236,0.0843,0.002,0.3005,-999,0.0002,-999,-999,-999,-999,-999,-999,-999,-999,0.0193,0.0142,0.098,0.2973,1.02,0.0348,0.0015,0.3108,-0.0031,100.5454,-999,45.37
1672,GAMB,RUT,Consumer Cyclical,Gambling,United Kingdom,323400000.0,45.76,11.03,-999,3.32,2.9,12.03,18.85,0.72,-999,0.0,0.19,0.5034,0.4082,-999,-999,0.4443,0.1939,1.1091,0.5602,0.0,0.356,0.0133,0.0175,0.0784,0.068,1.52,1.52,0.01,0.02,0.9223,0.0767,0.0082,-0.0588,-0.0809,-0.0336,0.91,-0.0565,-0.4174,0.0298,-0.4909,0.3171,Mar 21/b,8.64
1673,GAN,-999,Consumer Cyclical,Gambling,USA,63030000.0,-999,-999,-999,0.46,31.2,1.61,-999,0.88,-999,-999,-0.11,0.4008,0.4822,-1.0459,-999,0.9954,-0.0717,-0.1108,0.0133,0.0,0.1677,-0.1003,0.01,-2.2383,-3.6913,1.72,1.72,22.17,22.54,0.5715,-1.2737,-0.0276,-0.0903,-0.0962,-0.0342,2.18,-0.0811,-0.3188,0.6988,-0.9557,0.6988,Mar 13/b,1.41
1674,GAQ,-999,Financial,Shell Companies,Cayman Islands,167130000.0,36.54,-999,-999,-999,2.17,522.29,-999,0.02,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,-0.5077,0.5684,0.0,0.4598,0.5214,0.0001,0.0577,0.1088,0.3,0.3,0.0,0.01,-999,-999,0.0001,0.0046,0.0194,0.1269,0.09,0.0068,-0.017,0.07,-0.017,0.1398,-999,11.01
1675,GASS,-999,Industrials,Marine Shipping,Greece,216450000.0,4.45,6.89,0.87,1.51,0.44,2.78,2.85,2.21,-999,0.0,0.24,-0.3657,0.0471,-999,0.051,-0.0249,-0.201,0.2346,0.2932,0.0,0.4292,-0.0095,0.0117,0.0973,0.0791,3.12,3.07,0.19,0.22,0.3543,0.3619,-0.0016,-0.1293,-0.0467,1.1434,0.83,-0.1134,-0.2318,1.4422,-0.6484,3.6564,Feb 21/b,6.13
1676,GATO,-999,Basic Materials,Other Precious Metals & Mining,Canada,537530000.0,41.84,22.94,-999,-999,1.46,9.69,-999,0.8,-999,0.0,0.01,0.4532,0.2951,-999,-999,0.0,-999,4.2656,0.338,0.0082,0.4703,-0.0456,0.0162,0.0359,0.035,2.36,2.36,0.0,0.0,-999,-999,0.118,0.1917,0.349,0.6891,2.16,0.2353,-0.0152,1.2137,-0.6763,2.5318,Feb 21/b,7.77
1677,GATX,RUT,Industrials,Rental & Leasing Services,USA,4680000000.0,18.36,17.1,1.53,3.32,2.06,10.39,-999,12.7,0.0176,0.303,1.75,0.053,0.0363,0.0565,0.12,0.01,0.1425,0.3636,0.0126,-0.087,1.0022,0.0009,0.0353,0.1195,0.0276,0.82,0.82,3.1,3.35,0.4588,0.1822,0.0189,0.0365,0.1661,0.2848,0.98,0.063,-0.0227,0.3571,-0.0227,25.5505,Jan 23/b,131.92
1678,GAU,-999,Basic Materials,Gold,Canada,296590000.0,10.1,2.36,-999,-999,1.31,5.37,-999,0.22,-999,0.0,0.01,0.7319,1.3834,-999,-999,-0.2,-999,-1.2021,0.2736,0.0,0.4616,-999,0.002,0.1393,0.1298,4.76,4.76,0.0,0.0,-999,-999,0.0446,0.2368,0.8396,1.4894,1.08,0.2194,-0.0168,1.4319,-0.8788,2.25,Feb 16/b,1.17
1679,GB,-999,Technology,Software - Infrastructure,Switzerland,937980000.0,39.46,-999,-999,2.15,13.24,8.37,11.34,0.56,-999,-999,0.05,-999,-999,-999,-999,0.7558,0.3306,21.25,0.8027,0.0,0.138,0.0046,0.003,0.6671,0.032,1.06,1.06,9.16,9.17,0.3094,0.0528,0.0444,0.0043,0.0129,-0.2167,0.4,0.023,-0.2734,0.1721,-0.705,0.3467,Feb 23/b,4.7
1680,GBAB,-999,Financial,Closed-End Fund - Debt,USA,412240000.0,-999,-999,-999,-999,-999,-999,-999,-999,0.0882,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2293,-999,0.0011,-999,-999,-999,-999,-999,-999,-999,-999,0.0326,0.0252,0.0707,0.0082,0.45,0.038,-0.0189,0.2032,-0.3391,0.2032,-999,17.11
1681,GBBK,-999,Financial,Shell Companies,USA,77360000.0,54.4,-999,-999,-999,3.15,154.73,-999,0.07,-999,0.0,-999,-999,-999,-999,-999,0.0,-999,0.994,0.5996,0.0,0.3356,0.6227,0.0008,0.0405,0.1664,1.47,1.47,0.0,0.0,-999,-999,0.0019,0.0073,0.0238,0.0913,-0.0,0.0099,-0.1033,0.0497,-0.1033,0.1036,-999,10.76
1682,GBCI,RUT,Financial,Banks - Regional,USA,4570000000.0,20.05,16.89,2.0,4.02,1.48,-999,13.55,-999,0.0329,0.6566,0.33,-0.1016,0.3217,-0.0155,0.1,0.1437,0.2,-0.3185,0.0055,0.0,0.8092,-0.0021,0.0444,0.076,0.0681,0.07,-999,0.08,1.49,-999,0.1963,0.0215,0.0975,0.0619,-0.0144,0.78,0.0362,-0.0928,0.5054,-0.4006,179.2363,Jan 25/a,40.3
1683,GBDC,-999,Financial,Asset Management,USA,2730000000.0,8.81,9.06,0.88,4.33,1.06,38.6,8.92,0.41,0.0907,0.77,0.51,0.689,-0.0705,0.025,0.1,0.317,0.204,1.984,0.0272,0.0,0.452,0.0167,0.0216,0.122,0.052,-999,-999,1.2,1.2,0.52,0.489,0.023,0.0471,0.0986,0.2851,0.61,0.0356,-0.0053,0.3202,-0.1785,0.8219,Feb 05/a,16.0
1684,GBIO,RUT,Healthcare,Biotechnology,USA,206090000.0,-999,-999,-999,34.93,1.01,0.78,-999,3.98,-999,-999,-0.42,0.2173,0.194,-0.2044,-999,-0.2,-999,0.0236,0.2714,0.0312,0.6683,0.0086,0.0298,-0.5214,-0.4323,6.83,6.83,0.44,0.48,0.1086,-21.4451,0.0839,0.5423,0.8129,-0.1413,2.7,0.4766,-0.5559,2.6047,-0.9444,2.6047,Mar 06/a,3.1
1685,GBLI,-999,Financial,Insurance - Property & Casualty,USA,409580000.0,19.56,8.99,1.96,0.71,0.65,-999,10.09,-999,0.0331,-999,0.53,0.5443,0.6755,0.3056,0.1,0.0665,-0.3521,-0.6561,0.5013,0.0,0.3822,-0.0106,0.0011,0.0343,0.0333,1.06,-999,0.02,0.02,-999,0.0373,0.0251,0.0168,-0.1219,0.0293,0.47,0.0032,-0.1824,0.1999,-0.4276,3.0984,Mar 13/b,30.25
1686,GBTG,RUT,Technology,Software - Application,USA,2570000000.0,-999,21.76,-999,1.12,2.13,5.4,52.42,1.02,-999,-999,0.02,1.2067,3.0753,-999,-999,0.3326,0.0417,0.7433,0.3042,0.0,0.263,0.0007,0.0061,-0.0912,-0.0237,1.64,1.59,1.17,1.19,0.4903,-0.0271,-0.0248,-0.0818,-0.0924,-0.1379,0.63,-0.0685,-0.3168,0.2249,-0.5175,0.2911,Mar 05/b,5.5
1687,GBX,RUT,Industrials,Railroads,USA,1550000000.0,14.86,12.11,2.12,0.39,1.22,4.82,-999,10.33,0.0247,0.6003,0.86,0.3562,0.0209,-0.1696,0.07,0.1557,0.054,2.8646,0.0437,-0.0065,0.9674,-0.0734,0.0552,0.0869,0.0357,2.89,1.36,1.43,1.44,0.1232,0.0277,-0.0093,0.0364,0.2659,0.6561,1.64,0.0476,-0.0667,0.9599,-0.3641,25.7742,Jan 05/b,49.8
1688,GCBC,RUT,Financial,Banks - Regional,USA,475310000.0,17.78,-999,-999,4.37,2.43,-999,19.27,-999,0.0111,0.1549,-999,-999,-999,0.1646,-999,0.1601,0.2411,-0.2072,0.5929,0.0001,0.1351,0.0382,0.0087,0.1471,0.1065,0.1,-999,0.28,0.93,-999,0.246,-0.0032,0.0007,0.116,0.1166,0.42,0.0011,-0.2412,0.5949,-0.3783,29.6061,Jan 23/b,27.91
1689,GCI,RUT,Communication Services,Publishing,USA,308040000.0,-999,8.06,-999,0.12,0.97,3.06,5.46,0.68,-999,-999,-0.27,0.0079,2.2949,-999,-999,0.1623,-0.0838,-1.9041,0.1719,0.0103,0.6132,0.0045,0.1265,-0.0906,-0.0185,0.83,0.78,3.73,4.07,0.3037,-0.0104,0.0561,-0.08,0.0561,-0.1551,2.33,-0.0904,-0.425,0.2778,-0.9197,2.2857,Feb 22/b,2.07
1690,GCMG,RUT,Financial,Asset Management,USA,373670000.0,-999,10.75,-999,0.86,-999,8.43,4.23,1.03,0.0592,1.458,0.15,0.2739,0.1541,-999,0.1099,0.0483,0.1365,-1.0329,0.03,-0.1152,1.0358,0.0033,0.0455,-999,0.0327,-999,-999,-999,-999,-999,0.0293,0.0284,-0.0125,0.0035,0.0715,0.49,0.0065,-0.0554,0.3247,-0.4342,0.3882,Feb 13/b,8.69
1691,GCO,RUT,Consumer Cyclical,Apparel Retail,USA,296210000.0,-999,12.53,-999,0.13,0.55,8.42,-999,3.06,-999,0.0,-2.66,0.1607,2.1641,-999,0.1,0.0331,0.0192,-0.2249,0.0743,0.0,0.9492,-0.0839,0.0788,-0.0401,-0.0174,1.59,0.4,0.69,0.92,0.4879,-0.0072,-0.1314,-0.1334,-0.1545,-0.3838,2.29,-0.1363,-0.368,0.4893,-0.7122,16.5451,Mar 08/b,25.78
1692,GCT,-999,Technology,Software - Infrastructure,USA,1500000000.0,20.71,15.25,-999,2.57,5.91,6.99,14.44,5.27,-999,0.0,0.58,2.4167,0.178,-999,-999,0.6464,0.392,45.25,0.5735,0.0,0.1478,3.2517,0.1458,0.3284,0.1841,2.43,1.84,0.52,0.65,0.2488,0.1214,-0.0218,0.2582,1.7637,6.5184,2.39,0.3544,-0.1543,6.5492,-0.4058,7.8986,Mar 15/b,36.84
1693,GCV,-999,Financial,Closed-End Fund - Equity,USA,73470000.0,-999,-999,-999,17.1,0.99,-999,-999,-999,0.126,-999,-999,-999,-999,-999,-999,-999,0.964,-999,0.033,-0.0138,0.2342,-999,0.0017,-999,-999,-999,-999,-999,-999,-999,-999,0.0554,0.0381,0.0672,-0.2193,0.89,0.0501,-0.224,0.2095,-0.6798,0.6213,-999,3.81
