No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
310,SE,Consumer Cyclical,Internet Retail,Singapore,19290000000.0,33.15,43.62,-,1.49,3.24,14.44,-0.016,1.0418,0.0,0.5536,0.0474,2.53,0.1213,1.69,0.71,0.0533,-0.0338,-0.5818,0.0815,-0.9003,2.6928,37.15
311,APLD,Financial,Capital Markets,USA,573350000.0,-,5.08,-,5.0,3.68,0.29,-,1.8265,-0.0208,0.465,0.1082,4.87,-0.3238,0.18,1.18,-0.3095,-0.1717,-0.5809,1.7989,-0.9566,-,4.87
312,ORMP,Healthcare,Biotechnology,USA,88950000.0,-,-,-,44.03,0.6,4.34,-0.0348,-,0.0,0.1079,-0.4003,1.52,-0.108,2.25,0.51,-8.092,-0.0027,-0.58,0.3204,-0.9305,23.255,2.2
313,SAVE,Industrials,Airlines,USA,871180000.0,-,-,-,0.16,0.66,9.61,-,0.2674,0.0,0.6803,0.0037,1.47,-0.3387,0.91,5.01,-0.0984,-0.409,-0.5794,0.9752,-0.8995,0.9752,7.98
314,IMRX,Healthcare,Biotechnology,USA,176210000.0,-,-,-,-,1.69,3.32,-,-0.2479,0.0,0.5797,-0.0276,38.79,-0.4571,17.89,0.04,-113480.6396,-0.1117,-0.5787,0.627,-0.8229,0.627,6.02
315,YEXT,Technology,Software - Infrastructure,USA,751860000.0,-,21.34,-,1.86,5.51,1.47,0.0914,0.1929,-0.0006,0.6146,-0.0432,1.38,-0.091,1.26,0.8,-0.0299,0.0021,-0.5777,0.1456,-0.7771,0.515,6.06
316,FMC,Basic Materials,Agricultural Inputs,USA,7040000000.0,14.36,12.86,3.2,1.42,2.14,2.6,-,0.0799,0.0086,0.9341,0.0163,3.12,0.1828,0.96,1.3,0.0999,-0.0082,-0.5771,0.1396,-0.6,107.0796,56.4
317,WTI,Energy,Oil & Gas E&P,USA,414790000.0,6.77,8.94,-,0.7,13.83,1.05,0.2346,0.2074,0.0,0.4237,0.0394,6.15,-,1.15,13.66,0.1045,-0.1384,-0.5763,0.1098,-0.9443,1.6449,2.83
318,UPLD,Technology,Software - Application,USA,129330000.0,-,5.66,-,0.42,0.89,7.63,-0.1692,0.2204,-0.0074,0.8218,0.0261,2.33,-0.814,2.3,4.01,-0.63,-0.0684,-0.5757,0.699,-0.9249,0.699,4.12
319,GNSS,Technology,Scientific & Technical Instruments,USA,76170000.0,-,37.07,-,1.63,1.9,0.25,-0.3399,0.135,0.2714,0.4241,-0.0143,2.46,-0.4369,1.63,0.16,-0.3942,0.0038,-0.5749,0.1368,-0.8833,4.833,1.73
320,DRVN,Consumer Cyclical,Auto & Truck Dealerships,USA,2200000000.0,-,12.0,-,0.96,2.49,1.68,0.5665,0.4333,0.0,0.3398,0.0551,2.81,-0.5643,1.63,4.82,-0.3012,0.0141,-0.5745,0.2626,-0.6235,0.2626,13.39
321,NOVA,Technology,Solar,USA,1280000000.0,-,-,-,1.77,0.82,4.07,0.0,0.5696,-0.0029,1.0735,0.0711,6.24,-0.1792,0.99,4.62,-0.3479,-0.134,-0.5745,0.3723,-0.8189,0.7075,10.45
322,CONN,Consumer Cyclical,Specialty Retail,USA,122260000.0,-,-,-,0.1,0.31,1.91,-,-0.0185,0.0,0.289,-0.0919,14.53,-0.3492,2.41,2.93,-0.1351,0.3508,-0.574,0.9529,-0.938,0.9529,4.98
323,BHR,Real Estate,REIT - Hotel & Motel,USA,157720000.0,-,-,-,0.22,0.46,3.13,-,0.2704,0.0037,0.651,0.0277,4.8,-0.0142,-,1.49,-0.077,0.0243,-0.5732,0.2513,-0.8962,1.0965,2.39
324,PRTA,Healthcare,Biotechnology,Ireland,1830000000.0,-,-,-,12.97,2.96,12.53,0.0951,58.328,-0.0229,0.9761,-0.0412,6.73,-0.1433,12.94,0.02,-0.5193,-0.0457,-0.5723,0.195,-0.5728,5.0408,34.07
325,AXTI,Technology,Semiconductor Equipment & Materials,USA,122630000.0,-,-,-,1.49,0.61,1.0,0.0708,0.1066,0.0,0.5132,0.0352,1.72,-0.0613,1.09,0.24,-0.1594,0.2229,-0.572,0.4868,-0.9433,3.2576,2.81
326,WPRT,Consumer Cyclical,Auto Parts,Canada,98780000.0,-,-,-,0.31,0.58,2.56,0.188,0.0431,0.0,0.1217,-,7.68,-0.2746,1.14,0.38,-0.1632,-0.1422,-0.5709,0.1735,-0.9885,0.1735,5.75
327,ALLT,Technology,Software - Infrastructure,Israel,64660000.0,-,-,-,0.63,0.99,1.58,-0.0991,0.0744,0.0,0.5542,0.0299,1.38,-0.6036,2.06,0.65,-0.5027,0.1359,-0.5694,0.4202,-0.9418,0.4202,1.69
328,KVHI,Technology,Communication Equipment,USA,102170000.0,-,-,-,0.74,0.65,3.53,0.118,-0.0205,0.0,0.5541,0.069,6.19,-0.0174,4.01,0.01,-0.0193,0.0513,-0.5694,0.2116,-0.85,4.9543,5.21
329,NOTV,Healthcare,Diagnostics & Research,USA,93620000.0,-,-,-,0.16,0.35,1.38,-1.8424,1.3362,0.0099,0.2512,-0.0915,4.04,-0.334,1.05,1.55,-0.1837,0.1939,-0.5691,1.2547,-0.9402,5.05,3.63
330,SUP,Consumer Cyclical,Auto Parts,USA,89330000.0,-,2.04,-,0.06,-,6.28,-,0.0395,0.0197,0.2543,-0.0035,1.12,-0.5159,1.49,4.07,-0.0759,0.0808,-0.5691,0.2771,-0.9409,10.3488,3.18
331,GDOT,Financial,Credit Services,USA,483060000.0,13.22,4.9,1.02,0.33,0.61,14.4,-0.0589,0.0815,0.0,0.9433,-0.0486,4.38,0.046,0.4,0.04,0.0245,0.0092,-0.569,0.2616,-0.901,0.2616,9.21
332,SCPH,Healthcare,Biotechnology,USA,197950000.0,-,-,-,26.39,4.03,2.52,0.3055,0.0,0.0,0.6482,-0.1008,12.84,-1.2521,8.88,0.81,-6.7021,-0.0372,-0.5671,0.1922,-0.6962,1.2623,5.52
333,IGMS,Healthcare,Biotechnology,USA,646380000.0,-,-,-,349.39,2.55,6.64,-0.7119,0.0,0.0134,0.3895,-0.0071,13.55,-0.8188,9.27,0.16,-128.7396,0.4958,-0.5664,1.9055,-0.9168,1.9055,11.07
334,ENPH,Technology,Solar,USA,14630000000.0,26.98,25.81,2.48,5.39,14.42,13.06,-,0.6716,0.0066,0.7451,0.0826,1.8,0.7038,3.13,1.3,0.2108,-0.0136,-0.5662,0.458,-0.6848,163.8208,107.15
335,ASTS,Technology,Communication Equipment,USA,279500000.0,-,-,-,-,2.17,1.51,-,0.3978,0.0,0.331,-0.015,5.66,-0.5829,6.06,0.56,-,-0.3653,-0.5658,0.1355,-0.8778,0.1355,3.1
336,MORF,Healthcare,Biotechnology,USA,1360000000.0,-,-,-,204.56,1.88,14.58,-0.2185,1.9302,-0.0049,0.8151,-0.0146,9.77,-0.2495,38.25,0.0,-20.3932,0.0469,-0.5658,0.4159,-0.7055,1.7667,27.39
337,CAN,Technology,Computer Hardware,Singapore,259970000.0,-,-,-,1.2,0.81,0.27,0.0342,2.3952,-,0.2522,-0.1092,1.6,-0.6399,1.45,0.01,-1.5484,-0.0991,-0.5653,0.531,-0.9558,0.531,1.73
338,TDCX,Industrials,Specialty Business Services,Singapore,146950000.0,11.14,10.31,1.07,0.29,2.01,15.73,0.2982,0.3952,-,0.6406,-0.0275,0.42,0.1975,8.16,0.05,0.1675,0.2493,-0.5642,0.5213,-0.786,0.5213,6.42
339,GGR,Consumer Cyclical,Auto Manufacturers,Taiwan,542100000.0,-,-,-,1.53,2.08,0.62,-,0.023,0.0,0.1321,0.0667,13.78,-0.2236,0.94,1.51,-0.1749,-0.1168,-0.5639,0.0183,-0.8738,0.0183,2.22
340,FWRD,Industrials,Integrated Freight & Logistics,USA,1360000000.0,12.98,13.44,0.99,0.79,2.04,0.73,0.1982,0.1153,0.1156,0.982,0.0001,1.97,0.1601,1.25,0.45,0.0626,-0.1585,-0.5634,0.0431,-0.5784,52.6272,53.0
341,TV,Communication Services,Telecom Services,Mexico,1530000000.0,-,11.76,-,0.38,0.22,3.56,-,-0.0762,0.0,0.4077,-0.0254,2.27,-0.1134,1.65,0.78,-0.1966,-0.0274,-0.5632,0.3667,-0.9283,0.3667,2.87
342,CMP,Basic Materials,Other Industrial Metals & Mining,USA,858400000.0,58.02,16.51,2.11,0.71,1.66,0.94,-0.215,-0.0317,0.0105,0.9539,-0.0141,3.82,0.0383,0.73,1.68,0.0123,-0.1372,-0.5631,0.1033,-0.7877,0.6023,20.83
343,PDSB,Healthcare,Biotechnology,USA,139680000.0,-,-,-,-,5.69,1.74,0.4676,0.0,0.0,0.2495,-0.0295,8.81,-1.4308,6.21,0.96,-,-0.1404,-0.5628,0.1816,-0.9913,6.2973,4.49
344,MP,Basic Materials,Other Industrial Metals & Mining,USA,2850000000.0,28.78,34.2,1.05,9.34,2.07,6.11,-,1.0303,0.0,0.5254,-0.0175,5.48,0.0822,11.45,0.5,0.3521,-0.0663,-0.5626,0.1085,-0.7335,0.6401,16.04
345,SAGE,Healthcare,Biotechnology,USA,1580000000.0,-,-,-,138.94,1.93,14.59,-0.0486,39.8827,0.0002,0.9762,0.0073,8.2,-0.5972,7.02,0.01,-57.7962,0.2305,-0.5621,0.5907,-0.8659,0.5907,26.27
346,GENK,Consumer Cyclical,Restaurants,USA,289870000.0,34.98,-,-,1.64,37.22,1.0,-,0.704,-0.0003,0.114,-,1.32,10.9187,1.42,15.37,0.0465,0.1736,-0.562,0.3598,-0.562,0.3598,8.98
347,ZNTL,Healthcare,Biotechnology,USA,976630000.0,-,-,-,-,2.02,7.3,-0.662,-0.25,-0.0007,1.1534,-0.0093,11.51,-0.6289,8.97,0.09,-,0.0656,-0.5613,0.4435,-0.8417,0.4435,13.8
348,CTGO,Basic Materials,Gold,USA,139120000.0,-,24.67,-,-,12.59,1.99,-0.3876,0.0,-0.0089,0.1654,0.0296,3.26,-5.0543,4.02,3.16,-,-0.2181,-0.5604,0.0549,-0.5604,80.1404,14.8
349,OMCL,Healthcare,Health Information Services,USA,1540000000.0,-,20.45,-,1.3,1.3,10.18,-0.3102,0.1369,0.0,1.0229,-0.0264,3.44,-0.0296,2.16,0.52,-0.029,-0.025,-0.5601,0.1814,-0.8188,25.3023,33.93
350,PL,Industrials,Aerospace & Defense,USA,651300000.0,-,-,-,3.03,1.22,1.13,0.322,-0.0957,0.0008,0.2665,0.0874,5.0,-0.2629,2.94,0.05,-0.6902,-0.0332,-0.5598,0.1457,-0.8123,0.1457,2.28
351,ANGO,Healthcare,Medical Instruments & Supplies,USA,240360000.0,-,-,-,0.73,0.6,1.53,-,0.054,0.0,0.9124,-0.0027,2.52,-0.0349,1.55,0.01,-0.0428,-0.1262,-0.5595,0.0635,-0.8116,0.0635,6.03
352,RLAY,Healthcare,Biotechnology,USA,1300000000.0,-,-,-,50.49,1.62,6.36,-0.4777,-0.3769,-0.0005,0.7585,0.0146,10.75,-0.3667,16.39,0.07,-12.6349,0.0553,-0.5591,0.7176,-0.8412,0.7176,10.22
353,EL,Consumer Defensive,Household & Personal Products,USA,44800000000.0,82.42,30.22,4.26,2.9,8.39,8.63,-0.0112,0.0343,-0.0001,0.5883,-0.0057,1.36,0.1009,0.97,1.9,0.0355,-0.0571,-0.5586,0.2248,-0.6654,14.7732,125.2
354,ATUS,Communication Services,Telecom Services,USA,1570000000.0,-,6.81,-,0.17,-,0.42,-0.2752,0.0025,0.0,0.3648,0.0299,4.67,-,0.26,-,-0.0024,-0.0016,-0.5583,0.4097,-0.9358,0.4097,2.46
355,GTHX,Healthcare,Biotechnology,USA,192330000.0,-,-,-,2.47,4.47,1.82,-0.1099,0.0812,-0.0166,0.2075,0.124,2.04,-1.5899,3.35,1.3,-0.9082,0.4768,-0.5583,2.4352,-0.9467,2.4352,3.71
356,ACHV,Healthcare,Biotechnology,Canada,96320000.0,-,-,-,-,23.85,0.94,0.6098,0.0,0.0,0.2363,0.0236,8.04,-13.9988,5.36,4.03,-,0.0078,-0.5583,0.5017,-1.0,1.275,4.55
357,SGHT,Healthcare,Medical Devices,USA,287140000.0,-,-,-,3.47,2.24,2.96,-0.5584,0.8782,-0.0795,0.2495,-0.0345,1.94,-0.4117,11.47,0.27,-0.7455,0.6277,-0.5578,4.6635,-0.8616,4.6635,5.89
358,PLX,Healthcare,Biotechnology,Israel,114530000.0,38.39,10.83,1.54,1.8,2.99,0.56,0.4543,0.1498,0.0063,0.134,-0.0554,15.29,0.7942,1.18,0.68,0.1669,-0.0105,-0.5577,0.2975,-0.9985,1.2429,1.57
359,HPK,Energy,Oil & Gas E&P,USA,1710000000.0,9.27,5.88,-,1.61,1.18,1.18,-,4.1357,0.0076,0.1986,0.0862,13.67,0.1339,0.96,0.79,0.1602,-0.0986,-0.5572,0.2787,-0.6506,2.2,13.35
360,MED,Consumer Cyclical,Personal Services,USA,593180000.0,4.97,10.15,0.25,0.49,3.07,14.49,0.4093,0.3536,-0.1736,0.921,-0.0184,6.84,0.698,1.51,0.12,0.0984,-0.1785,-0.5572,0.0589,-0.8384,434.76,54.47
361,NYXH,Healthcare,Medical Instruments & Supplies,Belgium,131260000.0,-,-,-,32.25,1.13,2.68,-,3.8548,0.0,0.1265,-,4.76,-0.3942,5.84,0.12,-11.9204,-0.0438,-0.5571,0.145,-0.8762,0.145,4.58
362,AVD,Basic Materials,Agricultural Inputs,USA,295550000.0,68.62,15.46,-,0.52,0.82,0.4,0.0617,0.0798,0.0148,0.8349,-0.0417,2.78,0.0123,1.18,0.67,0.0078,0.0175,-0.5564,0.2224,-0.7251,53.7652,10.28
363,IREN,Financial,Capital Markets,Australia,286040000.0,-,5.98,-,-,0.84,0.61,-,2.9088,0.0,0.1916,-0.0408,0.86,-,-,0.41,-,-0.1755,-0.5562,1.4855,-0.8478,3.2157,4.3
364,TKNO,Healthcare,Drug Manufacturers - Specialty & Generic,USA,117300000.0,-,-,-,3.2,1.18,0.79,-,0.2692,0.4254,0.1282,-0.0123,2.23,-0.3725,4.75,0.31,-1.0738,-0.0074,-0.5556,0.7778,-0.9068,0.7778,2.88
365,DEC,Energy,Oil & Gas E&P,USA,624690000.0,12.67,-,-,0.42,23.34,0.28,-,0.7124,0.0,0.5401,-,21.17,10.5879,0.3,2.81,0.6394,-0.1801,-0.5544,0.1127,-0.6505,0.1127,13.28
366,FLYX,Industrials,Airlines,USA,109790000.0,54.73,-,-,-,2.36,0.03,-,0.0,0.0,0.1886,0.041,0.44,0.0084,0.06,0.1,-,-0.2769,-0.5543,33.1316,-0.5543,33.1316,6.49
367,CBUS,Healthcare,Biotechnology,USA,342540000.0,-,-,-,450.71,0.62,1.62,0.1709,7.82,0.103,0.2401,-0.1797,6.05,-0.2259,1.37,0.06,-70.5688,0.1393,-0.5529,0.9517,-0.9891,1.7792,17.37
368,LEE,Communication Services,Publishing,USA,64530000.0,-,-,-,0.09,3.0,2.37,-,0.0606,0.0037,0.393,0.0127,3.81,-0.2906,0.87,23.54,-0.0076,0.1404,-0.5529,0.3902,-0.9789,3.3792,10.51
369,HIPO,Financial,Insurance - Specialty,USA,218350000.0,-,-,-,1.21,0.54,-,-,54.4706,0.0046,0.2326,0.3843,10.32,-0.5639,-,0.04,-1.6232,0.0567,-0.5517,0.3755,-0.9757,0.3755,9.14
370,EH,Industrials,Aerospace & Defense,China,472570000.0,-,-,-,43.68,14.34,0.99,-0.2611,0.0798,0.0,0.258,-0.1083,9.21,-1.6086,1.82,0.57,-4.4487,-0.2675,-0.5516,0.3395,-0.9109,2.4811,11.56
371,QSI,Healthcare,Biotechnology,USA,248030000.0,-,-,-,364.75,0.85,1.94,-,0.0,0.0,0.3258,-0.0177,12.76,-0.3151,25.66,0.05,-156.9677,0.0353,-0.5514,0.5625,-0.93,0.5625,1.75
372,ITOS,Healthcare,Biotechnology,USA,369250000.0,-,-,-,5.55,0.62,16.74,-,-0.0559,-0.0451,0.7965,-0.0245,4.85,-0.1,21.94,0.01,-0.9269,-0.0086,-0.5513,0.2585,-0.8032,0.2585,10.32
373,FOA,Financial,Credit Services,USA,88820000.0,-,-,-,1.6,0.54,3.21,-12.2269,-0.1437,0.0,0.2207,-0.0019,10.05,-0.7876,-,158.73,-3.5729,0.0341,-0.5512,0.4831,-0.9134,0.4831,1.01
374,TBNK,Financial,Banks - Regional,USA,99960000.0,12.32,35.37,3.08,1.41,0.4,-,0.0282,-0.0293,0.0,0.4042,0.0045,1.27,0.0319,-,1.14,0.1142,0.2076,-0.5508,0.6526,-0.6482,0.6526,11.32
375,BLDP,Industrials,Specialty Industrial Machinery,Canada,952920000.0,-,-,-,12.43,0.92,2.62,-0.6338,-0.0288,0.0,0.248,-0.0081,8.81,-0.1445,11.59,0.02,-2.0979,-0.1028,-0.5507,0.0962,-0.978,4.6964,3.19
376,EYE,Consumer Cyclical,Specialty Retail,USA,1540000000.0,-,35.93,-,0.74,1.84,3.4,-0.0548,0.0735,0.0,1.0264,-0.0171,5.92,-0.0677,1.02,1.21,-0.0283,0.0078,-0.5495,0.4398,-0.7005,0.6872,19.74
377,OPK,Healthcare,Diagnostics & Research,USA,780790000.0,-,-,-,0.9,0.54,0.18,0.0351,0.0761,0.0199,0.2456,-0.0275,2.99,-0.1351,1.44,0.21,-0.2394,-0.2738,-0.5491,0.186,-0.9474,3.8095,1.01
378,RMAX,Real Estate,Real Estate Services,USA,199730000.0,-,8.17,-,0.6,0.48,6.62,-0.109,0.1453,0.2758,0.9043,-0.08,1.03,-0.1306,-,1.17,-0.1799,0.008,-0.549,0.2718,-0.8378,0.2718,10.95
379,LX,Financial,Credit Services,China,242140000.0,1.64,1.38,0.69,0.14,0.19,4.77,0.5728,0.0792,0.0,0.2525,-0.075,1.42,0.153,-,0.68,0.1077,-0.0698,-0.5479,0.0772,-0.9127,0.3849,1.75
380,PRM,Basic Materials,Specialty Chemicals,Luxembourg,663070000.0,43.84,24.39,-,2.18,0.56,0.47,-,0.1603,0.0,0.8927,0.0018,2.42,0.0171,2.43,0.68,0.067,0.0431,-0.5474,0.5556,-0.7133,0.5556,4.34
381,CHGG,Consumer Defensive,Education & Training Services,USA,1160000000.0,-,8.32,-,1.58,1.12,2.26,-,0.2601,-0.0052,0.8339,-0.0353,6.15,0.01,2.31,0.6,0.0141,-0.0405,-0.5459,0.3661,-0.9132,2.1746,10.0
382,BE,Industrials,Electrical Equipment & Parts,USA,2700000000.0,-,39.35,-,1.88,5.55,2.68,0.0765,0.1775,-0.0008,0.7443,0.1146,6.11,-0.8152,2.46,2.97,-0.2458,-0.0946,-0.5457,0.2681,-0.7317,3.9426,12.06
383,TGTX,Healthcare,Biotechnology,USA,2460000000.0,-,-,-,12.94,14.91,1.51,0.0517,10.6057,0.0023,0.6013,-0.0587,4.83,-0.1953,4.95,0.67,-0.1365,0.0723,-0.5453,1.5108,-0.9999,15.9621,16.22
384,INTT,Technology,Semiconductor Equipment & Materials,USA,150300000.0,11.97,15.75,0.8,1.16,1.59,3.43,0.5397,0.1532,0.0,0.5884,0.0027,3.01,0.1525,2.45,0.19,0.0912,-0.0281,-0.5451,0.1595,-0.5451,126.8256,12.36
385,RPTX,Healthcare,Biotechnology,Canada,265840000.0,-,-,-,4.72,1.14,5.94,-0.2665,17.9106,0.2419,0.6826,-0.0482,5.99,-0.3614,5.62,0.02,-1.7309,0.064,-0.5444,1.0487,-0.8641,1.0487,6.31
386,IQ,Communication Services,Entertainment,China,1900000000.0,13.85,7.17,3.08,0.42,1.23,1.38,-,0.0366,0.0,0.5865,0.0438,4.82,0.2184,0.51,1.37,0.0557,-0.2159,-0.5444,0.0356,-0.9213,1.2061,3.64
387,PTCT,Healthcare,Biotechnology,USA,2060000000.0,-,-,-,2.58,-,3.91,-0.3105,0.278,-0.0142,1.0838,0.0194,7.83,-,1.03,-,-0.804,0.0817,-0.5443,0.5556,-0.6536,5.7667,27.27
388,BCAB,Healthcare,Biotechnology,USA,95600000.0,-,-,-,-,1.01,2.96,-0.3447,-0.7114,0.0075,0.5823,0.116,9.44,-1.0456,4.14,0.03,-,0.0214,-0.5434,0.6129,-0.9739,0.6129,2.0
389,ICUI,Healthcare,Medical Instruments & Supplies,USA,2340000000.0,-,21.02,-,1.04,1.12,8.24,-,0.1683,-0.0022,0.8906,-0.0333,2.55,-0.0136,0.98,0.82,-0.0125,0.06,-0.5431,0.2399,-0.6983,31.3533,97.06
390,OPAD,Real Estate,Real Estate Services,USA,240990000.0,-,-,-,0.14,2.09,4.16,-,0.9272,0.0,0.1375,-0.2497,37.07,-1.2516,0.41,0.02,-0.1273,-0.0543,-0.5426,0.475,-0.9719,0.5725,8.85
391,HIVE,Financial,Capital Markets,Canada,274280000.0,-,-,-,3.48,2.2,0.62,-0.3245,0.8567,0.0,0.1749,-,2.58,-0.7844,2.52,0.26,-1.7473,-0.1597,-0.5424,0.4227,-0.8911,-,3.13
392,OPT,Healthcare,Biotechnology,Australia,231150000.0,-,-,-,2101.38,-,1.08,-0.3764,0.1373,-,0.1072,-,5.48,-,5.25,-,-1315.2001,0.1371,-0.5419,0.7437,-0.8694,0.9929,2.79
393,LDTC,Technology,Software - Application,Canada,131770000.0,-,-,-,-,5.85,0.0,-,0.0,0.0,0.1175,0.055,1.41,-0.0041,0.02,0.08,-,0.0614,-0.5415,1.6023,-0.5415,1.6023,4.58
394,TMCI,Healthcare,Medical Devices,USA,793200000.0,-,-,-,4.54,5.75,1.98,-,0.5345,0.0,0.6247,0.1091,2.89,-0.4764,4.76,0.51,-0.2728,0.2331,-0.5402,1.4402,-0.654,1.4402,12.86
395,LXFR,Industrials,Specialty Industrial Machinery,United Kingdom,220330000.0,37.86,23.43,2.91,0.52,1.16,0.06,0.0926,-0.0203,0.0398,0.9286,-0.0229,0.26,0.0504,1.0,0.49,0.0139,-0.0512,-0.5401,0.0406,-0.7078,0.0406,8.2
396,RVLV,Consumer Cyclical,Internet Retail,USA,1080000000.0,34.22,30.93,-,1.01,2.74,3.7,0.7282,0.2355,0.0,0.6864,0.0414,8.29,0.0852,1.72,0.11,0.0304,-0.019,-0.54,0.2237,-0.8327,1.0907,14.99
397,CMTL,Technology,Communication Equipment,USA,221000000.0,-,16.06,-,0.39,0.5,0.64,-,0.0011,0.0,0.7032,-0.0189,1.19,-0.031,0.69,0.41,-0.0427,-0.2093,-0.54,0.1902,-0.8662,15.7348,7.76
398,HUYA,Communication Services,Entertainment,China,261770000.0,-,156.14,-,0.25,0.47,13.3,-0.3253,0.2289,0.0,0.529,-0.0092,2.36,-0.0395,5.13,0.0,-0.0583,-0.1434,-0.5396,0.3875,-0.9412,0.8232,2.99
399,OMER,Healthcare,Biotechnology,USA,225700000.0,11.2,-,-,-,-,4.94,-,0.4358,0.0094,0.43,-0.1295,17.39,-7.2871,2.39,-,-,0.3547,-0.5396,2.9022,-0.8812,2.9022,3.59
400,BGFV,Consumer Cyclical,Specialty Retail,USA,111980000.0,31.4,-,-,0.12,0.44,0.8,0.8739,0.0067,0.0,0.3981,-0.0367,8.5,0.0133,0.21,1.13,0.0038,-0.1488,-0.5392,0.1741,-0.8922,7.1977,4.99
401,SHLS,Technology,Solar,USA,2360000000.0,16.95,16.47,0.46,5.2,4.5,0.05,0.6611,0.3389,-0.0023,1.1196,-0.0756,7.32,0.4936,1.82,0.36,0.3001,-0.0422,-0.5392,0.1453,-0.6851,0.4478,13.87
402,BTMD,Healthcare,Medical Care Facilities,USA,128630000.0,-,10.99,-,0.7,-,2.52,-,0.1464,0.0,0.5031,0.0679,5.74,-0.0013,3.96,-,-0.0152,-0.2329,-0.5389,0.0355,-0.6399,0.895,3.79
403,PHAT,Healthcare,Biotechnology,USA,449410000.0,-,-,-,-,-,3.73,-2.1324,0.0,-0.0004,0.4199,0.0705,12.39,-34.89,9.45,-,-,-0.0273,-0.5387,0.3442,-0.8784,0.3442,7.85
404,SJT,Energy,Oil & Gas E&P,USA,244230000.0,3.18,-,-,3.11,87.33,0.08,0.147,0.104,0.0,0.142,0.1346,1.38,-,-,0.0,0.979,-0.1341,-0.5379,0.0626,-0.8982,2.7698,5.24
405,SDGR,Healthcare,Health Information Services,USA,1970000000.0,48.69,-,-,9.9,3.5,6.98,-0.5012,0.2838,-0.0009,0.7914,0.0041,7.76,0.0861,5.21,0.23,0.2216,-0.1294,-0.5376,0.3194,-0.7659,0.7281,27.39
406,HAIN,Consumer Defensive,Packaged Foods,USA,919530000.0,-,18.17,-,0.52,0.94,0.43,-,-0.0597,0.0674,0.9497,0.0563,2.63,-0.1324,1.02,0.94,-0.0751,-0.0545,-0.537,0.0951,-0.8549,7.2,10.25
407,CSIQ,Technology,Solar,Canada,1360000000.0,4.23,6.63,0.17,0.17,0.55,46.19,0.1688,0.2185,0.0,0.5562,0.0051,4.95,0.1652,0.8,1.82,0.0448,-0.0683,-0.5352,0.1813,-0.6876,9.7949,21.05
408,MATV,Basic Materials,Specialty Chemicals,USA,730620000.0,-,10.25,-,0.29,1.09,1.56,-,0.2195,0.0068,0.9403,0.8559,2.0,-0.5259,1.36,2.67,-0.1854,-0.008,-0.535,0.1621,-0.7878,1.3443,13.48
409,VNDA,Healthcare,Biotechnology,USA,218040000.0,18.45,-,0.51,1.03,0.4,8.51,-,0.0746,-0.0063,0.9261,-0.0183,1.86,0.0222,6.31,0.02,0.0556,-0.0171,-0.535,0.1502,-0.8867,7.4222,3.79
410,PFIE,Energy,Oil & Gas Equipment & Services,USA,72810000.0,8.01,9.0,0.38,1.26,1.33,0.23,-0.0179,0.0941,0.0,0.431,0.0221,2.65,0.1878,4.77,0.0,0.1611,-0.0886,-0.5349,0.5,-0.7402,14.3,1.53
411,PLCE,Consumer Cyclical,Apparel Retail,USA,284170000.0,-,8.98,-,0.18,2.41,1.08,-,-0.0069,0.0,0.8516,-0.0868,3.39,-0.4617,0.19,4.67,-0.0475,0.0083,-0.5342,0.5957,-0.8591,4.2046,22.77
412,CYH,Healthcare,Medical Care Facilities,USA,511630000.0,2.07,35.45,-,0.04,-,0.67,-,-0.0345,0.1006,0.8081,-0.0765,2.67,-,1.36,-,0.0188,0.2618,-0.5331,0.8607,-0.9301,1.0894,3.74
413,MLAB,Technology,Scientific & Technical Instruments,USA,519540000.0,-,11.89,-,2.43,1.33,6.61,-,0.1833,-0.0471,0.9259,-0.015,4.03,-0.0019,2.13,0.45,-0.0034,-0.0056,-0.5329,0.1633,-0.7109,406.1265,96.39
414,NVRO,Healthcare,Medical Devices,USA,689490000.0,-,-,-,1.63,2.41,8.83,-,0.0136,0.0,1.061,-0.0155,7.31,-0.3355,5.01,0.7,-0.2422,0.0066,-0.5313,0.3598,-0.899,0.3598,19.01
415,HBI,Consumer Cyclical,Apparel Manufacturing,USA,1450000000.0,-,9.09,-,0.25,5.28,0.55,-,-0.0175,0.0,0.8679,-0.062,5.48,-1.0829,0.65,14.71,-0.0884,0.0178,-0.5307,0.1667,-0.8813,2.214,4.13
416,DOUG,Real Estate,Real Estate Services,USA,209280000.0,-,-,-,0.22,0.85,1.48,-,0.1573,0.0093,0.5042,-0.0028,0.6,-0.174,-,0.55,-0.0491,0.039,-0.5298,0.5032,-0.8043,0.5032,2.36
417,ESTA,Healthcare,Medical Devices,USA,969680000.0,-,-,-,5.47,31.8,2.02,-0.1091,0.2953,0.0029,0.8051,0.001,4.45,-4.4693,2.33,6.2,-0.4032,0.4379,-0.5297,1.2152,-0.5995,3.9696,37.57
