No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price
2580,MITT,-,Real Estate,REIT - Mortgage,USA,178050000.0,11.19,8.78,-,0.64,0.53,1.28,3.78,4.73,0.119,-,0.13,3.2181,1.0424,-,-,0.5252,-0.2657,-0.003,0.074,0.0,0.2821,-0.0327,0.0027,0.0659,0.0028,-,-,8.51,9.76,0.9367,0.0426,-0.0114,-0.0412,0.1394,-0.0226,2.0,-0.0225,-0.1219,0.2552,-0.9248,0.7212,Feb 22/b,6.05
2581,MIXT,-,Technology,Software - Application,USA,202320000.0,36.49,15.61,20.73,1.35,1.87,7.7,38.32,1.19,0.0258,0.8604,0.13,0.8,0.625,0.5244,0.0176,0.0226,0.0286,-0.4767,0.0,-,0.4513,0.0614,0.002,0.0506,0.0501,1.22,1.13,0.03,0.23,0.5986,0.0371,-0.048,0.0422,0.6159,0.0754,1.15,0.097,-0.0499,0.9221,-0.5652,1.7417,Feb 01/b,9.13
2582,MIY,-,Financial,Closed-End Fund - Debt,USA,334120000.0,-,-,-,13.48,0.88,-,-,-,0.0394,-,-,-,-,-,-,-,0.017,-,-,-,0.2477,-,0.0005,-,-,-,-,-,-,-,-,-0.0009,0.0316,0.1022,-0.018,0.39,0.0067,-0.0231,0.2095,-0.3253,0.6421,-,11.43
2583,MKC,S&P 500,Consumer Defensive,Packaged Foods,USA,17740000000.0,26.22,21.82,3.91,2.66,3.5,106.51,18.23,0.62,0.0253,0.6184,0.58,0.0481,0.0714,-0.0636,0.067,0.0476,0.0337,0.1823,0.0644,-0.0004,0.8117,0.0162,0.02,0.1397,0.0793,0.65,0.28,0.7,0.92,0.3756,0.1022,0.0232,0.0189,0.0043,-0.1156,0.72,-0.0146,-0.2992,0.1187,-0.3838,116.7468,Jan 25/b,66.15
2584,MKL,-,Financial,Insurance - Property & Casualty,USA,19320000000.0,9.94,14.81,0.99,1.22,1.44,-,7.45,-,-,0.0,18.18,0.3542,0.1789,-,0.1,0.2,0.1025,0.1515,0.02,-0.0038,0.7809,-0.0133,0.0105,0.1457,0.1117,0.82,-,0.27,0.27,-,0.1244,0.0228,0.0208,0.0599,0.0843,0.7,0.0261,-0.0631,0.2317,-0.0631,191.1973,Feb 01/b,1461.5
2585,MKSI,-,Technology,Scientific & Technical Instruments,USA,8340000000.0,-,18.02,-,2.3,3.37,9.53,35.96,13.08,0.0071,0.1583,0.75,-0.0187,0.592,-,-0.09,0.159,-0.177,-2.2554,0.0065,-0.1096,1.0127,0.0916,0.0341,-0.5291,-0.2496,2.99,1.92,1.98,2.02,0.3719,-0.508,0.0412,0.1914,0.6265,0.2438,1.67,0.2082,-0.002,0.9663,-0.3745,13.8323,Feb 07/a,124.74
2586,MKTW,RUT,Technology,Software - Application,USA,79870000.0,10.13,10.76,-,0.17,-,0.41,1.44,4.96,0.0882,0.0,0.05,-0.1811,0.1297,-,-,0.2205,-0.1149,1.0246,0.2257,-0.4327,0.3143,0.0102,0.0127,-,-,0.59,0.59,-,-,0.866,0.0128,-0.0811,-0.0893,-0.2688,0.0978,0.62,-0.2053,-0.4365,0.7529,-0.8719,0.7529,Nov 13/a,2.04
2587,MKTX,S&P 500,Financial,Capital Markets,USA,8300000000.0,31.97,26.54,3.45,11.03,6.93,16.73,24.13,13.09,0.0138,0.4204,1.85,0.0556,0.1416,0.0845,0.0928,0.1224,0.1059,0.1673,0.0227,-0.0046,0.9931,-0.0076,0.0363,0.2174,0.188,-,-,0.06,0.06,0.8003,0.3428,-0.0192,-0.1726,-0.0374,-0.3891,1.0,-0.1651,-0.4521,0.0951,-0.6388,56.6342,Jan 31/b,219.04
2588,ML,-,Technology,Software - Application,USA,538160000.0,-,-,-,1.33,2.1,5.33,6.67,9.83,-,-,-0.43,0.7998,0.9284,-,-,1.073,0.2424,-3.333,0.5463,-0.014,0.1704,0.4622,0.056,-0.5351,-0.387,7.0,7.0,0.79,0.79,0.3408,-0.4375,0.0589,0.0243,0.6324,1.2289,2.65,0.0005,-0.2185,5.98,-0.8647,5.98,Mar 07/b,52.35
2589,MLAB,RUT,Technology,Scientific & Technical Instruments,USA,553610000.0,586.24,11.35,-,2.6,1.37,19.62,13.6,5.24,0.0062,3.6888,2.11,-0.0342,0.1249,-,-,0.1833,-0.015,3.6623,0.0394,-0.0471,0.902,-0.015,0.0431,0.0024,0.0015,2.68,1.86,0.58,0.59,0.5042,0.0045,0.0944,0.1327,0.0953,-0.4222,0.81,0.0384,-0.4529,0.2396,-0.692,432.8206,Feb 05/b,102.71
2590,MLCO,-,Consumer Cyclical,Resorts & Casinos,Hong Kong,3860000000.0,-,21.22,-,1.28,-,2.72,-,3.24,-,-,-0.04,1.0005,454.7306,-,0.08,-0.1894,3.2062,0.9293,0.0006,0.0,0.4051,0.0191,0.0112,-,-0.0541,1.65,1.63,-,-,0.1898,-0.1236,-0.0045,0.1292,0.1965,-0.328,1.16,0.0473,-0.3891,0.2985,-0.7806,3.4162,Nov 07/b,8.83
2591,MLI,RUT,Industrials,Metal Fabrication,USA,5640000000.0,9.35,13.42,0.78,1.65,2.54,4.44,9.1,11.18,0.0211,0.1132,1.05,-0.3208,0.0278,0.4219,0.12,0.0886,-0.1655,-0.1479,0.0384,-0.0387,0.9726,-0.0044,0.0609,0.2921,0.255,6.43,5.23,0.01,0.02,0.2771,0.1763,0.0018,0.0682,0.1951,0.3523,1.08,0.0648,-0.0186,0.5077,-0.0186,145.3423,Feb 06/b,49.67
2592,MLKN,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,2190000000.0,44.47,12.9,1.48,0.57,1.55,9.69,7.33,3.1,0.025,1.3543,0.44,0.1216,0.1229,-0.2357,0.3,0.1349,-0.11,1.1394,0.0106,-0.0125,0.8854,-0.0092,0.0257,0.0354,0.0165,1.56,0.93,1.15,1.23,0.3729,0.0133,0.0935,0.2068,0.177,0.2663,1.31,0.1056,-0.0409,1.2765,-0.4136,18.76,Dec 20/a,30.05
2593,MLM,S&P 500,Basic Materials,Building Materials,USA,33370000000.0,28.67,22.81,2.63,4.92,4.28,26.02,38.0,20.75,0.0057,0.1488,1.9,0.0984,0.1153,0.2043,0.109,0.0995,0.0892,0.5439,0.007,-0.0045,0.9664,-0.0229,0.0084,0.1578,0.0976,3.35,2.5,0.49,0.54,0.3552,0.1725,0.0241,0.0733,0.1868,0.4103,0.94,0.0805,-0.0095,0.698,-0.0095,31.7194,Feb 14/b,539.87
2594,MLNK,RUT,Technology,Software - Application,USA,1460000000.0,-,31.64,-,4.89,2.76,15.01,23.52,1.28,-,0.0,0.07,2.9434,0.9514,-,0.014,0.2414,0.066,0.2897,0.7094,-0.1083,0.2223,0.0136,0.0648,-0.0325,-0.0189,2.03,2.03,0.76,0.77,0.504,-0.0615,0.0127,-0.1482,0.035,0.0997,0.97,-0.1505,-0.2581,0.4097,-0.3379,0.5372,Feb 07/a,19.2
2595,MLP,RUT,Real Estate,Real Estate Services,USA,391220000.0,-,-,-,43.28,12.05,41.09,-,0.49,-,0.0,-,-,-,-0.3064,-,0.3048,-0.1764,-8.5,0.6491,0.0,0.246,-0.0195,0.0183,-0.3478,-0.3597,-,-,0.0,0.0,0.2188,-1.2901,0.0348,0.0316,0.3583,1.1888,0.48,0.1287,-0.0427,1.3025,-0.5775,9.8962,-,19.94
2596,MLR,RUT,Consumer Cyclical,Auto Parts,USA,494640000.0,9.75,-,-,0.46,1.49,18.42,159.05,2.34,0.0167,0.404,-,-,-,-,-,0.1615,0.3357,2.3083,0.0395,0.0,0.8055,-0.0376,0.0045,0.1639,0.1295,2.38,1.45,0.18,0.18,0.1281,0.047,-0.0035,0.1009,0.0937,0.519,1.03,0.0522,-0.0248,0.6071,-0.6223,19.5714,Mar 06/a,43.2
2597,MLTX,-,Healthcare,Biotechnology,Switzerland,3590000000.0,-,-,-,-,7.55,7.24,-,8.27,-,-,-0.23,0.4536,-0.3196,-,-,0.0,-,0.3568,0.2329,0.0139,0.9822,0.0058,0.145,-0.1684,-0.0951,48.51,48.51,0.0,0.0,-,-,-0.0517,0.0835,0.5262,2.5688,1.29,0.0341,-0.0779,2.7333,-0.0779,13.0988,Nov 14/b,59.92
2598,MLYS,RUT,Healthcare,Biotechnology,USA,636380000.0,-,-,-,-,2.41,2.51,-,6.17,-,-,-0.82,0.6053,-0.2437,-,-,0.0,-,-2.4912,0.5379,0.0262,0.4948,-,0.0427,-,-0.2143,19.59,19.59,0.0,0.0,-,-,0.0509,0.8718,1.2832,-0.1414,2.18,0.5986,-0.2299,1.6462,-0.2957,1.6462,Nov 07/a,15.48
2599,MMC,S&P 500,Financial,Insurance Brokers,USA,98480000000.0,26.62,21.14,4.09,4.33,8.08,29.33,23.68,6.83,0.0149,0.3614,2.8,0.081,0.0973,0.1844,0.065,0.0888,0.0935,0.6322,0.0012,-0.0214,0.9153,-0.02,0.0064,0.3308,0.1462,-,-,1.11,1.27,-,0.1652,0.0121,0.0092,0.0247,0.1918,0.89,0.034,-0.0124,0.319,-0.0124,80.1342,Jan 25/b,200.3
2600,MMD,-,Financial,Closed-End Fund - Debt,USA,458280000.0,23.11,-,-,17.45,0.98,-,-,-,0.0497,-,-,-,-,-,-,-,-0.159,-,0.0003,0.0,0.2445,-,0.0017,-,-,-,-,-,-,-,-,-0.0085,0.0092,0.0492,-0.0812,0.5,0.0045,-0.0929,0.1476,-0.3302,0.1476,-,16.41
2601,MMI,RUT,Real Estate,Real Estate Services,USA,1510000000.0,-,-,-,2.34,2.35,4.46,-,8.85,0.0127,0.1929,-0.14,1.8409,-,-,0.06,0.0463,-0.3666,-2.334,0.3776,-0.002,0.639,-0.0024,0.0459,-0.0501,-0.0476,-,-,0.11,0.14,0.3494,-0.0526,0.0268,0.0697,0.215,0.0823,1.25,0.0122,-0.1084,0.4714,-0.3238,2.0764,Feb 16/b,39.44
2602,MMLP,-,Energy,Oil & Gas Midstream,USA,94160000.0,-,10.52,-,0.12,-,1883.24,0.96,0.0,0.0083,-,0.07,2.0,1.0909,-,0.036,-0.0251,-0.2559,-,0.2758,0.0381,0.3537,0.0113,0.0052,-,-0.0111,1.14,0.7,-,-,0.1878,-0.0056,0.0901,0.0661,-0.0584,-0.1281,2.15,0.0171,-0.2667,0.241,-0.9505,1.674,Feb 14/a,2.42
2603,MMM,"DJIA, S&P 500",Industrials,Conglomerates,USA,50430000000.0,-,8.84,-,1.54,10.49,8.43,9.96,10.83,0.0686,0.5856,2.08,0.0386,0.0761,-,0.0411,0.0013,-0.0082,0.7389,0.0011,-0.0007,0.6743,-0.0101,0.012,-0.7164,-0.3783,1.07,0.76,2.85,3.51,0.4333,-0.214,-0.0178,-0.1427,-0.0575,-0.2051,1.01,-0.1071,-0.1949,0.0692,-0.6487,14.5546,Jan 23/b,91.25
2604,MMS,RUT,Industrials,Specialty Business Services,USA,5080000000.0,27.55,14.01,2.2,1.02,2.96,33.1,13.61,2.52,0.0139,0.4254,1.31,0.4125,0.0986,-0.0469,0.125,0.1565,0.0623,0.595,0.0101,-0.0818,0.98,0.0221,0.0144,0.1127,0.0608,1.69,1.69,0.78,0.86,0.1986,0.0373,0.0084,0.015,0.0561,-0.0073,0.73,0.0132,-0.0717,0.1502,-0.1332,18.5906,Feb 07/a,83.26
2605,MMSI,RUT,Healthcare,Medical Instruments & Supplies,USA,4590000000.0,46.17,23.9,4.01,3.76,3.73,75.55,64.38,1.05,-,0.0,0.77,0.1007,0.1187,0.1863,0.115,0.0697,0.1004,0.6689,0.0238,-0.02,1.0059,0.02,0.0395,0.0864,0.0638,3.13,1.5,0.28,0.29,0.4256,0.082,-0.0066,0.012,0.1013,0.1331,0.91,0.0421,-0.0721,0.2696,-0.0721,96.3652,Feb 28/a,79.45
2606,MMT,-,Financial,Closed-End Fund - Debt,USA,265250000.0,15.3,-,-,11.35,0.99,-,-,-,0.0742,-,-,-,-,-,-,-,0.135,-,-,-,0.2015,-,0.0003,-,-,-,-,-,-,-,-,-0.0129,0.0044,0.0712,-0.0056,0.67,0.0031,-0.0234,0.1361,-0.3889,0.3325,-,4.59
2607,MMU,-,Financial,Closed-End Fund - Debt,USA,443220000.0,23.23,-,-,13.84,0.89,-,-,-,0.0438,-,-,-,-,-,-,-,0.116,-,-,-,0.6324,-,0.0009,-,-,-,-,-,-,-,-,0.0039,0.0282,0.0735,-0.0183,0.41,0.0146,-0.022,0.1884,-0.3772,0.5151,-,10.22
2608,MMYT,-,Consumer Cyclical,Travel Services,India,6570000000.0,133.96,54.38,133.96,9.03,7.19,10.84,-,5.56,-,-,0.13,7.872,0.613,0.4567,0.01,0.1805,0.2562,268.125,0.4324,0.0,0.5133,-0.0059,0.0511,0.0584,0.053,1.53,1.53,0.05,0.31,0.4915,0.0693,0.0169,0.2307,0.4038,1.2756,1.21,0.2179,-0.0058,1.6791,-0.0058,5.028,Jan 23/b,60.28
2609,MNDY,-,Technology,Software - Application,Israel,10760000000.0,-,86.14,-,14.74,14.11,9.64,53.72,23.38,-,-,0.41,0.0674,0.3246,0.642,-,0.7665,0.3512,8.6603,0.4087,0.0,0.6259,-0.0188,0.051,-0.0025,-0.0022,2.82,2.82,0.05,0.08,0.8895,-0.0026,-0.045,0.1671,0.3159,0.3253,1.18,0.1423,-0.0582,1.0795,-0.4993,2.062,Feb 12/b,225.3
2610,MNKD,RUT,Healthcare,Biotechnology,USA,983930000.0,-,41.32,-,5.57,-,6.98,-,0.52,-,-,0.0,0.8676,2.963,0.2135,0.356,0.4442,0.5614,1.1149,0.0378,-0.0229,0.4947,0.083,0.1349,-,-0.3125,2.34,2.06,-,-,0.6555,-0.1772,0.0399,0.0896,-0.0267,-0.319,1.24,0.0269,-0.3652,0.1514,-0.97,4.4788,Nov 07/a,3.65
2611,MNMD,-,Healthcare,Biotechnology,USA,138550000.0,-,-,-,-,2.06,1.18,-,4.18,-,-,-0.46,-0.236,0.1771,0.1762,-,0.0,-,0.1982,0.0763,-0.0324,0.171,-,0.1228,-0.6152,-0.6976,3.85,3.85,0.15,0.15,-,-,0.1156,0.3554,0.8996,0.2487,-7.15,0.2872,-0.018,1.0415,-0.9432,-,Nov 02/a,4.92
2612,MNOV,-,Healthcare,Biotechnology,USA,66710000.0,-,-,-,66.71,1.07,1.31,-,1.04,-,-,-,-0.8824,-0.0937,0.133,0.2,-0.2,-,0.3137,0.0524,0.0,0.1887,-0.0093,0.0052,-0.1293,-0.1365,15.61,15.61,0.01,0.01,0.8811,-8.5715,-0.0389,-0.1053,-0.2273,-0.4113,0.74,-0.096,-0.4887,0.0462,-0.9156,0.0543,Feb 16/b,1.36
2613,MNRO,RUT,Consumer Cyclical,Auto Parts,USA,975340000.0,31.45,19.61,2.1,0.76,1.48,40.89,6.73,0.8,0.0314,0.9491,0.3,0.0343,0.1825,-0.0915,0.15,0.0379,-0.0523,-0.089,0.0356,0.0047,1.1236,-0.1191,0.1133,0.0504,0.0278,0.56,0.23,0.82,0.93,0.349,0.0261,-0.0058,0.137,0.1198,-0.4015,1.12,0.0657,-0.4144,0.4357,-0.6364,18.572,Jan 24/b,32.62
2614,MNSB,RUT,Financial,Banks - Regional,USA,140130000.0,5.73,8.66,-,1.1,0.72,-,3.89,-,0.0215,0.1232,0.52,-0.3846,0.075,0.1859,-,0.2316,0.2649,-0.3537,0.0951,0.0015,0.5528,-0.0208,0.0075,0.1267,0.079,0.13,-,0.4,0.4,-,0.1912,0.0049,-0.1352,-0.1408,-0.3668,0.47,-0.1564,-0.3742,0.0634,-0.3993,5.4067,Jan 22/b,18.61
2615,MNSO,-,Consumer Cyclical,Specialty Retail,China,5670000000.0,20.35,13.81,3.04,3.21,4.82,6.2,-,2.9,0.029,0.4792,0.26,0.3514,0.2206,-,0.067,0.0491,0.2932,0.3653,0.0085,0.0,0.1867,-0.0463,0.0151,0.2495,0.2202,2.29,1.86,0.08,0.12,0.4031,0.1577,0.0905,-0.1357,-0.3363,0.0754,0.22,-0.0728,-0.3997,0.242,-0.4771,3.036,Nov 21/b,17.96
2616,MNST,"NDX, S&P 500",Consumer Defensive,Beverages - Non-Alcoholic,USA,57250000000.0,37.23,30.22,1.63,8.27,7.27,19.01,40.34,2.89,-,0.0,0.38,0.4056,0.1617,0.0949,0.2281,0.1355,0.1427,0.4128,0.2828,-0.0002,0.6556,0.007,0.015,0.2132,0.1979,4.51,3.76,0.0,0.01,0.5258,0.2262,-0.0115,-0.039,-0.0072,0.0471,0.71,-0.0224,-0.0901,0.1674,-0.0901,-,Nov 02/a,55.02
2617,MNTK,RUT,Utilities,Utilities - Diversified,USA,933790000.0,57.32,22.1,-,5.23,3.79,12.73,-,0.51,-,0.0,0.08,-0.366,0.8559,0.0488,-,0.1935,-0.0571,0.1594,0.6816,0.0,0.2044,0.0599,0.0446,0.0698,0.0528,3.55,3.55,0.25,0.29,0.5539,0.0902,-0.0196,-0.1263,-0.2873,-0.4042,-0.37,-0.1786,-0.408,0.1905,-0.6872,0.1905,Nov 09/a,6.5
2618,MNTN,-,Financial,Shell Companies,USA,195850000.0,-,-,-,-,1.5,612.03,-,0.02,-,0.0,-,-,-,-,-,0.0,-,-8.7476,0.2572,0.0,0.7124,0.0312,0.0,-0.0565,-0.0653,0.02,0.02,0.0,0.01,-,-,0.0073,0.0091,0.0128,0.0824,0.01,0.0118,-0.073,0.0687,-0.073,0.1265,-,11.04
2619,MNTX,-,Industrials,Farm & Heavy Construction Machinery,USA,135270000.0,50.88,14.37,1.7,0.46,2.19,27.72,-,0.24,-,-,0.13,0.74,0.069,0.0984,0.3,0.0562,0.0968,1.5,0.3247,0.0,0.4756,-0.0024,0.0197,0.0456,0.019,1.6,0.63,1.25,1.6,0.2096,0.0091,-0.1534,-0.1773,0.052,0.1617,0.8,-0.1543,-0.2707,0.7957,-0.6258,16.1282,Nov 02/b,6.68
2620,MNY,-,Communication Services,Internet Content & Information,Singapore,80930000.0,-,-,-,4.0,-,5.58,-,0.38,-,0.0,-,-,-,-,-,0.0,-,-3.4368,0.7664,0.0,0.1603,0.8674,0.0487,-0.0517,-,0.44,0.04,-,-,0.4468,-0.6577,0.1413,0.7949,1.3077,-0.7904,1.1,0.3109,-0.7987,1.8467,-0.9187,1.8467,Dec 06/b,2.1
2621,MO,S&P 500,Consumer Defensive,Tobacco,USA,70860000000.0,8.8,7.64,3.14,3.46,-,19.22,8.36,2.09,0.0994,0.8403,1.17,0.0227,0.0383,0.0441,0.028,0.0091,-0.0116,-0.227,0.0012,0.0011,0.5782,-0.0146,0.0093,-,0.3763,0.49,0.39,-,-,0.7491,0.396,0.0017,-0.0064,-0.014,-0.1568,0.68,-0.0183,-0.1648,0.0285,-0.4835,92.0568,Feb 01/b,40.18
2622,MOD,RUT,Consumer Cyclical,Auto Parts,USA,4190000000.0,18.9,21.67,2.12,1.73,5.75,27.97,26.96,2.87,-,0.0,0.75,0.6547,0.1467,0.4619,0.089,0.023,0.0025,0.8022,0.025,-0.0736,0.9282,0.0203,0.0426,0.3691,0.205,1.93,1.21,0.51,0.56,0.2092,0.0932,0.0958,0.2148,0.6213,2.449,2.25,0.2726,-0.0153,3.1314,-0.0153,108.8493,Jan 30/a,80.19
2623,MODG,RUT,Consumer Cyclical,Leisure,USA,2730000000.0,33.33,33.87,2.38,0.64,0.69,6.94,-,2.14,-,0.0,0.01,-0.4099,0.513,-0.1424,0.14,0.3244,0.0538,-0.0633,0.2356,-0.0004,0.7356,0.0091,0.1281,0.0248,0.0122,1.72,0.88,1.01,1.05,0.6145,0.0222,0.0747,0.0716,0.2475,-0.3858,1.87,0.0719,-0.3906,0.5061,-0.6151,5.6794,Feb 13/a,14.82
2624,MODN,RUT,Technology,Software - Application,USA,1010000000.0,-,18.04,-,3.96,8.09,3.32,23.14,7.77,-,-,0.26,0.16,0.1097,0.0083,-,0.1052,0.0733,0.5718,0.0422,-0.0602,0.9996,0.0053,0.0688,-0.2674,-0.0771,3.96,3.96,2.3,2.34,0.5479,-0.1248,-0.0703,-0.0466,0.1074,-0.2646,0.72,-0.0208,-0.2834,0.233,-0.4654,2.6946,Feb 06/a,25.77
2625,MODV,RUT,Healthcare,Medical Care Facilities,USA,706520000.0,-,7.62,-,0.26,4.45,82.06,-,0.61,-,-,1.28,-0.2197,0.1443,-,0.0699,0.1775,0.0604,0.8505,0.0154,4.0382,1.0207,-0.0514,0.0595,-0.8037,-0.1755,0.74,0.73,6.4,6.97,0.128,-0.0763,0.0933,0.2786,0.1963,-0.5085,0.58,0.1977,-0.5352,0.9113,-0.7651,72.0702,Feb 22/a,49.79
2626,MOFG,RUT,Financial,Banks - Regional,USA,377340000.0,18.16,8.39,2.27,1.41,0.72,-,5.39,-,0.0417,0.7293,0.38,0.7018,0.2666,-0.1172,0.08,0.1302,0.0225,-0.8333,0.0916,0.0007,0.6601,-0.0167,0.0042,0.041,0.0322,0.04,-,0.24,0.81,-,0.0778,0.0029,-0.0341,0.0853,-0.2234,0.96,-0.0486,-0.2351,0.3511,-0.3865,3.0763,Jan 25/a,24.05
2627,MOG-A,RUT,Industrials,Aerospace & Defense,USA,4790000000.0,27.88,18.53,3.87,1.4,2.8,37.77,624.62,3.97,0.0073,0.2005,1.69,0.1279,0.1663,0.1479,0.0721,0.0424,0.1268,0.0269,0.1181,-0.0035,0.8791,-0.0195,0.0076,0.1069,0.0626,2.1,1.32,0.62,0.63,0.2459,0.0506,0.0245,0.0596,0.1107,0.4767,1.18,0.0546,-0.0134,0.7065,-0.0134,129.545,Jan 26/b,149.9
2628,MOH,S&P 500,Healthcare,Healthcare Plans,USA,23460000000.0,21.37,14.91,1.27,0.69,5.53,-,14.87,-,-,0.0,5.68,0.1316,0.1404,0.1222,0.1677,0.1387,0.1003,2.8704,0.0108,-0.0317,1.0019,-0.0314,0.0268,0.3039,0.1632,1.54,-,0.59,0.59,-,0.032,0.0336,0.0542,0.1023,0.3668,0.47,0.0866,-0.0043,0.5681,-0.0043,36.3809,Feb 07/a,401.72
2629,MOMO,-,Communication Services,Internet Content & Information,China,940490000.0,4.73,4.42,3.22,0.54,0.74,0.95,3.09,6.58,0.0671,0.0,0.33,0.418,-0.0188,-0.0848,0.0147,-0.0069,-0.1099,0.2189,0.0005,0.0,0.7637,-0.024,0.0196,0.1739,0.1431,3.72,3.72,0.17,0.2,0.4127,0.1557,0.0261,0.0278,-0.1314,-0.342,0.68,-0.029,-0.4353,0.0931,-0.8429,0.7379,Dec 08/b,6.28
2630,MOND,RUT,Consumer Cyclical,Travel Services,USA,201790000.0,-,-,-,1.0,-,4.21,-,0.56,-,-,-0.1,-2.05,0.5779,-,-,0.3557,0.3817,0.6696,0.7397,0.0013,0.1116,-0.4973,0.1985,-0.9989,-0.3768,1.1,1.1,3.9,4.18,0.3902,-0.3468,0.0307,0.093,-0.419,-0.8024,-0.13,-0.0709,-0.8351,0.224,-0.8616,0.224,Nov 14/b,2.35
2631,MOR,-,Healthcare,Biotechnology,Germany,2630000000.0,30.71,-,-,9.48,-,3.87,-,4.51,-,-,-0.51,-0.8795,0.1967,-0.1132,-,0.872,-0.2803,-0.0514,0.003,0.0,0.1598,0.057,0.0091,28.8109,0.3485,3.14,2.86,-,-,0.7302,0.2804,0.0192,0.707,1.5151,2.503,1.11,0.6046,-0.0218,3.789,-0.5395,4.5142,Nov 15/a,17.48
2632,MORF,RUT,Healthcare,Biotechnology,USA,1870000000.0,-,-,-,281.41,2.59,2.58,-,14.58,-,-,-0.66,-1.1939,-0.1164,-0.2185,-,1.9302,-1.0,0.0631,0.2238,-0.0046,0.8483,-0.0146,0.1562,-0.2495,-0.1874,38.25,38.25,0.0,0.0,0.8416,-20.3932,-0.0509,0.4054,0.6186,-0.0566,1.44,0.2372,-0.4027,0.9478,-0.5948,2.8061,Nov 03/b,37.68
2633,MORN,-,Financial,Financial Data & Stock Exchanges,USA,11700000000.0,165.67,46.14,10.35,5.84,9.4,32.16,74.54,8.52,0.0056,0.8854,-,0.1937,0.285,-0.1237,0.16,0.1654,0.099,5.3031,0.3778,-0.0208,0.5934,0.0042,0.0069,0.0585,0.0293,0.89,0.89,0.94,1.0,0.4925,0.0354,-0.0274,-0.0101,0.0188,0.1441,1.14,-0.0174,-0.0528,0.6775,-0.2179,13.7979,Feb 22/a,273.91
2634,MOS,S&P 500,Basic Materials,Agricultural Inputs,USA,9980000000.0,7.84,9.4,-,0.66,0.83,16.89,6.93,1.81,0.0294,0.0559,0.87,-0.6668,-0.1138,-,-,0.2187,-0.3366,-1.0052,0.0066,0.0,0.843,-0.0193,0.0115,0.112,0.0905,1.1,0.58,0.21,0.32,0.1734,0.088,0.0211,-0.0489,-0.1812,-0.3811,1.5,-0.091,-0.4655,0.0446,-0.8069,4.4167,Feb 21/a,30.55
2635,MOV,RUT,Consumer Cyclical,Luxury Goods,USA,642310000.0,11.52,-,0.77,0.93,1.28,3.19,8.41,9.12,0.0481,0.34,-,-,-,-,0.15,0.0538,-0.1122,-0.4032,0.318,-0.0063,0.697,-0.0136,0.0633,0.1171,0.0992,4.26,2.9,0.15,0.19,0.5571,0.0834,0.0279,0.0468,-0.0044,-0.1417,1.16,0.0106,-0.1531,0.2151,-0.4388,10.2326,Nov 30/b,29.09
2636,MP,-,Basic Materials,Other Industrial Metals & Mining,USA,2940000000.0,29.69,42.39,1.09,9.63,2.14,2.71,-,6.11,-,0.0,-0.04,-0.8096,0.2207,-,0.2732,1.0303,-0.578,-1.0738,0.1996,0.0,0.5391,-0.0175,0.1102,0.0822,0.052,12.25,11.45,0.5,0.5,0.5507,0.3521,-0.0048,0.0435,0.0055,-0.519,2.48,-0.0429,-0.5487,0.1437,-0.725,0.6922,Feb 22/a,16.55
2637,MPA,-,Financial,Closed-End Fund - Debt,USA,155260000.0,-,-,-,14.79,0.91,-,-,-,0.0378,-,-,-,-,-,-,-,-0.048,-,-,-,0.2464,-,0.002,-,-,-,-,-,-,-,-,-0.0017,0.0383,0.1047,0.0232,0.45,0.0234,-0.0116,0.2077,-0.3189,0.6994,-,11.92
2638,MPAA,-,Consumer Cyclical,Auto Parts,USA,193260000.0,-,17.55,-,0.27,0.69,13.46,4.48,0.73,-,-,0.16,-0.375,0.4,-,0.25,0.0996,0.132,-46.979,0.0448,0.1911,0.8363,0.0097,0.0383,-0.1646,-0.1258,1.4,0.39,0.39,0.83,0.1986,-0.0679,0.143,0.0731,0.107,-0.2702,1.47,0.0559,-0.2753,1.3075,-0.7604,23.1969,Feb 09/b,9.83
2639,MPB,RUT,Financial,Banks - Regional,USA,350400000.0,9.18,7.13,-,1.37,0.64,-,7.18,-,0.0393,0.3493,0.61,-0.0407,0.139,0.0906,-,0.279,0.3332,-0.2625,0.1197,0.0099,0.4225,0.0062,0.0032,0.0708,0.0568,0.12,-,0.21,0.66,-,0.146,0.0096,-0.0817,-0.0104,-0.3293,0.59,-0.0854,-0.3341,0.1518,-0.4407,2.6736,Jan 26/b,21.02
