No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
2137,IREN,Financial,Capital Markets,Australia,383820000.0,-,6.55,-,-,1.13,0.61,-,2.9088,0.0,0.2033,-0.0408,0.55,-,-,0.41,-,0.0483,-0.4045,2.3353,-0.7958,4.6569,5.77
2138,IRM,Real Estate,REIT - Specialty,USA,20010000000.0,72.27,37.05,15.38,3.75,76.21,0.6,0.2277,0.0502,-0.088,0.7541,0.0115,8.18,0.7028,-,54.9,0.0521,0.0171,-0.0301,0.4006,-0.0301,28.4626,68.53
2139,IRMD,Healthcare,Medical Devices,USA,554340000.0,32.53,26.32,1.86,8.46,7.43,3.95,0.21,0.1824,-0.0455,0.4984,0.0211,1.79,0.237,7.65,0.03,0.2622,-0.0082,-0.1295,0.3055,-0.1811,6.4642,43.96
2140,IRON,Healthcare,Biotechnology,USA,1620000000.0,-,-,-,-,4.5,15.35,-,0.0,-0.1742,0.4279,0.042,4.77,-0.3196,25.96,0.01,-,0.0954,-0.0468,2.6701,-0.649,4.7741,66.98
2141,IROQ,Financial,Banks - Regional,USA,56950000.0,28.41,-,-,1.41,0.77,-,0.2542,0.0649,0.0004,0.2523,-0.0258,0.94,0.0268,-,2.01,0.0479,0.1059,-0.0816,0.2364,-0.4006,0.5888,17.0
2142,IRRX,Financial,Shell Companies,USA,136350000.0,177.96,-,-,-,2.74,0.0,-,0.0,-0.2533,0.7655,-,0.07,-0.0016,0.01,0.1,-,0.0123,-0.0809,0.0732,-0.0809,0.1367,11.14
2143,IRS,Real Estate,Real Estate Services,Argentina,586340000.0,-,-,-,-,0.57,1.92,-0.2126,0.1335,0.0,0.1464,-0.0246,0.37,-,-,0.41,-,-0.0878,-0.1641,0.7068,-0.7388,2.6654,7.69
2144,IRT,Real Estate,REIT - Residential,USA,3350000000.0,58.85,45.12,-,5.09,0.95,0.22,0.0509,0.4465,0.0,0.8659,-0.0047,3.53,0.016,-,0.76,0.0867,-0.0013,-0.2149,0.2923,-0.4479,1.6402,14.89
2145,IRTC,Healthcare,Medical Devices,USA,3710000000.0,-,-,-,7.86,16.89,5.17,-0.2446,0.2958,-0.0191,1.0968,0.0045,3.36,-0.4571,2.16,0.6,-0.2219,0.145,-0.1357,0.7255,-0.5765,4.4693,121.2
2146,IRWD,Healthcare,Drug Manufacturers - Specialty & Generic,USA,2390000000.0,-,19.2,-,5.52,-,0.71,-,0.0499,0.0034,1.0495,-0.0335,6.0,-7.1107,0.9,-,-2.2024,0.2636,0.02,0.8929,-0.1386,1.4845,15.28
2147,ISD,Financial,Closed-End Fund - Debt,USA,423600000.0,20.88,-,-,-,-,-,-,-,3.2575,0.4711,-,0.82,-,-,-,-,0.024,-0.0187,0.1601,-0.3832,0.4168,12.74
2148,ISDR,Technology,Software - Application,USA,59000000.0,42.76,14.34,-,1.79,1.65,1.33,-0.0356,0.1344,0.0002,0.3557,-0.0118,1.14,0.0425,0.93,0.6,0.0419,-0.0101,-0.4597,0.0679,-0.9906,217.0986,15.48
2149,ISRG,Healthcare,Medical Instruments & Supplies,USA,136090000000.0,76.81,53.06,6.21,19.1,10.23,14.82,0.0971,0.1441,-0.0665,0.8595,-0.0044,1.58,0.1477,4.02,0.01,0.2524,0.1187,-0.0146,0.7349,-0.0146,578.4062,386.27
2150,ISRL,Financial,Shell Companies,USA,213650000.0,49.95,-,-,-,1.45,0.04,-,0.0,0.0,0.6594,-,0.17,0.0581,27.47,0.0,-,0.0034,-0.0686,0.0582,-0.0686,0.0582,10.72
2151,ISSC,Industrials,Aerospace & Defense,USA,143170000.0,23.73,-,1.19,4.11,3.7,0.18,-,0.2047,0.0028,0.276,-0.0742,0.58,0.1737,2.57,0.52,0.1732,0.0253,-0.0889,0.342,-0.4401,6.9462,8.2
2152,ISTR,Financial,Banks - Regional,USA,167850000.0,10.2,8.72,-,1.19,0.74,-,0.0401,0.1267,0.0086,0.5442,-0.0143,1.0,0.0754,-,1.31,0.1182,0.1399,-0.1684,0.898,-0.4242,1.0277,17.22
2153,IT,Technology,Information Technology Services,USA,35960000000.0,41.67,35.08,6.62,6.09,63.98,16.04,0.5282,0.0845,-0.0588,0.9319,0.0026,2.68,3.7098,0.77,5.45,0.1494,0.0248,-0.0222,0.5766,-0.0222,157.2149,461.3
2154,ITCI,Healthcare,Drug Manufacturers - Specialty & Generic,USA,6940000000.0,-,-,-,16.52,11.56,5.14,-0.0515,95.0079,-0.1892,0.9135,0.0192,4.17,-0.2412,6.4,0.03,-0.3692,0.0821,-0.0273,0.7172,-0.0273,9.687,72.14
2155,ITGR,Healthcare,Medical Devices,USA,3500000000.0,43.42,19.27,2.89,2.25,2.39,0.96,-0.0119,0.0386,-0.0138,1.0654,-0.0073,9.83,0.0578,1.86,0.69,0.0522,0.0684,-0.0163,0.5135,-0.0163,6.9998,105.04
2156,ITI,Technology,Communication Equipment,USA,220740000.0,51550.0,24.84,1718.33,1.3,3.27,0.48,-0.2497,0.0877,-0.0839,0.5065,-0.0375,1.73,0.0012,1.5,0.13,0.0005,0.0811,-0.061,0.3858,-0.8249,10.4556,5.16
2157,ITIC,Financial,Insurance - Specialty,USA,314690000.0,13.5,-,3.37,1.33,1.25,-,-0.0147,0.1791,0.0,0.4589,-0.0168,3.17,0.0951,-,0.05,0.0988,0.0434,-0.0297,0.3385,-0.2383,114.3021,166.5
2158,ITOS,Healthcare,Biotechnology,USA,391790000.0,-,-,-,5.89,0.65,16.74,-,-0.0559,-0.0451,0.7944,-0.0247,5.07,-0.1,21.94,0.01,-0.9269,0.0404,-0.4718,0.3354,-0.7912,0.3354,10.95
2159,ITRI,Technology,Scientific & Technical Instruments,USA,3420000000.0,45.98,23.96,2.0,1.66,2.76,5.6,-,-0.0651,-0.0012,1.0051,0.0144,3.72,0.0641,1.32,0.39,0.0362,0.0359,-0.0604,0.4928,-0.3855,22.9316,75.16
2160,ITRN,Technology,Communication Equipment,Israel,539760000.0,11.34,10.02,0.71,1.7,3.13,1.91,-0.0276,0.0417,0.0,0.5536,-0.0184,1.17,0.3001,1.62,0.04,0.1441,-0.0185,-0.17,0.2648,-0.3314,3.4687,25.74
2161,ITT,Industrials,Specialty Industrial Machinery,USA,9980000000.0,24.48,18.59,2.31,3.04,3.95,5.96,0.0568,0.0405,-0.0229,0.9268,-0.0046,2.03,0.1723,1.24,0.07,0.125,0.0376,-0.0434,0.6039,-0.0434,211.7638,121.61
2162,ITUB,Financial,Banks - Regional,Brazil,33260000000.0,10.2,7.71,0.92,0.49,1.72,-,-0.0071,0.0896,0.0,0.1646,-0.0426,1.37,0.1871,-,4.32,0.0978,0.0328,-0.0262,0.6798,-0.0558,29.1826,6.86
2163,ITW,Industrials,Specialty Industrial Machinery,USA,76510000000.0,26.11,23.31,7.64,4.75,25.48,3.54,0.0509,0.0219,-0.0907,0.8312,0.0042,7.13,0.9695,0.97,2.71,0.1836,-0.0045,-0.0481,0.1714,-0.0481,331.1078,254.27
2164,IVAC,Industrials,Specialty Industrial Machinery,USA,104690000.0,-,-,-,1.99,0.9,2.61,-,-0.0676,0.0,0.7688,-0.0034,9.12,-0.1055,2.76,0.07,-0.2315,-0.0486,-0.4735,0.2932,-0.8715,1.1459,3.97
2165,IVCA,Financial,Shell Companies,Cayman Islands,180160000.0,34.64,-,-,-,1.73,0.0,-,0.0,0.0,0.6183,-,0.01,0.0538,0.45,0.0,-,0.0103,-0.0203,0.0644,-0.0203,0.1136,11.08
2166,IVCB,Financial,Shell Companies,Cayman Islands,305590000.0,-,-,-,-,1.76,0.0,-,0.0,0.0,0.4946,0.0732,0.01,-0.0177,0.01,0.02,-,0.003,-0.0054,0.0665,-0.029,0.1228,11.06
2167,IVCP,Financial,Shell Companies,USA,85390000.0,53.4,-,-,-,4.09,0.01,-,-,0.0,0.5255,0.1013,0.02,0.0375,0.06,0.02,-,0.0156,-0.0846,0.085,-0.0846,0.122,10.85
2168,IVR,Real Estate,REIT - Mortgage,USA,407310000.0,-,1.91,-,1.54,0.83,7.76,-,-3.4551,0.0,0.4483,-0.0019,1.46,-0.0085,-,6.35,-0.1103,-0.0468,-0.4235,0.3257,-0.9608,0.3257,8.4
2169,IVT,Real Estate,REIT - Retail,USA,1700000000.0,756.76,-,180.18,6.71,1.08,1.54,0.0298,-0.0028,0.0,0.5945,0.0264,4.87,0.0014,-,0.55,0.0089,-0.0041,-0.0752,0.2139,-0.2347,-,25.2
2170,IVVD,Healthcare,Biotechnology,USA,550550000.0,-,-,-,-,2.23,2.41,-,0.0,-0.0716,0.2856,0.0165,1.58,-0.5435,10.08,0.01,-,0.4216,-0.0375,4.101,-0.9366,4.101,5.0
2171,IVZ,Financial,Asset Management,USA,7100000000.0,-,8.36,-,1.23,0.49,4.3,-,0.0321,0.6201,0.8537,0.0537,1.53,-0.0065,-,0.59,-0.0576,-0.0439,-0.1832,0.2651,-0.691,1.5161,15.79
2172,IXAQ,Financial,Shell Companies,United Kingdom,115970000.0,25.06,-,-,-,2.8,0.0,-,0.0,0.0,0.7411,0.4885,0.0,0.0425,0.01,0.03,-,0.014,-0.0831,0.114,-0.0831,0.1508,11.14
2173,J,Industrials,Engineering & Construction,USA,18150000000.0,25.65,15.56,2.17,1.09,2.7,9.05,0.3499,0.093,-0.027,0.8677,-0.0012,1.69,0.1108,1.37,0.53,0.0426,0.0948,-0.0017,0.3182,-0.0442,492.4181,143.68
2174,JACK,Consumer Cyclical,Restaurants,USA,1490000000.0,12.12,10.58,1.65,0.88,-,9.5,0.1489,0.1447,-0.0554,1.0462,-0.0222,2.73,-,0.58,-,0.0773,-0.034,-0.2335,0.2628,-0.3872,45.96,76.31
2175,JAKK,Consumer Cyclical,Leisure,USA,332410000.0,3.84,7.06,0.26,0.46,1.68,9.58,-,0.1005,0.0,0.436,-0.0154,1.17,0.5653,1.21,0.13,0.1216,0.0043,-0.104,1.4148,-0.8949,10.0033,33.01
2176,JAMF,Technology,Software - Application,USA,2470000000.0,-,49.07,-,4.57,3.53,1.84,-0.3922,0.3448,-0.0006,0.3601,-0.0014,7.12,-0.1676,0.87,0.56,-0.2108,0.0713,-0.1424,0.3237,-0.6151,0.3237,19.63
2177,JANX,Healthcare,Biotechnology,USA,442770000.0,-,-,-,52.28,1.27,7.57,-,0.456,0.1674,0.6825,0.0146,22.05,-0.184,24.55,0.07,-7.3934,-0.0183,-0.5164,0.6973,-0.7476,0.6973,9.59
2178,JAZZ,Healthcare,Biotechnology,Ireland,7750000000.0,204.24,6.23,19.83,2.04,2.22,25.19,-,0.1821,-0.008,0.9195,-0.0076,3.29,0.0256,1.67,1.66,0.0211,0.0118,-0.1998,0.1065,-0.3679,235.7231,123.1
2179,JBGS,Real Estate,REIT - Office,USA,1620000000.0,-,-,-,2.67,0.7,1.76,-,-0.0132,-0.0431,1.0648,-0.0326,4.91,-0.0267,-,1.1,-0.1129,0.03,-0.1624,0.3397,-0.6084,0.3397,16.92
2180,JBHT,Industrials,Integrated Freight & Logistics,USA,22060000000.0,30.69,22.32,6.82,1.72,5.38,0.52,0.095,0.0923,-0.0006,0.7657,-0.0343,2.87,0.1874,1.11,0.38,0.0568,0.0834,-0.004,0.3071,-0.0195,154.5782,213.92
2181,JBI,Industrials,Building Products & Equipment,USA,2230000000.0,16.85,14.57,-,2.06,4.65,0.75,-,0.1197,-0.8059,0.7579,0.0037,2.18,0.3246,2.14,1.39,0.1226,0.1764,0.0013,0.7572,-0.0452,0.9145,15.22
2182,JBL,Technology,Electronic Components,USA,17480000000.0,23.35,12.85,1.95,0.52,6.95,12.35,0.6515,0.0953,-0.0875,0.9749,-0.0226,1.86,0.3116,0.73,1.28,0.0236,0.091,-0.0308,0.8477,-0.0308,312.2,137.02
2183,JBLU,Industrials,Airlines,USA,1930000000.0,-,-,-,0.2,0.56,3.5,-,0.2641,-0.0098,0.725,-0.1014,2.04,-0.0901,0.5,1.41,-0.0323,0.0918,-0.3862,0.6959,-0.8155,1.0641,5.8
2184,JBSS,Consumer Defensive,Packaged Foods,USA,1150000000.0,17.15,-,-,1.15,3.73,0.17,0.1372,0.025,-0.0026,0.7064,-0.0126,3.22,0.2304,0.72,0.16,0.0673,-0.0332,-0.215,0.1582,-0.215,73.0264,98.74
2185,JBT,Industrials,Specialty Industrial Machinery,USA,3270000000.0,5.88,21.15,0.34,1.67,2.38,16.54,0.1004,0.036,0.0,1.0072,-0.0498,3.36,0.1113,1.48,0.47,0.2865,0.025,-0.1848,0.1407,-0.4221,16.5419,102.62
2186,JCE,Financial,Closed-End Fund - Equity,USA,222440000.0,7.32,-,-,-,-,-,-,-,-,0.2691,-,1.11,-,-,-,-,0.0374,-0.0302,0.1881,-0.2168,1.8853,13.83
2187,JCI,Industrials,Building Products & Equipment,Ireland,37680000000.0,17.99,13.38,1.54,1.4,2.26,2.67,0.03,0.0288,-0.058,0.9185,0.0009,1.58,0.1286,0.71,0.72,0.0785,0.0029,-0.215,0.1543,-0.3238,248.415,55.29
2188,JD,Consumer Cyclical,Internet Retail,China,30050000000.0,10.37,6.91,0.55,0.2,1.1,25.14,-,0.2271,0.0,0.1677,-0.1109,1.5,0.1099,1.1,0.3,0.0222,-0.1301,-0.6137,0.0593,-0.7912,0.1771,22.06
2189,JEF,Financial,Capital Markets,USA,8590000000.0,36.73,9.32,2.04,1.18,0.88,46.9,-0.0101,0.0989,0.0,0.6364,-0.0297,1.61,0.0275,-,2.62,0.0359,0.0361,-0.0308,0.4301,-0.1814,586.3241,40.53
2190,JELD,Industrials,Building Products & Equipment,USA,1660000000.0,12.78,11.37,7.52,0.35,1.99,2.82,1.7734,0.0439,0.0,0.9669,-0.0532,5.96,0.1206,1.37,1.63,0.0275,0.0796,-0.0086,0.781,-0.5382,2.2211,19.52
2191,JEQ,Financial,Closed-End Fund - Foreign,USA,81460000.0,13.02,-,-,46.31,0.99,-,-,-,-,0.6289,-,0.06,-,-,-,-,0.0474,-0.0477,0.2004,-0.4647,1.2063,5.99
2192,JFR,Financial,Closed-End Fund - Debt,USA,487220000.0,-,-,-,8.46,0.92,-,-,-,-0.6067,0.7511,-,0.4,-,-,-,-,0.0405,-0.0228,0.1248,-0.4419,1.2195,8.56
2193,JGH,Financial,Closed-End Fund - Debt,USA,294930000.0,9.29,-,-,-,-,-,-,-,-,0.4242,-,0.56,-,-,-,-,0.0521,-0.0097,0.2281,-0.3114,0.3772,12.73
2194,JHG,Financial,Asset Management,United Kingdom,4990000000.0,12.71,11.21,2.67,2.33,1.12,8.97,-0.0188,-0.0006,0.0,0.8891,0.015,0.92,0.0855,-,0.07,0.1774,0.0415,-0.0349,0.3592,-0.3792,1.5521,30.14
2195,JHI,Financial,Closed-End Fund - Debt,USA,116080000.0,12.64,-,-,8.64,0.98,-,-,-,0.2019,0.2611,-,0.2,-,-,-,-,0.0268,-0.0366,0.1412,-0.4679,0.4846,13.27
2196,JHS,Financial,Closed-End Fund - Debt,USA,128690000.0,552.5,-,-,11.74,1.01,-,-,-,0.2612,0.5242,-,0.41,-,-,-,-,0.016,-0.0416,0.1322,-0.3779,0.4706,11.05
2197,JILL,Consumer Cyclical,Apparel Retail,USA,266800000.0,11.18,7.24,-,0.44,8.43,6.05,-0.142,0.0047,-0.0138,0.3537,-0.0198,4.84,2.189,0.64,9.57,0.0539,-0.0096,-0.2198,0.3353,-0.5834,15.2387,25.17
2198,JJSF,Consumer Defensive,Packaged Foods,USA,2820000000.0,35.46,23.77,-,1.81,3.09,2.58,-0.058,0.0718,-0.005,0.7637,-0.0143,8.22,0.0898,1.36,0.16,0.0511,-0.1099,-0.1797,0.0551,-0.2594,79.4303,145.78
2199,JKHY,Technology,Information Technology Services,USA,12760000000.0,34.29,30.63,4.83,5.91,7.4,0.37,0.0129,0.0718,-0.0007,0.9637,0.0059,3.62,0.2306,1.18,0.18,0.1728,0.0588,0.0029,0.2825,-0.1762,3074.7279,175.15
2200,JKS,Technology,Solar,China,1310000000.0,2.65,5.65,0.07,0.08,0.48,58.31,0.2338,0.3784,0.0,0.4,-0.0944,2.51,0.2367,0.79,2.69,0.0355,-0.1802,-0.5682,0.1012,-0.7177,11.73,25.46
2201,JLL,Real Estate,Real Estate Services,USA,8420000000.0,37.55,15.44,4.17,0.41,1.39,8.19,0.1707,0.0687,0.0,0.9879,-0.0344,4.01,0.0386,-,0.59,0.0111,0.012,-0.0742,0.4818,-0.3581,18.2675,177.02
2202,JLS,Financial,Closed-End Fund - Debt,USA,92750000.0,-,-,-,-,-,-,-,-,-,0.5848,-,0.08,-,-,-,-,-0.0028,-0.0448,0.0943,-0.3521,0.2253,16.93
2203,JMIA,Consumer Cyclical,Internet Retail,Germany,321980000.0,-,-,-,1.56,3.68,0.54,-0.0049,0.1076,0.0,0.1656,0.1156,5.23,-0.8955,1.51,0.08,-0.6855,-0.0499,-0.3496,0.4382,-0.9542,0.4884,3.2
2204,JMM,Financial,Closed-End Fund - Debt,USA,57110000.0,28.88,-,-,16.2,0.79,-,-,-,-,0.6562,-,0.16,-,-,-,-,0.0268,-0.0297,0.1408,-0.5599,0.658,6.03
2205,JMSB,Financial,Banks - Regional,USA,250030000.0,49.3,-,-,2.92,1.09,-,-0.1664,0.0797,0.0002,0.3802,-0.1535,2.87,0.0231,-,0.41,0.0598,-0.1415,-0.3549,0.2288,-0.4092,0.9688,17.67
2206,JNJ,Healthcare,Drug Manufacturers - General,USA,376330000000.0,28.03,14.21,5.96,4.05,5.28,9.77,0.196,0.0116,0.0,0.7118,-0.0039,2.13,0.177,0.96,0.42,0.1523,-0.01,-0.1116,0.0785,-0.1626,88.3314,156.33
2207,JNPR,Technology,Communication Equipment,USA,11850000000.0,38.85,15.02,3.53,2.13,2.64,3.81,-0.0986,0.0382,-0.029,0.9175,-0.007,2.52,0.0692,1.35,0.39,0.0557,0.1307,-0.0275,0.4875,-0.8487,7.9145,36.99
2208,JOBY,Industrials,Airports & Air Services,USA,4100000000.0,-,-,-,-,3.69,1.6,-,0.0,-0.005,0.3133,0.0023,15.02,-0.4097,22.78,0.03,-,-0.0494,-0.5083,0.6005,-0.6535,0.8698,5.89
2209,JOE,Real Estate,Real Estate - Diversified,USA,3150000000.0,33.95,-,-,8.64,4.65,1.58,0.0742,0.2559,-0.1709,0.8765,-0.0479,3.99,0.1434,-,0.67,0.2544,-0.0388,-0.1827,0.3935,-0.3674,9.8738,53.93
2210,JOF,Financial,Closed-End Fund - Foreign,USA,217600000.0,5.22,-,-,35.78,0.86,-,-,-,-,0.7808,-,0.05,-,-,-,-,0.0229,-0.0179,0.1636,-0.2134,3.6871,7.68
2211,JOUT,Consumer Cyclical,Leisure,USA,467620000.0,26.8,10.95,1.91,0.75,0.93,10.77,-0.1437,0.0474,-0.0005,0.6516,-0.016,7.01,0.0353,2.01,0.11,0.0282,-0.0649,-0.3135,0.0582,-0.7018,10.8201,45.98
2212,JPC,Financial,Closed-End Fund - Debt,USA,747570000.0,-,-,-,8.88,0.95,-,-,-,-,0.2843,-,0.35,-,-,-,-,0.0374,-0.0968,0.1982,-0.5292,1.727,7.11
2213,JPI,Financial,Closed-End Fund - Debt,USA,424480000.0,-,-,-,-,-,-,-,-,-,0.1942,-,0.7,-,-,-,-,0.0195,-0.0885,0.1635,-0.2961,0.5167,18.64
2214,JPM,Financial,Banks - Diversified,USA,504310000000.0,10.76,10.86,3.59,2.09,1.67,-,0.1253,0.149,-0.002,0.7208,0.0011,1.93,0.1588,-,1.99,0.1977,0.0418,-0.0216,0.4169,-0.0216,53.504,174.44
2215,JQC,Financial,Closed-End Fund - Debt,USA,727540000.0,-,-,-,6.68,0.92,-,-,-,-,0.3925,-,0.85,-,-,-,-,0.0253,-0.0136,0.1131,-0.6401,0.9932,5.36
2216,JRI,Financial,Closed-End Fund - Equity,USA,313920000.0,-,-,-,-,-,-,-,-,-,0.2799,-,0.36,-,-,-,-,-0.0142,-0.0945,0.1804,-0.4243,0.8309,11.45
2217,JRS,Financial,Closed-End Fund - Debt,USA,216730000.0,-,-,-,13.74,0.89,-,-,-,-,0.1924,-,0.21,-,-,-,-,-0.0077,-0.1443,0.2607,-0.7537,2.7506,7.5
2218,JRVR,Financial,Insurance - Specialty,Bermuda,337250000.0,5.9,5.22,0.86,0.36,0.6,-,-0.1633,-0.0075,0.0,0.9166,-0.0676,1.12,0.1023,-,0.46,0.0644,-0.014,-0.6404,0.1186,-0.8439,0.1186,8.96
2219,JSPR,Healthcare,Biotechnology,USA,185260000.0,-,-,-,-,1.95,9.31,-,0.0,0.0138,0.595,-,1.71,-0.8623,8.84,0.03,-,1.0015,-0.242,3.15,-0.9121,3.2983,16.6
2220,JWN,Consumer Cyclical,Department Stores,USA,3080000000.0,26.7,9.84,3.93,0.21,4.22,2.31,-0.1019,0.0248,-0.0005,0.5197,-0.0379,3.59,0.1768,0.29,6.17,0.0081,0.0631,-0.1938,0.4728,-0.7557,23.2999,18.97
2221,JXN,Financial,Insurance - Life,USA,4140000000.0,2.47,3.24,-,2.2,0.46,-,0.3222,0.4084,-0.0116,0.9202,-0.0172,4.49,0.1933,-,0.28,0.9327,0.0376,-0.0234,0.9386,-0.0234,1.3221,51.76
2222,JYNT,Healthcare,Medical Care Facilities,USA,150010000.0,82.55,78.23,3.3,1.31,4.26,1.16,-,0.2928,2.7451,0.7872,-0.0232,7.8,0.055,0.99,0.7,0.016,0.0874,-0.4758,0.3912,-0.9084,4.4973,10.17
2223,K,Consumer Defensive,Packaged Foods,USA,18340000000.0,19.42,14.06,-,1.21,5.75,0.8,-0.0641,-0.0034,-0.0294,0.7022,-0.01,4.3,0.2752,0.41,2.06,0.0625,-0.0195,-0.211,0.124,-0.3455,19.9832,53.53
2224,KACL,Financial,Shell Companies,Malaysia,52080000.0,286.8,-,-,-,2.78,0.0,-,0.0,-0.1511,0.4679,0.0679,0.06,0.0049,0.02,0.09,-,0.0293,-0.0159,0.1066,-0.0159,0.1969,11.73
2225,KAI,Industrials,Specialty Industrial Machinery,USA,3530000000.0,30.79,30.35,3.85,3.71,4.83,6.75,0.3036,0.1005,-0.0541,1.0669,0.0095,9.83,0.1713,1.27,0.18,0.1207,0.1018,0.0037,0.6462,0.0037,45.3938,301.56
2226,KALU,Basic Materials,Aluminum,USA,1020000000.0,79.21,18.55,-,0.32,1.59,2.79,-,0.3181,0.0,1.0189,0.0319,3.85,0.0206,1.35,1.69,0.0042,-0.0189,-0.306,0.1864,-0.5487,3.2418,63.67
2227,KALV,Healthcare,Biotechnology,USA,558490000.0,-,-,-,-,4.86,2.99,-0.1684,-0.0391,0.0737,0.6959,0.0288,6.85,-0.7789,7.25,0.07,-,0.3606,-0.0427,1.5835,-0.8748,2.9223,16.16
2228,KAMN,Industrials,Aerospace & Defense,USA,1280000000.0,-,54.25,-,1.67,1.88,1.06,-,-0.0153,0.0,0.8547,-0.0308,1.73,-0.0667,0.79,0.86,-0.0627,0.5383,-0.0031,1.5083,-0.3966,7.4443,45.3
2229,KAR,Consumer Cyclical,Auto & Truck Dealerships,USA,1560000000.0,-,18.7,-,0.96,1.19,1.41,-,-0.0911,0.0,1.0033,-0.0329,4.45,-0.0661,1.17,1.05,-0.1128,-0.0084,-0.1261,0.1821,-0.4963,2.4875,14.41
2230,KARO,Technology,Software - Application,Singapore,752080000.0,20.54,17.38,18.5,3.42,5.23,1.33,0.1432,0.1437,0.0,0.1128,0.0249,1.34,0.2563,1.34,0.09,0.1667,-0.0217,-0.1897,0.3072,-0.4282,0.3072,24.3
2231,KBH,Consumer Cyclical,Residential Construction,USA,4610000000.0,8.64,7.5,0.8,0.72,1.21,9.59,0.3269,0.0846,-0.2251,1.0219,-0.0408,4.68,0.1568,0.99,0.45,0.0914,0.0206,-0.0497,0.793,-0.2882,21.6307,60.82
2232,KBR,Industrials,Engineering & Construction,USA,7280000000.0,-,16.65,-,1.06,4.68,2.58,-0.1641,0.0844,-0.0095,1.0227,-0.0147,1.38,-0.1245,0.98,1.28,-0.0284,0.0075,-0.1819,0.0916,-0.1819,4.5102,53.89
2233,KC,Technology,Software - Application,China,629310000.0,-,-,-,0.6,0.64,1.58,-0.1303,0.4278,0.0,0.194,-0.1069,6.05,-0.2943,1.17,0.15,-0.3213,-0.2035,-0.7369,0.0878,-0.9643,0.5056,2.66
2234,KCGI,Financial,Shell Companies,USA,123320000.0,35.19,-,-,-,3.81,0.12,-,0.0,0.0,0.3262,0.0454,0.04,0.0656,0.49,0.03,-,0.0095,-0.0244,0.0517,-0.0244,0.1102,10.78
2235,KD,Technology,Information Technology Services,USA,4990000000.0,-,18.44,-,0.3,4.21,7.37,-0.0848,-0.0597,0.0,0.7643,0.0484,2.65,-0.6832,0.76,3.54,-0.0627,0.0877,-0.012,0.9159,-0.5816,1.7434,21.75
2236,KDP,Consumer Defensive,Beverages - Non-Alcoholic,USA,43430000000.0,22.64,16.21,3.28,2.94,1.71,0.19,-0.2979,0.1848,0.0001,0.6349,-0.0097,1.52,0.0769,0.22,0.57,0.1316,-0.0328,-0.1427,0.1231,-0.2481,15.307,31.06
2237,KE,Industrials,Electrical Equipment & Parts,USA,515730000.0,9.57,9.67,-,0.28,0.94,1.65,0.291,0.118,0.0,0.7434,-0.0292,1.55,0.1061,1.0,0.59,0.0297,-0.1642,-0.3397,0.0633,-0.3397,2.9988,20.75
2238,KELYA,Industrials,Staffing & Employment Services,USA,740380000.0,32.55,11.41,2.17,0.15,0.6,3.35,-,-0.0217,-0.0125,0.7859,-0.0173,2.13,0.019,1.55,0.05,0.0049,-0.0004,-0.0646,0.3775,-0.4586,5.4682,20.98
2239,KEN,Utilities,Utilities - Independent Power Producers,Singapore,1290000000.0,-,-,-,1.89,1.08,16.42,-,0.1249,0.0,0.2658,-,2.1,-0.5975,2.79,1.2,-1.5822,-0.0019,-0.259,0.3605,-0.5929,6.4396,24.0
2240,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,84270000.0,12.2,-,-,0.39,2.0,7.49,-0.3313,0.0757,-0.0061,0.3359,-0.0106,1.36,0.1813,1.79,1.02,0.0322,0.119,-0.0409,0.9959,-0.251,13.53,29.06
2241,KEX,Industrials,Marine Shipping,USA,4990000000.0,22.66,13.66,7.08,1.61,1.59,0.55,0.2323,0.021,-0.15,0.9568,0.0041,2.91,0.0716,1.09,0.32,0.0721,0.0782,-0.0359,0.2998,-0.3202,95.4343,84.38
2242,KEY,Financial,Banks - Regional,USA,12940000000.0,15.67,8.29,-,1.25,1.07,-,-0.1241,0.0784,-0.0039,0.8117,-0.0017,1.61,0.0686,-,1.55,0.0798,-0.0129,-0.3081,0.6192,-0.692,6.8883,13.82
2243,KEYS,Technology,Scientific & Technical Instruments,USA,28240000000.0,27.35,20.29,6.33,5.17,6.07,14.15,0.4688,0.0732,-0.0649,0.8736,-0.0316,2.0,0.2398,1.76,0.44,0.1934,0.0625,-0.1459,0.3637,-0.2266,6.6738,161.7
2244,KF,Financial,Closed-End Fund - Foreign,USA,111470000.0,18.12,-,-,38.83,0.85,-,0.0,-,0.0015,0.7753,-,0.07,-,-,-,-,0.0179,-0.0896,0.2377,-0.3324,18.6969,22.65
2245,KFRC,Industrials,Staffing & Employment Services,USA,1350000000.0,21.78,18.37,1.45,0.88,7.53,0.01,0.064,0.0358,-0.008,0.944,-0.024,11.79,0.3579,2.16,0.28,0.0399,0.0059,-0.0703,0.3403,-0.1628,44.1837,68.21
