No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price
2059,CCO,Communication Services,Advertising Agencies,USA,879080000.0,-,-,-,0.36,-,0.65,0.3522,-0.0018,0.0,0.8417,0.0308,8.62,-,0.84,-,-0.098,0.124,-0.1495,0.8384,-0.7803,4.0207,1.82
2060,SENEA,Consumer Defensive,Packaged Foods,USA,391030000.0,11.56,-,-,0.26,0.68,1.69,-,0.0554,0.0011,0.4462,-0.0741,2.21,0.0623,0.33,0.95,0.0237,0.0615,-0.1495,0.6828,-0.2044,4.469,54.69
2061,PEBK,Financial,Banks - Regional,USA,164370000.0,10.7,-,-,1.73,0.99,-,0.0448,0.0936,-0.0078,0.3764,0.0107,0.98,0.0993,-,0.64,0.164,0.0395,-0.1494,0.8147,-0.1628,12.101,29.67
2062,PB,Financial,Banks - Regional,USA,6280000000.0,14.83,11.39,1.63,3.93,0.89,-,-0.0042,0.1559,-0.0005,0.8232,-0.0048,3.51,0.0609,-,0.57,0.2626,0.0473,-0.1493,0.3508,-0.193,10.1667,67.0
2063,PDD,Consumer Cyclical,Internet Retail,China,172920000000.0,29.16,17.28,1.37,6.17,7.79,26.72,-,0.7993,0.0,0.2659,0.0584,4.47,0.3499,1.83,0.12,0.2326,-0.0695,-0.1493,1.1812,-0.3878,6.8736,130.15
2064,FCN,Industrials,Consulting Services,USA,7010000000.0,29.22,24.08,3.71,2.1,3.76,5.66,0.1903,0.1063,-0.2008,1.0217,-0.0207,2.69,0.1372,2.21,0.29,0.0721,-0.0522,-0.1492,0.265,-0.1492,186.1147,197.51
2065,TCOM,Consumer Cyclical,Travel Services,China,24480000000.0,16.48,15.38,-,4.41,1.43,12.83,-0.4195,-0.0636,0.0,0.382,-0.0259,2.08,0.0933,1.17,0.41,0.272,0.0518,-0.1491,0.2081,-0.3885,25.2004,37.09
2066,PWFL,Technology,Communication Equipment,USA,110510000.0,-,27.0,-,0.84,1.38,0.53,-0.0539,0.2781,0.0,0.6312,-,20.7,-0.0252,1.27,0.2,-0.0655,0.0845,-0.149,0.811,-0.8851,0.811,2.97
2067,CULP,Consumer Cyclical,Textile Manufacturing,USA,63600000.0,-,15.45,-,0.28,0.76,1.3,-,-0.054,0.0228,0.496,-0.0138,2.84,-0.2091,1.06,0.06,-0.0847,-0.0539,-0.149,0.2143,-0.8642,3.2725,5.1
2068,PML,Financial,Closed-End Fund - Debt,USA,550590000.0,829.0,-,-,11.34,0.92,-,-,-,0.2064,0.1406,-,0.14,-,-,-,-,0.0107,-0.1489,0.198,-0.4883,0.6416,8.29
2069,DSKE,Industrials,Trucking,USA,383780000.0,61.0,54.33,2.44,0.24,5.66,1.64,0.0479,0.0309,0.0,0.5935,-0.0693,1.18,0.0793,1.11,4.24,0.0044,0.3157,-0.1488,1.0074,-0.4387,8.5055,8.15
2070,EOG,Energy,Oil & Gas E&P,USA,67040000000.0,8.54,9.6,0.16,2.83,2.41,9.13,0.2427,0.2647,-0.002,0.911,-0.0043,1.96,0.3055,2.1,0.15,0.3322,-0.0332,-0.1488,0.1818,-0.2119,61.7945,114.96
2071,BIP,Utilities,Utilities - Diversified,Bermuda,14680000000.0,95.26,29.53,6.07,0.88,2.72,2.83,0.234,0.3285,0.0,0.5978,0.036,4.02,0.0285,0.66,7.56,0.0092,0.0829,-0.1487,0.5108,-0.3094,10.2088,31.77
2072,CHK,Energy,Oil & Gas E&P,USA,10130000000.0,2.1,19.85,0.42,1.28,0.99,8.77,-0.2862,0.221,0.0,0.9331,-0.0281,6.24,0.6536,1.56,0.21,0.6783,-0.0074,-0.1486,0.1208,-0.2507,1.1374,77.48
2073,AEIS,Industrials,Electrical Equipment & Parts,USA,4010000000.0,30.21,20.02,6.43,2.3,3.64,26.45,0.0906,0.297,-0.0294,1.0449,0.0026,13.75,0.1322,4.16,0.93,0.0773,0.0519,-0.1484,0.3148,-0.1484,36.4365,107.63
2074,FTLF,Consumer Defensive,Packaged Foods,USA,101030000.0,25.13,-,-,2.26,3.88,1.81,-,0.1426,-0.0064,0.4675,-,0.66,0.183,1.6,0.45,0.0958,0.0847,-0.1482,0.4625,-0.7291,45.3368,22.01
2075,PCK,Financial,Closed-End Fund - Debt,USA,183520000.0,63.22,-,-,10.93,0.87,-,-,-,-,0.2157,-,0.13,-,-,-,-,-0.0012,-0.1482,0.1732,-0.6576,0.3623,5.69
2076,WHG,Financial,Asset Management,USA,110720000.0,20.75,-,-,1.19,0.94,1.88,-,-0.1102,-0.0013,0.5019,-0.0572,0.21,0.0421,-,0.04,0.0522,0.0485,-0.1479,0.358,-0.8121,0.4297,12.1
2077,IDR,Basic Materials,Gold,USA,74170000.0,51.14,20.17,-,5.57,4.48,0.16,-,0.3033,0.0,0.1219,0.0575,0.75,0.0936,1.96,0.15,0.1083,0.0008,-0.1479,0.3535,-0.6543,42.2143,6.05
2078,HES,Energy,Oil & Gas E&P,USA,43910000000.0,27.62,18.02,3.47,3.79,5.09,6.57,-,0.2771,-0.0028,0.8358,-0.0009,1.7,0.1968,1.2,1.08,0.1376,0.0064,-0.1478,0.2559,-0.1478,27.3537,142.95
2079,CDP,Real Estate,REIT - Office,USA,2750000000.0,-,19.15,-,4.04,1.85,1.81,0.1808,0.0676,-0.0168,1.0638,0.0019,3.88,-0.036,-,1.65,-0.0855,-0.0198,-0.1478,0.1325,-0.5669,4.4333,24.45
2080,PMO,Financial,Closed-End Fund - Debt,USA,345540000.0,60.52,-,-,16.07,1.06,-,-0.183,-0.064,0.0,0.192,-0.0101,0.4,0.02,-,0.05,0.341,0.0234,-0.1476,0.2147,-0.3315,0.3781,10.41
2081,WSBF,Financial,Banks - Regional,USA,295120000.0,28.48,-,-,1.69,0.86,-,-0.0099,0.0393,0.0002,0.5111,-0.0502,3.49,0.0287,-,1.7,0.0593,0.086,-0.1474,0.4906,-0.3552,9.9574,14.34
2082,WSC,Industrials,Rental & Leasing Services,USA,8740000000.0,31.4,20.12,0.85,3.73,6.72,0.03,-,0.3013,0.002,0.9738,-0.0333,4.0,0.2368,0.96,2.84,0.1276,0.082,-0.1472,0.3254,-0.1472,5.1195,45.59
2083,BTU,Energy,Thermal Coal,USA,3490000000.0,3.53,6.98,-,0.67,1.02,7.54,0.406,0.0597,-0.9353,0.7881,-0.0376,4.74,0.394,1.88,0.1,0.2306,0.0955,-0.147,0.5037,-0.4076,32.2875,26.63
2084,STE,Healthcare,Medical Devices,Ireland,21410000000.0,39.24,22.78,3.92,4.1,3.46,2.16,-0.2065,0.1467,0.0,0.9584,0.0033,4.92,0.0918,1.55,0.59,0.1052,0.0251,-0.1469,0.251,-0.1533,125.9742,216.69
2085,HOLX,Healthcare,Medical Instruments & Supplies,USA,17600000000.0,41.0,17.25,4.1,4.37,3.61,11.6,-,0.0703,-0.0228,1.0047,-0.0955,2.98,0.0922,2.95,0.58,0.1131,0.0461,-0.1468,0.1712,-0.1468,176.7304,74.98
2086,HONE,Financial,Banks - Regional,USA,553360000.0,16.36,19.58,-,2.08,0.95,-,0.392,0.1062,0.0,0.5373,-0.1394,3.06,0.0548,-,0.92,0.1234,0.0423,-0.1468,0.6094,-0.2233,0.8744,12.09
2087,BBIO,Healthcare,Biotechnology,USA,6580000000.0,-,-,-,698.09,-,3.22,-0.6021,1.6922,-0.0058,0.7344,0.0259,9.53,-,5.54,-,-64.9814,0.0717,-0.1462,3.4309,-0.4852,6.5984,37.84
2088,SAH,Consumer Cyclical,Auto & Truck Dealerships,USA,1800000000.0,-,7.73,-,0.13,2.1,1.02,0.0126,0.0959,-0.0018,0.4541,-0.0487,10.36,-0.0523,0.4,4.16,-0.0036,0.0002,-0.1462,0.3624,-0.1462,72.8333,53.16
2089,HAE,Healthcare,Medical Instruments & Supplies,USA,4130000000.0,32.52,18.8,3.25,3.33,4.62,6.92,0.2143,0.0581,-0.0232,1.01,-0.0061,5.69,0.1581,2.19,0.85,0.1035,-0.0358,-0.1461,0.0973,-0.4276,13.0696,81.34
2090,MGM,Consumer Cyclical,Resorts & Casinos,USA,14980000000.0,14.95,19.02,-,0.97,3.77,9.71,0.0088,0.182,-0.0015,0.6862,-0.0815,2.42,0.2488,1.73,8.02,0.0712,0.0323,-0.1461,0.2852,-0.5637,23.2265,43.85
2091,THW,Financial,Closed-End Fund - Equity,USA,472700000.0,-,-,-,-,-,-,-,-,-,0.1183,-,1.64,-,-,-,-,0.0514,-0.146,0.2746,-0.3704,0.4555,12.44
2092,PEP,Consumer Defensive,Beverages - Non-Alcoholic,USA,231180000000.0,28.07,20.65,3.26,2.52,12.29,7.48,0.137,0.0758,-0.0102,0.7469,-0.0002,3.0,0.4388,0.71,2.38,0.0905,0.0007,-0.1459,0.0791,-0.1459,104.5774,168.15
2093,FIHL,Financial,Insurance - Diversified,Bermuda,1540000000.0,-,4.27,-,-,0.71,-,-,0.4244,0.0,0.2614,-,0.7,-,-,0.23,-,0.0396,-0.1458,0.1316,-0.1458,0.1316,13.07
2094,BC,Consumer Cyclical,Recreational Vehicles,USA,5860000000.0,12.13,9.86,0.81,0.88,2.81,4.98,0.4083,0.1413,-0.001,0.9939,-0.0345,6.12,0.2456,0.6,1.22,0.0757,-0.0174,-0.1457,0.281,-0.2761,47.2265,85.15
2095,EGY,Energy,Oil & Gas E&P,USA,469010000.0,14.09,4.83,7.04,1.17,1.06,0.98,0.3558,0.5859,0.0051,0.5078,-0.0256,2.85,0.1097,1.25,0.2,0.0841,-0.0063,-0.1456,0.2707,-0.7122,34.6874,4.46
2096,XOM,Energy,Oil & Gas Integrated,USA,412190000000.0,10.25,11.13,-,1.19,2.05,8.25,0.2341,0.1537,-0.1569,0.6037,0.0069,4.15,0.2132,1.08,0.21,0.1192,0.0195,-0.1456,0.0769,-0.1456,32.1749,103.13
2097,JBSS,Consumer Defensive,Packaged Foods,USA,1240000000.0,19.31,-,-,1.27,4.33,0.07,0.1372,0.025,-0.0026,0.7075,-0.0126,3.33,0.2332,0.86,0.07,0.0661,0.071,-0.1454,0.3776,-0.1454,79.5905,107.49
2098,CRSP,Healthcare,Biotechnology,Switzerland,5220000000.0,-,-,-,30.73,3.02,21.9,-0.3742,340.3129,-0.006,0.6492,-0.0005,5.66,-0.192,15.83,0.14,-2.0795,0.0203,-0.1454,0.7518,-0.7013,4.6561,65.78
2099,INFU,Healthcare,Medical Instruments & Supplies,USA,207140000.0,236.8,68.23,11.84,1.69,4.03,0.01,-,0.1334,-0.0537,0.7236,0.0037,5.71,0.0183,1.66,0.71,0.0074,-0.0216,-0.1454,0.4641,-0.5795,12.04,9.78
2100,ACNT,Basic Materials,Steel,USA,100080000.0,-,11.36,-,0.36,1.04,0.07,0.6984,0.1176,0.0,0.4785,-0.0461,0.83,-0.1871,1.41,0.9,-0.1341,0.1139,-0.1453,0.3722,-0.7918,5.84,9.88
2101,RYN,Real Estate,REIT - Specialty,USA,4590000000.0,57.53,66.58,11.51,5.5,2.53,0.73,-0.0894,120.8463,0.0,0.9293,-0.0197,5.98,0.0439,-,0.88,0.0953,-0.0209,-0.1452,0.2649,-0.2958,5.5743,30.96
2102,CTS,Technology,Electronic Components,USA,1320000000.0,22.41,18.53,2.04,2.32,2.53,5.14,0.3386,0.0639,0.0,0.9388,-0.0267,5.82,0.1187,2.6,0.2,0.1059,0.0252,-0.1452,0.194,-0.5085,19.09,42.39
2103,INTC,Technology,Semiconductors,USA,184830000000.0,113.63,19.42,10.7,3.41,1.76,5.94,-0.3829,-0.0459,0.0067,0.6387,-0.018,1.47,0.0163,1.15,0.47,0.0311,-0.0426,-0.1451,0.7727,-0.4217,184.0193,43.84
2104,LEA,Consumer Cyclical,Auto Parts,USA,7870000000.0,14.25,8.77,0.44,0.34,1.62,16.88,-0.2171,0.0028,-0.1812,1.038,-0.0052,4.55,0.1228,1.04,0.73,0.0245,-0.0027,-0.1451,0.1461,-0.3458,4.3465,135.0
2105,MXCT,Healthcare,Medical Devices,USA,534110000.0,-,-,-,14.04,2.29,1.83,-0.026,0.2772,-0.014,0.6849,0.0019,3.37,-0.1536,12.12,0.07,-0.9844,0.0764,-0.1445,1.102,-0.7047,2.2325,5.15
2106,TTMI,Technology,Electronic Components,USA,1460000000.0,-,9.58,-,0.64,0.98,3.99,-0.0262,-0.0216,-0.0236,0.9777,0.0097,1.46,-0.0199,1.67,0.65,-0.0132,-0.0432,-0.1445,0.2821,-0.4404,10.8917,14.27
2107,HLX,Energy,Oil & Gas Equipment & Services,USA,1530000000.0,77.44,15.54,-,1.23,1.0,1.12,-,0.0514,-0.0034,0.9573,-0.0354,3.84,0.0134,1.35,0.27,0.0162,0.052,-0.1444,0.6427,-0.7854,9.2626,10.16
2108,CTLP,Technology,Information Technology Services,USA,515660000.0,48.76,27.8,1.95,2.07,3.05,0.75,-,0.1319,0.0049,0.715,-0.0048,4.65,0.0696,1.16,0.25,0.0428,0.0097,-0.1442,0.4802,-0.9955,14.413,7.09
2109,CVM,Healthcare,Biotechnology,USA,142440000.0,-,-,-,-,10.23,0.08,0.1722,-0.1643,0.0,0.1089,-0.1476,11.17,-1.4189,0.84,1.03,-,0.1012,-0.1441,1.7404,-0.9999,2.4905,2.85
2110,DX,Real Estate,REIT - Mortgage,USA,727390000.0,-,16.11,-,-,0.96,4.2,-0.003,0.2923,0.0,0.4794,0.0878,2.75,-0.0069,-,6.18,0.144,0.0559,-0.144,0.3417,-0.9342,10.8889,12.84
2111,NXC,Financial,Closed-End Fund - Debt,USA,83220000.0,-,-,-,23.43,0.95,-,-,-,-,0.1692,-,0.49,-,-,-,-,0.0277,-0.144,0.1029,-0.34,0.4879,13.08
2112,PGNY,Healthcare,Health Information Services,USA,3690000000.0,74.42,55.24,6.42,3.57,7.1,3.5,-,0.676,-0.2039,0.8609,-0.0163,6.95,0.1206,3.16,0.04,0.0503,0.0667,-0.1439,0.3071,-0.4368,1.8954,38.48
2113,FFIC,Financial,Banks - Regional,USA,506040000.0,16.78,12.4,3.0,1.2,0.75,-,-0.1297,0.0988,-0.0064,0.6214,-0.025,3.67,0.0465,-,1.32,0.0743,0.1201,-0.1438,0.8869,-0.4521,3.3449,17.51
2114,OMI,Healthcare,Medical Distribution,USA,1550000000.0,-,12.91,-,0.15,1.75,3.27,-0.2453,0.0175,-0.0064,0.9925,-0.0121,6.63,-0.1263,0.6,2.74,-0.0114,0.0134,-0.1437,0.7184,-0.5879,19.5133,20.26
2115,STLD,Basic Materials,Steel,USA,18910000000.0,8.01,13.32,0.29,1.01,2.15,13.11,0.223,0.1547,-0.0088,0.8501,-0.0354,3.34,0.2884,1.67,0.35,0.1304,0.0081,-0.1436,0.2906,-0.1436,56.3123,116.86
2116,NR,Energy,Oil & Gas Equipment & Services,USA,555640000.0,24.66,19.79,-,0.69,1.35,0.33,-,0.0104,0.0009,0.772,-0.0304,2.16,0.0574,1.53,0.25,0.0297,-0.036,-0.1436,0.9206,-0.7439,72.136,6.53
2117,SLB,Energy,Oil & Gas Equipment & Services,USA,75940000000.0,18.28,12.55,0.93,2.29,3.76,2.79,0.1374,0.0193,-0.064,0.8415,0.0387,1.72,0.2219,1.0,0.62,0.1269,0.0362,-0.1436,0.245,-0.552,8.2159,53.2
2118,EQR,Real Estate,REIT - Residential,USA,22590000000.0,33.11,37.47,2.13,7.99,2.05,0.1,0.1219,0.0156,-0.0194,0.941,-0.0046,2.23,0.0618,-,0.7,0.2403,0.0006,-0.1436,0.1314,-0.3694,4.64,59.48
2119,VAL,Energy,Oil & Gas Equipment & Services,Bermuda,5000000000.0,87.33,16.97,-,2.88,4.23,14.5,-,0.0157,-0.4089,0.8726,0.1186,5.54,0.0495,2.28,0.93,0.0343,0.017,-0.1435,0.2658,-0.1435,2.3837,68.52
2120,YETI,Consumer Cyclical,Leisure,USA,4030000000.0,64.1,17.26,7.47,2.54,6.31,3.24,0.4107,0.1978,-0.0038,1.128,-0.0525,10.19,0.1069,1.25,0.25,0.04,-0.0068,-0.1434,0.3369,-0.5737,2.7411,46.39
2121,LEVI,Consumer Cyclical,Apparel Manufacturing,USA,6550000000.0,26.65,11.86,5.03,1.06,3.22,1.01,-0.0314,0.0346,-0.0002,0.2056,0.0093,6.85,0.1263,0.75,1.07,0.0404,0.0558,-0.1434,0.3355,-0.4624,0.824,16.58
2122,CINF,Financial,Insurance - Property & Casualty,USA,17560000000.0,10.59,18.14,0.58,1.8,1.65,-,-,0.0938,0.0012,0.6467,0.0221,1.33,0.1668,-,0.08,0.1712,0.0688,-0.1433,0.1781,-0.2185,90.2874,111.93
2123,PFG,Financial,Asset Management,USA,19170000000.0,13.25,10.7,1.46,1.36,1.81,-,0.1905,0.0605,0.0,0.7266,-0.0211,2.74,0.1477,-,0.37,0.1054,0.0471,-0.1433,0.2341,-0.1638,13.8651,80.42
2124,ABG,Consumer Cyclical,Auto & Truck Dealerships,USA,4520000000.0,5.25,6.84,-,0.31,1.39,2.38,0.464,0.2466,-0.0697,1.0912,0.0141,13.49,0.3056,0.82,1.08,0.0612,0.0256,-0.1432,0.2314,-0.1432,136.3,219.68
2125,BMI,Technology,Scientific & Technical Instruments,USA,4300000000.0,46.56,37.14,2.34,6.11,8.72,6.53,0.2695,0.1064,-0.0172,0.9184,0.0038,6.86,0.1931,2.19,0.01,0.1316,-0.0316,-0.1431,0.4088,-0.1431,406.4017,146.41
2126,DENN,Consumer Cyclical,Restaurants,USA,591420000.0,21.45,15.9,2.38,1.26,-,0.04,0.1699,-0.0205,-0.1033,0.8457,-0.0068,4.64,-,0.36,-,0.0635,0.0767,-0.1431,0.3728,-0.5335,47.4348,11.14
2127,ROKU,Communication Services,Entertainment,USA,13290000000.0,-,-,-,3.95,5.76,14.34,-0.4138,0.4453,-0.0131,0.6806,0.0504,1.56,-0.3416,2.37,0.29,-0.2579,-0.0091,-0.1431,0.8069,-0.8099,4.9219,93.27
2128,TX,Basic Materials,Steel,Luxembourg,7710000000.0,26.25,5.15,26.25,0.49,0.62,21.85,0.1524,0.1412,-,0.1451,-0.0249,1.04,0.0241,1.94,0.19,0.0185,-0.0202,-0.143,0.1147,-0.3095,7.6286,39.26
2129,BCSA,Financial,Shell Companies,Cayman Islands,163670000.0,129.06,-,-,-,8.2,0.01,-,0.0,0.0,0.1997,0.2334,0.01,0.0111,0.04,0.09,-,0.0078,-0.143,0.0787,-0.143,1.6822,10.97
2130,OXY,Energy,Oil & Gas E&P,USA,51090000000.0,12.76,15.02,-,1.74,2.43,0.72,0.488,0.2593,-,0.8167,-0.0291,5.21,0.1861,0.7,0.71,0.1518,-0.0094,-0.1429,0.0562,-0.4623,7.6682,58.22
2131,CRL,Healthcare,Diagnostics & Research,USA,11520000000.0,24.33,20.7,6.45,2.73,3.48,3.19,0.3013,0.1515,-0.0158,1.0056,0.0323,2.38,0.1601,1.16,0.88,0.1127,0.0576,-0.1429,0.3892,-0.512,12.0653,224.56
2132,SM,Energy,Oil & Gas E&P,USA,4360000000.0,5.48,6.95,0.68,1.79,1.28,3.46,-,0.3216,-0.0419,0.9273,-0.0076,5.63,0.2644,1.17,0.46,0.3403,0.0039,-0.1427,0.5203,-0.6012,40.6556,37.49
2133,SEMR,Technology,Software - Application,USA,1730000000.0,-,82.41,-,5.9,8.44,1.61,-,0.4047,-0.0148,0.195,0.0001,5.27,-0.0953,2.85,0.06,-0.0676,0.0272,-0.1427,0.6755,-0.6281,0.6872,12.08
2134,IRMD,Healthcare,Medical Devices,USA,546010000.0,33.68,25.62,1.92,8.67,7.32,3.71,0.9094,0.1705,-0.0493,0.496,0.0211,2.19,0.2262,7.65,0.03,0.2592,-0.0128,-0.1425,0.3476,-0.1934,6.3521,43.3
2135,MFD,Financial,Closed-End Fund - Equity,USA,64790000.0,-,-,-,9.06,0.85,-,-,-,-,0.2233,-,0.41,-,-,-,-,-0.0137,-0.1425,0.1433,-0.7555,0.4718,7.58
2136,UVV,Consumer Defensive,Tobacco,USA,1430000000.0,11.96,-,-,0.54,1.03,4.06,0.0372,0.0547,-0.0156,0.8396,-0.0176,2.28,0.0896,0.92,0.69,0.0459,-0.0319,-0.1425,0.3095,-0.3025,9.911,58.14
2137,STRL,Industrials,Engineering & Construction,USA,2380000000.0,21.04,16.37,1.91,1.23,4.09,13.27,0.4686,0.1487,0.0,0.8214,-0.0157,2.84,0.2334,1.28,0.72,0.0587,0.0392,-0.1422,1.2973,-0.1422,175.0686,77.03
2138,SWKS,Technology,Semiconductors,USA,16980000000.0,17.3,12.1,1.15,3.56,2.78,4.59,0.0411,0.0666,-0.1374,0.8427,0.0146,2.43,0.1702,2.16,0.25,0.2059,0.0228,-0.1418,0.2479,-0.4797,194.9692,106.15
2139,PMM,Financial,Closed-End Fund - Debt,USA,298020000.0,62.2,-,-,15.44,1.05,-,0.541,-0.05,0.0,0.188,0.0107,0.98,0.023,-,0.08,0.358,0.037,-0.1417,0.244,-0.5462,0.4149,6.22
2140,SURG,Technology,Software - Application,USA,121120000.0,5.06,4.08,-,0.86,4.33,0.75,0.4839,0.7803,0.0008,0.1069,0.1172,5.42,1.6969,1.57,0.23,0.1463,0.1481,-0.1417,0.8428,-0.9014,3.0625,7.15
2141,HAYW,Industrials,Electrical Equipment & Parts,USA,2790000000.0,43.87,22.01,-,2.87,2.18,1.14,-,0.2441,-0.0462,1.1543,-0.0053,10.07,0.053,2.13,0.91,0.0674,0.0399,-0.1416,0.3327,-0.5442,0.6386,13.06
2142,RTX,Industrials,Aerospace & Defense,USA,129530000000.0,40.19,14.57,3.72,1.88,1.86,4.58,-0.1927,0.0273,0.0,0.8059,-0.0101,6.47,0.0483,0.78,0.76,0.0464,0.0809,-0.1414,0.314,-0.1503,77.347,90.08
2143,BHB,Financial,Banks - Regional,USA,422050000.0,9.44,10.01,-,2.01,0.98,-,0.0687,0.0693,0.0,0.5452,0.0253,1.45,0.1087,-,0.77,0.2137,-0.0006,-0.1413,0.424,-0.1667,5.6421,27.84
2144,AON,Financial,Insurance Brokers,Ireland,59740000000.0,22.69,18.44,2.49,4.54,-,4.91,0.4792,0.0394,0.0003,0.8844,-0.0155,1.49,7.1429,-,-,0.2068,-0.041,-0.141,0.0623,-0.141,114.0933,298.39
2145,DGX,Healthcare,Diagnostics & Research,USA,14540000000.0,19.4,14.39,-,1.56,2.25,1.27,0.0776,0.0767,0.0,0.903,-0.0132,3.22,0.1199,1.01,0.76,0.0816,-0.0483,-0.141,0.0815,-0.2573,38.046,129.34
2146,JOE,Real Estate,Real Estate - Diversified,USA,3310000000.0,35.69,-,-,9.09,4.89,1.58,0.0742,0.2559,-0.3756,0.8758,-0.0479,3.83,0.1434,-,0.67,0.2544,0.019,-0.1409,0.4649,-0.335,10.4303,56.69
2147,DHIL,Financial,Asset Management,USA,478080000.0,11.44,-,-,3.44,2.96,15.88,-0.0212,0.0731,-0.0232,0.6882,-0.0431,2.2,0.2634,-,0.01,0.3126,0.016,-0.1408,0.1381,-0.2138,160.5088,166.0
2148,LE,Consumer Cyclical,Apparel Retail,USA,292170000.0,-,61.93,-,0.2,1.17,1.23,-,0.0224,0.0002,0.3274,-0.0798,8.66,-0.3939,0.41,1.48,-0.0843,0.1116,-0.1406,0.5535,-0.8348,1.2938,9.29
2149,ILPT,Real Estate,REIT - Industrial,USA,281800000.0,-,-,-,0.65,0.39,3.38,-,0.2875,0.0099,0.5364,0.0134,1.58,-0.1413,-,6.07,-0.2478,0.0659,-0.1406,1.6018,-0.8507,1.6018,4.28
2150,HBT,Financial,Banks - Regional,USA,640020000.0,9.77,9.33,-,2.42,1.31,-,-0.0217,0.1094,0.0002,0.242,-0.0259,3.2,0.1525,-,0.3,0.2484,-0.0003,-0.1405,0.2364,-0.1405,1.2162,20.19
2151,VTOL,Energy,Oil & Gas Equipment & Services,USA,774330000.0,-,12.67,-,0.79,0.97,7.42,-,1.0688,-0.2132,0.9317,-0.0156,2.52,-0.0019,1.42,1.04,-0.0015,0.0234,-0.1405,0.365,-0.7362,1.6105,27.41
2152,TGLS,Basic Materials,Building Materials,USA,2230000000.0,11.06,10.77,11.76,2.62,4.29,2.55,0.8281,0.1991,0.0,0.312,0.0389,3.63,0.4859,1.55,0.33,0.2371,0.1402,-0.1404,0.6576,-0.1404,20.7488,46.76
2153,NHS,Financial,Closed-End Fund - Debt,USA,155600000.0,50.5,-,-,6.96,1.08,-,-,-,-,0.4979,-,0.6,-,-,-,-,0.0568,-0.1404,0.1626,-0.4906,0.9265,8.08
2154,HSII,Industrials,Staffing & Employment Services,USA,608030000.0,11.18,9.74,1.12,0.59,1.38,16.6,-,0.1326,-0.0103,0.9203,-0.0145,2.74,0.135,1.56,0.17,0.0544,0.0787,-0.1403,0.3419,-0.5971,2.0341,30.22
2155,CTOS,Industrials,Rental & Leasing Services,USA,1600000000.0,24.82,16.35,0.67,0.87,1.75,0.04,-,0.8554,-0.0005,0.1977,0.0007,2.58,0.0738,0.28,2.25,0.0358,0.0785,-0.1401,0.4881,-0.4217,3.7609,6.57
2156,SBT,Financial,Banks - Regional,USA,284820000.0,37.7,34.19,-,2.2,0.87,-,-0.3436,-0.0521,0.0,0.2674,0.0148,7.35,0.0232,-,0.19,0.0572,-0.028,-0.1399,0.2977,-0.6348,1.1663,5.47
2157,GFL,Industrials,Waste Management,Canada,12430000000.0,-,35.91,-,2.25,2.31,0.35,-0.2137,0.3956,0.0,0.5607,-,5.27,-0.0177,0.91,1.27,-0.022,0.0633,-0.1399,0.2501,-0.2315,1.818,33.59
2158,BBCP,Industrials,Engineering & Construction,USA,423010000.0,14.68,11.14,-,0.96,1.4,0.3,-0.2633,0.1299,-0.0012,0.3374,-0.0027,8.15,0.0966,1.04,1.25,0.0656,-0.0048,-0.1399,0.2853,-0.4839,3.3242,7.87
2159,WU,Financial,Credit Services,USA,4590000000.0,6.37,7.48,6.57,1.05,7.54,3.19,-,-0.0512,0.0,0.9339,0.0135,3.36,1.3108,-,3.76,0.1705,0.0511,-0.1398,0.2522,-0.5594,0.2547,12.61
2160,USB,Financial,Banks - Regional,USA,66870000000.0,13.11,9.77,2.18,1.65,1.38,-,-0.0462,0.118,-0.0229,0.782,-0.0066,2.57,0.1019,-,1.21,0.1269,0.0445,-0.1397,0.575,-0.3244,74.0223,42.95
2161,AVAV,Industrials,Aerospace & Defense,USA,3490000000.0,-,37.62,-,5.33,4.39,3.59,-,0.1512,-0.0015,0.8363,0.0221,3.06,-0.1733,3.13,0.14,-0.1858,-0.0247,-0.1397,0.4827,-0.1397,6.2956,123.88
2162,LCII,Consumer Cyclical,Recreational Vehicles,USA,2990000000.0,60.8,17.0,3.04,0.78,2.18,1.23,0.2419,0.2252,-0.0027,1.0824,0.0056,9.9,0.0354,1.06,0.84,0.0129,-0.0041,-0.1396,0.1765,-0.2779,770.1833,117.94
2163,TYG,Financial,Closed-End Fund - Equity,USA,330540000.0,-,-,-,22.82,0.87,-,-,-,0.0118,0.3656,-,0.28,-,-,-,-,0.0214,-0.1395,0.0917,-0.856,5.3413,29.17
2164,CVLG,Industrials,Trucking,USA,641670000.0,12.32,9.62,2.46,0.58,1.63,0.57,0.1163,0.0529,0.0,0.5493,0.0209,2.11,0.14,1.15,0.62,0.05,0.1121,-0.1393,0.6337,-0.1393,35.4338,49.55
2165,QRHC,Industrials,Waste Management,USA,138210000.0,-,17.67,-,0.49,2.03,0.04,0.0395,0.3382,-0.0232,0.4548,0.0224,0.72,-0.1184,1.2,0.88,-0.0295,-0.0195,-0.1393,0.378,-0.8618,5.6893,6.89
